algorithm,bundle,seed,eval_budget,best_obj,actual_evals,candidate_scores,repair_delta_count,operator_base_id,control_mode,violation_count,feasible,solution_signature_hash,operator_counts,destroy_counts,repair_counts,q_ratio_counts,worker_python_executable,worker_python_version,worker_numpy_version
alpha_ucb_block,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,256,5267.33000352948,256,256,136962,winner_kernel_v1,block_ppo,0,1,20ab32594ab77017455bc6af7ab93440c902dbb6149fbc5cd1c50d65436eef89,{},"{""shaw_related_removal"":4}","{""greedy_insert_repair"":4}","{""0.160000"":4}",/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5
official_winner_kernel,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,256,5323.350284388814,256,256,0,winner_kernel_v1,official_kernel,0,1,08487b2783fd43eec360d74a86a623c1cbe0e1dcf94ce255de8d0bc739a622f1,{},{},{},{},/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5
random_block,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,1,256,5167.719786065345,256,256,93251,winner_kernel_v1,block_ppo,0,1,22d910fb90822723848f294a65ca9b9a1c86a03a568bebec9b3861a7098d63c8,{},"{""vehicle_type_swap"":1,""whole_route_removal"":2,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret3_insert_repair"":2}","{""0.100000"":1,""0.160000"":1,""0.230000"":2}",/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5
alpha_ucb_block,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,2,256,5165.929677688149,256,256,125658,winner_kernel_v1,block_ppo,0,1,e52c18718dd6583720cd5e065c25546a8da21d43ea79a175f17e12af9174bcfb,{},"{""shaw_related_removal"":3,""whole_route_removal"":1}","{""greedy_insert_repair"":1,""regret3_insert_repair"":3}","{""0.160000"":4}",/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5
official_winner_kernel,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,2,256,5106.795777633204,256,256,0,winner_kernel_v1,official_kernel,0,1,5ee28b204227c6f520683a0bca964f1b65884cc4b8fd4883fbc44b90957638aa,{},{},{},{},/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5
random_block,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,2,256,5024.498645675962,256,256,268564,winner_kernel_v1,block_ppo,0,1,22918b4b192c2801e0ecc4a78bda9a07f4b37891a5693d54b5c06babeb6d3904,{},"{""shaw_related_removal"":1,""vehicle_type_swap"":1,""whole_route_removal"":1,""worst_customer_removal"":1}","{""greedy_insert_repair"":2,""regret2_insert_repair"":1,""regret3_insert_repair"":1}","{""0.100000"":1,""0.230000"":1,""0.300000"":1,""0.400000"":1}",/opt/anaconda3/bin/python3.13,"3.13.9 | packaged by Anaconda, Inc. | (main, Oct 21 2025, 19:11:29) [Clang 20.1.8 ]",2.3.5
