alpha,condition,effective_theta,evaluations,executed_search,formula_theta,instance,raw_certificate_sha256,raw_cost_increment_pct,raw_minimum_profit_ratio,raw_profit_ratio_json,raw_solution_sha256,raw_total_cost,reused_from_alpha0,seed,source_alpha,spec_id,unrestricted_mu
0.5,mixed,1.0,0,False,1.0357392031939325,L-main-threeshift-15c-01,b3dfccfd9d1e991db100d0bf868e9cda97490ed941bdf82d37a6dd02c3dbed04,0.0,1.071478406387865,"{""D0"": 1.57440990148647, ""D1"": 1.071478406387865}",cd6f1a7a000ed9b594038a4c50cbc6d2b419bf9b635f1a36a3f525e523117826,957.2858945781319,True,3,0.0,L-main-threeshift-15c-01__mixed__seed3,1.071478406387865
0.75,mixed,1.0,0,False,1.0178696015969662,L-main-threeshift-15c-01,b3dfccfd9d1e991db100d0bf868e9cda97490ed941bdf82d37a6dd02c3dbed04,0.0,1.071478406387865,"{""D0"": 1.57440990148647, ""D1"": 1.071478406387865}",cd6f1a7a000ed9b594038a4c50cbc6d2b419bf9b635f1a36a3f525e523117826,957.2858945781319,True,3,0.0,L-main-threeshift-15c-01__mixed__seed3,1.071478406387865
1.0,mixed,1.0,0,False,1.0,L-main-threeshift-15c-01,b3dfccfd9d1e991db100d0bf868e9cda97490ed941bdf82d37a6dd02c3dbed04,0.0,1.071478406387865,"{""D0"": 1.57440990148647, ""D1"": 1.071478406387865}",cd6f1a7a000ed9b594038a4c50cbc6d2b419bf9b635f1a36a3f525e523117826,957.2858945781319,True,3,0.0,L-main-threeshift-15c-01__mixed__seed3,1.071478406387865
0.0,geographic,,4000,True,0.681121512059023,L-main-threeshift-20c-01,7f7bf70a2ccdc75e2e7ee0f32d91ea9fe0256df84e62224ff57ea6f790c78c4a,0.0,0.681121512059023,"{""D0"": 1.2547817424362957, ""D1"": 0.681121512059023}",8d052b6935ae1e59c90879573fc8ee1b3ca1f09ed7efc36b35675d7d891d0e7a,1231.8949210652902,False,1,0.0,L-main-threeshift-20c-01__geographic__seed1,0.681121512059023
0.25,geographic,0.7608411340442673,4000,True,0.7608411340442673,L-main-threeshift-20c-01,2318a58eb78f46c29104408f73176aeeb47ef8a47a1a8659c854852278dd1cde,-2.893026104963275,0.9730350898721248,"{""D0"": 1.0989038895338183, ""D1"": 0.9730350898721248}",820e6c1ded3791d7ca5b372e95d9a1421b5fe01587a840cd4f762e863e909258,1196.2558794131546,False,1,0.25,L-main-threeshift-20c-01__geographic__seed1,0.681121512059023
0.5,geographic,0.8405607560295115,4000,True,0.8405607560295115,L-main-threeshift-20c-01,19cfd1022df18a25d34ba92bcbe9170820199e439defb61c6b7866f90d63a34e,-1.7704199226589847,0.8867296976597955,"{""D0"": 1.1427553132557646, ""D1"": 0.8867296976597955}",0e3ffa4c3a12cb6f26ce3ea4c5a0e0b471484458335e9c0ed71a63281be563d1,1210.0852079565261,False,1,0.5,L-main-threeshift-20c-01__geographic__seed1,0.681121512059023
0.75,geographic,0.9202803780147557,4000,True,0.9202803780147557,L-main-threeshift-20c-01,a417ac23ea227ff1d21185867bccf410a6d5ba786668ecfde2fb0c7bc690df92,0.6393790378402658,0.9971811726488357,"{""D0"": 1.0544775834662108, ""D1"": 0.9971811726488357}",f92933103942d926b8a65352f798b1f4402d1fe48c6bafbad4d5e8a1bc7dfcff,1239.7713989588005,False,1,0.75,L-main-threeshift-20c-01__geographic__seed1,0.681121512059023
1.0,geographic,1.0,4000,True,1.0,L-main-threeshift-20c-01,6437b48520e5f59f44dd63b28ef6ecd6b399dbc76148d017398107bd2dae9954,6.94761664676062,1.0,"{""D0"": 1.0, ""D1"": 1.0}",629171b5add6bbde06f1a422d438663f1222a5440b74c2e6867d9809c5e6b814,1317.482257671821,False,1,1.0,L-main-threeshift-20c-01__geographic__seed1,0.681121512059023
0.0,geographic,,4000,True,0.9618686091733766,L-main-threeshift-20c-01,866972131b83eca2383f779559887d850135302484d3afe72117f2797dd515e6,0.0,0.9618686091733766,"{""D0"": 1.1041443824456538, ""D1"": 0.9618686091733766}",03b3bc8bc93901061e0394605d2f1291eef5c21cb4b1c592bff9cba357cc856a,1181.8836851768665,False,2,0.0,L-main-threeshift-20c-01__geographic__seed2,0.9618686091733766
0.25,geographic,0.9714014568800324,4000,True,0.9714014568800324,L-main-threeshift-20c-01,2944feb05ccc59e1c772c53205c36d7404947bd3008ccb19232407acdc322321,5.688951141260882,0.9838088202931908,"{""D0"": 0.9838088202931908, ""D1"": 1.0804698616936517}",f584e0a813d62bb28696a37ec78fe797758d726c7cdcbace97b370962c1af8cf,1249.120470573112,False,2,0.25,L-main-threeshift-20c-01__geographic__seed2,0.9618686091733766
0.5,geographic,0.9809343045866883,4000,True,0.9809343045866883,L-main-threeshift-20c-01,67096c5aa1542335810c7fbca458d90e0b97b10d694cdd3a3af756d50f1dc895,0.03625659586015807,0.9883951311027976,"{""D0"": 1.0871503965967457, ""D1"": 0.9883951311027976}",7e6b85c12c413af918a7436eceeb340b4362266dc8dc8b001a9e2ce67e3a71db,1182.3121959681382,False,2,0.5,L-main-threeshift-20c-01__geographic__seed2,0.9618686091733766
0.75,geographic,0.9904671522933441,4000,True,0.9904671522933441,L-main-threeshift-20c-01,e5a90b5324013b9051749f9325f53e29790e050637697535f8dfc97bd21512de,8.915235742321826,1.0035555648491103,"{""D0"": 1.0035555648491103, ""D1"": 1.007989767631966}",38537e9d31cf9f578ff312a29175fe455153320d77846a4c97266cf27b8b98de,1287.2514019104249,False,2,0.75,L-main-threeshift-20c-01__geographic__seed2,0.9618686091733766
1.0,geographic,1.0,4000,True,1.0,L-main-threeshift-20c-01,e5a90b5324013b9051749f9325f53e29790e050637697535f8dfc97bd21512de,8.915235742321826,1.0035555648491103,"{""D0"": 1.0035555648491103, ""D1"": 1.007989767631966}",38537e9d31cf9f578ff312a29175fe455153320d77846a4c97266cf27b8b98de,1287.2514019104249,False,2,1.0,L-main-threeshift-20c-01__geographic__seed2,0.9618686091733766
0.0,geographic,,4000,True,1.0255700233076352,L-main-threeshift-20c-01,3199993592655e900464f49eca03ec23f83201bf88fff8e5d3411b070f5fa20a,0.0,1.0255700233076352,"{""D0"": 1.0255700233076352, ""D1"": 1.0866459412568794}",7b334d41537513b8c16b07c42bf245e8ed973050d2562f21a9c2baef6f68f3ed,1186.580083868105,False,3,0.0,L-main-threeshift-20c-01__geographic__seed3,1.0255700233076352
0.25,geographic,1.0,0,False,1.0191775174807265,L-main-threeshift-20c-01,3199993592655e900464f49eca03ec23f83201bf88fff8e5d3411b070f5fa20a,0.0,1.0255700233076352,"{""D0"": 1.0255700233076352, ""D1"": 1.0866459412568794}",7b334d41537513b8c16b07c42bf245e8ed973050d2562f21a9c2baef6f68f3ed,1186.580083868105,True,3,0.0,L-main-threeshift-20c-01__geographic__seed3,1.0255700233076352
0.5,geographic,1.0,0,False,1.0127850116538175,L-main-threeshift-20c-01,3199993592655e900464f49eca03ec23f83201bf88fff8e5d3411b070f5fa20a,0.0,1.0255700233076352,"{""D0"": 1.0255700233076352, ""D1"": 1.0866459412568794}",7b334d41537513b8c16b07c42bf245e8ed973050d2562f21a9c2baef6f68f3ed,1186.580083868105,True,3,0.0,L-main-threeshift-20c-01__geographic__seed3,1.0255700233076352
0.75,geographic,1.0,0,False,1.0063925058269088,L-main-threeshift-20c-01,3199993592655e900464f49eca03ec23f83201bf88fff8e5d3411b070f5fa20a,0.0,1.0255700233076352,"{""D0"": 1.0255700233076352, ""D1"": 1.0866459412568794}",7b334d41537513b8c16b07c42bf245e8ed973050d2562f21a9c2baef6f68f3ed,1186.580083868105,True,3,0.0,L-main-threeshift-20c-01__geographic__seed3,1.0255700233076352
1.0,geographic,1.0,0,False,1.0,L-main-threeshift-20c-01,3199993592655e900464f49eca03ec23f83201bf88fff8e5d3411b070f5fa20a,0.0,1.0255700233076352,"{""D0"": 1.0255700233076352, ""D1"": 1.0866459412568794}",7b334d41537513b8c16b07c42bf245e8ed973050d2562f21a9c2baef6f68f3ed,1186.580083868105,True,3,0.0,L-main-threeshift-20c-01__geographic__seed3,1.0255700233076352
0.0,mixed,,4000,True,0.8384414322920396,L-main-threeshift-20c-01,9255d842fe34680c18598db172197d72ea142448fdc8c7a381b6755b3b1bf9b2,0.0,0.8384414322920396,"{""D0"": 0.8384414322920396, ""D1"": 1.5892315467986717}",8f306a72a377f6f5c90fe5058aef9476cdc865592a3786dec2fdabfa85b8ffdb,1281.6709797051797,False,1,0.0,L-main-threeshift-20c-01__mixed__seed1,0.8384414322920396
0.25,mixed,0.8788310742190297,4000,True,0.8788310742190297,L-main-threeshift-20c-01,2c35e5612373897476e028cd9774ed97920f7fff349e12a56f5c07f65f4d9676,7.36709347049374,0.8935599206809216,"{""D0"": 0.8935599206809216, ""D1"": 1.3795236176315784}",c87007fd2982f7a3b5ba338685bdf4b83bf1593fced12a62e20fb8b428d175fb,1376.092878764253,False,1,0.25,L-main-threeshift-20c-01__mixed__seed1,0.8384414322920396
0.5,mixed,0.9192207161460197,4000,True,0.9192207161460197,L-main-threeshift-20c-01,44ec2b8223ec825f0c6fffad7313dab4022390ee9e7a8217b34233323960dd0e,2.3195385184218473,1.1041899370447092,"{""D0"": 1.1051131267955216, ""D1"": 1.1041899370447092}",7513d12b01db3933566f44296e256a55cb2ae3663452e04b4e16e72d58cd342c,1311.399831758876,False,1,0.5,L-main-threeshift-20c-01__mixed__seed1,0.8384414322920396
0.75,mixed,0.9596103580730099,4000,True,0.9596103580730099,L-main-threeshift-20c-01,8657069e1cc8941d6da11eb34b2394f3da34881c9e10409e06ace399ec4047a5,0.5636494780120725,1.0952436824351,"{""D0"": 1.1270390513323483, ""D1"": 1.0952436824351}",077181ca1428e858234ea8eb3950a6264c0ca3d1a3210153f1f0cda16e057ebc,1288.8951114921201,False,1,0.75,L-main-threeshift-20c-01__mixed__seed1,0.8384414322920396
1.0,mixed,1.0,4000,True,1.0,L-main-threeshift-20c-01,90410e443a1166a5905b6949647b32861ed70dbc5c29a08c9721aef0e2990969,12.690618714049487,1.0222939437413334,"{""D0"": 1.0222939437413334, ""D1"": 1.0785690659006164}",30a95458930f8f8bd0559dee80fa93ffa2dacee9a5c9ae52173ed20ecbcccc67,1444.3229569081866,False,1,1.0,L-main-threeshift-20c-01__mixed__seed1,0.8384414322920396
0.0,mixed,,4000,True,1.0711077614788358,L-main-threeshift-20c-01,1a7529a7fef74762c1ffbed39d7a0394f7b82adcae3d04879612e28845c7504e,0.0,1.0711077614788358,"{""D0"": 1.1391792855254734, ""D1"": 1.0711077614788358}",7ea342e246134e5902b96e07e52e1ed85a4fc5665bd3d5c8f8f07b3f1d4f67bb,1281.1646783485662,False,2,0.0,L-main-threeshift-20c-01__mixed__seed2,1.0711077614788358
0.25,mixed,1.0,0,False,1.0533308211091268,L-main-threeshift-20c-01,1a7529a7fef74762c1ffbed39d7a0394f7b82adcae3d04879612e28845c7504e,0.0,1.0711077614788358,"{""D0"": 1.1391792855254734, ""D1"": 1.0711077614788358}",7ea342e246134e5902b96e07e52e1ed85a4fc5665bd3d5c8f8f07b3f1d4f67bb,1281.1646783485662,True,2,0.0,L-main-threeshift-20c-01__mixed__seed2,1.0711077614788358
0.5,mixed,1.0,0,False,1.035553880739418,L-main-threeshift-20c-01,1a7529a7fef74762c1ffbed39d7a0394f7b82adcae3d04879612e28845c7504e,0.0,1.0711077614788358,"{""D0"": 1.1391792855254734, ""D1"": 1.0711077614788358}",7ea342e246134e5902b96e07e52e1ed85a4fc5665bd3d5c8f8f07b3f1d4f67bb,1281.1646783485662,True,2,0.0,L-main-threeshift-20c-01__mixed__seed2,1.0711077614788358
0.75,mixed,1.0,0,False,1.017776940369709,L-main-threeshift-20c-01,1a7529a7fef74762c1ffbed39d7a0394f7b82adcae3d04879612e28845c7504e,0.0,1.0711077614788358,"{""D0"": 1.1391792855254734, ""D1"": 1.0711077614788358}",7ea342e246134e5902b96e07e52e1ed85a4fc5665bd3d5c8f8f07b3f1d4f67bb,1281.1646783485662,True,2,0.0,L-main-threeshift-20c-01__mixed__seed2,1.0711077614788358
1.0,mixed,1.0,0,False,1.0,L-main-threeshift-20c-01,1a7529a7fef74762c1ffbed39d7a0394f7b82adcae3d04879612e28845c7504e,0.0,1.0711077614788358,"{""D0"": 1.1391792855254734, ""D1"": 1.0711077614788358}",7ea342e246134e5902b96e07e52e1ed85a4fc5665bd3d5c8f8f07b3f1d4f67bb,1281.1646783485662,True,2,0.0,L-main-threeshift-20c-01__mixed__seed2,1.0711077614788358
0.0,mixed,,4000,True,1.1588213760605002,L-main-threeshift-20c-01,77716a224ee829b679d44ab1e6ad83b7dbe56dbddf414d237f51690c49af01bc,0.0,1.1588213760605002,"{""D0"": 1.1660788078345337, ""D1"": 1.1588213760605002}",22af98980f5e2dfe9792034adc26675e17fab1c732ebf74c33c146fc7b182f85,1206.9189820255576,False,3,0.0,L-main-threeshift-20c-01__mixed__seed3,1.1588213760605002
0.25,mixed,1.0,0,False,1.1191160320453752,L-main-threeshift-20c-01,77716a224ee829b679d44ab1e6ad83b7dbe56dbddf414d237f51690c49af01bc,0.0,1.1588213760605002,"{""D0"": 1.1660788078345337, ""D1"": 1.1588213760605002}",22af98980f5e2dfe9792034adc26675e17fab1c732ebf74c33c146fc7b182f85,1206.9189820255576,True,3,0.0,L-main-threeshift-20c-01__mixed__seed3,1.1588213760605002
0.5,mixed,1.0,0,False,1.07941068803025,L-main-threeshift-20c-01,77716a224ee829b679d44ab1e6ad83b7dbe56dbddf414d237f51690c49af01bc,0.0,1.1588213760605002,"{""D0"": 1.1660788078345337, ""D1"": 1.1588213760605002}",22af98980f5e2dfe9792034adc26675e17fab1c732ebf74c33c146fc7b182f85,1206.9189820255576,True,3,0.0,L-main-threeshift-20c-01__mixed__seed3,1.1588213760605002
0.75,mixed,1.0,0,False,1.039705344015125,L-main-threeshift-20c-01,77716a224ee829b679d44ab1e6ad83b7dbe56dbddf414d237f51690c49af01bc,0.0,1.1588213760605002,"{""D0"": 1.1660788078345337, ""D1"": 1.1588213760605002}",22af98980f5e2dfe9792034adc26675e17fab1c732ebf74c33c146fc7b182f85,1206.9189820255576,True,3,0.0,L-main-threeshift-20c-01__mixed__seed3,1.1588213760605002
1.0,mixed,1.0,0,False,1.0,L-main-threeshift-20c-01,77716a224ee829b679d44ab1e6ad83b7dbe56dbddf414d237f51690c49af01bc,0.0,1.1588213760605002,"{""D0"": 1.1660788078345337, ""D1"": 1.1588213760605002}",22af98980f5e2dfe9792034adc26675e17fab1c732ebf74c33c146fc7b182f85,1206.9189820255576,True,3,0.0,L-main-threeshift-20c-01__mixed__seed3,1.1588213760605002
0.0,geographic,,4000,True,0.9236524102668717,L-main-threeshift-25c-01,0b6bf46a5bc462f7ca7dab279e7d5f2d08e7184101039ae94b3ceaefc6429f7b,0.0,0.9236524102668717,"{""D0"": 1.1172416844991864, ""D1"": 0.9236524102668717}",4c37f8ea205b5369d327056c3eef5004ab7489168fd53d8dac3d4f7d7316f7e7,1212.0961100506859,False,1,0.0,L-main-threeshift-25c-01__geographic__seed1,0.9236524102668717
0.25,geographic,0.9427393077001538,4000,True,0.9427393077001538,L-main-threeshift-25c-01,2b18f0a375e492251e8eca64a625f1cab5f6f5ca1f421ab1973f986258d77749,3.7287234007846086,0.9544337048405185,"{""D0"": 0.9544337048405185, ""D1"": 1.081144314472262}",de21a6b49cb6370b11805d3200c9ead668e0dc3fdcac84aa72a90e33e6edf9c0,1257.2918213461458,False,1,0.25,L-main-threeshift-25c-01__geographic__seed1,0.9236524102668717
0.5,geographic,0.9618262051334359,4000,True,0.9618262051334359,L-main-threeshift-25c-01,77a513fc6bbbaa820c46ea6f9f5bf3d8b444a97455e3865431f99843611b2ca4,2.722324603431919,0.9836300133769167,"{""D0"": 1.0463058691065832, ""D1"": 0.9836300133769167}",7d2b7c3b31ab4e43f36c1385ccb5293750baf29123cb6c55012e637b64b0be9f,1245.093300671837,False,1,0.5,L-main-threeshift-25c-01__geographic__seed1,0.9236524102668717
0.75,geographic,0.9809131025667179,4000,True,0.9809131025667179,L-main-threeshift-25c-01,f7cb091c9aa1c289bf1f202d5018d6cc69adcae1358664cebb7f2c6cbeb4cba8,4.730304504011041,0.9933457339782116,"{""D0"": 0.9933457339782116, ""D1"": 1.0286016089479906}",24f3d5ff3b38060e09ca7d7bd7f654e45c08eb2df1d7d1588dad56b305afe792,1269.431946937356,False,1,0.75,L-main-threeshift-25c-01__geographic__seed1,0.9236524102668717
1.0,geographic,1.0,4000,True,1.0,L-main-threeshift-25c-01,46e36273d9c9151e4c698fc9f48cec74f4b543b199e6326fb39a4a09bb9dc817,5.2802005885382375,1.002545076847669,"{""D0"": 1.002545076847669, ""D1"": 1.0137147664735715}",b443a492a2ca487711fc3760c65458c03d746dc4f7a87275cad2625224d2239f,1276.0972159872313,False,1,1.0,L-main-threeshift-25c-01__geographic__seed1,0.9236524102668717
0.0,geographic,,4000,True,0.932791908813604,L-main-threeshift-25c-01,c3d011843fe7d76d3bc7104e7681f4ac136923b56e4522ea638ed018efe08149,0.0,0.932791908813604,"{""D0"": 1.0845773924093267, ""D1"": 0.932791908813604}",b6f41c6ae0e79cf40b9c1a317f7f60eb5b2a26eedb88e3d8606da8fea9c63149,1256.1222645524986,False,2,0.0,L-main-threeshift-25c-01__geographic__seed2,0.932791908813604
0.25,geographic,0.949593931610203,4000,True,0.949593931610203,L-main-threeshift-25c-01,2736c9948370b6af570f7074b14905eb9f1aefea3ee237c43171d4421fbdbd3b,3.198924643482119,0.9699721303759719,"{""D0"": 1.0294711602442075, ""D1"": 0.9699721303759719}",c24874eac040497426862ca15d3d7e6d785a20bec6ad6c5ae558e234d9f68efa,1296.304669225534,False,2,0.25,L-main-threeshift-25c-01__geographic__seed2,0.932791908813604
0.5,geographic,0.9663959544068019,4000,True,0.9663959544068019,L-main-threeshift-25c-01,884683071d2a6c62ba64bb540362e51ce7d4c99275a77d9d578e6e009328f368,1.8522301251651416,0.9874788160109923,"{""D0"": 0.9874788160109923, ""D1"": 1.0291976738092223}",95fcb146964d5b9efd83d3159e5b6196321812f008e5b04e4596b1b2fd5f114c,1279.3885395454465,False,2,0.5,L-main-threeshift-25c-01__geographic__seed2,0.932791908813604
0.75,geographic,0.983197977203401,4000,True,0.983197977203401,L-main-threeshift-25c-01,ed9c64180b75c1bb1dd6cb08cc50ce2c079026ffaef30f5b54ad5b380343450b,3.5961688973943713,1.0,"{""D0"": 1.0, ""D1"": 1.0005794905005458}",c1d938402e31b907e337c42c8447e7cf90cca61c3897d923ab275b28c6b0c864,1301.2945427435814,False,2,0.75,L-main-threeshift-25c-01__geographic__seed2,0.932791908813604
1.0,geographic,1.0,4000,True,1.0,L-main-threeshift-25c-01,05ad0e1feb5269d460adc4162af8b337b7c0c104ad72f22fa5b5d09e75d80a83,3.5383891889106303,1.0004106604538028,"{""D0"": 1.0004106604538028, ""D1"": 1.0005794905005458}",ea857b304cdbd0c98209e9c2b0ac1429841b7dfc75bec33118be38a92aa6e53d,1300.5687589609236,False,2,1.0,L-main-threeshift-25c-01__geographic__seed2,0.932791908813604
0.0,geographic,,4000,True,0.9639567737697193,L-main-threeshift-25c-01,37e0438f4ac6c36892f4e0e2adfa77b981bef4d2d1215b1f7ed344d758cfa127,0.0,0.9639567737697193,"{""D0"": 1.0490276125482791, ""D1"": 0.9639567737697193}",05a64f49f3ee292086803091f8690585d2b08ecf7bd52c4a4397515da222c858,1253.1685658394406,False,3,0.0,L-main-threeshift-25c-01__geographic__seed3,0.9639567737697193
0.25,geographic,0.9729675803272895,4000,True,0.9729675803272895,L-main-threeshift-25c-01,5a059eeba20b3e2e65e991d599765ff9f9d22e52f9c95f0b4c5cd388092ad11d,0.7806589582589092,0.9985708740464989,"{""D0"": 0.9985708740464989, ""D1"": 1.0157051181411554}",67ea8c46bc7ba8cb03dbb9f9e94868112b0d80c9160a1e8b21424c47a168a000,1262.9515385107509,False,3,0.25,L-main-threeshift-25c-01__geographic__seed3,0.9639567737697193
0.5,geographic,0.9819783868848597,4000,True,0.9819783868848597,L-main-threeshift-25c-01,acfa9c57b60f2b91a33cc75184d34a95c841313246f21aa0a603dc499b0a79ad,2.5141738559335622,1.0,"{""D0"": 1.0, ""D1"": 1.0}",ae46d82f90ed0bd40c060703e43c51d69fcf9c3a7ee0dcd4c297155bc1108c04,1284.6754022925534,False,3,0.5,L-main-threeshift-25c-01__geographic__seed3,0.9639567737697193
0.75,geographic,0.9909891934424299,4000,True,0.9909891934424299,L-main-threeshift-25c-01,d6011e9a4b28dc32dd2b274aa7fe02d38d260b9f7889306a6a4b1d79a3c0de44,1.1766487145231126,0.9924152812898263,"{""D0"": 0.9924152812898263, ""D1"": 1.0195789704558935}",98db839d4a11f80cfa8811569e17ff4e613d384cf427e09ea295f4fd772b8f5e,1267.913957660198,False,3,0.75,L-main-threeshift-25c-01__geographic__seed3,0.9639567737697193
1.0,geographic,1.0,4000,True,1.0,L-main-threeshift-25c-01,acfa9c57b60f2b91a33cc75184d34a95c841313246f21aa0a603dc499b0a79ad,2.5141738559335622,1.0,"{""D0"": 1.0, ""D1"": 1.0}",ae46d82f90ed0bd40c060703e43c51d69fcf9c3a7ee0dcd4c297155bc1108c04,1284.6754022925534,False,3,1.0,L-main-threeshift-25c-01__geographic__seed3,0.9639567737697193
0.0,mixed,,4000,True,1.0144401526590754,L-main-threeshift-25c-01,b693892ce69579d19726901962cff9a0ac826bc31e35b6d5f690b45d49a2ac11,0.0,1.0144401526590754,"{""D0"": 1.0144401526590754, ""D1"": 1.1467080637253253}",fbb7c090c63e81acc33197d220ca0938d0e24998dc229a629098c2e6bb1bc827,1303.110644160131,False,1,0.0,L-main-threeshift-25c-01__mixed__seed1,1.0144401526590754
0.25,mixed,1.0,0,False,1.0108301144943066,L-main-threeshift-25c-01,b693892ce69579d19726901962cff9a0ac826bc31e35b6d5f690b45d49a2ac11,0.0,1.0144401526590754,"{""D0"": 1.0144401526590754, ""D1"": 1.1467080637253253}",fbb7c090c63e81acc33197d220ca0938d0e24998dc229a629098c2e6bb1bc827,1303.110644160131,True,1,0.0,L-main-threeshift-25c-01__mixed__seed1,1.0144401526590754
0.5,mixed,1.0,0,False,1.0072200763295376,L-main-threeshift-25c-01,b693892ce69579d19726901962cff9a0ac826bc31e35b6d5f690b45d49a2ac11,0.0,1.0144401526590754,"{""D0"": 1.0144401526590754, ""D1"": 1.1467080637253253}",fbb7c090c63e81acc33197d220ca0938d0e24998dc229a629098c2e6bb1bc827,1303.110644160131,True,1,0.0,L-main-threeshift-25c-01__mixed__seed1,1.0144401526590754
0.75,mixed,1.0,0,False,1.0036100381647688,L-main-threeshift-25c-01,b693892ce69579d19726901962cff9a0ac826bc31e35b6d5f690b45d49a2ac11,0.0,1.0144401526590754,"{""D0"": 1.0144401526590754, ""D1"": 1.1467080637253253}",fbb7c090c63e81acc33197d220ca0938d0e24998dc229a629098c2e6bb1bc827,1303.110644160131,True,1,0.0,L-main-threeshift-25c-01__mixed__seed1,1.0144401526590754
1.0,mixed,1.0,0,False,1.0,L-main-threeshift-25c-01,b693892ce69579d19726901962cff9a0ac826bc31e35b6d5f690b45d49a2ac11,0.0,1.0144401526590754,"{""D0"": 1.0144401526590754, ""D1"": 1.1467080637253253}",fbb7c090c63e81acc33197d220ca0938d0e24998dc229a629098c2e6bb1bc827,1303.110644160131,True,1,0.0,L-main-threeshift-25c-01__mixed__seed1,1.0144401526590754
0.0,mixed,,4000,True,1.0547599883421723,L-main-threeshift-25c-01,07af624c9a1e8e0f6eff29262f9c23e2cd5c4681aff0507be6e0a453b3368e7b,0.0,1.0547599883421723,"{""D0"": 1.181418894898071, ""D1"": 1.0547599883421723}",41abf506473c7d3f8d994ae1e6ca98d1e9ac07e34f36b733ae966f75d1a881d7,1252.4335158753768,False,2,0.0,L-main-threeshift-25c-01__mixed__seed2,1.0547599883421723
0.25,mixed,1.0,0,False,1.0410699912566292,L-main-threeshift-25c-01,07af624c9a1e8e0f6eff29262f9c23e2cd5c4681aff0507be6e0a453b3368e7b,0.0,1.0547599883421723,"{""D0"": 1.181418894898071, ""D1"": 1.0547599883421723}",41abf506473c7d3f8d994ae1e6ca98d1e9ac07e34f36b733ae966f75d1a881d7,1252.4335158753768,True,2,0.0,L-main-threeshift-25c-01__mixed__seed2,1.0547599883421723
0.5,mixed,1.0,0,False,1.0273799941710862,L-main-threeshift-25c-01,07af624c9a1e8e0f6eff29262f9c23e2cd5c4681aff0507be6e0a453b3368e7b,0.0,1.0547599883421723,"{""D0"": 1.181418894898071, ""D1"": 1.0547599883421723}",41abf506473c7d3f8d994ae1e6ca98d1e9ac07e34f36b733ae966f75d1a881d7,1252.4335158753768,True,2,0.0,L-main-threeshift-25c-01__mixed__seed2,1.0547599883421723
0.75,mixed,1.0,0,False,1.013689997085543,L-main-threeshift-25c-01,07af624c9a1e8e0f6eff29262f9c23e2cd5c4681aff0507be6e0a453b3368e7b,0.0,1.0547599883421723,"{""D0"": 1.181418894898071, ""D1"": 1.0547599883421723}",41abf506473c7d3f8d994ae1e6ca98d1e9ac07e34f36b733ae966f75d1a881d7,1252.4335158753768,True,2,0.0,L-main-threeshift-25c-01__mixed__seed2,1.0547599883421723
1.0,mixed,1.0,0,False,1.0,L-main-threeshift-25c-01,07af624c9a1e8e0f6eff29262f9c23e2cd5c4681aff0507be6e0a453b3368e7b,0.0,1.0547599883421723,"{""D0"": 1.181418894898071, ""D1"": 1.0547599883421723}",41abf506473c7d3f8d994ae1e6ca98d1e9ac07e34f36b733ae966f75d1a881d7,1252.4335158753768,True,2,0.0,L-main-threeshift-25c-01__mixed__seed2,1.0547599883421723
0.0,mixed,,4000,True,0.9002303404680954,L-main-threeshift-25c-01,4a5ccba59a9d8ef7d996707df2a88cfd408c112d2558afa11560fa4c2d2a0650,0.0,0.9002303404680954,"{""D0"": 0.9002303404680954, ""D1"": 1.255569506826444}",b1f80703fc9acfe925e725a35aea898020381bdf383358e9d1fc2292e32d6591,1314.7745427584186,False,3,0.0,L-main-threeshift-25c-01__mixed__seed3,0.9002303404680954
0.25,mixed,0.9251727553510716,4000,True,0.9251727553510716,L-main-threeshift-25c-01,697489b52f980ce67a0c5d0a600182928318b26d62fdcbaa33d0623db5bfdd77,-5.832650106978879,0.9591893101730292,"{""D0"": 1.1996865729951331, ""D1"": 0.9591893101730292}",5a2fb86c705bdc67a6b1b47be88efc805fc33cef129ccfc9e4da0a7d10b28d0d,1238.0883439836887,False,3,0.25,L-main-threeshift-25c-01__mixed__seed3,0.9002303404680954
0.5,mixed,0.9501151702340477,4000,True,0.9501151702340477,L-main-threeshift-25c-01,7663255aca4741c582d89b75f2c417d1f8fb58b58ec3a1ce3f0b171af9c79311,-4.551232227525413,1.0006024936669329,"{""D0"": 1.15416783873778, ""D1"": 1.0006024936669329}",5026210ea2ce817089316f4790438fb2b418b53f80bffceb8631a66fe043ebf1,1254.9361000490976,False,3,0.5,L-main-threeshift-25c-01__mixed__seed3,0.9002303404680954
0.75,mixed,0.9750575851170238,4000,True,0.9750575851170238,L-main-threeshift-25c-01,a40e5105c7a80d5013b7bdb47645e41e6a33bec8e8d38a2a465ebb572e33c642,3.1479295824972326,0.9815433632993198,"{""D0"": 0.9815433632993198, ""D1"": 1.1314934378968775}",40a9d38c37f067f4558bb67529e784023963216d8a05ef165688da8314ad7109,1356.1627195330536,False,3,0.75,L-main-threeshift-25c-01__mixed__seed3,0.9002303404680954
