instance_id,seed,customer_count,protected_stage_1_cost,candidate_final_cost,candidate_minus_stage_1,strict_improvement_over_stage_1,HGS-F_cost,HGS-E_cost,HGS-M_cost,best_current_single_view_cost,candidate_minus_best_current_single_view,strict_route_fusion_improvement,strict_win_over_HGS-E,strict_win_over_HGS-M,zero_loss_to_all_views,warm_route_types_preserved,complete_candidate_attempts,base_route_pool_size,expanded_route_pool_size,selected_source,base_source,base_mip_status,base_mip_dual_bound,base_mip_gap,expanded_mip_status,expanded_mip_dual_bound,expanded_mip_gap,elapsed_seconds,HGS-F_curve_points,HGS-F_strict_decreases,HGS-E_curve_points,HGS-E_strict_decreases,HGS-M_curve_points,HGS-M_strict_decreases,MV-HGS-SP_curve_points,MV-HGS-SP_strict_decreases,main_curve_gate,all_independently_feasible,status
cn-prd-150c-02-V2-LOCATIONS,16,150,7358.08106446867,7241.712733787266,-116.36833068140368,True,7244.254418760409,7288.654613681291,7355.8242582733865,7244.254418760409,-2.5416849731427646,True,True,True,True,True,280,599,1373,two_stage_expanded_pool_mip,stage_1_base_pool_mip,OPTIMAL,7357.3646883987885,9.73590890884821e-05,OPTIMAL,7241.063797247474,8.961091990882884e-05,623.505403624993,20,19,24,23,28,27,23,22,True,True,PASS
