instance,seed,budget,algorithm,reported_algorithm,cost,recomputed_cost,cost_match,evaluations,budget_exact,elapsed_seconds,route_count,feasible,violation_count,mechanism_activity
L-main-threeshift-25c-01,1,100,official_vidal_hgs_neutral_resetp_adapter,official_vidal_hgs_neutral_resetp_adapter,863.1774454677152,863.1774454677152,True,100,True,1.4229414160363376,4,True,0,"{""hgs_adapter_wall_milliseconds"": 1301.237709, ""hgs_candidate_decodes"": 100, ""hgs_improvements"": 3, ""hgs_native_calls"": 200, ""hgs_native_cpu_milliseconds"": 1239.737, ""invalid_decodes"": 0, ""official_hgs_commit"": ""1a927955cd2861a29d978f0d359d6e647db9319c"", ""unique_hgs_orders"": 31}"
L-main-threeshift-25c-01,1,100,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,877.751801067878,877.751801067878,True,100,True,1.1821127500152215,5,True,0,"{""candidate_scores"": 100, ""destroy_operators"": 5, ""iterations"": 100, ""repair_delta_scores"": 11416, ""repair_operators"": 3, ""upstream_alns_commit"": ""4962d91385990033d9bce81d1407cf846d4fb70c""}"
L-main-threeshift-25c-01,1,100,current_project_alns,pure_alns,681.0319547589027,681.0319547589027,True,100,True,0.7153430000180379,4,True,0,"{""alns_actual_moves"": 0}"
L-main-threeshift-25c-01,1,100,mechanism_hgs_alns_v2,mechanism_hgs_alns_v2,597.3626666200149,597.3626666200149,True,100,True,0.8558387500233948,4,True,0,"{""alns_education_evaluations"": 86, ""educated_cost"": 666.2198035380067, ""education_activity"": {""alns_actual_moves"": 0}, ""expert_activity"": {""depot_cross_depot_accepted_moves"": 0, ""depot_cross_depot_evaluations"": 0, ""depot_cross_depot_feasible_candidates"": 0, ""depot_cross_depot_full_candidates"": 4, ""depot_cross_depot_proxy_moves"": 4, ""depot_expert_eligible"": 1, ""depot_expert_evaluations"": 0, ""depot_expert_improvements"": 0, ""fleet_charge_expert_eligible"": 1, ""fleet_charge_expert_evaluations"": 12, ""fleet_charge_expert_improvements"": 3}, ""expert_evaluations"": 12, ""filler_activity"": {}, ""filler_alns_evaluations"": 0, ""final_cost"": 597.3626666200149, ""hgs_activity"": {""hgs_adapter_wall_milliseconds"": 25.174542, ""hgs_candidate_decodes"": 2, ""hgs_improvements"": 0, ""hgs_native_calls"": 4, ""hgs_native_cpu_milliseconds"": 24.004, ""invalid_decodes"": 0, ""official_hgs_commit"": ""1a927955cd2861a29d978f0d359d6e647db9319c"", ""unique_hgs_orders"": 1}, ""hgs_evaluations"": 2, ""post_expert_cost"": 597.3626666200149, ""skeleton_cost"": 877.751801067878, ""warm_cost"": 877.751801067878}"
L-main-threeshift-50c-01,1,100,official_vidal_hgs_neutral_resetp_adapter,official_vidal_hgs_neutral_resetp_adapter,1771.9100329779476,1771.9100329779476,True,100,True,4.090922790986951,8,True,0,"{""hgs_adapter_wall_milliseconds"": 3827.372454, ""hgs_candidate_decodes"": 100, ""hgs_improvements"": 1, ""hgs_native_calls"": 200, ""hgs_native_cpu_milliseconds"": 3576.804, ""invalid_decodes"": 0, ""official_hgs_commit"": ""1a927955cd2861a29d978f0d359d6e647db9319c"", ""unique_hgs_orders"": 80}"
L-main-threeshift-50c-01,1,100,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,1783.6949728422799,1783.6949728422799,True,100,True,1.4286598330363631,8,True,0,"{""candidate_scores"": 100, ""destroy_operators"": 5, ""iterations"": 100, ""repair_delta_scores"": 13406, ""repair_operators"": 3, ""upstream_alns_commit"": ""4962d91385990033d9bce81d1407cf846d4fb70c""}"
L-main-threeshift-50c-01,1,100,current_project_alns,pure_alns,1399.4640614125535,1399.4640614125535,True,100,True,1.0269664999796078,7,True,0,"{""alns_actual_moves"": 0}"
L-main-threeshift-50c-01,1,100,mechanism_hgs_alns_v2,mechanism_hgs_alns_v2,1288.94379242328,1288.94379242328,True,100,True,1.0420264159911312,7,True,0,"{""alns_education_evaluations"": 86, ""educated_cost"": 1380.920226644343, ""education_activity"": {""alns_actual_moves"": 0}, ""expert_activity"": {""depot_cross_depot_accepted_moves"": 0, ""depot_cross_depot_evaluations"": 0, ""depot_cross_depot_feasible_candidates"": 0, ""depot_cross_depot_full_candidates"": 6, ""depot_cross_depot_proxy_moves"": 6, ""depot_expert_eligible"": 1, ""depot_expert_evaluations"": 0, ""depot_expert_improvements"": 0, ""fleet_charge_expert_eligible"": 1, ""fleet_charge_expert_evaluations"": 12, ""fleet_charge_expert_improvements"": 3}, ""expert_evaluations"": 12, ""filler_activity"": {}, ""filler_alns_evaluations"": 0, ""final_cost"": 1288.94379242328, ""hgs_activity"": {""hgs_adapter_wall_milliseconds"": 74.436792, ""hgs_candidate_decodes"": 2, ""hgs_improvements"": 0, ""hgs_native_calls"": 4, ""hgs_native_cpu_milliseconds"": 71.593, ""invalid_decodes"": 0, ""official_hgs_commit"": ""1a927955cd2861a29d978f0d359d6e647db9319c"", ""unique_hgs_orders"": 2}, ""hgs_evaluations"": 2, ""post_expert_cost"": 1288.94379242328, ""skeleton_cost"": 1783.6949728422799, ""warm_cost"": 1783.6949728422799}"
