instance_id,seed,customer_count,protected_stage_1_cost,candidate_final_cost,candidate_minus_stage_1,strict_improvement_over_stage_1,HGS-F_cost,HGS-E_cost,HGS-M_cost,best_current_single_view_cost,candidate_minus_best_current_single_view,strict_route_fusion_improvement,strict_win_over_HGS-E,strict_win_over_HGS-M,zero_loss_to_all_views,warm_route_types_preserved,complete_candidate_attempts,base_route_pool_size,expanded_route_pool_size,selected_source,base_source,base_mip_status,base_mip_dual_bound,base_mip_gap,expanded_mip_status,expanded_mip_dual_bound,expanded_mip_gap,elapsed_seconds,HGS-F_curve_points,HGS-F_strict_decreases,HGS-E_curve_points,HGS-E_strict_decreases,HGS-M_curve_points,HGS-M_strict_decreases,MV-HGS-SP_curve_points,MV-HGS-SP_strict_decreases,main_curve_gate,all_independently_feasible,status
cn-cy-100c-03-V2-LOCATIONS,15,100,4794.332203231027,4793.265372366562,-1.0668308644653735,True,4850.01620280291,4794.332203231027,4794.512853763044,4794.332203231027,-1.0668308644653735,True,True,True,True,True,275,213,336,two_stage_expanded_pool_mip,stage_1_base_pool_mip,OPTIMAL,4794.332203223562,0.0,OPTIMAL,4793.26537236652,0.0,353.3668046669918,6,5,12,11,15,14,18,17,True,True,PASS
