B_battery_kwh,E_cv_direct,E_ev_indirect,E_total,active_flags,actual_evals,battery_kwh,best_penalized_obj,cap_interpretation,cap_scenario,cap_source_class,cap_violation,carbon_price,category,commit_hash,composition,cost_carbon,cost_elec,cost_fix,cost_fuel,cost_km,cost_occ,cost_transship,cv_route_count,cv_route_share,depot_charging_kwh,elapsed_seconds,error,error_type,ev_customer_count,ev_customer_share,ev_demand,ev_demand_share,ev_distance_m,ev_distance_share,ev_drive_kwh,ev_route_count,ev_route_share,eval_budget,fuel_liters,instance,max_cv,max_ev,phase,route_count,runtime_cap_seconds,seed,size,solver_reported_feasible,station_charging_kwh,status,subprocess_returncode,subprocess_stderr_tail,subprocess_stdout_tail,task_timeout_seconds,total_cost,total_customer_count,total_demand,total_distance_m,v_speed_ms,variant,violation_count,warm_cv_route_count,warm_ev_route_count,warm_route_count
280.0,,,,,0,280.0,,,depot_scaled_cap,,,0.05034,vanilla,dcf89960,timeout,,,,,,,,0,,,360.01418637501774,,,,,,,,,,0,,1000,,e2-vanilla-200c-01,,,stage_a,0,300.0,1,,,,TIMEOUT,,,,360.0,inf,,,,25.0,cv_shell,-1,,,
280.0,,,,,0,280.0,,,depot_scaled_cap,,,0.05034,vanilla,dcf89960,timeout,,,,,,,,0,,,360.0056694590021,,,,,,,,,,0,,1000,,e2-vanilla-200c-01,,,stage_a,0,300.0,1,,,,TIMEOUT,,,,360.0,inf,,,,25.0,ev_shell,-1,,,
280.0,,,,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",0,280.0,,Scale donor fleet by depot count; not promotable without multidepot source support.,depot_scaled_cap,diagnostic_only,False,0.05034,multidepot,dcf89960,infeasible,,,,,,,,0,,,1.7242534580291249,"HALT_M0: unable to satisfy EV-heavy fleet limits (cv=15/12, ev=10/10)",ValueError,,,,,,,,0,,1000,,e2-multidepot-75c-01,12,10,stage_a,0,120.0,1,75,,,INIT_INFEASIBLE,0,,"HE\"": \""1\"", \""SETP_ALNS_CRUSH_ROUTE_ELIMINATION\"": \""0\"", \""SETP_ALNS_CRUSH_SA_ACCEPTANCE\"": \""1\"", \""SETP_ALNS_CRUSH_SA_MODE\"": \""lns_cooling\"", \""SETP_ALNS_CRUSH_SCAN_REBUILD\"": \""1\"", \""SETP_ALNS_CRUSH_SCAN_RESTART\"": \""1\"", \""SETP_ALNS_CRUSH_TIMING_LEDGER\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_REPAIR\"": \""1\""}"", ""actual_evals"": 0, ""battery_kwh"": 280.0, ""cap_interpretation"": ""Scale donor fleet by depot count; not promotable without multidepot source support."", ""cap_scenario"": ""depot_scaled_cap"", ""cap_source_class"": ""diagnostic_only"", ""cap_violation"": false, ""carbon_price"": 0.05034, ""category"": ""multidepot"", ""commit_hash"": ""dcf89960"", ""composition"": ""infeasible"", ""cv_route_count"": 0, ""elapsed_seconds"": 1.7242534580291249, ""error"": ""HALT_M0: unable to satisfy EV-heavy fleet limits (cv=15/12, ev=10/10)"", ""error_type"": ""ValueError"", ""ev_route_count"": 0, ""eval_budget"": 1000, ""instance"": ""e2-multidepot-75c-01"", ""max_cv"": 12, ""max_ev"": 10, ""phase"": ""stage_a"", ""route_count"": 0, ""runtime_cap_seconds"": 120.0, ""seed"": 1, ""size"": 75, ""status"": ""INIT_INFEASIBLE"", ""total_cost"": Infinity, ""v_speed_ms"": 25.0, ""variant"": ""free_mixed"", ""violation_count"": -1}",,inf,,,,25.0,free_mixed,-1,,,
280.0,,,,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",0,280.0,,Scale donor fleet by depot count; not promotable without multidepot source support.,depot_scaled_cap,diagnostic_only,False,0.05034,multidepot,dcf89960,infeasible,,,,,,,,0,,,1.6450501249637455,"cap-aware warm start exceeds cap (cv=25/12, ev=0/0)",ValueError,,,,,,,,0,,1000,,e2-multidepot-75c-01,12,10,stage_a,0,120.0,1,75,,,INIT_INFEASIBLE,0,,", \""SETP_ALNS_CRUSH_SA_ACCEPTANCE\"": \""1\"", \""SETP_ALNS_CRUSH_SA_MODE\"": \""lns_cooling\"", \""SETP_ALNS_CRUSH_SCAN_REBUILD\"": \""1\"", \""SETP_ALNS_CRUSH_SCAN_RESTART\"": \""1\"", \""SETP_ALNS_CRUSH_TIMING_LEDGER\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_REPAIR\"": \""1\""}"", ""actual_evals"": 0, ""battery_kwh"": 280.0, ""cap_interpretation"": ""Scale donor fleet by depot count; not promotable without multidepot source support."", ""cap_scenario"": ""depot_scaled_cap"", ""cap_source_class"": ""diagnostic_only"", ""cap_violation"": false, ""carbon_price"": 0.05034, ""category"": ""multidepot"", ""commit_hash"": ""dcf89960"", ""composition"": ""infeasible"", ""cv_route_count"": 0, ""elapsed_seconds"": 1.6450501249637455, ""error"": ""cap-aware warm start exceeds cap (cv=25/12, ev=0/0)"", ""error_type"": ""ValueError"", ""ev_route_count"": 0, ""eval_budget"": 1000, ""instance"": ""e2-multidepot-75c-01"", ""max_cv"": 12, ""max_ev"": 10, ""phase"": ""stage_a"", ""route_count"": 0, ""runtime_cap_seconds"": 120.0, ""seed"": 1, ""size"": 75, ""status"": ""INIT_INFEASIBLE"", ""total_cost"": Infinity, ""v_speed_ms"": 25.0, ""variant"": ""cv_shell"", ""violation_count"": -1, ""warm_cv_route_count"": 25, ""warm_ev_route_count"": 0, ""warm_route_count"": 25}",,inf,,,,25.0,cv_shell,-1,25,0,25
280.0,,,,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",0,280.0,,Scale donor fleet by depot count; not promotable without multidepot source support.,depot_scaled_cap,diagnostic_only,False,0.05034,multidepot,dcf89960,infeasible,,,,,,,,0,,,2.1088427919894457,"HALT_M0: unable to satisfy EV-heavy fleet limits (cv=15/0, ev=10/10)",ValueError,,,,,,,,0,,1000,,e2-multidepot-75c-01,12,10,stage_a,0,120.0,1,75,,,INIT_INFEASIBLE,0,,"CACHE\"": \""1\"", \""SETP_ALNS_CRUSH_ROUTE_ELIMINATION\"": \""0\"", \""SETP_ALNS_CRUSH_SA_ACCEPTANCE\"": \""1\"", \""SETP_ALNS_CRUSH_SA_MODE\"": \""lns_cooling\"", \""SETP_ALNS_CRUSH_SCAN_REBUILD\"": \""1\"", \""SETP_ALNS_CRUSH_SCAN_RESTART\"": \""1\"", \""SETP_ALNS_CRUSH_TIMING_LEDGER\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_REPAIR\"": \""1\""}"", ""actual_evals"": 0, ""battery_kwh"": 280.0, ""cap_interpretation"": ""Scale donor fleet by depot count; not promotable without multidepot source support."", ""cap_scenario"": ""depot_scaled_cap"", ""cap_source_class"": ""diagnostic_only"", ""cap_violation"": false, ""carbon_price"": 0.05034, ""category"": ""multidepot"", ""commit_hash"": ""dcf89960"", ""composition"": ""infeasible"", ""cv_route_count"": 0, ""elapsed_seconds"": 2.1088427919894457, ""error"": ""HALT_M0: unable to satisfy EV-heavy fleet limits (cv=15/0, ev=10/10)"", ""error_type"": ""ValueError"", ""ev_route_count"": 0, ""eval_budget"": 1000, ""instance"": ""e2-multidepot-75c-01"", ""max_cv"": 12, ""max_ev"": 10, ""phase"": ""stage_a"", ""route_count"": 0, ""runtime_cap_seconds"": 120.0, ""seed"": 1, ""size"": 75, ""status"": ""INIT_INFEASIBLE"", ""total_cost"": Infinity, ""v_speed_ms"": 25.0, ""variant"": ""ev_shell"", ""violation_count"": -1}",,inf,,,,25.0,ev_shell,-1,,,
280.0,,,,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",0,280.0,,Scale donor fleet by depot count; not promotable without multidepot source support.,depot_scaled_cap,diagnostic_only,False,0.05034,multidepot,dcf89960,infeasible,,,,,,,,0,,,5.8808647080441006,"HALT_M0: unable to satisfy EV-heavy fleet limits (cv=20/14, ev=14/14)",ValueError,,,,,,,,0,,1000,,e2-multidepot-100c-01,14,14,stage_a,0,180.0,1,100,,,INIT_INFEASIBLE,0,,"\"": \""1\"", \""SETP_ALNS_CRUSH_ROUTE_ELIMINATION\"": \""0\"", \""SETP_ALNS_CRUSH_SA_ACCEPTANCE\"": \""1\"", \""SETP_ALNS_CRUSH_SA_MODE\"": \""lns_cooling\"", \""SETP_ALNS_CRUSH_SCAN_REBUILD\"": \""1\"", \""SETP_ALNS_CRUSH_SCAN_RESTART\"": \""1\"", \""SETP_ALNS_CRUSH_TIMING_LEDGER\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_REPAIR\"": \""1\""}"", ""actual_evals"": 0, ""battery_kwh"": 280.0, ""cap_interpretation"": ""Scale donor fleet by depot count; not promotable without multidepot source support."", ""cap_scenario"": ""depot_scaled_cap"", ""cap_source_class"": ""diagnostic_only"", ""cap_violation"": false, ""carbon_price"": 0.05034, ""category"": ""multidepot"", ""commit_hash"": ""dcf89960"", ""composition"": ""infeasible"", ""cv_route_count"": 0, ""elapsed_seconds"": 5.8808647080441006, ""error"": ""HALT_M0: unable to satisfy EV-heavy fleet limits (cv=20/14, ev=14/14)"", ""error_type"": ""ValueError"", ""ev_route_count"": 0, ""eval_budget"": 1000, ""instance"": ""e2-multidepot-100c-01"", ""max_cv"": 14, ""max_ev"": 14, ""phase"": ""stage_a"", ""route_count"": 0, ""runtime_cap_seconds"": 180.0, ""seed"": 1, ""size"": 100, ""status"": ""INIT_INFEASIBLE"", ""total_cost"": Infinity, ""v_speed_ms"": 25.0, ""variant"": ""free_mixed"", ""violation_count"": -1}",,inf,,,,25.0,free_mixed,-1,,,
280.0,,,,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",0,280.0,,Scale donor fleet by depot count; not promotable without multidepot source support.,depot_scaled_cap,diagnostic_only,False,0.05034,multidepot,dcf89960,infeasible,,,,,,,,0,,,5.321763874962926,"cap-aware warm start exceeds cap (cv=34/14, ev=0/0)",ValueError,,,,,,,,0,,1000,,e2-multidepot-100c-01,14,14,stage_a,0,180.0,1,100,,,INIT_INFEASIBLE,0,," \""SETP_ALNS_CRUSH_SA_ACCEPTANCE\"": \""1\"", \""SETP_ALNS_CRUSH_SA_MODE\"": \""lns_cooling\"", \""SETP_ALNS_CRUSH_SCAN_REBUILD\"": \""1\"", \""SETP_ALNS_CRUSH_SCAN_RESTART\"": \""1\"", \""SETP_ALNS_CRUSH_TIMING_LEDGER\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_REPAIR\"": \""1\""}"", ""actual_evals"": 0, ""battery_kwh"": 280.0, ""cap_interpretation"": ""Scale donor fleet by depot count; not promotable without multidepot source support."", ""cap_scenario"": ""depot_scaled_cap"", ""cap_source_class"": ""diagnostic_only"", ""cap_violation"": false, ""carbon_price"": 0.05034, ""category"": ""multidepot"", ""commit_hash"": ""dcf89960"", ""composition"": ""infeasible"", ""cv_route_count"": 0, ""elapsed_seconds"": 5.321763874962926, ""error"": ""cap-aware warm start exceeds cap (cv=34/14, ev=0/0)"", ""error_type"": ""ValueError"", ""ev_route_count"": 0, ""eval_budget"": 1000, ""instance"": ""e2-multidepot-100c-01"", ""max_cv"": 14, ""max_ev"": 14, ""phase"": ""stage_a"", ""route_count"": 0, ""runtime_cap_seconds"": 180.0, ""seed"": 1, ""size"": 100, ""status"": ""INIT_INFEASIBLE"", ""total_cost"": Infinity, ""v_speed_ms"": 25.0, ""variant"": ""cv_shell"", ""violation_count"": -1, ""warm_cv_route_count"": 34, ""warm_ev_route_count"": 0, ""warm_route_count"": 34}",,inf,,,,25.0,cv_shell,-1,34,0,34
280.0,,,,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",0,280.0,,Scale donor fleet by depot count; not promotable without multidepot source support.,depot_scaled_cap,diagnostic_only,False,0.05034,multidepot,dcf89960,infeasible,,,,,,,,0,,,6.612516915949527,"HALT_M0: unable to satisfy EV-heavy fleet limits (cv=20/0, ev=14/14)",ValueError,,,,,,,,0,,1000,,e2-multidepot-100c-01,14,14,stage_a,0,180.0,1,100,,,INIT_INFEASIBLE,0,,"ACHE\"": \""1\"", \""SETP_ALNS_CRUSH_ROUTE_ELIMINATION\"": \""0\"", \""SETP_ALNS_CRUSH_SA_ACCEPTANCE\"": \""1\"", \""SETP_ALNS_CRUSH_SA_MODE\"": \""lns_cooling\"", \""SETP_ALNS_CRUSH_SCAN_REBUILD\"": \""1\"", \""SETP_ALNS_CRUSH_SCAN_RESTART\"": \""1\"", \""SETP_ALNS_CRUSH_TIMING_LEDGER\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_REPAIR\"": \""1\""}"", ""actual_evals"": 0, ""battery_kwh"": 280.0, ""cap_interpretation"": ""Scale donor fleet by depot count; not promotable without multidepot source support."", ""cap_scenario"": ""depot_scaled_cap"", ""cap_source_class"": ""diagnostic_only"", ""cap_violation"": false, ""carbon_price"": 0.05034, ""category"": ""multidepot"", ""commit_hash"": ""dcf89960"", ""composition"": ""infeasible"", ""cv_route_count"": 0, ""elapsed_seconds"": 6.612516915949527, ""error"": ""HALT_M0: unable to satisfy EV-heavy fleet limits (cv=20/0, ev=14/14)"", ""error_type"": ""ValueError"", ""ev_route_count"": 0, ""eval_budget"": 1000, ""instance"": ""e2-multidepot-100c-01"", ""max_cv"": 14, ""max_ev"": 14, ""phase"": ""stage_a"", ""route_count"": 0, ""runtime_cap_seconds"": 180.0, ""seed"": 1, ""size"": 100, ""status"": ""INIT_INFEASIBLE"", ""total_cost"": Infinity, ""v_speed_ms"": 25.0, ""variant"": ""ev_shell"", ""violation_count"": -1}",,inf,,,,25.0,ev_shell,-1,,,
280.0,,,,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",0,280.0,,Scale donor fleet by depot count; not promotable without multidepot source support.,depot_scaled_cap,diagnostic_only,False,0.05034,multidepot,dcf89960,infeasible,,,,,,,,0,,,26.6702280829777,"HALT_M0: unable to satisfy EV-heavy fleet limits (cv=27/20, ev=20/20)",ValueError,,,,,,,,0,,1000,,e2-multidepot-150c-01,20,20,stage_a,0,300.0,1,150,,,INIT_INFEASIBLE,0,,"HE\"": \""1\"", \""SETP_ALNS_CRUSH_ROUTE_ELIMINATION\"": \""0\"", \""SETP_ALNS_CRUSH_SA_ACCEPTANCE\"": \""1\"", \""SETP_ALNS_CRUSH_SA_MODE\"": \""lns_cooling\"", \""SETP_ALNS_CRUSH_SCAN_REBUILD\"": \""1\"", \""SETP_ALNS_CRUSH_SCAN_RESTART\"": \""1\"", \""SETP_ALNS_CRUSH_TIMING_LEDGER\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_REPAIR\"": \""1\""}"", ""actual_evals"": 0, ""battery_kwh"": 280.0, ""cap_interpretation"": ""Scale donor fleet by depot count; not promotable without multidepot source support."", ""cap_scenario"": ""depot_scaled_cap"", ""cap_source_class"": ""diagnostic_only"", ""cap_violation"": false, ""carbon_price"": 0.05034, ""category"": ""multidepot"", ""commit_hash"": ""dcf89960"", ""composition"": ""infeasible"", ""cv_route_count"": 0, ""elapsed_seconds"": 26.6702280829777, ""error"": ""HALT_M0: unable to satisfy EV-heavy fleet limits (cv=27/20, ev=20/20)"", ""error_type"": ""ValueError"", ""ev_route_count"": 0, ""eval_budget"": 1000, ""instance"": ""e2-multidepot-150c-01"", ""max_cv"": 20, ""max_ev"": 20, ""phase"": ""stage_a"", ""route_count"": 0, ""runtime_cap_seconds"": 300.0, ""seed"": 1, ""size"": 150, ""status"": ""INIT_INFEASIBLE"", ""total_cost"": Infinity, ""v_speed_ms"": 25.0, ""variant"": ""free_mixed"", ""violation_count"": -1}",,inf,,,,25.0,free_mixed,-1,,,
280.0,,,,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",0,280.0,,Scale donor fleet by depot count; not promotable without multidepot source support.,depot_scaled_cap,diagnostic_only,False,0.05034,multidepot,dcf89960,infeasible,,,,,,,,0,,,25.901785040972754,"cap-aware warm start exceeds cap (cv=47/20, ev=0/0)",ValueError,,,,,,,,0,,1000,,e2-multidepot-150c-01,20,20,stage_a,0,300.0,1,150,,,INIT_INFEASIBLE,0,,"\""SETP_ALNS_CRUSH_SA_ACCEPTANCE\"": \""1\"", \""SETP_ALNS_CRUSH_SA_MODE\"": \""lns_cooling\"", \""SETP_ALNS_CRUSH_SCAN_REBUILD\"": \""1\"", \""SETP_ALNS_CRUSH_SCAN_RESTART\"": \""1\"", \""SETP_ALNS_CRUSH_TIMING_LEDGER\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_REPAIR\"": \""1\""}"", ""actual_evals"": 0, ""battery_kwh"": 280.0, ""cap_interpretation"": ""Scale donor fleet by depot count; not promotable without multidepot source support."", ""cap_scenario"": ""depot_scaled_cap"", ""cap_source_class"": ""diagnostic_only"", ""cap_violation"": false, ""carbon_price"": 0.05034, ""category"": ""multidepot"", ""commit_hash"": ""dcf89960"", ""composition"": ""infeasible"", ""cv_route_count"": 0, ""elapsed_seconds"": 25.901785040972754, ""error"": ""cap-aware warm start exceeds cap (cv=47/20, ev=0/0)"", ""error_type"": ""ValueError"", ""ev_route_count"": 0, ""eval_budget"": 1000, ""instance"": ""e2-multidepot-150c-01"", ""max_cv"": 20, ""max_ev"": 20, ""phase"": ""stage_a"", ""route_count"": 0, ""runtime_cap_seconds"": 300.0, ""seed"": 1, ""size"": 150, ""status"": ""INIT_INFEASIBLE"", ""total_cost"": Infinity, ""v_speed_ms"": 25.0, ""variant"": ""cv_shell"", ""violation_count"": -1, ""warm_cv_route_count"": 47, ""warm_ev_route_count"": 0, ""warm_route_count"": 47}",,inf,,,,25.0,cv_shell,-1,47,0,47
280.0,,,,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""0"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",0,280.0,,Scale donor fleet by depot count; not promotable without multidepot source support.,depot_scaled_cap,diagnostic_only,False,0.05034,multidepot,dcf89960,infeasible,,,,,,,,0,,,33.78826995799318,"HALT_M0: unable to satisfy EV-heavy fleet limits (cv=27/0, ev=20/20)",ValueError,,,,,,,,0,,1000,,e2-multidepot-150c-01,20,20,stage_a,0,300.0,1,150,,,INIT_INFEASIBLE,0,,"ACHE\"": \""1\"", \""SETP_ALNS_CRUSH_ROUTE_ELIMINATION\"": \""0\"", \""SETP_ALNS_CRUSH_SA_ACCEPTANCE\"": \""1\"", \""SETP_ALNS_CRUSH_SA_MODE\"": \""lns_cooling\"", \""SETP_ALNS_CRUSH_SCAN_REBUILD\"": \""1\"", \""SETP_ALNS_CRUSH_SCAN_RESTART\"": \""1\"", \""SETP_ALNS_CRUSH_TIMING_LEDGER\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE\"": \""0\"", \""SETP_ALNS_CRUSH_TRUE_REPAIR\"": \""1\""}"", ""actual_evals"": 0, ""battery_kwh"": 280.0, ""cap_interpretation"": ""Scale donor fleet by depot count; not promotable without multidepot source support."", ""cap_scenario"": ""depot_scaled_cap"", ""cap_source_class"": ""diagnostic_only"", ""cap_violation"": false, ""carbon_price"": 0.05034, ""category"": ""multidepot"", ""commit_hash"": ""dcf89960"", ""composition"": ""infeasible"", ""cv_route_count"": 0, ""elapsed_seconds"": 33.78826995799318, ""error"": ""HALT_M0: unable to satisfy EV-heavy fleet limits (cv=27/0, ev=20/20)"", ""error_type"": ""ValueError"", ""ev_route_count"": 0, ""eval_budget"": 1000, ""instance"": ""e2-multidepot-150c-01"", ""max_cv"": 20, ""max_ev"": 20, ""phase"": ""stage_a"", ""route_count"": 0, ""runtime_cap_seconds"": 300.0, ""seed"": 1, ""size"": 150, ""status"": ""INIT_INFEASIBLE"", ""total_cost"": Infinity, ""v_speed_ms"": 25.0, ""variant"": ""ev_shell"", ""violation_count"": -1}",,inf,,,,25.0,ev_shell,-1,,,
