instance_id,depot_id,route_index,load_kg,excess_over_ev_payload_kg,smallest_customer_kg,max_single_receiver_residual_kg,total_receiver_residual_kg,single_customer_move_possible,excess_fits_if_divisible
cn-jjj-150c-01-V2-LOCATIONS,D_tianjin,2,1735.0,735.0,139.0,346.0,895.0,True,True
cn-jjj-150c-01-V2-LOCATIONS,D_tianjin,3,1597.0,597.0,139.0,346.0,757.0,True,True
cn-jjj-150c-01-V2-LOCATIONS,D_tianjin,4,1459.0,459.0,208.0,346.0,619.0,True,True
cn-jjj-150c-01-V2-LOCATIONS,D_tianjin,5,1389.0,389.0,278.0,276.0,549.0,False,True
cn-jjj-150c-02-V2-LOCATIONS,D_beijing,0,1597.0,597.0,139.0,138.0,1090.0,False,True
cn-jjj-150c-02-V2-LOCATIONS,D_beijing,1,1667.0,667.0,139.0,138.0,1160.0,False,True
cn-jjj-150c-02-V2-LOCATIONS,D_beijing,2,1735.0,735.0,139.0,138.0,1228.0,False,True
cn-jjj-150c-02-V2-LOCATIONS,D_beijing,3,1668.0,668.0,139.0,138.0,1161.0,False,True
cn-jjj-150c-02-V2-LOCATIONS,D_beijing,4,1667.0,667.0,139.0,138.0,1160.0,False,True
cn-jjj-150c-02-V2-LOCATIONS,D_beijing,5,1667.0,667.0,139.0,138.0,1160.0,False,True
cn-jjj-150c-02-V2-LOCATIONS,D_beijing,6,1667.0,667.0,139.0,138.0,1160.0,False,True
cn-jjj-150c-02-V2-LOCATIONS,D_beijing,7,1667.0,667.0,208.0,138.0,1160.0,False,True
cn-jjj-150c-02-V2-LOCATIONS,D_beijing,8,1667.0,667.0,139.0,138.0,1160.0,False,True
cn-jjj-150c-02-V2-LOCATIONS,D_beijing,9,1668.0,668.0,278.0,138.0,1161.0,False,True
cn-jjj-150c-02-V2-LOCATIONS,D_beijing,10,1667.0,667.0,139.0,138.0,1160.0,False,True
cn-jjj-150c-02-V2-LOCATIONS,D_beijing,11,1735.0,735.0,139.0,138.0,1228.0,False,True
cn-jjj-150c-02-V2-LOCATIONS,D_beijing,12,1597.0,597.0,208.0,138.0,1090.0,False,True
cn-jjj-150c-02-V2-LOCATIONS,D_beijing,13,1598.0,598.0,278.0,138.0,1091.0,False,True
cn-jjj-150c-02-V2-LOCATIONS,D_beijing,14,1598.0,598.0,139.0,138.0,1091.0,False,True
cn-jjj-150c-02-V2-LOCATIONS,D_beijing,15,1667.0,667.0,139.0,138.0,1160.0,False,True
cn-jjj-150c-02-V2-LOCATIONS,D_shijiazhuang,0,1528.0,528.0,139.0,693.0,693.0,True,True
cn-jjj-150c-02-V2-LOCATIONS,D_shijiazhuang,1,1042.0,42.0,139.0,207.0,207.0,True,True
cn-jjj-150c-02-V2-LOCATIONS,D_tianjin,0,1667.0,667.0,139.0,208.0,690.0,True,True
cn-jjj-150c-02-V2-LOCATIONS,D_tianjin,1,1597.0,597.0,139.0,208.0,620.0,True,True
cn-jjj-150c-02-V2-LOCATIONS,D_tianjin,2,1528.0,528.0,347.0,208.0,551.0,False,True
cn-jjj-150c-02-V2-LOCATIONS,D_tianjin,3,1667.0,667.0,139.0,208.0,690.0,True,True
cn-jjj-150c-02-V2-LOCATIONS,D_tianjin,4,1666.0,666.0,208.0,208.0,689.0,True,True
cn-jjj-150c-02-V2-LOCATIONS,D_tianjin,5,1527.0,527.0,139.0,207.0,550.0,True,True
cn-jjj-150c-03-V2-LOCATIONS,D_beijing,0,1668.0,668.0,139.0,138.0,888.0,False,True
cn-jjj-150c-03-V2-LOCATIONS,D_beijing,1,1735.0,735.0,139.0,138.0,955.0,False,True
cn-jjj-150c-03-V2-LOCATIONS,D_beijing,2,1667.0,667.0,139.0,138.0,887.0,False,True
cn-jjj-150c-03-V2-LOCATIONS,D_beijing,3,1668.0,668.0,139.0,138.0,888.0,False,True
cn-jjj-150c-03-V2-LOCATIONS,D_beijing,4,1735.0,735.0,139.0,138.0,955.0,False,True
cn-jjj-150c-03-V2-LOCATIONS,D_beijing,5,1667.0,667.0,139.0,138.0,887.0,False,True
cn-jjj-150c-03-V2-LOCATIONS,D_beijing,6,1667.0,667.0,139.0,138.0,887.0,False,True
cn-jjj-150c-03-V2-LOCATIONS,D_beijing,7,1665.0,665.0,208.0,138.0,885.0,False,True
cn-jjj-150c-03-V2-LOCATIONS,D_beijing,8,1666.0,666.0,139.0,138.0,886.0,False,True
cn-jjj-150c-03-V2-LOCATIONS,D_beijing,9,1667.0,667.0,139.0,138.0,887.0,False,True
cn-jjj-150c-03-V2-LOCATIONS,D_beijing,10,1668.0,668.0,139.0,138.0,888.0,False,True
cn-jjj-150c-03-V2-LOCATIONS,D_beijing,11,1666.0,666.0,139.0,138.0,886.0,False,True
cn-jjj-150c-03-V2-LOCATIONS,D_beijing,12,1597.0,597.0,139.0,70.0,817.0,False,True
cn-jjj-150c-03-V2-LOCATIONS,D_beijing,13,1667.0,667.0,139.0,138.0,887.0,False,True
cn-jjj-150c-03-V2-LOCATIONS,D_beijing,14,1667.0,667.0,139.0,138.0,887.0,False,True
cn-jjj-150c-03-V2-LOCATIONS,D_shijiazhuang,0,1249.0,249.0,208.0,207.0,275.0,False,True
cn-jjj-150c-03-V2-LOCATIONS,D_shijiazhuang,1,1667.0,667.0,139.0,486.0,693.0,True,True
cn-jjj-150c-03-V2-LOCATIONS,D_shijiazhuang,2,1528.0,528.0,208.0,486.0,554.0,True,True
cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,0,1735.0,735.0,139.0,68.0,136.0,False,False
cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,1,1667.0,667.0,278.0,68.0,68.0,False,False
cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,2,1735.0,735.0,139.0,68.0,136.0,False,False
cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,3,1667.0,667.0,139.0,68.0,68.0,False,False
cn-jjj-150c-03-V2-LOCATIONS,D_tianjin,4,1735.0,735.0,139.0,68.0,136.0,False,False
cn-jjj-15c-01-V2-LOCATIONS,D_beijing,0,1666.0,666.0,208.0,68.0,68.0,False,False
cn-jjj-15c-01-V2-LOCATIONS,D_beijing,1,1667.0,667.0,208.0,69.0,69.0,False,False
cn-jjj-15c-02-V2-LOCATIONS,D_beijing,0,1389.0,389.0,139.0,277.0,415.0,True,True
cn-jjj-15c-02-V2-LOCATIONS,D_beijing,1,1597.0,597.0,208.0,346.0,623.0,True,True
cn-jjj-15c-02-V2-LOCATIONS,D_beijing,2,1458.0,458.0,208.0,346.0,484.0,True,True
cn-jjj-15c-03-V2-LOCATIONS,D_beijing,0,1528.0,528.0,208.0,277.0,345.0,True,False
cn-jjj-15c-03-V2-LOCATIONS,D_beijing,1,1667.0,667.0,278.0,277.0,484.0,False,False
cn-jjj-15c-03-V2-LOCATIONS,D_beijing,2,1458.0,458.0,208.0,207.0,275.0,False,False
cn-jjj-200c-01-V2-LOCATIONS,D_beijing,0,1667.0,667.0,208.0,137.0,1090.0,False,True
cn-jjj-200c-01-V2-LOCATIONS,D_beijing,1,1735.0,735.0,139.0,137.0,1158.0,False,True
cn-jjj-200c-01-V2-LOCATIONS,D_beijing,2,1667.0,667.0,139.0,137.0,1090.0,False,True
cn-jjj-200c-01-V2-LOCATIONS,D_beijing,3,1667.0,667.0,278.0,137.0,1090.0,False,True
cn-jjj-200c-01-V2-LOCATIONS,D_beijing,4,1735.0,735.0,139.0,137.0,1158.0,False,True
cn-jjj-200c-01-V2-LOCATIONS,D_beijing,5,1667.0,667.0,139.0,137.0,1090.0,False,True
cn-jjj-200c-01-V2-LOCATIONS,D_beijing,6,1735.0,735.0,208.0,137.0,1158.0,False,True
cn-jjj-200c-01-V2-LOCATIONS,D_beijing,7,1666.0,666.0,139.0,137.0,1089.0,False,True
cn-jjj-200c-01-V2-LOCATIONS,D_beijing,8,1667.0,667.0,139.0,137.0,1090.0,False,True
cn-jjj-200c-01-V2-LOCATIONS,D_beijing,9,1668.0,668.0,139.0,137.0,1091.0,False,True
cn-jjj-200c-01-V2-LOCATIONS,D_beijing,10,1735.0,735.0,347.0,137.0,1158.0,False,True
cn-jjj-200c-01-V2-LOCATIONS,D_beijing,11,1667.0,667.0,139.0,137.0,1090.0,False,True
cn-jjj-200c-01-V2-LOCATIONS,D_beijing,12,1667.0,667.0,139.0,137.0,1090.0,False,True
cn-jjj-200c-01-V2-LOCATIONS,D_beijing,13,1667.0,667.0,139.0,137.0,1090.0,False,True
cn-jjj-200c-01-V2-LOCATIONS,D_beijing,14,1667.0,667.0,139.0,137.0,1090.0,False,True
cn-jjj-200c-01-V2-LOCATIONS,D_beijing,15,1735.0,735.0,139.0,137.0,1158.0,False,True
cn-jjj-200c-01-V2-LOCATIONS,D_beijing,16,1598.0,598.0,139.0,69.0,1021.0,False,True
cn-jjj-200c-01-V2-LOCATIONS,D_beijing,17,1667.0,667.0,278.0,137.0,1090.0,False,True
cn-jjj-200c-01-V2-LOCATIONS,D_beijing,18,1666.0,666.0,139.0,137.0,1089.0,False,True
cn-jjj-200c-01-V2-LOCATIONS,D_beijing,19,1667.0,667.0,139.0,137.0,1090.0,False,True
cn-jjj-200c-01-V2-LOCATIONS,D_beijing,20,1667.0,667.0,139.0,137.0,1090.0,False,True
cn-jjj-200c-01-V2-LOCATIONS,D_shijiazhuang,0,1389.0,389.0,139.0,138.0,206.0,False,False
cn-jjj-200c-01-V2-LOCATIONS,D_shijiazhuang,1,1667.0,667.0,208.0,346.0,484.0,True,False
cn-jjj-200c-01-V2-LOCATIONS,D_shijiazhuang,2,1597.0,597.0,208.0,346.0,414.0,True,False
cn-jjj-200c-01-V2-LOCATIONS,D_tianjin,0,1735.0,735.0,139.0,68.0,404.0,False,False
cn-jjj-200c-01-V2-LOCATIONS,D_tianjin,1,1667.0,667.0,139.0,68.0,336.0,False,False
cn-jjj-200c-01-V2-LOCATIONS,D_tianjin,2,1668.0,668.0,417.0,68.0,337.0,False,False
cn-jjj-200c-01-V2-LOCATIONS,D_tianjin,3,1668.0,668.0,417.0,68.0,337.0,False,False
cn-jjj-200c-01-V2-LOCATIONS,D_tianjin,4,1668.0,668.0,139.0,68.0,337.0,False,False
cn-jjj-200c-01-V2-LOCATIONS,D_tianjin,5,1668.0,668.0,139.0,68.0,337.0,False,False
cn-jjj-200c-01-V2-LOCATIONS,D_tianjin,6,1667.0,667.0,139.0,68.0,336.0,False,False
cn-jjj-200c-01-V2-LOCATIONS,D_tianjin,7,1735.0,735.0,139.0,68.0,404.0,False,False
cn-jjj-200c-02-V2-LOCATIONS,D_beijing,0,1667.0,667.0,139.0,138.0,1158.0,False,True
cn-jjj-200c-02-V2-LOCATIONS,D_beijing,1,1667.0,667.0,278.0,138.0,1158.0,False,True
cn-jjj-200c-02-V2-LOCATIONS,D_beijing,2,1735.0,735.0,139.0,138.0,1226.0,False,True
cn-jjj-200c-02-V2-LOCATIONS,D_beijing,3,1735.0,735.0,139.0,138.0,1226.0,False,True
cn-jjj-200c-02-V2-LOCATIONS,D_beijing,4,1666.0,666.0,139.0,138.0,1157.0,False,True
cn-jjj-200c-02-V2-LOCATIONS,D_beijing,5,1667.0,667.0,208.0,138.0,1158.0,False,True
cn-jjj-200c-02-V2-LOCATIONS,D_beijing,6,1667.0,667.0,208.0,138.0,1158.0,False,True
cn-jjj-200c-02-V2-LOCATIONS,D_beijing,7,1667.0,667.0,139.0,138.0,1158.0,False,True
cn-jjj-200c-02-V2-LOCATIONS,D_beijing,8,1668.0,668.0,417.0,138.0,1159.0,False,True
cn-jjj-200c-02-V2-LOCATIONS,D_beijing,9,1667.0,667.0,139.0,138.0,1158.0,False,True
cn-jjj-200c-02-V2-LOCATIONS,D_beijing,10,1667.0,667.0,139.0,138.0,1158.0,False,True
cn-jjj-200c-02-V2-LOCATIONS,D_beijing,11,1735.0,735.0,139.0,138.0,1226.0,False,True
cn-jjj-200c-02-V2-LOCATIONS,D_beijing,12,1667.0,667.0,278.0,138.0,1158.0,False,True
cn-jjj-200c-02-V2-LOCATIONS,D_beijing,13,1667.0,667.0,208.0,138.0,1158.0,False,True
cn-jjj-200c-02-V2-LOCATIONS,D_beijing,14,1667.0,667.0,139.0,138.0,1158.0,False,True
cn-jjj-200c-02-V2-LOCATIONS,D_beijing,15,1667.0,667.0,208.0,138.0,1158.0,False,True
cn-jjj-200c-02-V2-LOCATIONS,D_beijing,16,1735.0,735.0,208.0,138.0,1226.0,False,True
cn-jjj-200c-02-V2-LOCATIONS,D_beijing,17,1667.0,667.0,139.0,138.0,1158.0,False,True
cn-jjj-200c-02-V2-LOCATIONS,D_beijing,18,1667.0,667.0,139.0,138.0,1158.0,False,True
cn-jjj-200c-02-V2-LOCATIONS,D_beijing,19,1667.0,667.0,139.0,138.0,1158.0,False,True
cn-jjj-200c-02-V2-LOCATIONS,D_beijing,20,1597.0,597.0,139.0,69.0,1088.0,False,True
cn-jjj-200c-02-V2-LOCATIONS,D_shijiazhuang,0,1667.0,667.0,278.0,68.0,136.0,False,False
cn-jjj-200c-02-V2-LOCATIONS,D_shijiazhuang,1,1667.0,667.0,208.0,68.0,136.0,False,False
cn-jjj-200c-02-V2-LOCATIONS,D_shijiazhuang,2,1735.0,735.0,139.0,68.0,204.0,False,False
cn-jjj-200c-02-V2-LOCATIONS,D_shijiazhuang,3,1667.0,667.0,278.0,68.0,136.0,False,False
cn-jjj-200c-02-V2-LOCATIONS,D_tianjin,0,1667.0,667.0,208.0,69.0,273.0,False,False
cn-jjj-200c-02-V2-LOCATIONS,D_tianjin,1,1667.0,667.0,139.0,69.0,273.0,False,False
cn-jjj-200c-02-V2-LOCATIONS,D_tianjin,2,1666.0,666.0,139.0,68.0,272.0,False,False
cn-jjj-200c-02-V2-LOCATIONS,D_tianjin,3,1667.0,667.0,139.0,69.0,273.0,False,False
cn-jjj-200c-02-V2-LOCATIONS,D_tianjin,4,1667.0,667.0,139.0,69.0,273.0,False,False
cn-jjj-200c-02-V2-LOCATIONS,D_tianjin,5,1735.0,735.0,208.0,69.0,341.0,False,False
cn-jjj-200c-03-V2-LOCATIONS,D_beijing,0,1666.0,666.0,208.0,137.0,1156.0,False,True
cn-jjj-200c-03-V2-LOCATIONS,D_beijing,1,1667.0,667.0,139.0,137.0,1157.0,False,True
cn-jjj-200c-03-V2-LOCATIONS,D_beijing,2,1735.0,735.0,208.0,137.0,1225.0,False,True
cn-jjj-200c-03-V2-LOCATIONS,D_beijing,3,1735.0,735.0,139.0,137.0,1225.0,False,True
cn-jjj-200c-03-V2-LOCATIONS,D_beijing,4,1598.0,598.0,139.0,69.0,1088.0,False,True
cn-jjj-200c-03-V2-LOCATIONS,D_beijing,5,1667.0,667.0,139.0,137.0,1157.0,False,True
cn-jjj-200c-03-V2-LOCATIONS,D_beijing,6,1667.0,667.0,139.0,137.0,1157.0,False,True
cn-jjj-200c-03-V2-LOCATIONS,D_beijing,7,1735.0,735.0,208.0,137.0,1225.0,False,True
cn-jjj-200c-03-V2-LOCATIONS,D_beijing,8,1666.0,666.0,139.0,137.0,1156.0,False,True
cn-jjj-200c-03-V2-LOCATIONS,D_beijing,9,1667.0,667.0,208.0,137.0,1157.0,False,True
cn-jjj-200c-03-V2-LOCATIONS,D_beijing,10,1667.0,667.0,139.0,137.0,1157.0,False,True
cn-jjj-200c-03-V2-LOCATIONS,D_beijing,11,1667.0,667.0,139.0,137.0,1157.0,False,True
cn-jjj-200c-03-V2-LOCATIONS,D_beijing,12,1668.0,668.0,278.0,137.0,1158.0,False,True
cn-jjj-200c-03-V2-LOCATIONS,D_beijing,13,1667.0,667.0,139.0,137.0,1157.0,False,True
cn-jjj-200c-03-V2-LOCATIONS,D_beijing,14,1667.0,667.0,139.0,137.0,1157.0,False,True
cn-jjj-200c-03-V2-LOCATIONS,D_beijing,15,1667.0,667.0,139.0,137.0,1157.0,False,True
cn-jjj-200c-03-V2-LOCATIONS,D_beijing,16,1668.0,668.0,139.0,137.0,1158.0,False,True
cn-jjj-200c-03-V2-LOCATIONS,D_beijing,17,1667.0,667.0,139.0,137.0,1157.0,False,True
cn-jjj-200c-03-V2-LOCATIONS,D_beijing,18,1667.0,667.0,139.0,137.0,1157.0,False,True
cn-jjj-200c-03-V2-LOCATIONS,D_beijing,19,1667.0,667.0,139.0,137.0,1157.0,False,True
cn-jjj-200c-03-V2-LOCATIONS,D_beijing,20,1735.0,735.0,139.0,137.0,1225.0,False,True
cn-jjj-200c-03-V2-LOCATIONS,D_shijiazhuang,0,1735.0,735.0,139.0,68.0,136.0,False,False
cn-jjj-200c-03-V2-LOCATIONS,D_shijiazhuang,1,1667.0,667.0,139.0,68.0,68.0,False,False
cn-jjj-200c-03-V2-LOCATIONS,D_shijiazhuang,2,1667.0,667.0,139.0,68.0,68.0,False,False
cn-jjj-200c-03-V2-LOCATIONS,D_tianjin,0,1667.0,667.0,139.0,347.0,896.0,True,True
cn-jjj-200c-03-V2-LOCATIONS,D_tianjin,1,1597.0,597.0,139.0,347.0,826.0,True,True
cn-jjj-200c-03-V2-LOCATIONS,D_tianjin,2,1667.0,667.0,139.0,347.0,896.0,True,True
cn-jjj-200c-03-V2-LOCATIONS,D_tianjin,4,1388.0,388.0,139.0,207.0,617.0,True,True
cn-jjj-200c-03-V2-LOCATIONS,D_tianjin,5,1667.0,667.0,139.0,347.0,896.0,True,True
cn-jjj-200c-03-V2-LOCATIONS,D_tianjin,6,1667.0,667.0,139.0,347.0,896.0,True,True
cn-jjj-200c-03-V2-LOCATIONS,D_tianjin,7,1528.0,528.0,139.0,347.0,757.0,True,True
cn-jjj-20c-01-V2-LOCATIONS,D_beijing,0,1735.0,735.0,139.0,207.0,414.0,True,False
cn-jjj-20c-01-V2-LOCATIONS,D_beijing,1,1528.0,528.0,139.0,207.0,207.0,True,False
cn-jjj-20c-01-V2-LOCATIONS,D_beijing,2,1528.0,528.0,139.0,207.0,207.0,True,False
cn-jjj-20c-02-V2-LOCATIONS,D_beijing,0,1667.0,667.0,139.0,415.0,761.0,True,True
cn-jjj-20c-02-V2-LOCATIONS,D_beijing,1,1320.0,320.0,208.0,346.0,414.0,True,True
cn-jjj-20c-02-V2-LOCATIONS,D_beijing,2,1389.0,389.0,139.0,415.0,483.0,True,True
cn-jjj-20c-03-V2-LOCATIONS,D_beijing,0,1528.0,528.0,139.0,623.0,690.0,True,True
cn-jjj-20c-03-V2-LOCATIONS,D_beijing,1,1112.0,112.0,139.0,207.0,274.0,True,True
cn-jjj-20c-03-V2-LOCATIONS,D_beijing,2,1668.0,668.0,139.0,623.0,830.0,True,True
cn-jjj-25c-01-V2-LOCATIONS,D_beijing,0,1667.0,667.0,139.0,68.0,68.0,False,False
cn-jjj-25c-01-V2-LOCATIONS,D_beijing,1,1735.0,735.0,208.0,68.0,136.0,False,False
cn-jjj-25c-01-V2-LOCATIONS,D_beijing,2,1667.0,667.0,139.0,68.0,68.0,False,False
cn-jjj-25c-02-V2-LOCATIONS,D_beijing,0,1667.0,667.0,278.0,67.0,67.0,False,False
cn-jjj-25c-02-V2-LOCATIONS,D_beijing,1,1668.0,668.0,139.0,68.0,68.0,False,False
cn-jjj-25c-02-V2-LOCATIONS,D_beijing,2,1735.0,735.0,208.0,68.0,135.0,False,False
cn-jjj-25c-03-V2-LOCATIONS,D_beijing,0,1668.0,668.0,139.0,138.0,206.0,False,False
cn-jjj-25c-03-V2-LOCATIONS,D_beijing,1,1667.0,667.0,208.0,138.0,205.0,False,False
cn-jjj-25c-03-V2-LOCATIONS,D_beijing,2,1597.0,597.0,139.0,68.0,135.0,False,False
cn-jjj-50c-01-V2-LOCATIONS,D_beijing,0,1667.0,667.0,278.0,139.0,411.0,False,False
cn-jjj-50c-01-V2-LOCATIONS,D_beijing,1,1596.0,596.0,139.0,137.0,340.0,False,False
cn-jjj-50c-01-V2-LOCATIONS,D_beijing,2,1598.0,598.0,139.0,139.0,342.0,True,False
cn-jjj-50c-01-V2-LOCATIONS,D_beijing,3,1668.0,668.0,139.0,139.0,412.0,True,False
cn-jjj-50c-01-V2-LOCATIONS,D_beijing,4,1735.0,735.0,139.0,139.0,479.0,True,False
cn-jjj-50c-01-V2-LOCATIONS,D_beijing,5,1667.0,667.0,139.0,139.0,411.0,True,False
cn-jjj-50c-01-V2-LOCATIONS,D_tianjin,0,1666.0,666.0,139.0,68.0,68.0,False,False
cn-jjj-50c-01-V2-LOCATIONS,D_tianjin,1,1667.0,667.0,139.0,69.0,69.0,False,False
cn-jjj-50c-02-V2-LOCATIONS,D_beijing,0,1667.0,667.0,139.0,138.0,410.0,False,False
cn-jjj-50c-02-V2-LOCATIONS,D_beijing,1,1667.0,667.0,139.0,138.0,410.0,False,False
cn-jjj-50c-02-V2-LOCATIONS,D_beijing,2,1597.0,597.0,139.0,68.0,340.0,False,False
cn-jjj-50c-02-V2-LOCATIONS,D_beijing,3,1667.0,667.0,139.0,138.0,410.0,False,False
cn-jjj-50c-02-V2-LOCATIONS,D_beijing,4,1667.0,667.0,139.0,138.0,410.0,False,False
cn-jjj-50c-02-V2-LOCATIONS,D_beijing,5,1667.0,667.0,139.0,138.0,410.0,False,False
cn-jjj-50c-02-V2-LOCATIONS,D_tianjin,0,1667.0,667.0,208.0,694.0,694.0,True,True
cn-jjj-50c-02-V2-LOCATIONS,D_tianjin,1,1041.0,41.0,208.0,68.0,68.0,False,True
cn-jjj-50c-03-V2-LOCATIONS,D_beijing,0,1667.0,667.0,139.0,67.0,201.0,False,False
cn-jjj-50c-03-V2-LOCATIONS,D_beijing,1,1668.0,668.0,139.0,68.0,202.0,False,False
cn-jjj-50c-03-V2-LOCATIONS,D_beijing,2,1668.0,668.0,278.0,68.0,202.0,False,False
cn-jjj-50c-03-V2-LOCATIONS,D_beijing,3,1735.0,735.0,208.0,68.0,269.0,False,False
cn-jjj-50c-03-V2-LOCATIONS,D_beijing,4,1668.0,668.0,139.0,68.0,202.0,False,False
cn-jjj-50c-03-V2-LOCATIONS,D_beijing,5,1735.0,735.0,139.0,68.0,269.0,False,False
cn-jjj-50c-03-V2-LOCATIONS,D_tianjin,0,1667.0,667.0,139.0,763.0,763.0,True,True
cn-jjj-75c-01-V2-LOCATIONS,D_beijing,0,1668.0,668.0,278.0,69.0,478.0,False,False
cn-jjj-75c-01-V2-LOCATIONS,D_beijing,1,1667.0,667.0,139.0,69.0,477.0,False,False
cn-jjj-75c-01-V2-LOCATIONS,D_beijing,2,1666.0,666.0,139.0,69.0,476.0,False,False
cn-jjj-75c-01-V2-LOCATIONS,D_beijing,3,1668.0,668.0,139.0,69.0,478.0,False,False
cn-jjj-75c-01-V2-LOCATIONS,D_beijing,4,1667.0,667.0,139.0,69.0,477.0,False,False
cn-jjj-75c-01-V2-LOCATIONS,D_beijing,5,1667.0,667.0,278.0,69.0,477.0,False,False
cn-jjj-75c-01-V2-LOCATIONS,D_beijing,6,1666.0,666.0,208.0,69.0,476.0,False,False
cn-jjj-75c-01-V2-LOCATIONS,D_beijing,7,1735.0,735.0,139.0,69.0,545.0,False,False
cn-jjj-75c-01-V2-LOCATIONS,D_beijing,8,1666.0,666.0,139.0,69.0,476.0,False,False
cn-jjj-75c-01-V2-LOCATIONS,D_tianjin,0,1666.0,666.0,139.0,763.0,831.0,True,True
cn-jjj-75c-01-V2-LOCATIONS,D_tianjin,1,1667.0,667.0,208.0,763.0,832.0,True,True
cn-jjj-75c-02-V2-LOCATIONS,D_beijing,0,1735.0,735.0,208.0,68.0,336.0,False,False
cn-jjj-75c-02-V2-LOCATIONS,D_beijing,1,1735.0,735.0,139.0,68.0,336.0,False,False
cn-jjj-75c-02-V2-LOCATIONS,D_beijing,2,1668.0,668.0,139.0,68.0,269.0,False,False
cn-jjj-75c-02-V2-LOCATIONS,D_beijing,3,1668.0,668.0,139.0,68.0,269.0,False,False
cn-jjj-75c-02-V2-LOCATIONS,D_beijing,4,1735.0,735.0,139.0,68.0,336.0,False,False
cn-jjj-75c-02-V2-LOCATIONS,D_beijing,5,1735.0,735.0,139.0,68.0,336.0,False,False
cn-jjj-75c-02-V2-LOCATIONS,D_beijing,6,1668.0,668.0,139.0,68.0,269.0,False,False
cn-jjj-75c-02-V2-LOCATIONS,D_beijing,7,1668.0,668.0,278.0,68.0,269.0,False,False
cn-jjj-75c-02-V2-LOCATIONS,D_beijing,8,1667.0,667.0,139.0,67.0,268.0,False,False
cn-jjj-75c-02-V2-LOCATIONS,D_tianjin,0,1667.0,667.0,139.0,68.0,135.0,False,False
cn-jjj-75c-02-V2-LOCATIONS,D_tianjin,1,1667.0,667.0,139.0,68.0,135.0,False,False
cn-jjj-75c-02-V2-LOCATIONS,D_tianjin,2,1668.0,668.0,139.0,68.0,136.0,False,False
cn-jjj-75c-03-V2-LOCATIONS,D_beijing,0,1735.0,735.0,208.0,68.0,407.0,False,False
cn-jjj-75c-03-V2-LOCATIONS,D_beijing,1,1667.0,667.0,278.0,68.0,339.0,False,False
cn-jjj-75c-03-V2-LOCATIONS,D_beijing,2,1667.0,667.0,208.0,68.0,339.0,False,False
cn-jjj-75c-03-V2-LOCATIONS,D_beijing,3,1735.0,735.0,139.0,68.0,407.0,False,False
cn-jjj-75c-03-V2-LOCATIONS,D_beijing,4,1667.0,667.0,139.0,68.0,339.0,False,False
cn-jjj-75c-03-V2-LOCATIONS,D_beijing,5,1667.0,667.0,139.0,68.0,339.0,False,False
cn-jjj-75c-03-V2-LOCATIONS,D_beijing,6,1667.0,667.0,139.0,68.0,339.0,False,False
cn-jjj-75c-03-V2-LOCATIONS,D_beijing,7,1668.0,668.0,139.0,68.0,340.0,False,False
cn-jjj-75c-03-V2-LOCATIONS,D_tianjin,0,1597.0,597.0,139.0,208.0,277.0,True,False
cn-jjj-75c-03-V2-LOCATIONS,D_tianjin,1,1666.0,666.0,139.0,208.0,346.0,True,False
cn-jjj-75c-03-V2-LOCATIONS,D_tianjin,2,1527.0,527.0,139.0,138.0,207.0,False,False
cn-prd-100c-01-V2-LOCATIONS,D_guangzhou,0,1667.0,667.0,139.0,207.0,480.0,True,False
cn-prd-100c-01-V2-LOCATIONS,D_guangzhou,1,1666.0,666.0,139.0,207.0,479.0,True,False
cn-prd-100c-01-V2-LOCATIONS,D_guangzhou,2,1667.0,667.0,208.0,207.0,480.0,False,False
cn-prd-100c-01-V2-LOCATIONS,D_guangzhou,3,1528.0,528.0,139.0,69.0,341.0,False,False
cn-prd-100c-01-V2-LOCATIONS,D_guangzhou,4,1667.0,667.0,139.0,207.0,480.0,True,False
cn-prd-100c-01-V2-LOCATIONS,D_guangzhou,5,1667.0,667.0,139.0,207.0,480.0,True,False
cn-prd-100c-01-V2-LOCATIONS,D_shenzhen,0,1667.0,667.0,278.0,68.0,203.0,False,False
cn-prd-100c-01-V2-LOCATIONS,D_shenzhen,1,1667.0,667.0,139.0,68.0,203.0,False,False
cn-prd-100c-01-V2-LOCATIONS,D_shenzhen,2,1735.0,735.0,139.0,68.0,271.0,False,False
cn-prd-100c-01-V2-LOCATIONS,D_shenzhen,3,1735.0,735.0,139.0,68.0,271.0,False,False
cn-prd-100c-01-V2-LOCATIONS,D_shenzhen,4,1735.0,735.0,139.0,68.0,271.0,False,False
cn-prd-100c-01-V2-LOCATIONS,D_shenzhen,5,1735.0,735.0,139.0,68.0,271.0,False,False
cn-prd-100c-01-V2-LOCATIONS,D_shenzhen,6,1668.0,668.0,139.0,68.0,204.0,False,False
cn-prd-100c-01-V2-LOCATIONS,D_shenzhen,7,1667.0,667.0,139.0,68.0,203.0,False,False
cn-prd-100c-02-V2-LOCATIONS,D_guangzhou,0,1667.0,667.0,139.0,277.0,756.0,True,True
cn-prd-100c-02-V2-LOCATIONS,D_guangzhou,1,1598.0,598.0,139.0,277.0,687.0,True,True
