instance_id,seed,depot_id,base_all_cv_routes_Rd,num_cv,num_ev,total_fleet_cap,routes_used,cv_used,ev_used,cv_idle,ev_idle,total_idle,required_ev_by_completer
cn-jjj-10c-03-V2-LOCATIONS,4,D_beijing,3,3,1,4,2,1,1,2,0,2,0
cn-jjj-10c-03-V2-LOCATIONS,5,D_beijing,3,3,1,4,2,1,1,2,0,2,0
cn-jjj-150c-01-V2-LOCATIONS,1,D_beijing,16,16,4,20,15,14,1,2,3,5,0
cn-jjj-150c-01-V2-LOCATIONS,1,D_shijiazhuang,3,3,1,4,3,2,1,1,0,1,0
cn-jjj-150c-01-V2-LOCATIONS,1,D_tianjin,6,6,2,8,6,6,0,0,2,2,0
cn-jjj-150c-01-V2-LOCATIONS,2,D_beijing,16,16,4,20,15,14,1,2,3,5,0
cn-jjj-150c-01-V2-LOCATIONS,2,D_shijiazhuang,3,3,1,4,3,2,1,1,0,1,0
cn-jjj-150c-01-V2-LOCATIONS,2,D_tianjin,6,6,2,8,6,6,0,0,2,2,0
cn-jjj-150c-01-V2-LOCATIONS,3,D_beijing,16,16,4,20,15,14,1,2,3,5,0
cn-jjj-150c-01-V2-LOCATIONS,3,D_shijiazhuang,3,3,1,4,3,2,1,1,0,1,0
cn-jjj-150c-01-V2-LOCATIONS,3,D_tianjin,6,6,2,8,6,6,0,0,2,2,0
cn-jjj-150c-01-V2-LOCATIONS,4,D_beijing,16,16,4,20,15,14,1,2,3,5,0
cn-jjj-150c-01-V2-LOCATIONS,4,D_shijiazhuang,3,3,1,4,3,2,1,1,0,1,0
cn-jjj-150c-01-V2-LOCATIONS,4,D_tianjin,6,6,2,8,6,6,0,0,2,2,0
cn-jjj-150c-01-V2-LOCATIONS,5,D_beijing,16,16,4,20,15,14,1,2,3,5,0
cn-jjj-150c-01-V2-LOCATIONS,5,D_shijiazhuang,3,3,1,4,3,2,1,1,0,1,0
cn-jjj-150c-01-V2-LOCATIONS,5,D_tianjin,6,6,2,8,6,6,0,0,2,2,0
cn-jjj-150c-02-V2-LOCATIONS,1,D_beijing,17,17,5,22,16,16,0,1,5,6,0
cn-jjj-150c-02-V2-LOCATIONS,1,D_shijiazhuang,3,3,1,4,3,2,1,1,0,1,0
cn-jjj-150c-02-V2-LOCATIONS,1,D_tianjin,6,6,2,8,6,6,0,0,2,2,0
cn-jjj-150c-02-V2-LOCATIONS,2,D_beijing,17,17,5,22,16,16,0,1,5,6,0
cn-jjj-150c-02-V2-LOCATIONS,2,D_shijiazhuang,3,3,1,4,3,2,1,1,0,1,0
cn-jjj-150c-02-V2-LOCATIONS,2,D_tianjin,6,6,2,8,6,6,0,0,2,2,0
cn-jjj-150c-02-V2-LOCATIONS,3,D_beijing,17,17,5,22,16,16,0,1,5,6,0
cn-jjj-150c-02-V2-LOCATIONS,3,D_shijiazhuang,3,3,1,4,3,2,1,1,0,1,0
cn-jjj-150c-02-V2-LOCATIONS,3,D_tianjin,6,6,2,8,6,6,0,0,2,2,0
cn-jjj-150c-02-V2-LOCATIONS,4,D_beijing,17,17,5,22,16,16,0,1,5,6,0
cn-jjj-150c-02-V2-LOCATIONS,4,D_shijiazhuang,3,3,1,4,3,2,1,1,0,1,0
cn-jjj-150c-02-V2-LOCATIONS,4,D_tianjin,6,6,2,8,6,6,0,0,2,2,0
cn-jjj-150c-02-V2-LOCATIONS,5,D_beijing,17,17,5,22,16,16,0,1,5,6,0
cn-jjj-150c-02-V2-LOCATIONS,5,D_shijiazhuang,3,3,1,4,3,2,1,1,0,1,0
cn-jjj-150c-02-V2-LOCATIONS,5,D_tianjin,6,6,2,8,6,6,0,0,2,2,0
cn-jjj-150c-03-V2-LOCATIONS,1,D_beijing,16,16,4,20,16,15,1,1,3,4,0
cn-jjj-150c-03-V2-LOCATIONS,1,D_shijiazhuang,4,4,1,5,3,3,0,1,1,2,0
cn-jjj-150c-03-V2-LOCATIONS,1,D_tianjin,6,6,2,8,6,5,1,1,1,2,0
cn-jjj-150c-03-V2-LOCATIONS,2,D_beijing,16,16,4,20,16,15,1,1,3,4,0
cn-jjj-150c-03-V2-LOCATIONS,2,D_shijiazhuang,4,4,1,5,3,3,0,1,1,2,0
cn-jjj-150c-03-V2-LOCATIONS,2,D_tianjin,6,6,2,8,6,5,1,1,1,2,0
cn-jjj-150c-03-V2-LOCATIONS,3,D_beijing,16,16,4,20,16,15,1,1,3,4,0
cn-jjj-150c-03-V2-LOCATIONS,3,D_shijiazhuang,4,4,1,5,3,3,0,1,1,2,0
cn-jjj-150c-03-V2-LOCATIONS,3,D_tianjin,6,6,2,8,6,5,1,1,1,2,0
cn-jjj-150c-03-V2-LOCATIONS,4,D_beijing,16,16,4,20,16,15,1,1,3,4,0
cn-jjj-150c-03-V2-LOCATIONS,4,D_shijiazhuang,4,4,1,5,3,3,0,1,1,2,0
cn-jjj-150c-03-V2-LOCATIONS,4,D_tianjin,6,6,2,8,6,5,1,1,1,2,0
cn-jjj-150c-03-V2-LOCATIONS,5,D_beijing,16,16,4,20,16,15,1,1,3,4,0
cn-jjj-150c-03-V2-LOCATIONS,5,D_shijiazhuang,4,4,1,5,3,3,0,1,1,2,0
cn-jjj-150c-03-V2-LOCATIONS,5,D_tianjin,6,6,2,8,6,5,1,1,1,2,0
cn-jjj-15c-01-V2-LOCATIONS,1,D_beijing,3,3,1,4,3,2,1,1,0,1,0
cn-jjj-15c-01-V2-LOCATIONS,2,D_beijing,3,3,1,4,3,2,1,1,0,1,0
cn-jjj-15c-01-V2-LOCATIONS,3,D_beijing,3,3,1,4,3,2,1,1,0,1,0
cn-jjj-15c-01-V2-LOCATIONS,4,D_beijing,3,3,1,4,3,2,1,1,0,1,0
cn-jjj-15c-01-V2-LOCATIONS,5,D_beijing,3,3,1,4,3,2,1,1,0,1,0
cn-jjj-15c-02-V2-LOCATIONS,1,D_beijing,3,3,1,4,3,3,0,0,1,1,0
cn-jjj-15c-02-V2-LOCATIONS,2,D_beijing,3,3,1,4,3,3,0,0,1,1,0
cn-jjj-15c-02-V2-LOCATIONS,3,D_beijing,3,3,1,4,3,3,0,0,1,1,0
cn-jjj-15c-02-V2-LOCATIONS,4,D_beijing,3,3,1,4,3,3,0,0,1,1,0
cn-jjj-15c-02-V2-LOCATIONS,5,D_beijing,3,3,1,4,3,3,0,0,1,1,0
cn-jjj-15c-03-V2-LOCATIONS,1,D_beijing,4,4,1,5,3,3,0,1,1,2,0
cn-jjj-15c-03-V2-LOCATIONS,2,D_beijing,4,4,1,5,3,3,0,1,1,2,0
cn-jjj-15c-03-V2-LOCATIONS,3,D_beijing,4,4,1,5,3,3,0,1,1,2,0
cn-jjj-15c-03-V2-LOCATIONS,4,D_beijing,4,4,1,5,3,3,0,1,1,2,0
cn-jjj-15c-03-V2-LOCATIONS,5,D_beijing,4,4,1,5,3,3,0,1,1,2,0
cn-jjj-200c-01-V2-LOCATIONS,1,D_beijing,23,23,6,29,21,21,0,2,6,8,0
cn-jjj-200c-01-V2-LOCATIONS,1,D_shijiazhuang,4,4,1,5,4,3,1,1,0,1,0
cn-jjj-200c-01-V2-LOCATIONS,1,D_tianjin,9,9,3,12,8,8,0,1,3,4,0
cn-jjj-200c-01-V2-LOCATIONS,2,D_beijing,23,23,6,29,21,21,0,2,6,8,0
cn-jjj-200c-01-V2-LOCATIONS,2,D_shijiazhuang,4,4,1,5,4,3,1,1,0,1,0
cn-jjj-200c-01-V2-LOCATIONS,2,D_tianjin,9,9,3,12,8,8,0,1,3,4,0
cn-jjj-200c-01-V2-LOCATIONS,3,D_beijing,23,23,6,29,21,21,0,2,6,8,0
cn-jjj-200c-01-V2-LOCATIONS,3,D_shijiazhuang,4,4,1,5,4,3,1,1,0,1,0
cn-jjj-200c-01-V2-LOCATIONS,3,D_tianjin,9,9,3,12,8,8,0,1,3,4,0
cn-jjj-200c-01-V2-LOCATIONS,4,D_beijing,23,23,6,29,21,21,0,2,6,8,0
cn-jjj-200c-01-V2-LOCATIONS,4,D_shijiazhuang,4,4,1,5,4,3,1,1,0,1,0
cn-jjj-200c-01-V2-LOCATIONS,4,D_tianjin,9,9,3,12,8,8,0,1,3,4,0
cn-jjj-200c-01-V2-LOCATIONS,5,D_beijing,23,23,6,29,21,21,0,2,6,8,0
cn-jjj-200c-01-V2-LOCATIONS,5,D_shijiazhuang,4,4,1,5,4,3,1,1,0,1,0
cn-jjj-200c-01-V2-LOCATIONS,5,D_tianjin,9,9,3,12,8,8,0,1,3,4,0
cn-jjj-200c-02-V2-LOCATIONS,1,D_beijing,23,23,6,29,22,21,1,2,5,7,0
cn-jjj-200c-02-V2-LOCATIONS,1,D_shijiazhuang,5,5,2,7,4,4,0,1,2,3,0
cn-jjj-200c-02-V2-LOCATIONS,1,D_tianjin,8,8,2,10,8,6,2,2,0,2,0
cn-jjj-200c-02-V2-LOCATIONS,2,D_beijing,23,23,6,29,22,21,1,2,5,7,0
cn-jjj-200c-02-V2-LOCATIONS,2,D_shijiazhuang,5,5,2,7,4,4,0,1,2,3,0
cn-jjj-200c-02-V2-LOCATIONS,2,D_tianjin,8,8,2,10,8,6,2,2,0,2,0
cn-jjj-200c-02-V2-LOCATIONS,3,D_beijing,23,23,6,29,22,21,1,2,5,7,0
cn-jjj-200c-02-V2-LOCATIONS,3,D_shijiazhuang,5,5,2,7,4,4,0,1,2,3,0
cn-jjj-200c-02-V2-LOCATIONS,3,D_tianjin,8,8,2,10,8,6,2,2,0,2,0
cn-jjj-200c-02-V2-LOCATIONS,4,D_beijing,23,23,6,29,22,21,1,2,5,7,0
cn-jjj-200c-02-V2-LOCATIONS,4,D_shijiazhuang,5,5,2,7,4,4,0,1,2,3,0
cn-jjj-200c-02-V2-LOCATIONS,4,D_tianjin,8,8,2,10,8,6,2,2,0,2,0
cn-jjj-200c-02-V2-LOCATIONS,5,D_beijing,23,23,6,29,22,21,1,2,5,7,0
cn-jjj-200c-02-V2-LOCATIONS,5,D_shijiazhuang,5,5,2,7,4,4,0,1,2,3,0
cn-jjj-200c-02-V2-LOCATIONS,5,D_tianjin,8,8,2,10,8,6,2,2,0,2,0
cn-jjj-200c-03-V2-LOCATIONS,1,D_beijing,22,22,6,28,21,21,0,1,6,7,0
cn-jjj-200c-03-V2-LOCATIONS,1,D_shijiazhuang,4,4,1,5,4,3,1,1,0,1,0
cn-jjj-200c-03-V2-LOCATIONS,1,D_tianjin,8,8,2,10,8,7,1,1,1,2,0
cn-jjj-200c-03-V2-LOCATIONS,2,D_beijing,22,22,6,28,21,21,0,1,6,7,0
cn-jjj-200c-03-V2-LOCATIONS,2,D_shijiazhuang,4,4,1,5,4,3,1,1,0,1,0
cn-jjj-200c-03-V2-LOCATIONS,2,D_tianjin,8,8,2,10,8,7,1,1,1,2,0
cn-jjj-200c-03-V2-LOCATIONS,3,D_beijing,22,22,6,28,21,21,0,1,6,7,0
cn-jjj-200c-03-V2-LOCATIONS,3,D_shijiazhuang,4,4,1,5,4,3,1,1,0,1,0
cn-jjj-200c-03-V2-LOCATIONS,3,D_tianjin,8,8,2,10,8,6,2,2,0,2,0
cn-jjj-200c-03-V2-LOCATIONS,4,D_beijing,22,22,6,28,21,21,0,1,6,7,0
cn-jjj-200c-03-V2-LOCATIONS,4,D_shijiazhuang,4,4,1,5,4,3,1,1,0,1,0
cn-jjj-200c-03-V2-LOCATIONS,4,D_tianjin,8,8,2,10,8,6,2,2,0,2,0
cn-jjj-200c-03-V2-LOCATIONS,5,D_beijing,22,22,6,28,21,21,0,1,6,7,0
cn-jjj-200c-03-V2-LOCATIONS,5,D_shijiazhuang,4,4,1,5,4,3,1,1,0,1,0
cn-jjj-200c-03-V2-LOCATIONS,5,D_tianjin,8,8,2,10,8,6,2,2,0,2,0
cn-jjj-20c-01-V2-LOCATIONS,1,D_beijing,3,3,1,4,3,3,0,0,1,1,0
cn-jjj-20c-01-V2-LOCATIONS,2,D_beijing,3,3,1,4,3,3,0,0,1,1,0
cn-jjj-20c-01-V2-LOCATIONS,3,D_beijing,3,3,1,4,3,3,0,0,1,1,0
cn-jjj-20c-01-V2-LOCATIONS,4,D_beijing,3,3,1,4,3,3,0,0,1,1,0
cn-jjj-20c-01-V2-LOCATIONS,5,D_beijing,3,3,1,4,3,3,0,0,1,1,0
cn-jjj-20c-02-V2-LOCATIONS,1,D_beijing,4,4,1,5,4,3,1,1,0,1,0
cn-jjj-20c-02-V2-LOCATIONS,2,D_beijing,4,4,1,5,4,3,1,1,0,1,0
cn-jjj-20c-02-V2-LOCATIONS,3,D_beijing,4,4,1,5,4,3,1,1,0,1,0
cn-jjj-20c-02-V2-LOCATIONS,4,D_beijing,4,4,1,5,4,3,1,1,0,1,0
cn-jjj-20c-02-V2-LOCATIONS,5,D_beijing,4,4,1,5,4,3,1,1,0,1,0
cn-jjj-20c-03-V2-LOCATIONS,1,D_beijing,4,4,1,5,4,3,1,1,0,1,0
cn-jjj-20c-03-V2-LOCATIONS,2,D_beijing,4,4,1,5,4,3,1,1,0,1,0
cn-jjj-20c-03-V2-LOCATIONS,3,D_beijing,4,4,1,5,4,3,1,1,0,1,0
cn-jjj-20c-03-V2-LOCATIONS,4,D_beijing,4,4,1,5,4,3,1,1,0,1,0
cn-jjj-20c-03-V2-LOCATIONS,5,D_beijing,4,4,1,5,4,3,1,1,0,1,0
cn-jjj-25c-01-V2-LOCATIONS,1,D_beijing,4,4,1,5,4,3,1,1,0,1,0
cn-jjj-25c-01-V2-LOCATIONS,2,D_beijing,4,4,1,5,4,3,1,1,0,1,0
cn-jjj-25c-01-V2-LOCATIONS,3,D_beijing,4,4,1,5,4,3,1,1,0,1,0
cn-jjj-25c-01-V2-LOCATIONS,4,D_beijing,4,4,1,5,4,3,1,1,0,1,0
cn-jjj-25c-01-V2-LOCATIONS,5,D_beijing,4,4,1,5,4,3,1,1,0,1,0
cn-jjj-25c-02-V2-LOCATIONS,1,D_beijing,5,5,2,7,5,3,2,2,0,2,0
cn-jjj-25c-02-V2-LOCATIONS,2,D_beijing,5,5,2,7,5,3,2,2,0,2,0
cn-jjj-25c-02-V2-LOCATIONS,3,D_beijing,5,5,2,7,5,3,2,2,0,2,0
cn-jjj-25c-02-V2-LOCATIONS,4,D_beijing,5,5,2,7,5,3,2,2,0,2,0
cn-jjj-25c-02-V2-LOCATIONS,5,D_beijing,5,5,2,7,5,3,2,2,0,2,0
cn-jjj-25c-03-V2-LOCATIONS,1,D_beijing,5,5,2,7,5,3,2,2,0,2,0
cn-jjj-25c-03-V2-LOCATIONS,2,D_beijing,5,5,2,7,5,3,2,2,0,2,0
cn-jjj-25c-03-V2-LOCATIONS,3,D_beijing,5,5,2,7,5,3,2,2,0,2,0
cn-jjj-25c-03-V2-LOCATIONS,4,D_beijing,5,5,2,7,5,3,2,2,0,2,0
cn-jjj-25c-03-V2-LOCATIONS,5,D_beijing,5,5,2,7,5,3,2,2,0,2,0
cn-jjj-50c-01-V2-LOCATIONS,1,D_beijing,7,7,2,9,6,6,0,1,2,3,0
cn-jjj-50c-01-V2-LOCATIONS,1,D_tianjin,3,3,1,4,2,2,0,1,1,2,0
cn-jjj-50c-01-V2-LOCATIONS,2,D_beijing,7,7,2,9,6,6,0,1,2,3,0
cn-jjj-50c-01-V2-LOCATIONS,2,D_tianjin,3,3,1,4,2,2,0,1,1,2,0
cn-jjj-50c-01-V2-LOCATIONS,3,D_beijing,7,7,2,9,6,6,0,1,2,3,0
cn-jjj-50c-01-V2-LOCATIONS,3,D_tianjin,3,3,1,4,2,2,0,1,1,2,0
cn-jjj-50c-01-V2-LOCATIONS,4,D_beijing,7,7,2,9,6,6,0,1,2,3,0
cn-jjj-50c-01-V2-LOCATIONS,4,D_tianjin,3,3,1,4,2,2,0,1,1,2,0
cn-jjj-50c-01-V2-LOCATIONS,5,D_beijing,7,7,2,9,6,6,0,1,2,3,0
cn-jjj-50c-01-V2-LOCATIONS,5,D_tianjin,3,3,1,4,2,2,0,1,1,2,0
cn-jjj-50c-02-V2-LOCATIONS,1,D_beijing,7,7,2,9,6,6,0,1,2,3,0
cn-jjj-50c-02-V2-LOCATIONS,1,D_tianjin,3,3,1,4,3,2,1,1,0,1,0
cn-jjj-50c-02-V2-LOCATIONS,2,D_beijing,7,7,2,9,6,6,0,1,2,3,0
cn-jjj-50c-02-V2-LOCATIONS,2,D_tianjin,3,3,1,4,3,2,1,1,0,1,0
cn-jjj-50c-02-V2-LOCATIONS,3,D_beijing,7,7,2,9,6,6,0,1,2,3,0
cn-jjj-50c-02-V2-LOCATIONS,3,D_tianjin,3,3,1,4,3,2,1,1,0,1,0
cn-jjj-50c-02-V2-LOCATIONS,4,D_beijing,7,7,2,9,6,6,0,1,2,3,0
cn-jjj-50c-02-V2-LOCATIONS,4,D_tianjin,3,3,1,4,3,2,1,1,0,1,0
cn-jjj-50c-02-V2-LOCATIONS,5,D_beijing,7,7,2,9,6,6,0,1,2,3,0
cn-jjj-50c-02-V2-LOCATIONS,5,D_tianjin,3,3,1,4,3,2,1,1,0,1,0
cn-jjj-50c-03-V2-LOCATIONS,1,D_beijing,7,7,2,9,7,6,1,1,1,2,0
cn-jjj-50c-03-V2-LOCATIONS,1,D_tianjin,3,3,1,4,3,2,1,1,0,1,0
cn-jjj-50c-03-V2-LOCATIONS,2,D_beijing,7,7,2,9,7,6,1,1,1,2,0
cn-jjj-50c-03-V2-LOCATIONS,2,D_tianjin,3,3,1,4,3,2,1,1,0,1,0
cn-jjj-50c-03-V2-LOCATIONS,3,D_beijing,7,7,2,9,7,6,1,1,1,2,0
cn-jjj-50c-03-V2-LOCATIONS,3,D_tianjin,3,3,1,4,3,2,1,1,0,1,0
cn-jjj-50c-03-V2-LOCATIONS,4,D_beijing,7,7,2,9,7,6,1,1,1,2,0
cn-jjj-50c-03-V2-LOCATIONS,4,D_tianjin,3,3,1,4,3,2,1,1,0,1,0
cn-jjj-50c-03-V2-LOCATIONS,5,D_beijing,7,7,2,9,7,6,1,1,1,2,0
cn-jjj-50c-03-V2-LOCATIONS,5,D_tianjin,3,3,1,4,3,2,1,1,0,1,0
cn-jjj-75c-01-V2-LOCATIONS,1,D_beijing,10,10,3,13,9,9,0,1,3,4,0
cn-jjj-75c-01-V2-LOCATIONS,1,D_tianjin,4,4,1,5,4,3,1,1,0,1,0
cn-jjj-75c-01-V2-LOCATIONS,2,D_beijing,10,10,3,13,9,9,0,1,3,4,0
cn-jjj-75c-01-V2-LOCATIONS,2,D_tianjin,4,4,1,5,4,3,1,1,0,1,0
cn-jjj-75c-01-V2-LOCATIONS,3,D_beijing,10,10,3,13,9,9,0,1,3,4,0
cn-jjj-75c-01-V2-LOCATIONS,3,D_tianjin,4,4,1,5,4,3,1,1,0,1,0
cn-jjj-75c-01-V2-LOCATIONS,4,D_beijing,10,10,3,13,9,9,0,1,3,4,0
cn-jjj-75c-01-V2-LOCATIONS,4,D_tianjin,4,4,1,5,4,3,1,1,0,1,0
cn-jjj-75c-01-V2-LOCATIONS,5,D_beijing,10,10,3,13,9,9,0,1,3,4,0
cn-jjj-75c-01-V2-LOCATIONS,5,D_tianjin,4,4,1,5,4,3,1,1,0,1,0
cn-jjj-75c-02-V2-LOCATIONS,1,D_beijing,10,10,3,13,9,9,0,1,3,4,0
cn-jjj-75c-02-V2-LOCATIONS,1,D_tianjin,4,4,1,5,3,3,0,1,1,2,0
cn-jjj-75c-02-V2-LOCATIONS,2,D_beijing,10,10,3,13,9,9,0,1,3,4,0
cn-jjj-75c-02-V2-LOCATIONS,2,D_tianjin,4,4,1,5,3,3,0,1,1,2,0
cn-jjj-75c-02-V2-LOCATIONS,3,D_beijing,10,10,3,13,9,9,0,1,3,4,0
cn-jjj-75c-02-V2-LOCATIONS,3,D_tianjin,4,4,1,5,3,3,0,1,1,2,0
cn-jjj-75c-02-V2-LOCATIONS,4,D_beijing,10,10,3,13,9,9,0,1,3,4,0
cn-jjj-75c-02-V2-LOCATIONS,4,D_tianjin,4,4,1,5,3,3,0,1,1,2,0
cn-jjj-75c-02-V2-LOCATIONS,5,D_beijing,10,10,3,13,9,9,0,1,3,4,0
cn-jjj-75c-02-V2-LOCATIONS,5,D_tianjin,4,4,1,5,3,3,0,1,1,2,0
cn-jjj-75c-03-V2-LOCATIONS,1,D_beijing,10,10,3,13,10,8,2,2,1,3,0
cn-jjj-75c-03-V2-LOCATIONS,1,D_tianjin,3,3,1,4,3,3,0,0,1,1,0
cn-jjj-75c-03-V2-LOCATIONS,2,D_beijing,10,10,3,13,10,8,2,2,1,3,0
cn-jjj-75c-03-V2-LOCATIONS,2,D_tianjin,3,3,1,4,3,3,0,0,1,1,0
cn-jjj-75c-03-V2-LOCATIONS,3,D_beijing,10,10,3,13,10,8,2,2,1,3,0
cn-jjj-75c-03-V2-LOCATIONS,3,D_tianjin,3,3,1,4,3,3,0,0,1,1,0
cn-jjj-75c-03-V2-LOCATIONS,4,D_beijing,10,10,3,13,10,8,2,2,1,3,0
cn-jjj-75c-03-V2-LOCATIONS,4,D_tianjin,3,3,1,4,3,3,0,0,1,1,0
cn-jjj-75c-03-V2-LOCATIONS,5,D_beijing,10,10,3,13,10,8,2,2,1,3,0
cn-jjj-75c-03-V2-LOCATIONS,5,D_tianjin,3,3,1,4,3,3,0,0,1,1,0
cn-prd-100c-01-V2-LOCATIONS,1,D_guangzhou,7,7,2,9,7,6,1,1,1,2,0
cn-prd-100c-01-V2-LOCATIONS,1,D_shenzhen,9,9,3,12,8,8,0,1,3,4,0
cn-prd-100c-01-V2-LOCATIONS,2,D_guangzhou,7,7,2,9,7,6,1,1,1,2,0
cn-prd-100c-01-V2-LOCATIONS,2,D_shenzhen,9,9,3,12,8,8,0,1,3,4,0
cn-prd-100c-01-V2-LOCATIONS,3,D_guangzhou,7,7,2,9,7,6,1,1,1,2,0
cn-prd-100c-01-V2-LOCATIONS,3,D_shenzhen,9,9,3,12,8,8,0,1,3,4,0
cn-prd-100c-01-V2-LOCATIONS,4,D_guangzhou,7,7,2,9,7,6,1,1,1,2,0
cn-prd-100c-01-V2-LOCATIONS,4,D_shenzhen,9,9,3,12,8,8,0,1,3,4,0
cn-prd-100c-01-V2-LOCATIONS,5,D_guangzhou,7,7,2,9,7,6,1,1,1,2,0
cn-prd-100c-01-V2-LOCATIONS,5,D_shenzhen,9,9,3,12,8,8,0,1,3,4,0
cn-prd-100c-02-V2-LOCATIONS,1,D_guangzhou,8,8,2,10,8,7,1,1,1,2,0
cn-prd-100c-02-V2-LOCATIONS,1,D_shenzhen,10,10,3,13,10,9,1,1,2,3,0
cn-prd-100c-02-V2-LOCATIONS,2,D_guangzhou,8,8,2,10,8,7,1,1,1,2,0
cn-prd-100c-02-V2-LOCATIONS,2,D_shenzhen,10,10,3,13,10,9,1,1,2,3,0
cn-prd-100c-02-V2-LOCATIONS,3,D_guangzhou,8,8,2,10,8,7,1,1,1,2,0
cn-prd-100c-02-V2-LOCATIONS,3,D_shenzhen,10,10,3,13,10,9,1,1,2,3,0
cn-prd-100c-02-V2-LOCATIONS,4,D_guangzhou,8,8,2,10,8,7,1,1,1,2,0
cn-prd-100c-02-V2-LOCATIONS,4,D_shenzhen,10,10,3,13,10,9,1,1,2,3,0
cn-prd-100c-02-V2-LOCATIONS,5,D_guangzhou,8,8,2,10,8,7,1,1,1,2,0
cn-prd-100c-02-V2-LOCATIONS,5,D_shenzhen,10,10,3,13,10,9,1,1,2,3,0
cn-prd-100c-03-V2-LOCATIONS,1,D_guangzhou,7,7,2,9,7,7,0,0,2,2,0
cn-prd-100c-03-V2-LOCATIONS,1,D_shenzhen,10,10,3,13,9,9,0,1,3,4,0
cn-prd-100c-03-V2-LOCATIONS,2,D_guangzhou,7,7,2,9,7,7,0,0,2,2,0
cn-prd-100c-03-V2-LOCATIONS,2,D_shenzhen,10,10,3,13,9,9,0,1,3,4,0
cn-prd-100c-03-V2-LOCATIONS,3,D_guangzhou,7,7,2,9,7,7,0,0,2,2,0
cn-prd-100c-03-V2-LOCATIONS,3,D_shenzhen,10,10,3,13,9,9,0,1,3,4,0
cn-prd-100c-03-V2-LOCATIONS,4,D_guangzhou,7,7,2,9,7,7,0,0,2,2,0
cn-prd-100c-03-V2-LOCATIONS,4,D_shenzhen,10,10,3,13,9,9,0,1,3,4,0
cn-prd-100c-03-V2-LOCATIONS,5,D_guangzhou,7,7,2,9,7,7,0,0,2,2,0
cn-prd-100c-03-V2-LOCATIONS,5,D_shenzhen,10,10,3,13,9,9,0,1,3,4,0
cn-prd-10c-01-V2-LOCATIONS,1,D_shenzhen,3,3,1,4,2,2,0,1,1,2,0
cn-prd-10c-01-V2-LOCATIONS,2,D_shenzhen,3,3,1,4,2,2,0,1,1,2,0
cn-prd-10c-01-V2-LOCATIONS,3,D_shenzhen,3,3,1,4,2,2,0,1,1,2,0
cn-prd-10c-01-V2-LOCATIONS,4,D_shenzhen,3,3,1,4,2,2,0,1,1,2,0
cn-prd-10c-01-V2-LOCATIONS,5,D_shenzhen,3,3,1,4,2,2,0,1,1,2,0
cn-prd-10c-02-V2-LOCATIONS,1,D_shenzhen,2,2,1,3,2,1,1,1,0,1,0
cn-prd-10c-02-V2-LOCATIONS,2,D_shenzhen,2,2,1,3,2,1,1,1,0,1,0
cn-prd-10c-02-V2-LOCATIONS,3,D_shenzhen,2,2,1,3,2,1,1,1,0,1,0
cn-prd-10c-02-V2-LOCATIONS,4,D_shenzhen,2,2,1,3,2,1,1,1,0,1,0
cn-prd-10c-02-V2-LOCATIONS,5,D_shenzhen,2,2,1,3,2,1,1,1,0,1,0
cn-prd-10c-03-V2-LOCATIONS,1,D_shenzhen,2,2,1,3,2,1,1,1,0,1,0
cn-prd-10c-03-V2-LOCATIONS,2,D_shenzhen,2,2,1,3,2,1,1,1,0,1,0
cn-prd-10c-03-V2-LOCATIONS,3,D_shenzhen,2,2,1,3,2,1,1,1,0,1,0
cn-prd-10c-03-V2-LOCATIONS,4,D_shenzhen,2,2,1,3,2,1,1,1,0,1,0
cn-prd-10c-03-V2-LOCATIONS,5,D_shenzhen,2,2,1,3,2,1,1,1,0,1,0
cn-prd-150c-01-V2-LOCATIONS,1,D_dongguan,4,4,1,5,4,3,1,1,0,1,0
cn-prd-150c-01-V2-LOCATIONS,1,D_foshan,4,4,1,5,3,3,0,1,1,2,0
cn-prd-150c-01-V2-LOCATIONS,1,D_guangzhou,9,9,3,12,8,8,0,1,3,4,0
cn-prd-150c-01-V2-LOCATIONS,1,D_shenzhen,10,10,3,13,10,9,1,1,2,3,0
cn-prd-150c-01-V2-LOCATIONS,2,D_dongguan,4,4,1,5,4,3,1,1,0,1,0
cn-prd-150c-01-V2-LOCATIONS,2,D_foshan,4,4,1,5,3,3,0,1,1,2,0
cn-prd-150c-01-V2-LOCATIONS,2,D_guangzhou,9,9,3,12,8,8,0,1,3,4,0
cn-prd-150c-01-V2-LOCATIONS,2,D_shenzhen,10,10,3,13,10,9,1,1,2,3,0
cn-prd-150c-01-V2-LOCATIONS,3,D_dongguan,4,4,1,5,4,3,1,1,0,1,0
cn-prd-150c-01-V2-LOCATIONS,3,D_foshan,4,4,1,5,4,4,0,0,1,1,0
cn-prd-150c-01-V2-LOCATIONS,3,D_guangzhou,9,9,3,12,7,7,0,2,3,5,0
cn-prd-150c-01-V2-LOCATIONS,3,D_shenzhen,10,10,3,13,10,9,1,1,2,3,0
cn-prd-150c-01-V2-LOCATIONS,4,D_dongguan,4,4,1,5,4,3,1,1,0,1,0
cn-prd-150c-01-V2-LOCATIONS,4,D_foshan,4,4,1,5,3,3,0,1,1,2,0
cn-prd-150c-01-V2-LOCATIONS,4,D_guangzhou,9,9,3,12,8,8,0,1,3,4,0
cn-prd-150c-01-V2-LOCATIONS,4,D_shenzhen,10,10,3,13,10,9,1,1,2,3,0
