completed_episodes,elapsed_seconds,num_actors,busy_time_seconds_sum,busy_ratio,idle_ratio,episodes_per_hour,block_steps_per_hour,worker_failure_count
43,95.60899999993853,6,287.2030000004452,0.5006554473613534,0.49934455263864663,1619.0944367172497,6476.377746868999,0
44,97.15599999995902,6,291.2970000002533,0.4997066573352412,0.5002933426647588,1630.3676561413274,6521.47062456531,0
45,98.09400000004098,6,296.90700000035577,0.5044600077480643,0.4955399922519357,1651.4771545653387,6605.908618261355,0
46,98.45299999997951,6,309.0480000001844,0.5231734939518496,0.47682650604815036,1682.0208627470413,6728.083450988165,0
47,101.03099999995902,6,323.7510000001639,0.5340786491279825,0.46592135087201747,1674.7334976400177,6698.933990560071,0
48,102.85899999993853,6,328.15700000012293,0.5317262790167755,0.4682737209832245,1679.969667215346,6719.878668861384,0
49,102.95299999997951,6,333.0010000001639,0.5390825587083915,0.4609174412916085,1713.4032034038357,6853.612813615343,0
50,104.09400000004098,6,336.0480000001844,0.5380521451765585,0.4619478548234415,1729.2062943102305,6916.825177240922,0
51,106.64000000013039,6,347.07900000037625,0.5424465491372091,0.45755345086279087,1721.6804201029213,6886.721680411685,0
52,107.68700000015087,6,350.67200000048615,0.5427334156707168,0.45726658432928324,1738.371391158986,6953.485564635944,0
53,109.23399999993853,6,362.75000000046566,0.5534754136390223,0.4465245863609777,1746.708900160274,6986.835600641096,0
54,109.39000000013039,6,365.50000000046566,0.5568760093854253,0.44312399061457475,1777.1277081979001,7108.5108327916005,0
55,109.48399999993853,6,372.1090000004042,0.5664587215188416,0.4335412784811584,1808.4834313699826,7233.93372547993,0
56,110.5,6,374.9220000002533,0.5654932126700654,0.43450678732993464,1824.4343891402716,7297.737556561086,0
57,111.68700000015087,6,396.3910000002943,0.5915206484785738,0.4084793515214262,1837.2773912785087,7349.109565114035,0
58,113.28099999995902,6,399.1720000002533,0.5872888363161779,0.4127111636838221,1843.204067761368,7372.816271045472,0
59,114.60899999993853,6,404.2970000002533,0.5879366658239029,0.4120633341760971,1853.2575975718653,7413.030390287461,0
60,115.71900000004098,6,408.3290000001434,0.5881042294984673,0.4118957705015327,1866.5906203814716,7466.362481525886,0
61,118.71900000004098,6,412.4230000001844,0.5789904452250582,0.42100955477494184,1849.7460389653231,7398.9841558612925,0
62,119.39000000013039,6,416.07900000037625,0.5808401038611858,0.4191598961388142,1869.503308482756,7478.013233931024,0
63,120.23399999993853,6,433.3440000002738,0.6006953108112727,0.3993046891887273,1886.321672739125,7545.2866909565,0
64,121.17200000002049,6,445.11000000010245,0.6122288977651976,0.3877711022348024,1901.4293731221821,7605.717492488729,0
65,122.42200000002049,6,448.1260000001639,0.6100836995530337,0.38991630044696635,1911.421149793018,7645.684599172072,0
66,122.81200000015087,6,452.2190000002738,0.6137008869922025,0.3862991130077975,1934.6643650433844,7738.657460173537,0
67,123.32799999997951,6,462.25000000023283,0.6246891757485589,0.37531082425144113,1955.7602490921774,7823.04099636871,0
68,124.57799999997951,6,477.57800000021234,0.6389276865368028,0.36107231346319724,1965.0339546311568,7860.135818524627,0
69,125.68700000015087,6,480.82800000021234,0.6375997517638196,0.36240024823618044,1976.3380460962694,7905.352184385078,0
70,152.0,6,484.82800000021234,0.5316096491230399,0.4683903508769601,1657.8947368421052,6631.578947368421,0
71,152.01500000013039,6,505.0470000000205,0.5537249613520456,0.44627503864795437,1681.4130184506844,6725.6520738027375,0
72,152.01500000013039,6,524.8279999999795,0.5754125141154155,0.4245874858845845,1705.0948919499897,6820.379567799959,0
73,152.01500000013039,6,544.6400000001304,0.5971340547529994,0.4028659452470006,1728.776765449295,6915.10706179718,0
74,152.01500000013039,6,551.1240000003017,0.6042430023351084,0.3957569976648916,1752.4586389486005,7009.834555794402,0
75,152.03099999995902,6,561.6860000002198,0.6157581896678651,0.3842418103321349,1775.9535884133682,7103.814353653473,0
76,155.31200000015087,6,564.9680000001099,0.6062721060398435,0.3937278939601565,1761.6153291422054,7046.4613165688215,0
77,155.4529999999795,6,568.405999999959,0.6094082026936694,0.39059179730633065,1783.1756222140232,7132.702488856093,0
78,155.59400000004098,6,571.9529999999795,0.6126553723149445,0.3873446276850555,1804.6968392092629,7218.787356837051,0
79,157.15599999995902,6,577.0939999998081,0.6120182069620405,0.38798179303795954,1809.6668278657776,7238.66731146311,0
80,157.53099999995902,6,582.5939999998081,0.6163802680106981,0.3836197319893019,1828.2115901002019,7312.8463604008075,0
81,158.43700000015087,6,585.7189999998081,0.6161429043292186,0.3838570956707814,1840.4791809976352,7361.916723990541,0
82,159.64000000013039,6,589.905999999959,0.6158711267011998,0.3841288732988002,1849.1606113740847,7396.642445496339,0
83,159.78099999995902,6,592.1399999998976,0.6176579192770619,0.38234208072293807,1870.0596441383934,7480.238576553574,0
84,163.0470000000205,6,596.7499999997672,0.6099979351553971,0.39000206484460287,1854.6799389130865,7418.719755652346,0
85,164.46900000004098,6,605.6099999998696,0.6137022782405993,0.3862977217594007,1860.532987979034,7442.131951916136,0
86,165.2970000000205,6,618.8759999999311,0.6240040654093887,0.3759959345906113,1872.9922503128407,7491.969001251363,0
87,168.5470000000205,6,622.9229999999516,0.6159735860025946,0.38402641399740545,1858.2353883484245,7432.941553393698,0
88,168.84400000004098,6,631.9540000001434,0.6238046164901626,0.3761953835098374,1876.2881713292927,7505.152685317171,0
89,169.31200000015087,6,635.9690000002738,0.626032610407322,0.37396738959267795,1892.364392362706,7569.457569450824,0
90,169.78099999995902,6,648.5940000002738,0.6366966857308635,0.36330331426913653,1908.3407448423452,7633.362979369381,0
91,171.0779999999795,6,656.6250000002328,0.6396935900586393,0.36030640994136065,1914.9160032268278,7659.664012907311,0
92,172.84400000004098,6,659.6720000002533,0.6360957472249513,0.3639042527750487,1916.1787507805968,7664.715003122387,0
93,173.7970000000205,6,664.7190000002738,0.6374477119860099,0.3625522880139901,1926.3853806450084,7705.541522580033,0
94,175.34400000004098,6,668.9850000003353,0.6358786157497822,0.3641213842502178,1929.9206131941835,7719.682452776734,0
95,176.5779999999795,6,672.7040000003763,0.6349450856471873,0.3650549143528127,1936.821121544245,7747.28448617698,0
96,179.85899999993853,6,675.9850000003353,0.626402719167576,0.37359728083242405,1921.5051790575847,7686.020716230339,0
97,183.14000000013039,6,679.2500000004657,0.6181518692439136,0.38184813075608637,1906.7380146322562,7626.952058529025,0
98,184.89000000013039,6,688.7960000005551,0.6209061243622959,0.37909387563770414,1908.1616096043658,7632.646438417463,0
99,185.1720000000205,6,714.1870000006165,0.6428140683621512,0.35718593163784884,1924.6970384289232,7698.788153715693,0
100,186.78099999995902,6,731.640000000596,0.6528501292964815,0.34714987070351855,1927.3909016445944,7709.563606578377,0
101,186.96900000004098,6,735.4690000005066,0.6556069009660652,0.3443930990339348,1944.7074113886276,7778.8296455545105,0
102,212.9529999999795,6,740.2820000003558,0.5793782352603838,0.4206217647396162,1724.3241466428524,6897.2965865714095,0
103,212.9529999999795,6,764.9230000004172,0.598663398340237,0.40133660165976304,1741.2292853354293,6964.917141341717,0
104,212.96900000004098,6,769.0950000004377,0.6018833726976616,0.39811662730233843,1758.0023383681566,7032.009353472627,0
105,212.96900000004098,6,775.4540000003763,0.606859840321226,0.393140159678774,1774.9062070063121,7099.6248280252485,0
106,212.98399999993853,6,793.5790000003763,0.6210004820398131,0.37899951796018694,1791.6838823578773,7166.735529431509,0
107,212.98399999993853,6,804.5950000004377,0.6296208478889416,0.37037915211105843,1808.586560493329,7234.346241973316,0
108,215.64000000013039,6,807.2660000005271,0.6239303159587267,0.3760696840412733,1803.0050083461551,7212.020033384621,0
109,216.25,6,810.5320000005886,0.6246874759156752,0.3753125240843248,1814.5664739884394,7258.2658959537575,0
110,217.51500000013039,6,815.0630000007804,0.6245262778814425,0.37547372211855745,1820.564099026562,7282.256396106248,0
111,218.0,6,820.0630000007804,0.6269594801229208,0.3730405198770792,1833.0275229357799,7332.1100917431195,0
112,220.375,6,822.9070000008214,0.6223535640013775,0.37764643599862247,1829.608621667612,7318.434486670448,0
113,222.71900000004098,6,827.611000000732,0.6193237517533902,0.38067624824660984,1826.516821644876,7306.067286579504,0
114,223.625,6,835.5960000006016,0.6227657909451102,0.3772342090548898,1835.2152040245946,7340.860816098379,0
115,226.10899999993853,6,848.7360000004992,0.6256097722785101,0.3743902277214899,1830.975326060053,7323.901304240212,0
116,226.8279999999795,6,855.1580000005197,0.6283454129712065,0.3716545870287935,1841.0425520660488,7364.170208264195,0
117,231.1720000000205,6,870.0800000005402,0.6272962700215013,0.37270372997849865,1822.01996781601,7288.07987126404,0
118,231.5470000000205,6,877.9870000004303,0.6319717667114039,0.36802823328859613,1834.6167300805555,7338.466920322222,0
119,231.75,6,882.9090000004508,0.6349579288029131,0.36504207119708687,1848.5436893203882,7394.174757281553,0
120,231.8279999999795,6,888.5960000006016,0.6388328128329912,0.3611671871670088,1863.4504891559181,7453.801956623673,0
121,235.18700000015087,6,910.8140000007115,0.645453759490765,0.354546240509235,1852.1431881852336,7408.572752740934,0
122,235.23399999993853,6,914.8460000006016,0.6481815270474228,0.3518184729525772,1867.0770381837438,7468.308152734975,0
123,236.5470000000205,6,919.5650000006426,0.6479085904003312,0.3520914095996688,1871.932427804883,7487.729711219532,0
124,237.26500000013039,6,934.0960000008345,0.6561552132287535,0.3438447867712465,1881.440583312982,7525.762333251928,0
125,238.4529999999795,6,937.3300000010058,0.6551465767545291,0.34485342324547086,1887.1643468525817,7548.657387410327,0
126,238.5,6,940.5960000010673,0.6572997903571399,0.3427002096428601,1901.8867924528302,7607.547169811321,0
127,242.71900000004098,6,946.0500000009779,0.6496195188680588,0.3503804811319412,1883.659705255554,7534.638821022216,0
128,244.2029999999795,6,951.738000000827,0.6495538547853676,0.35044614521463235,1886.9547057163043,7547.818822865217,0
129,245.5470000000205,6,965.5350000008475,0.6553633316641124,0.3446366683358876,1891.2876149981928,7565.150459992771,0
130,245.98399999993853,6,973.0660000008065,0.6593016889994536,0.34069831100054637,1902.5627683106095,7610.251073242438,0
131,247.64000000013039,6,984.144000000786,0.6623485705057529,0.3376514294942471,1904.3773219179118,7617.509287671647,0
132,248.64000000013039,6,986.8000000009779,0.661465036465345,0.33853496353465495,1911.196911195909,7644.787644783636,0
133,248.71900000004098,6,992.7850000010803,0.6652654870227825,0.33473451297721746,1925.0640280795642,7700.256112318257,0
134,249.3279999999795,6,1010.551000000909,0.6755164548980941,0.3244835451019059,1934.8007444011087,7739.202977604435,0
135,275.344000000041,6,1013.8170000009704,0.6136669039461059,0.3863330960538941,1765.0647916785101,7060.2591667140405,0
136,275.3900000001304,6,1018.30200000084,0.6162787319803176,0.3837212680196824,1777.8423326909772,7111.369330763909,0
137,275.3900000001304,6,1032.958000000799,0.6251485771695353,0.3748514228304647,1790.9147027842932,7163.658811137173,0
138,275.405999999959,6,1041.551000000909,0.6303124599083195,0.3696875400916805,1803.8822683604349,7215.5290734417395,0
139,275.405999999959,6,1054.1600000008475,0.6379430126195534,0.36205698738044656,1816.953879000728,7267.815516002912,0
140,275.405999999959,6,1059.457000000868,0.641148583062234,0.358851416937766,1830.0254896410208,7320.101958564083,0
141,279.7029999999795,6,1063.738000000827,0.6338497143999796,0.3661502856000204,1814.782108164865,7259.12843265946,0
142,279.7970000000205,6,1068.1290000008885,0.6362523543859836,0.3637476456140164,1827.0388889086107,7308.155555634443,0
143,281.7970000000205,6,1074.582000000868,0.6355532528739896,0.36444674712601044,1826.8469855958813,7307.387942383525,0
144,283.10899999993853,6,1082.2860000007786,0.6371432911004911,0.36285670889950894,1831.0968566881045,7324.387426752418,0
145,283.6720000000205,6,1086.1610000007786,0.6381554518368046,0.36184454816319545,1840.1534166218812,7360.613666487525,0
146,285.0779999999795,6,1089.4270000006072,0.6369174986031224,0.3630825013968776,1843.7059331131752,7374.823732452701,0
147,286.0779999999795,6,1100.0830000005662,0.6408992186283956,0.3591007813716044,1849.845147127839,7399.380588511356,0
148,286.3900000001304,6,1106.7540000006557,0.6440832431300859,0.3559167568699141,1860.4001536358023,7441.600614543209,0
149,288.344000000041,6,1111.989000000758,0.6427444302641984,0.35725556973580164,1860.278001275989,7441.112005103956,0
150,290.8900000001304,6,1119.1920000007376,0.6412458317578443,0.35875416824215567,1856.3718244001443,7425.487297600577,0
151,291.625,6,1125.739000000758,0.6433713387631137,0.3566286612368863,1864.0377196742393,7456.150878696957,0
152,293.4370000001509,6,1133.0980000009295,0.6435782354192705,0.3564217645807295,1864.795509767748,7459.182039070992,0
153,293.5150000001304,6,1135.7070000011008,0.6448886768993046,0.3551113231006954,1876.5650818518825,7506.26032740753,0
154,295.344000000041,6,1142.6920000012033,0.6448367553322254,0.3551632446677746,1877.1331058017872,7508.532423207149,0
155,296.9529999999795,6,1146.1920000012033,0.6433071900274243,0.3566928099725757,1879.085242445904,7516.340969783616,0
156,297.030999999959,6,1151.583000001032,0.6461631950880496,0.35383680491195035,1890.7117438923126,7562.84697556925,0
157,299.0620000001509,6,1175.2240000010934,0.6549500326579442,0.34504996734205584,1889.9091158345589,7559.636463338235,0
158,300.469000000041,6,1178.6460000011139,0.6537812553047364,0.3462187446952636,1893.0405466118716,7572.162186447486,0
159,301.3900000001304,6,1183.0680000011344,0.6542287401708874,0.3457712598291126,1899.2003716107115,7596.801486442846,0
160,304.875,6,1188.865000000922,0.6499193658608293,0.3500806341391707,1889.29889298893,7557.19557195572,0
161,307.469000000041,6,1202.803000001004,0.6519914744797273,0.3480085255202727,1885.0680881647345,7540.272352658938,0
162,308.0620000001509,6,1215.5060000012163,0.6576089661608274,0.3423910338391726,1893.125409819174,7572.501639276696,0
163,308.5470000000205,6,1219.1780000012368,0.6585587717058535,0.34144122829414647,1901.8172271970268,7607.268908788107,0
164,311.875,6,1223.5840000011958,0.6538859051442596,0.3461140948557404,1893.066132264529,7572.264529058116,0
165,311.8900000001304,6,1227.3960000013467,0.6558915002088522,0.34410849979114777,1904.5176183903031,7618.070473561213,0
166,339.030999999959,6,1240.8340000011958,0.6099904335205069,0.39000956647949314,1762.6706702339086,7050.682680935634,0
167,339.030999999959,6,1271.0690000010654,0.6248538727536317,0.3751461272463683,1773.2891682473658,7093.156672989463,0
168,339.0470000000205,6,1286.0070000009146,0.6321675165984052,0.3678324834015948,1783.8234817000694,7135.293926800277,0
169,339.0470000000205,6,1301.647000000812,0.6398557328830189,0.3601442671169811,1794.441478614951,7177.765914459804,0
170,339.0470000000205,6,1307.1940000008326,0.6425824934796422,0.35741750652035775,1805.0594755298323,7220.237902119329,0
171,339.0620000001509,6,1317.8030000007711,0.6477689429466119,0.3522310570533881,1815.5971474235569,7262.388589694227,0
172,341.60899999993853,6,1320.3650000006892,0.644189214375171,0.35581078562482904,1812.5986142054553,7250.394456821821,0
173,342.344000000041,6,1323.6620000007097,0.6444112744298869,0.3555887255701131,1819.2227700790008,7276.891080316003,0
174,344.4220000000205,6,1329.0220000005793,0.6431170676285197,0.3568829323714803,1818.6991539447617,7274.796615779047,0
175,344.875,6,1334.8350000004284,0.6450815512869051,0.35491844871309486,1826.7488220369698,7306.995288147879,0
176,345.7650000001304,6,1338.9910000006203,0.645424397109846,0.354575602890154,1832.4584616712539,7329.8338466850155,0
177,347.8120000001509,6,1341.9130000006407,0.6430260217205744,0.35697397827942556,1832.024196979183,7328.096787916732,0
178,350.530999999959,6,1346.6630000006407,0.6402966737134985,0.3597033262865015,1828.083678761864,7312.334715047456,0
179,352.9529999999795,6,1351.8040000004694,0.6383305048172362,0.3616694951827638,1825.7388377490413,7302.955350996165,0
180,356.1720000000205,6,1363.5540000004694,0.6380597014927203,0.3619402985072797,1819.345709376264,7277.382837505056,0
181,358.905999999959,6,1383.413000000408,0.6424212282141498,0.3575787717858502,1815.5171549098493,7262.068619639397,0
182,359.2029999999795,6,1389.6470000003465,0.6447825695592863,0.35521743044071374,1824.038217943718,7296.152871774872,0
183,361.4529999999795,6,1408.756000000285,0.6495800744957919,0.3504199255042081,1822.6436078827326,7290.57443153093,0
184,361.85899999993853,6,1411.693000000203,0.6502039928998324,0.34979600710016756,1830.5472573574584,7322.189029429834,0
185,362.1870000001509,6,1417.693000000203,0.6523761666393385,0.3476238333606615,1838.8291131369226,7355.3164525476905,0
186,362.2650000001304,6,1429.411000000313,0.6576267833399116,0.34237321666008835,1848.370667880582,7393.482671522328,0
187,363.0779999999795,6,1433.286000000313,0.6579330061310948,0.34206699386890516,1854.1470427842999,7416.588171137199,0
188,365.25,6,1435.4580000003334,0.6550116358659974,0.3449883641340026,1852.977412731006,7411.909650924024,0
189,366.344000000041,6,1439.5990000003949,0.6549395286034592,0.34506047139654084,1857.2707619066339,7429.0830476265355,0
190,368.9529999999795,6,1469.4900000002235,0.663810837694912,0.336189162305088,1853.8946695108536,7415.578678043415,0
191,369.125,6,1476.3340000002645,0.6665917146405981,0.3334082853594019,1862.7836098882492,7451.134439552997,0
192,372.4220000000205,6,1479.631000000285,0.6621659479480283,0.3378340520519717,1855.9591001604683,7423.836400641873,0
193,373.344000000041,6,1484.006000000285,0.662483750464327,0.33751624953567305,1861.018256621035,7444.07302648414,0
194,374.4220000000205,6,1496.9590000002645,0.6663421665038302,0.33365783349616984,1865.2750105494918,7461.100042197967,0
195,398.85899999993853,6,1510.7870000004768,0.631295353329,0.368704646671,1760.0204583577358,7040.081833430943,0
196,398.875,6,1526.3340000004973,0.6377662174868891,0.3622337825131109,1768.9752428705735,7075.900971482294,0
197,398.875,6,1543.194000000367,0.6448110310249104,0.35518896897508956,1778.0006267627703,7112.002507051081,0
198,398.875,6,1555.131000000285,0.6497988091508555,0.3502011908491445,1787.0260106549672,7148.104042619869,0
199,398.8900000001304,6,1559.0210000004154,0.6513997175494939,0.3486002824505061,1795.983855197588,7183.935420790352,0
200,398.8900000001304,6,1571.3330000003334,0.6565439929135934,0.34345600708640656,1805.0088996960683,7220.035598784273,0
201,402.7029999999795,6,1575.130000000354,0.6518989594483752,0.34810104055162483,1796.8577338635093,7187.430935454037,0
202,402.75,6,1579.005000000354,0.6534264432031259,0.34657355679687407,1805.5865921787708,7222.346368715083,0
203,403.3900000001304,6,1583.5200000004843,0.654255187287725,0.345744812712275,1811.6462976270204,7246.585190508082,0
204,404.155999999959,6,1588.8010000004433,0.6551929617938801,0.3448070382061199,1817.1201219332993,7268.480487733197,0
205,405.280999999959,6,1591.3160000005737,0.6544085050457726,0.34559149495422736,1820.9587915546858,7283.835166218743,0
206,408.6400000001304,6,1597.237000000663,0.6514442214827042,0.3485557785172958,1814.8003132335634,7259.201252934254,0
207,409.0620000001509,6,1607.393000000855,0.6549100951283107,0.34508990487168933,1821.7287354966365,7286.914941986546,0
208,409.0779999999795,6,1611.1740000010468,0.65642493607622,0.34357506392378,1830.4577611116645,7321.831044446658,0
209,409.98399999993853,6,1622.268000000855,0.6594842725574243,0.34051572744257574,1835.1935685297788,7340.774274119115,0
210,413.6400000001304,6,1626.8460000008345,0.6554999516489063,0.3445000483510937,1827.6762402083011,7310.7049608332045,0
211,414.8120000001509,6,1638.2530000007246,0.6582311183540691,0.3417688816459309,1831.1909973668162,7324.763989467265,0
212,415.094000000041,6,1644.6910000008065,0.660368896362689,0.33963110363731097,1838.6196861431981,7354.4787445727925,0
213,416.35899999993853,6,1647.4100000006147,0.6594509385733858,0.34054906142661423,1841.6798964358,7366.7195857432,0
214,418.2650000001304,6,1655.6760000006761,0.659739638745835,0.34026036125416503,1841.8944927253292,7367.577970901317,0
215,418.5779999999795,6,1659.1600000006147,0.6606335418172542,0.3393664581827458,1849.1177271620531,7396.470908648213,0
216,418.7970000000205,6,1663.1450000004843,0.6618739707624469,0.3381260292375531,1856.746824833898,7426.987299335592,0
217,419.9370000001509,6,1678.9260000006761,0.6663404272545933,0.3336595727454067,1860.27904185561,7441.11616742244,0
218,421.125,6,1690.9730000006966,0.6692284555261488,0.33077154447385115,1863.579697239537,7454.318788958148,0
219,421.9529999999795,6,1694.6610000005458,0.6693719442689225,0.33062805573107745,1868.4545435156008,7473.818174062403,0
220,422.655999999959,6,1700.9420000005048,0.6707353813348088,0.3292646186651912,1873.864324651908,7495.457298607632,0
221,422.9370000001509,6,1705.2700000004843,0.6719952774683842,0.32800472253161583,1881.1312323105242,7524.524929242097,0
222,423.5,6,1708.8170000005048,0.6724978354980341,0.3275021645019659,1887.1310507674143,7548.524203069657,0
223,424.6720000000205,6,1714.661000000313,0.6729354262427749,0.3270645737572251,1890.4001205635439,7561.600482254175,0
224,426.094000000041,6,1717.255000000354,0.6717042874734169,0.32829571252658307,1892.5401437239727,7570.160574895891,0
225,426.7970000000205,6,1721.3960000004154,0.6722149718329529,0.32778502816704713,1897.857763761135,7591.43105504454,0
226,427.23399999993853,6,1725.6780000003055,0.6731978260159357,0.3268021739840643,1904.3428191579253,7617.371276631701,0
227,429.875,6,1728.7400000002235,0.6702491034216239,0.3297508965783761,1901.0177377144519,7604.0709508578075,0
228,431.6400000001304,6,1730.505000000354,0.668189926790779,0.33181007320922096,1901.5846538776575,7606.33861551063,0
229,433.969000000041,6,1743.3330000003334,0.6695305425042529,0.3304694574957471,1899.6748615682736,7598.6994462730945,0
230,458.1870000001509,6,1752.1770000003744,0.6373587639980319,0.36264123600196807,1807.1224194482327,7228.489677792931,0
231,458.2029999999795,6,1769.3950000004843,0.6435993798965973,0.3564006201034027,1814.9160961408747,7259.664384563499,0
232,458.2029999999795,6,1780.9100000003818,0.6477878436706225,0.3522121563293775,1822.7728757778482,7291.091503111393,0
233,458.2029999999795,6,1795.5820000004023,0.6531246339870038,0.3468753660129962,1830.6296554148216,7322.5186216592865,0
234,458.2029999999795,6,1802.4570000004023,0.655625345098309,0.34437465490169095,1838.486435051795,7353.94574020718,0
235,458.219000000041,6,1816.8630000003614,0.6608423046622535,0.33915769533774653,1846.2787444429941,7385.114977771977,0
236,460.905999999959,6,1819.5500000005122,0.657961348590484,0.34203865140951595,1843.3259710224547,7373.303884089819,0
237,462.10899999993853,6,1823.4250000005122,0.6576460676307807,0.3423539323692193,1846.3176436730587,7385.270574692235,0
238,462.4529999999795,6,1827.6750000005122,0.658688558621306,0.34131144137869396,1852.7288178475173,7410.915271390069,0
239,463.5150000001304,6,1830.2690000005532,0.6581121071234798,0.3418878928765202,1856.2506067759575,7425.00242710383,0
240,463.625,6,1835.6910000005737,0.6599050957133364,0.34009490428666356,1863.5750876246966,7454.300350498786,0
241,466.3900000001304,6,1839.9720000007655,0.6575226741569113,0.34247732584308865,1860.2457171031915,7440.982868412766,0
242,467.7970000000205,6,1844.1290000006557,0.657026088951894,0.34297391104810604,1862.3462741316464,7449.385096526586,0
243,468.719000000041,6,1854.6290000006557,0.6594672572125636,0.3405327427874364,1866.363428834597,7465.453715338388,0
244,469.655999999959,6,1857.8790000006557,0.6593048954982716,0.34069510450172835,1870.305074352455,7481.22029740982,0
245,470.530999999959,6,1865.9570000006352,0.6609401576802937,0.3390598423197063,1874.4779833848925,7497.91193353957,0
