episode_index,bundle,seed,policy_version,curriculum_phase,meta_mode,candidate_generator_mode,search_control_mode,accepted_for_update,candidate_generator_unique_count,candidate_generator_nondefault_count,search_control_unique_count,search_control_noncontinue_count,block_steps,reward_sum,reward_finite,best_obj,actual_evals,candidate_scores,repair_delta_count,violation_count,feasible,wall_time_seconds,worker_python_executable,worker_python_version,worker_numpy_version,pid,mask_invalid_rate_head_0,mask_invalid_rate_head_1,mask_invalid_rate_head_2,mask_invalid_rate_head_3,mask_invalid_rate_head_4,mask_invalid_rate_head_5,mask_invalid_rate_head_6
162,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,3363,12,route,0,0,0,1,0,0,0,0,4,29.307649646565263,1,573.7551208714904,120,120,18741,0,1,5.7969999997876585,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.0
158,models/data_bundle/generated_instances/E-UK50_13__curric_d2_s3_seed2353_24h,3359,12,route,0,0,0,1,0,0,0,0,4,37.80832562126558,1,1142.4598140252444,120,120,73459,0,1,13.938000000081956,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,235544,0.32142857142857145,0.0,0.1,0.0,0.0,0.0,0.0
159,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,3360,12,route,0,0,0,1,0,0,0,0,4,35.661800410378305,1,951.5815610347892,120,120,42107,0,1,12.703000000212342,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,100508,0.25,0.0,0.0,0.0,0.0,0.0,0.0
165,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,3366,13,route,0,0,0,1,0,0,0,0,4,24.996000282098734,1,572.5482574925545,120,120,24156,0,1,3.672000000020489,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
166,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,3367,13,route,0,0,0,1,0,0,0,0,4,37.83297671039633,1,481.2563479917017,120,120,15262,0,1,4.405999999959022,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,235544,0.25,0.0,0.1,0.0,0.0,0.0,0.0
167,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,3368,13,route,0,0,0,1,0,0,0,0,4,27.744846085710144,1,583.3715679583521,120,120,17701,0,1,3.8120000001508743,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,100508,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.0
164,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,3365,12,route,0,0,0,1,0,0,0,0,4,35.58611920355939,1,945.301635269302,120,120,88341,0,1,13.437999999849126,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,233528,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
153,models/data_bundle/generated_instances/E-UK50_13__curric_d2_s3_seed2353_24h,3354,12,route,0,0,0,1,0,0,0,0,4,43.204606392377855,1,1078.8744717043821,120,120,88144,0,1,30.234999999869615,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,229792,0.25,0.0,0.1,0.0,0.0,0.0,0.0
168,models/data_bundle/generated_instances/E-UK50_13__curric_d2_s3_seed2353_24h,3369,13,route,0,0,0,1,0,0,0,0,4,42.89091088567024,1,1093.1233121920236,120,120,63800,0,1,14.937999999849126,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.0
163,models/data_bundle/generated_instances/E-UK50_13__curric_d2_s3_seed2353_24h,3364,12,route,0,0,0,1,0,0,0,0,4,39.96417224380511,1,1105.9062307110498,120,120,79022,0,1,15.639999999897555,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.25,0.0,0.0,0.0,0.0,0.0,0.0
170,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,3371,13,route,0,0,0,1,0,0,0,0,4,24.54517943018744,1,571.6666114620426,120,120,20209,0,1,5.547000000020489,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,100508,0.25,0.0,0.1,0.0,0.0,0.0,0.0
169,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,3370,13,route,0,0,0,1,0,0,0,0,4,29.403267172992447,1,1008.2580889054818,120,120,93234,0,1,10.608999999938533,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,235544,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
172,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,3373,13,route,0,0,0,1,0,0,0,0,4,24.49883652379616,1,597.3426267170208,120,120,14617,0,1,2.5619999999180436,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.35714285714285715,0.0,0.2,0.0,0.0,0.0,0.0
171,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,3372,13,route,0,0,0,1,0,0,0,0,4,17.673879961983044,1,571.5818743373757,120,120,15296,0,1,3.297000000020489,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,233528,0.2857142857142857,0.0,0.1,0.0,0.0,0.0,0.0
175,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,3376,13,route,0,0,0,1,0,0,0,0,4,22.45981698200958,1,585.9415001701219,120,120,20834,0,1,5.359999999869615,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,235544,0.2857142857142857,0.0,0.1,0.0,0.0,0.0,0.0
176,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,3377,13,route,0,0,0,1,0,0,0,0,4,17.606142271138495,1,572.1739828971645,120,120,21532,0,1,5.812999999849126,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
177,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,3378,14,route,0,0,0,1,0,0,0,0,4,24.895237492349942,1,596.6916508260001,120,120,30638,0,1,4.1560000001918525,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
180,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,3381,14,route,0,0,0,1,0,0,0,0,4,24.150322411072096,1,578.1296134868671,120,120,7564,0,1,2.922000000020489,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.0
181,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,3382,14,route,0,0,0,1,0,0,0,0,4,35.09973025673468,1,496.8432011599566,120,120,18496,0,1,4.75,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
182,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,3383,14,route,0,0,0,1,0,0,0,0,4,24.369771263018418,1,598.1290738412309,120,120,43926,0,1,5.140999999828637,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
179,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,3380,14,route,0,0,0,1,0,0,0,0,4,24.02952810664624,1,1062.8870168003248,120,120,32444,0,1,11.75,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,235544,0.25,0.0,0.0,0.0,0.0,0.0,0.0
173,models/data_bundle/generated_instances/E-UK50_13__curric_d2_s3_seed2353_24h,3374,13,route,0,0,0,1,0,0,0,0,4,41.34744968819803,1,1112.1699663357492,120,120,82579,0,1,19.858999999938533,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,229792,0.21428571428571427,0.0,0.1,0.0,0.0,0.0,0.0
184,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,3385,14,route,0,0,0,1,0,0,0,0,4,22.022410649794953,1,1082.6683445473495,120,120,39140,0,1,6.233999999938533,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
178,models/data_bundle/generated_instances/E-UK50_13__curric_d2_s3_seed2353_24h,3379,14,route,0,0,0,1,0,0,0,0,4,42.24841408784218,1,1101.3689233571565,120,120,97704,0,1,19.108999999938533,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,233528,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.0
186,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,3387,14,route,0,0,0,1,0,0,0,0,4,35.24831819327028,1,497.8704411502047,120,120,18255,0,1,2.9369999999180436,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,229792,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
185,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,3386,14,route,0,0,0,1,0,0,0,0,4,21.90708216674373,1,590.1689788212086,120,120,35018,0,1,6.0,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,235544,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.0
183,models/data_bundle/generated_instances/E-UK50_13__curric_d2_s3_seed2353_24h,3384,14,route,0,0,0,1,0,0,0,0,4,37.39573130868492,1,1144.941154049009,120,120,52354,0,1,11.718000000109896,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.0
187,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,3388,14,route,0,0,0,1,0,0,0,0,4,28.352666733952507,1,573.9129646421569,120,120,17962,0,1,3.875,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.25,0.0,0.1,0.0,0.0,0.0,0.0
192,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,3393,15,route,0,0,0,1,0,0,0,0,4,24.6063288202566,1,597.969523759373,120,120,7938,0,1,2.172000000020489,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.25,0.0,0.0,0.0,0.0,0.0,0.0
190,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,3391,15,route,0,0,0,1,0,0,0,0,4,26.682852892463206,1,563.1113783259465,120,120,11386,0,1,4.141000000061467,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,235544,0.25,0.0,0.0,0.0,0.0,0.0,0.0
174,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,3375,13,route,0,0,0,0,0,0,0,0,4,31.117474299907055,1,984.2753026774849,120,120,121481,0,1,29.890999999828637,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,100508,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
191,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,3392,15,route,0,0,0,1,0,0,0,0,4,20.284106446974334,1,563.1809706766945,120,120,20571,0,1,6.844000000040978,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.25,0.0,0.1,0.0,0.0,0.0,0.0
196,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,3397,15,route,0,0,0,1,0,0,0,0,4,40.776221662544444,1,467.222304983182,120,120,17872,0,1,3.297000000020489,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.32142857142857145,0.0,0.1,0.0,0.0,0.0,0.0
195,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,3396,15,route,0,0,0,1,0,0,0,0,4,23.8241027504032,1,578.1296134868671,120,120,11278,0,1,4.375,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,100508,0.25,0.0,0.0,0.0,0.0,0.0,0.0
188,models/data_bundle/generated_instances/E-UK50_13__curric_d2_s3_seed2353_24h,3389,14,route,0,0,0,1,0,0,0,0,4,46.3429427732361,1,1052.885032882804,120,120,46680,0,1,12.952999999979511,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,233528,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
189,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,3390,15,route,0,0,0,1,0,0,0,0,4,29.836784699122912,1,1001.2220472778534,120,120,60693,0,1,13.828000000212342,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,229792,0.25,0.0,0.0,0.0,0.0,0.0,0.0
199,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,3400,15,route,0,0,0,1,0,0,0,0,4,34.894064999247966,1,952.1831134954333,120,120,55065,0,1,15.547000000020489,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,233528,0.25,0.0,0.0,0.0,0.0,0.0,0.0
193,models/data_bundle/generated_instances/E-UK50_13__curric_d2_s3_seed2353_24h,3394,15,route,0,0,0,1,0,0,0,0,4,39.786450908567254,1,1112.6516609117084,120,120,66055,0,1,16.859999999869615,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.25,0.0,0.0,0.0,0.0,0.0,0.0
194,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,3395,15,route,0,0,0,1,0,0,0,0,4,33.32237496423474,1,965.1403536050758,120,120,47210,0,1,11.936999999918044,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,235544,0.25,0.0,0.0,0.0,0.0,0.0,0.0
197,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,3398,15,route,0,0,0,1,0,0,0,0,4,25.996269940539968,1,593.7609706799485,120,120,23649,0,1,3.890000000130385,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.0
198,models/data_bundle/generated_instances/E-UK50_13__curric_d2_s3_seed2353_24h,3399,15,route,0,0,0,1,0,0,0,0,4,38.36729246201317,1,1128.0490157471968,120,120,60527,0,1,12.311999999918044,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,100508,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.0
205,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,3406,15,energy,0,0,0,1,0,0,0,0,4,25.09521380937113,1,574.521664341625,120,120,9018,0,1,3.797000000020489,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,233528,0.25,0.0,0.0,0.0,0.0,0.0,0.0
201,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,3402,15,route,0,0,0,1,0,0,0,0,4,34.89078512194093,1,496.3374694566886,120,120,22133,0,1,3.875,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
202,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,3403,15,route,0,0,0,1,0,0,0,0,4,28.09933456582085,1,577.5370671236651,120,120,26218,0,1,4.515000000130385,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,235544,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.0
200,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,3401,15,route,0,0,0,1,0,0,0,0,4,26.539746735893974,1,565.0356819138902,120,120,23094,0,1,5.280999999959022,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,229792,0.2857142857142857,0.0,0.1,0.0,0.0,0.0,0.0
207,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,3408,16,energy,0,0,0,1,0,0,0,0,4,28.214163529255487,1,578.2909577088349,120,120,14983,0,1,2.515000000130385,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
206,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,3407,16,energy,0,0,0,1,0,0,0,0,4,31.646019100817682,1,514.2335076178156,120,120,26456,0,1,5.921000000089407,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,233528,0.25,0.0,0.0,0.0,0.0,0.0,0.0
204,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,3405,15,route,0,0,0,1,0,0,0,0,4,26.373937174285228,1,1039.8330123675494,120,120,33425,0,1,10.156000000191852,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,100508,0.25,0.0,0.0,0.0,0.0,0.0,0.0
210,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,3411,16,energy,0,0,0,1,0,0,0,0,4,25.7325215785928,1,569.4706895239036,120,120,14598,0,1,3.7810000001918525,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
203,models/data_bundle/generated_instances/E-UK50_13__curric_d2_s3_seed2353_24h,3404,15,route,0,0,0,1,0,0,0,0,4,43.71831860462201,1,1080.621947720402,120,120,41124,0,1,11.093999999808148,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.25,0.0,0.0,0.0,0.0,0.0,0.0
212,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,3413,16,energy,0,0,0,1,0,0,0,0,4,29.173012192438545,1,572.1550161688899,120,120,12603,0,1,4.577999999979511,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,100508,0.25,0.0,0.0,0.0,0.0,0.0,0.0
208,models/data_bundle/generated_instances/E-UK50_13__curric_d2_s3_seed2353_24h,3409,16,energy,0,0,0,1,0,0,0,0,4,44.6562265833617,1,1069.5705128081481,120,120,80450,0,1,11.406999999890104,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,235544,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
211,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,3412,16,energy,0,0,0,1,0,0,0,0,4,36.33605995690112,1,485.11530076383434,120,120,24512,0,1,6.438000000081956,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,233528,0.25,0.0,0.1,0.0,0.0,0.0,0.0
215,models/data_bundle/generated_instances/E-UK25_14__curric_d2_s3_seed2314_24h,3416,16,energy,0,0,0,1,0,0,0,0,4,24.226877678087092,1,578.0667406093913,120,120,20702,0,1,2.7189999998081475,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,100508,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
214,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,3415,16,energy,0,0,0,1,0,0,0,0,4,32.40465864321794,1,981.4272465856594,120,120,49086,0,1,8.266000000061467,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0
217,models/data_bundle/generated_instances/E-UK25_16__curric_d2_s3_seed2316_24h,3418,16,energy,0,0,0,1,0,0,0,0,4,25.202355050468192,1,595.0881260914265,120,120,29574,0,1,3.4839999999385327,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,233528,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
216,models/data_bundle/generated_instances/E-UK25_15__curric_d2_s3_seed2315_24h,3417,16,energy,0,0,0,1,0,0,0,0,4,36.95669328749811,1,484.3486643797892,120,120,29267,0,1,3.984999999869615,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,235544,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.0
209,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,3410,16,energy,0,0,0,1,0,0,0,0,4,32.50649402896136,1,981.216490874712,120,120,71520,0,1,15.781000000191852,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,229792,0.25,0.0,0.0,0.0,0.0,0.0,0.0
213,models/data_bundle/generated_instances/E-UK50_13__curric_d2_s3_seed2353_24h,3414,16,energy,0,0,0,1,0,0,0,0,4,38.28778687401177,1,1138.4303825710126,120,120,109093,0,1,12.047000000020489,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237808,0.35714285714285715,0.0,0.0,0.0,0.0,0.0,0.0
219,models/data_bundle/generated_instances/E-UK50_14__curric_d2_s3_seed2354_24h,3420,17,energy,0,0,0,1,0,0,0,0,4,22.12814139678942,1,1083.7054248276734,120,120,12994,0,1,3.6879999998491257,C:\Users\zlxshu\.venvs\resetp-solver-py313\Scripts\python.exe,"3.13.12 (main, Mar  3 2026, 15:00:12) [MSC v.1944 64 bit (AMD64)]",2.3.5,237120,0.32142857142857145,0.0,0.0,0.0,0.0,0.0,0.0
