arm,stream_seed,stages,evaluations_per_stage,total_evaluations,final_total_cost,final_total_emissions,final_cross_site_customer_count,final_dynamic_added_cross_site_customer_count,final_dynamic_added_cross_site_customer_ids,customer_accounting_pass,event_path,event_sha256,owner_path,owner_sha256,initial_solution_path,initial_solution_sha256,initial_certificate_path,initial_certificate_sha256,initial_total_cost,initial_total_emissions,initial_route_count,initial_charging_action_count,initial_cross_site_customer_count,trigger_mode,final_solution_path,final_solution_sha256,final_certificate_path,final_certificate_sha256,stage_evidence_path,stage_evidence_sha256
cooperative,1,1,8,8,6832.316869718366,1974.845467693686,1,0,,True,baselines/e7_dynamic/e7_v2_20260714/event_streams/stream_seed1.events.json,ae08f81e5b8efd93b6c2d95abc405623ae355926c4c23fd31681c0fa8824d6a9,baselines/e7_dynamic/e7_v2_20260714/event_streams/stream_seed1.owners.csv,66a6b7211192e69725d6fa76a3c747e8a855744570f9389229ca24fa804eebe1,baselines/e6_fairness/e6_participation_formal_20260714/solutions/L-main-threeshift-100c-01__geographic__seed1__independent.json,47884212a50d96e09b335f2ceb4f72a7314f52c9852c95f8cc0a5eb2a5e505a6,baselines/e6_fairness/e6_participation_formal_20260714/certificates/L-main-threeshift-100c-01__geographic__seed1__independent.json,97e019daafc6e0f8e6d7642db7fce674a3dd15a2627ac6f08332f2bef80d01be,6058.818401851069,1666.3475643684983,34,21,0,batched,baselines/e7_dynamic/e7_v2_20260714/preflight/shared_start_stage1_8/solutions/stream1__cooperative.json,b77d47197e3bd6385457c0c4028f06988e3e3d2efff2fabd024c8c0016013275,baselines/e7_dynamic/e7_v2_20260714/preflight/shared_start_stage1_8/certificates/stream1__cooperative.json,b49d963be6c0c974a0ab85324fa63fe12e0369fff002fb94153c3f63fb9296dc,baselines/e7_dynamic/e7_v2_20260714/preflight/shared_start_stage1_8/stage_evidence/stream1__cooperative.json,2a86b510740734078538b302afb23247063ac9453f5e2ee45c170b0aea0a00cb
independent,1,1,8,8,6836.773014201639,1913.8244314738272,0,0,,True,baselines/e7_dynamic/e7_v2_20260714/event_streams/stream_seed1.events.json,ae08f81e5b8efd93b6c2d95abc405623ae355926c4c23fd31681c0fa8824d6a9,baselines/e7_dynamic/e7_v2_20260714/event_streams/stream_seed1.owners.csv,66a6b7211192e69725d6fa76a3c747e8a855744570f9389229ca24fa804eebe1,baselines/e6_fairness/e6_participation_formal_20260714/solutions/L-main-threeshift-100c-01__geographic__seed1__independent.json,47884212a50d96e09b335f2ceb4f72a7314f52c9852c95f8cc0a5eb2a5e505a6,baselines/e6_fairness/e6_participation_formal_20260714/certificates/L-main-threeshift-100c-01__geographic__seed1__independent.json,97e019daafc6e0f8e6d7642db7fce674a3dd15a2627ac6f08332f2bef80d01be,6058.818401851069,1666.3475643684983,34,21,0,batched,baselines/e7_dynamic/e7_v2_20260714/preflight/shared_start_stage1_8/solutions/stream1__independent.json,bae26ddf031c5521c35d7a6ed48b2040fcc6f699cedf7e3969f1387732d52d0b,baselines/e7_dynamic/e7_v2_20260714/preflight/shared_start_stage1_8/certificates/stream1__independent.json,1c0e2d184caca3ca57a1c2fbc0eac06b19bcd192025c63c5d95c2e707321d267,baselines/e7_dynamic/e7_v2_20260714/preflight/shared_start_stage1_8/stage_evidence/stream1__independent.json,3dd0d58247dac6bd6999eab812e0e16035d91949bb6fe6bb4c481419ca23092d
