cost_delta_cny,cost_delta_pct,distance_delta_pct,emissions_delta_pct,instance_id,left_failure_reason,left_policy,left_status,mean_information_wait_minutes_delta,pair_status,right_failure_reason,right_policy,right_status,route_adjustment_count_delta,stream_seed,trigger_count_delta,vehicle_count_delta
-1375.7846659161542,-18.00627581382186,-19.162001689598064,-22.557944854833476,cn-prd-100c-02-V2-LOCATIONS,,per_order,PASS_ACCEPT_ALL,-17.305302503660094,PASS_PAIRED,,fixed_30_minutes,PASS_ACCEPT_ALL,8,1,8,-1
-1508.302581324504,-19.404126663590212,-25.077344273404016,-29.81451551782879,cn-prd-100c-02-V2-LOCATIONS,,per_order,PASS_ACCEPT_ALL,-8.582512310274279,PASS_PAIRED,,hybrid_count_10_percent_or_30_minutes,PASS_ACCEPT_ALL,7,1,7,0
-1375.7846659161542,-18.00627581382186,-19.162001689598064,-22.557944854833476,cn-prd-100c-02-V2-LOCATIONS,,per_order,PASS_ACCEPT_ALL,-17.305302503660094,PASS_PAIRED,,hybrid_count_20_percent_or_30_minutes,PASS_ACCEPT_ALL,8,1,8,-1
-132.51791540834984,-1.7048266359926956,-7.3175272859827745,-9.370322945837039,cn-prd-100c-02-V2-LOCATIONS,,fixed_30_minutes,PASS_ACCEPT_ALL,8.722790193385816,PASS_PAIRED,,hybrid_count_10_percent_or_30_minutes,PASS_ACCEPT_ALL,-1,1,-1,1
0.0,0.0,0.0,0.0,cn-prd-100c-02-V2-LOCATIONS,,fixed_30_minutes,PASS_ACCEPT_ALL,0.0,PASS_PAIRED,,hybrid_count_20_percent_or_30_minutes,PASS_ACCEPT_ALL,0,1,0,0
132.51791540834984,1.7343950650347508,7.895265492712817,10.33913310784177,cn-prd-100c-02-V2-LOCATIONS,,hybrid_count_10_percent_or_30_minutes,PASS_ACCEPT_ALL,-8.722790193385816,PASS_PAIRED,,hybrid_count_20_percent_or_30_minutes,PASS_ACCEPT_ALL,1,1,1,-1
498.167420517133,6.0121590747301275,0.15392414455331757,-0.810777225517661,cn-prd-100c-02-V2-LOCATIONS,,per_order,PASS_ACCEPT_ALL,-15.427791167278736,PASS_PAIRED,,fixed_30_minutes,PASS_ACCEPT_ALL,9,2,9,0
-0.39877094566872984,-0.0045394501867743135,0.009674633631013958,-0.031789842340004815,cn-prd-100c-02-V2-LOCATIONS,,per_order,PASS_ACCEPT_ALL,-5.3512424699198196,PASS_PAIRED,,hybrid_count_10_percent_or_30_minutes,PASS_ACCEPT_ALL,7,2,7,0
1014.2359491014759,13.053347090979747,5.190706304885236,4.885539023587842,cn-prd-100c-02-V2-LOCATIONS,,per_order,PASS_ACCEPT_ALL,-14.338180057053204,PASS_PAIRED,,hybrid_count_20_percent_or_30_minutes,PASS_ACCEPT_ALL,9,2,9,-2
-498.5661914628017,-5.675479659531892,-0.1440278173365495,0.7853548615344734,cn-prd-100c-02-V2-LOCATIONS,,fixed_30_minutes,PASS_ACCEPT_ALL,10.076548697358916,PASS_PAIRED,,hybrid_count_10_percent_or_30_minutes,PASS_ACCEPT_ALL,-2,2,-2,0
516.0685285843429,6.641868326902147,5.029041251606149,5.7428781976210335,cn-prd-100c-02-V2-LOCATIONS,,fixed_30_minutes,PASS_ACCEPT_ALL,1.0896111102255315,PASS_PAIRED,,hybrid_count_20_percent_or_30_minutes,PASS_ACCEPT_ALL,0,2,0,-2
1014.6347200471446,13.0584793243306,5.180530473910727,4.918892574122035,cn-prd-100c-02-V2-LOCATIONS,,hybrid_count_10_percent_or_30_minutes,PASS_ACCEPT_ALL,-8.986937587133385,PASS_PAIRED,,hybrid_count_20_percent_or_30_minutes,PASS_ACCEPT_ALL,2,2,2,-2
1548.0226777592825,25.867743347751848,19.286073525476773,23.05887833446317,cn-prd-100c-02-V2-LOCATIONS,,per_order,PASS_ACCEPT_ALL,-14.618470173545749,PASS_PAIRED,,fixed_30_minutes,PASS_ACCEPT_ALL,5,3,5,0
977.951253303042,14.920425629416847,10.46319538052182,11.436497259505664,cn-prd-100c-02-V2-LOCATIONS,,per_order,PASS_ACCEPT_ALL,-8.99081791647582,PASS_PAIRED,,hybrid_count_10_percent_or_30_minutes,PASS_ACCEPT_ALL,7,3,7,0
1548.0226777592825,25.867743347751848,19.286073525476773,23.05887833446317,cn-prd-100c-02-V2-LOCATIONS,,per_order,PASS_ACCEPT_ALL,-14.618470173545749,PASS_PAIRED,,hybrid_count_20_percent_or_30_minutes,PASS_ACCEPT_ALL,5,3,5,0
-570.0714244562405,-8.697476753904583,-7.396402517239861,-9.44456932507454,cn-prd-100c-02-V2-LOCATIONS,,fixed_30_minutes,PASS_ACCEPT_ALL,5.627652257069929,PASS_PAIRED,,hybrid_count_10_percent_or_30_minutes,PASS_ACCEPT_ALL,2,3,2,0
0.0,0.0,0.0,0.0,cn-prd-100c-02-V2-LOCATIONS,,fixed_30_minutes,PASS_ACCEPT_ALL,0.0,PASS_PAIRED,,hybrid_count_20_percent_or_30_minutes,PASS_ACCEPT_ALL,0,3,0,0
570.0714244562405,9.525998236063574,7.987165421534338,10.429600140690086,cn-prd-100c-02-V2-LOCATIONS,,hybrid_count_10_percent_or_30_minutes,PASS_ACCEPT_ALL,-5.627652257069929,PASS_PAIRED,,hybrid_count_20_percent_or_30_minutes,PASS_ACCEPT_ALL,-2,3,-2,0
-1275.6459085862116,-11.99305629944064,-10.222659734241407,-11.906136606629163,cn-prd-150c-01-V2-LOCATIONS,,per_order,PASS_ACCEPT_ALL,-18.118011813625973,PASS_PAIRED,,fixed_30_minutes,PASS_ACCEPT_ALL,18,1,18,0
-837.5379148096854,-8.212420642137303,-8.521306637436478,-10.292359100945669,cn-prd-150c-01-V2-LOCATIONS,,per_order,PASS_ACCEPT_ALL,-9.338171659178085,PASS_PAIRED,,hybrid_count_10_percent_or_30_minutes,PASS_ACCEPT_ALL,16,1,16,0
-1275.6459085862116,-11.99305629944064,-10.222659734241407,-11.906136606629163,cn-prd-150c-01-V2-LOCATIONS,,per_order,PASS_ACCEPT_ALL,-18.118011813625973,PASS_PAIRED,,hybrid_count_20_percent_or_30_minutes,PASS_ACCEPT_ALL,18,1,18,0
438.1079937765262,4.295837917252099,1.8950807539726506,1.831884133038183,cn-prd-150c-01-V2-LOCATIONS,,fixed_30_minutes,PASS_ACCEPT_ALL,8.779840154447887,PASS_PAIRED,,hybrid_count_10_percent_or_30_minutes,PASS_ACCEPT_ALL,-2,1,-2,0
0.0,0.0,0.0,0.0,cn-prd-150c-01-V2-LOCATIONS,,fixed_30_minutes,PASS_ACCEPT_ALL,0.0,PASS_PAIRED,,hybrid_count_20_percent_or_30_minutes,PASS_ACCEPT_ALL,0,1,0,0
-438.1079937765262,-4.118896787291167,-1.8598353717863518,-1.798929823045324,cn-prd-150c-01-V2-LOCATIONS,,hybrid_count_10_percent_or_30_minutes,PASS_ACCEPT_ALL,-8.779840154447887,PASS_PAIRED,,hybrid_count_20_percent_or_30_minutes,PASS_ACCEPT_ALL,2,1,2,0
-1044.4520736378581,-9.97476925186907,-4.227217393033011,-3.7307885648784542,cn-prd-150c-01-V2-LOCATIONS,,per_order,PASS_ACCEPT_ALL,-14.821354758160169,PASS_PAIRED,,fixed_30_minutes,PASS_ACCEPT_ALL,15,2,15,-3
-417.14480183224805,-4.237712093065819,4.983683903197607,6.8115871348244745,cn-prd-150c-01-V2-LOCATIONS,,per_order,PASS_ACCEPT_ALL,-10.165989816736975,PASS_PAIRED,,hybrid_count_10_percent_or_30_minutes,PASS_ACCEPT_ALL,13,2,13,-3
-1044.4520736378581,-9.97476925186907,-4.227217393033011,-3.7307885648784542,cn-prd-150c-01-V2-LOCATIONS,,per_order,PASS_ACCEPT_ALL,-14.821354758160169,PASS_PAIRED,,hybrid_count_20_percent_or_30_minutes,PASS_ACCEPT_ALL,15,2,15,-3
627.3072718056101,6.372721415015492,9.617451895524825,10.950931811473001,cn-prd-150c-01-V2-LOCATIONS,,fixed_30_minutes,PASS_ACCEPT_ALL,4.655364941423194,PASS_PAIRED,,hybrid_count_10_percent_or_30_minutes,PASS_ACCEPT_ALL,-2,2,-2,0
0.0,0.0,0.0,0.0,cn-prd-150c-01-V2-LOCATIONS,,fixed_30_minutes,PASS_ACCEPT_ALL,0.0,PASS_PAIRED,,hybrid_count_20_percent_or_30_minutes,PASS_ACCEPT_ALL,0,2,0,0
-627.3072718056101,-5.990935768346266,-8.773650298577559,-9.870067454756255,cn-prd-150c-01-V2-LOCATIONS,,hybrid_count_10_percent_or_30_minutes,PASS_ACCEPT_ALL,-4.655364941423194,PASS_PAIRED,,hybrid_count_20_percent_or_30_minutes,PASS_ACCEPT_ALL,2,2,2,0
,,,,cn-prd-150c-01-V2-LOCATIONS,,per_order,PASS_ACCEPT_ALL,,NOT_COMPARABLE_FAILURE_RETAINED,"NoExecutableContinuation: stage search found no executable continuation (initial_feasible=False, changed=3, executable=0, accepted=0, top_rejections=[('E7_DYNAMIC_MULTITRIP_V1: no inherited asset can serve open route REPACK_001', 2), ('E7_DYNAMIC_MULTITRIP_V1: no inherited asset can serve open route DYN_EVENT_C135', 1)])",fixed_30_minutes,HALT_STAGE_FAILURE,,3,,
-786.7606782820876,-7.55667995432403,-7.722132667773724,-9.09120081764031,cn-prd-150c-01-V2-LOCATIONS,,per_order,PASS_ACCEPT_ALL,-9.759265917107525,PASS_PAIRED,,hybrid_count_10_percent_or_30_minutes,PASS_ACCEPT_ALL,12,3,12,0
,,,,cn-prd-150c-01-V2-LOCATIONS,,per_order,PASS_ACCEPT_ALL,,NOT_COMPARABLE_FAILURE_RETAINED,"NoExecutableContinuation: stage search found no executable continuation (initial_feasible=False, changed=3, executable=0, accepted=0, top_rejections=[('E7_DYNAMIC_MULTITRIP_V1: no inherited asset can serve open route REPACK_001', 2), ('E7_DYNAMIC_MULTITRIP_V1: no inherited asset can serve open route DYN_EVENT_C135', 1)])",hybrid_count_20_percent_or_30_minutes,HALT_STAGE_FAILURE,,3,,
,,,,cn-prd-150c-01-V2-LOCATIONS,"NoExecutableContinuation: stage search found no executable continuation (initial_feasible=False, changed=3, executable=0, accepted=0, top_rejections=[('E7_DYNAMIC_MULTITRIP_V1: no inherited asset can serve open route REPACK_001', 2), ('E7_DYNAMIC_MULTITRIP_V1: no inherited asset can serve open route DYN_EVENT_C135', 1)])",fixed_30_minutes,HALT_STAGE_FAILURE,,NOT_COMPARABLE_FAILURE_RETAINED,,hybrid_count_10_percent_or_30_minutes,PASS_ACCEPT_ALL,,3,,
,,,,cn-prd-150c-01-V2-LOCATIONS,"NoExecutableContinuation: stage search found no executable continuation (initial_feasible=False, changed=3, executable=0, accepted=0, top_rejections=[('E7_DYNAMIC_MULTITRIP_V1: no inherited asset can serve open route REPACK_001', 2), ('E7_DYNAMIC_MULTITRIP_V1: no inherited asset can serve open route DYN_EVENT_C135', 1)])",fixed_30_minutes,HALT_STAGE_FAILURE,,NOT_COMPARABLE_FAILURE_RETAINED,"NoExecutableContinuation: stage search found no executable continuation (initial_feasible=False, changed=3, executable=0, accepted=0, top_rejections=[('E7_DYNAMIC_MULTITRIP_V1: no inherited asset can serve open route REPACK_001', 2), ('E7_DYNAMIC_MULTITRIP_V1: no inherited asset can serve open route DYN_EVENT_C135', 1)])",hybrid_count_20_percent_or_30_minutes,HALT_STAGE_FAILURE,,3,,
,,,,cn-prd-150c-01-V2-LOCATIONS,,hybrid_count_10_percent_or_30_minutes,PASS_ACCEPT_ALL,,NOT_COMPARABLE_FAILURE_RETAINED,"NoExecutableContinuation: stage search found no executable continuation (initial_feasible=False, changed=3, executable=0, accepted=0, top_rejections=[('E7_DYNAMIC_MULTITRIP_V1: no inherited asset can serve open route REPACK_001', 2), ('E7_DYNAMIC_MULTITRIP_V1: no inherited asset can serve open route DYN_EVENT_C135', 1)])",hybrid_count_20_percent_or_30_minutes,HALT_STAGE_FAILURE,,3,,
6.7867592014972615,0.2669758344276881,-0.15758877605716168,1.2842350914649994,cn-prd-50c-01-V2-LOCATIONS,,per_order,PASS_ACCEPT_ALL,-14.194115998349309,PASS_PAIRED,,fixed_30_minutes,PASS_ACCEPT_ALL,2,1,2,1
