E_total,actual_evals,algorithm,best_cost,best_signature,budget,category,charging_action_count,checkpoint_path,common_flip_preprocess,cost_carbon,cost_elec,cost_fix,cost_fuel,cost_km,cost_occ,cost_transship,cv_route_count,elapsed_seconds,ev_route_count,eval_budget,evals_per_second,failure_reason,feasible,head,instance,phase,profile,route_count,run_id,runtime_cap_seconds,schema,seed,status,violation_count
357.2964338855713,4000,LNS,622.2834651918408,dda222afdf41251e16730b44b562c2c951ac05f3632eea77233de00d8b88d2f3,4000,multidepot,0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b4000__multidepot__e2-multidepot-15c-01__LNS_NO_COMMON_FLIP__seed2.json,False,17.986302481799658,0.0,160.0,199.17439548525851,245.1227672247827,0.0,0.0,2,15.972731958001532,0,4000,250.4267630779138,,True,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,e2-multidepot-15c-01,LNS_POLICY_KERNEL_4000,LNS_NO_COMMON_FLIP,2,LNS_POLICY_KERNEL__b4000__multidepot__e2-multidepot-15c-01__LNS_NO_COMMON_FLIP__seed2,900.0,setp-e2-lns-policy-kernel-row.v1,2,OK,0
357.2964338855713,4000,A13_LNS_POLICY_KERNEL,622.2834651918408,dda222afdf41251e16730b44b562c2c951ac05f3632eea77233de00d8b88d2f3,4000,multidepot,0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b4000__multidepot__e2-multidepot-15c-01__A13_NO_COMMON_FLIP__seed2.json,False,17.986302481799658,0.0,160.0,199.17439548525851,245.1227672247827,0.0,0.0,2,16.146195040997554,0,4000,247.7363561466199,,True,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,e2-multidepot-15c-01,LNS_POLICY_KERNEL_4000,A13_NO_COMMON_FLIP,2,LNS_POLICY_KERNEL__b4000__multidepot__e2-multidepot-15c-01__A13_NO_COMMON_FLIP__seed2,900.0,setp-e2-lns-policy-kernel-row.v1,2,OK,0
310.59284798519644,4000,LNS,649.8601526479185,762a63fb3e4dcba33c38aa40569b974c4de52893b8e9d9a9533b82e2e4dad0df,4000,multidepot,0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b4000__multidepot__e2-multidepot-15c-01__LNS_NO_COMMON_FLIP__seed3.json,False,15.63524396757479,0.0,240.0,173.13954708909415,221.0853615912497,0.0,0.0,3,23.749575415997242,0,4000,168.42406062859126,,True,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,e2-multidepot-15c-01,LNS_POLICY_KERNEL_4000,LNS_NO_COMMON_FLIP,3,LNS_POLICY_KERNEL__b4000__multidepot__e2-multidepot-15c-01__LNS_NO_COMMON_FLIP__seed3,900.0,setp-e2-lns-policy-kernel-row.v1,3,OK,0
310.59284798519644,4000,A13_LNS_POLICY_KERNEL,649.8601526479185,762a63fb3e4dcba33c38aa40569b974c4de52893b8e9d9a9533b82e2e4dad0df,4000,multidepot,0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b4000__multidepot__e2-multidepot-15c-01__A13_NO_COMMON_FLIP__seed3.json,False,15.63524396757479,0.0,240.0,173.13954708909415,221.0853615912497,0.0,0.0,3,23.879652124996937,0,4000,167.5066207646371,,True,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,e2-multidepot-15c-01,LNS_POLICY_KERNEL_4000,A13_NO_COMMON_FLIP,3,LNS_POLICY_KERNEL__b4000__multidepot__e2-multidepot-15c-01__A13_NO_COMMON_FLIP__seed3,900.0,setp-e2-lns-policy-kernel-row.v1,3,OK,0
316.78279010883216,4000,LNS,700.4933751651098,1e74f4726f46759aaff81def478a0dfa87dcc96562c97e10cc387ee2db1324ae,4000,multidepot,1,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b4000__multidepot__e2-multidepot-20c-01__LNS_NO_COMMON_FLIP__seed1.json,False,15.946845654078611,14.29810340901287,240.0,173.98869661797863,256.2597294840396,0.0,0.0,2,62.47751849999986,1,4000,64.02302874129819,,True,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,e2-multidepot-20c-01,LNS_POLICY_KERNEL_4000,LNS_NO_COMMON_FLIP,3,LNS_POLICY_KERNEL__b4000__multidepot__e2-multidepot-20c-01__LNS_NO_COMMON_FLIP__seed1,900.0,setp-e2-lns-policy-kernel-row.v1,1,OK,0
316.78279010883216,4000,A13_LNS_POLICY_KERNEL,700.4933751651098,1e74f4726f46759aaff81def478a0dfa87dcc96562c97e10cc387ee2db1324ae,4000,multidepot,1,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b4000__multidepot__e2-multidepot-20c-01__A13_NO_COMMON_FLIP__seed1.json,False,15.946845654078611,14.29810340901287,240.0,173.98869661797863,256.2597294840396,0.0,0.0,2,63.01908150000236,1,4000,63.47283823330609,,True,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,e2-multidepot-20c-01,LNS_POLICY_KERNEL_4000,A13_NO_COMMON_FLIP,3,LNS_POLICY_KERNEL__b4000__multidepot__e2-multidepot-20c-01__A13_NO_COMMON_FLIP__seed1,900.0,setp-e2-lns-policy-kernel-row.v1,1,OK,0
355.5923948572311,4000,LNS,705.750850756463,6e5fb3ec24c09fcdbcfad00d5799235015116bfdf53b3237c01af71d4239f100,4000,multidepot,0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b4000__multidepot__e2-multidepot-20c-01__LNS_NO_COMMON_FLIP__seed2.json,False,17.900521157113015,0.0,240.0,198.2244813210952,249.6258482782549,0.0,0.0,3,52.57426000000123,0,4000,76.08285801384459,,True,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,e2-multidepot-20c-01,LNS_POLICY_KERNEL_4000,LNS_NO_COMMON_FLIP,3,LNS_POLICY_KERNEL__b4000__multidepot__e2-multidepot-20c-01__LNS_NO_COMMON_FLIP__seed2,900.0,setp-e2-lns-policy-kernel-row.v1,2,OK,0
355.5923948572311,4000,A13_LNS_POLICY_KERNEL,705.750850756463,6e5fb3ec24c09fcdbcfad00d5799235015116bfdf53b3237c01af71d4239f100,4000,multidepot,0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b4000__multidepot__e2-multidepot-20c-01__A13_NO_COMMON_FLIP__seed2.json,False,17.900521157113015,0.0,240.0,198.2244813210952,249.6258482782549,0.0,0.0,3,53.89433433399972,0,4000,74.21930292322465,,True,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,e2-multidepot-20c-01,LNS_POLICY_KERNEL_4000,A13_NO_COMMON_FLIP,3,LNS_POLICY_KERNEL__b4000__multidepot__e2-multidepot-20c-01__A13_NO_COMMON_FLIP__seed2,900.0,setp-e2-lns-policy-kernel-row.v1,2,OK,0
356.44898925484216,4000,LNS,707.2366001999801,645dac0b41f697b1b47dcfcdec2e059f954a7515228e1154617ddf64ff05775d,4000,multidepot,0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b4000__multidepot__e2-multidepot-20c-01__LNS_NO_COMMON_FLIP__seed3.json,False,17.943642119088754,0.0,240.0,198.70198866552863,250.5909694153628,0.0,0.0,3,53.35691762499846,0,4000,74.96684796089787,,True,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,e2-multidepot-20c-01,LNS_POLICY_KERNEL_4000,LNS_NO_COMMON_FLIP,3,LNS_POLICY_KERNEL__b4000__multidepot__e2-multidepot-20c-01__LNS_NO_COMMON_FLIP__seed3,900.0,setp-e2-lns-policy-kernel-row.v1,3,OK,0
356.44898925484216,4000,A13_LNS_POLICY_KERNEL,707.2366001999801,645dac0b41f697b1b47dcfcdec2e059f954a7515228e1154617ddf64ff05775d,4000,multidepot,0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b4000__multidepot__e2-multidepot-20c-01__A13_NO_COMMON_FLIP__seed3.json,False,17.943642119088754,0.0,240.0,198.70198866552863,250.5909694153628,0.0,0.0,3,53.971015041999635,0,4000,74.11385462790176,,True,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,e2-multidepot-20c-01,LNS_POLICY_KERNEL_4000,A13_NO_COMMON_FLIP,3,LNS_POLICY_KERNEL__b4000__multidepot__e2-multidepot-20c-01__A13_NO_COMMON_FLIP__seed3,900.0,setp-e2-lns-policy-kernel-row.v1,3,OK,0
