schema,run_id,phase,budget,category,instance,profile,algorithm,seed,status,failure_reason,eval_budget,actual_evals,runtime_cap_seconds,elapsed_seconds,evals_per_second,best_cost,best_signature,feasible,violation_count,route_count,cv_route_count,ev_route_count,charging_action_count,E_total,cost_fix,cost_km,cost_carbon,cost_fuel,cost_elec,cost_occ,cost_transship,checkpoint_path,head,common_flip_preprocess
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__multidepot__e2-multidepot-50c-01__A13_NO_COMMON_FLIP__seed1,LNS_POLICY_KERNEL_16000,16000,multidepot,e2-multidepot-50c-01,A13_NO_COMMON_FLIP,A13_LNS_POLICY_KERNEL,1,OK,,16000,16000,3600.0,611.2656437499973,26.17519887673452,1224.9465153636193,aca987c2fefee334af2b5f7fa4e37b26da5a79cbc6cb56510ab641cdd75b3493,True,0,7,4,3,3,402.1521573890635,560.0,387.58944646635007,20.244339602965457,216.582790264691,40.529939029612734,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__multidepot__e2-multidepot-50c-01__A13_NO_COMMON_FLIP__seed1.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__multidepot__e2-multidepot-50c-01__LNS_NO_COMMON_FLIP__seed2,LNS_POLICY_KERNEL_16000,16000,multidepot,e2-multidepot-50c-01,LNS_NO_COMMON_FLIP,LNS,2,OK,,16000,16000,3600.0,614.4237369170005,26.040659994596982,1192.7479646155844,97137feb3044f66a4648312f564c0e86ef5121c2fd9050f6ef716eec93cf2021,True,0,7,4,3,3,393.8739639495624,560.0,365.23720114364113,19.82761534522097,213.8216365647873,33.86151156193509,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__multidepot__e2-multidepot-50c-01__LNS_NO_COMMON_FLIP__seed2.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__multidepot__e2-multidepot-50c-01__A13_NO_COMMON_FLIP__seed2,LNS_POLICY_KERNEL_16000,16000,multidepot,e2-multidepot-50c-01,A13_NO_COMMON_FLIP,A13_LNS_POLICY_KERNEL,2,OK,,16000,16000,3600.0,610.5619025420019,26.205368917084943,1192.7479646155844,97137feb3044f66a4648312f564c0e86ef5121c2fd9050f6ef716eec93cf2021,True,0,7,4,3,3,393.8739639495624,560.0,365.23720114364113,19.82761534522097,213.8216365647873,33.86151156193509,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__multidepot__e2-multidepot-50c-01__A13_NO_COMMON_FLIP__seed2.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__multidepot__e2-multidepot-50c-01__LNS_NO_COMMON_FLIP__seed3,LNS_POLICY_KERNEL_16000,16000,multidepot,e2-multidepot-50c-01,LNS_NO_COMMON_FLIP,LNS,3,OK,,16000,16000,3600.0,626.6507368750026,25.532563841754108,1191.9803676825516,120d16f5c250a8ec953efbbe6eaf59defdb9d677cba50f904bcde937763c5e30,True,0,7,4,3,3,386.8396599274,560.0,366.922401147894,19.47350848074532,209.30046798907097,36.28399006484116,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__multidepot__e2-multidepot-50c-01__LNS_NO_COMMON_FLIP__seed3.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__multidepot__e2-multidepot-50c-01__A13_NO_COMMON_FLIP__seed3,LNS_POLICY_KERNEL_16000,16000,multidepot,e2-multidepot-50c-01,A13_NO_COMMON_FLIP,A13_LNS_POLICY_KERNEL,3,OK,,16000,16000,3600.0,626.5808047079918,25.535413510143766,1191.9803676825516,120d16f5c250a8ec953efbbe6eaf59defdb9d677cba50f904bcde937763c5e30,True,0,7,4,3,3,386.8396599274,560.0,366.922401147894,19.47350848074532,209.30046798907097,36.28399006484116,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__multidepot__e2-multidepot-50c-01__A13_NO_COMMON_FLIP__seed3.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__multidepot__e2-multidepot-75c-01__LNS_NO_COMMON_FLIP__seed1,LNS_POLICY_KERNEL_16000,16000,multidepot,e2-multidepot-75c-01,LNS_NO_COMMON_FLIP,LNS,1,OK,,16000,16000,3600.0,823.2633600420086,19.434850093012013,2023.3961804901403,1dcb18cfa4acee9a03684adb6df54cc3497437c9a2a06f676848521956803b8d,True,0,11,7,4,5,721.8479325608021,880.0,654.4426599193184,36.33782492511078,392.2595485621207,59.75417703207138,0.6019700515190927,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__multidepot__e2-multidepot-75c-01__LNS_NO_COMMON_FLIP__seed1.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__multidepot__e2-multidepot-75c-01__A13_NO_COMMON_FLIP__seed1,LNS_POLICY_KERNEL_16000,16000,multidepot,e2-multidepot-75c-01,A13_NO_COMMON_FLIP,A13_LNS_POLICY_KERNEL,1,OK,,16000,16000,3600.0,820.7642809999961,19.494025699441384,2023.3961804901403,1dcb18cfa4acee9a03684adb6df54cc3497437c9a2a06f676848521956803b8d,True,0,11,7,4,5,721.8479325608021,880.0,654.4426599193184,36.33782492511078,392.2595485621207,59.75417703207138,0.6019700515190927,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__multidepot__e2-multidepot-75c-01__A13_NO_COMMON_FLIP__seed1.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__multidepot__e2-multidepot-75c-01__LNS_NO_COMMON_FLIP__seed2,LNS_POLICY_KERNEL_16000,16000,multidepot,e2-multidepot-75c-01,LNS_NO_COMMON_FLIP,LNS,2,OK,,16000,16000,3600.0,791.6526047499938,20.21088503455016,2006.8388076374963,ddfdfe7fb8d0b8127dd43b7620a90f0b4d53ad4ff701fbac718e4d8c64bdfcd3,True,0,11,7,4,5,704.6383121733194,880.0,638.0096925906861,35.471492634804896,382.91409887029045,64.16391489909323,6.27960864262181,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__multidepot__e2-multidepot-75c-01__LNS_NO_COMMON_FLIP__seed2.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__multidepot__e2-multidepot-75c-01__A13_NO_COMMON_FLIP__seed2,LNS_POLICY_KERNEL_16000,16000,multidepot,e2-multidepot-75c-01,A13_NO_COMMON_FLIP,A13_LNS_POLICY_KERNEL,2,OK,,16000,16000,3600.0,789.1462930840062,20.275074553215347,2006.8388076374963,ddfdfe7fb8d0b8127dd43b7620a90f0b4d53ad4ff701fbac718e4d8c64bdfcd3,True,0,11,7,4,5,704.6383121733194,880.0,638.0096925906861,35.471492634804896,382.91409887029045,64.16391489909323,6.27960864262181,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__multidepot__e2-multidepot-75c-01__A13_NO_COMMON_FLIP__seed2.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__multidepot__e2-multidepot-75c-01__LNS_NO_COMMON_FLIP__seed3,LNS_POLICY_KERNEL_16000,16000,multidepot,e2-multidepot-75c-01,LNS_NO_COMMON_FLIP,LNS,3,OK,,16000,16000,3600.0,782.2322208330006,20.45428398946973,2001.7043548591696,8c90153538493f234ef7847c381de14a5c6d2ef7d084bf56838ca827a51ff033,True,0,11,7,4,5,697.7251632264524,880.0,636.6152809546375,35.12348471681962,379.11643621892426,64.56954432616664,6.27960864262181,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__multidepot__e2-multidepot-75c-01__LNS_NO_COMMON_FLIP__seed3.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__multidepot__e2-multidepot-75c-01__A13_NO_COMMON_FLIP__seed3,LNS_POLICY_KERNEL_16000,16000,multidepot,e2-multidepot-75c-01,A13_NO_COMMON_FLIP,A13_LNS_POLICY_KERNEL,3,OK,,16000,16000,3600.0,781.741223791003,20.46713093066861,2001.7043548591696,8c90153538493f234ef7847c381de14a5c6d2ef7d084bf56838ca827a51ff033,True,0,11,7,4,5,697.7251632264524,880.0,636.6152809546375,35.12348471681962,379.11643621892426,64.56954432616664,6.27960864262181,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__multidepot__e2-multidepot-75c-01__A13_NO_COMMON_FLIP__seed3.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-100c-01__LNS_NO_COMMON_FLIP__seed1,LNS_POLICY_KERNEL_16000,16000,threeshift,e2-threeshift-100c-01,LNS_NO_COMMON_FLIP,LNS,1,OK,,16000,16000,3600.0,973.866114916993,16.429363078464856,2672.587337374461,64d48176d80429e80aa226d7e7ec76cd8e0f72b5e9bd1ea38601db424118d273,True,0,13,10,3,3,1152.3838617653846,1040.0,903.5306077975354,58.011003601269465,629.978833580738,41.066892394918554,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-100c-01__LNS_NO_COMMON_FLIP__seed1.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-100c-01__A13_NO_COMMON_FLIP__seed1,LNS_POLICY_KERNEL_16000,16000,threeshift,e2-threeshift-100c-01,A13_NO_COMMON_FLIP,A13_LNS_POLICY_KERNEL,1,OK,,16000,16000,3600.0,970.124497249999,16.492728548870616,2672.587337374461,64d48176d80429e80aa226d7e7ec76cd8e0f72b5e9bd1ea38601db424118d273,True,0,13,10,3,3,1152.3838617653846,1040.0,903.5306077975354,58.011003601269465,629.978833580738,41.066892394918554,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-100c-01__A13_NO_COMMON_FLIP__seed1.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-100c-01__LNS_NO_COMMON_FLIP__seed2,LNS_POLICY_KERNEL_16000,16000,threeshift,e2-threeshift-100c-01,LNS_NO_COMMON_FLIP,LNS,2,OK,,16000,16000,3600.0,1132.0269593330013,14.133938901527749,2666.462179895367,0156e38fc2fd9d127b87aa04f2b8f938718f8a471edfa6b61441aeafd1fa3c3d,True,0,13,11,2,2,1186.0540818674992,1040.0,887.8258205244039,59.705962481209916,649.8439360963869,29.086460793366644,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-100c-01__LNS_NO_COMMON_FLIP__seed2.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-100c-01__A13_NO_COMMON_FLIP__seed2,LNS_POLICY_KERNEL_16000,16000,threeshift,e2-threeshift-100c-01,A13_NO_COMMON_FLIP,A13_LNS_POLICY_KERNEL,2,OK,,16000,16000,3600.0,1133.3005430000048,14.118055514412353,2666.462179895367,0156e38fc2fd9d127b87aa04f2b8f938718f8a471edfa6b61441aeafd1fa3c3d,True,0,13,11,2,2,1186.0540818674992,1040.0,887.8258205244039,59.705962481209916,649.8439360963869,29.086460793366644,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-100c-01__A13_NO_COMMON_FLIP__seed2.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-100c-01__LNS_NO_COMMON_FLIP__seed3,LNS_POLICY_KERNEL_16000,16000,threeshift,e2-threeshift-100c-01,LNS_NO_COMMON_FLIP,LNS,3,OK,,16000,16000,3600.0,1054.9955905000097,15.165940006398202,2721.997756306055,d1e53bf29c520c6b7704d8f21d03eade315c4ae658fce2d565721324efc1006c,True,0,13,11,2,2,1227.926090651378,1040.0,916.9932840861921,61.81379940339037,675.7715695773454,27.419103239127274,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-100c-01__LNS_NO_COMMON_FLIP__seed3.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-100c-01__A13_NO_COMMON_FLIP__seed3,LNS_POLICY_KERNEL_16000,16000,threeshift,e2-threeshift-100c-01,A13_NO_COMMON_FLIP,A13_LNS_POLICY_KERNEL,3,OK,,16000,16000,3600.0,1055.0869292499992,15.16462719818546,2721.997756306055,d1e53bf29c520c6b7704d8f21d03eade315c4ae658fce2d565721324efc1006c,True,0,13,11,2,2,1227.926090651378,1040.0,916.9932840861921,61.81379940339037,675.7715695773454,27.419103239127274,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-100c-01__A13_NO_COMMON_FLIP__seed3.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-150c-01__LNS_NO_COMMON_FLIP__seed1,LNS_POLICY_KERNEL_16000,16000,threeshift,e2-threeshift-150c-01,LNS_NO_COMMON_FLIP,LNS,1,OK,,16000,16000,3600.0,1517.7284450419975,10.542070319708149,3901.223314120109,d9653b020f3bbc79a15a1e0883399d2a58a296b59c309218f57121ac92fdbb17,True,0,21,11,10,12,1390.4329959428003,1680.0,1256.7808148966938,69.99439701576057,735.1224865007767,142.67796506350516,16.64765064337281,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-150c-01__LNS_NO_COMMON_FLIP__seed1.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-150c-01__A13_NO_COMMON_FLIP__seed1,LNS_POLICY_KERNEL_16000,16000,threeshift,e2-threeshift-150c-01,A13_NO_COMMON_FLIP,A13_LNS_POLICY_KERNEL,1,OK,,16000,16000,3600.0,1517.8331592920003,10.541343027900528,3901.223314120109,d9653b020f3bbc79a15a1e0883399d2a58a296b59c309218f57121ac92fdbb17,True,0,21,11,10,12,1390.4329959428003,1680.0,1256.7808148966938,69.99439701576057,735.1224865007767,142.67796506350516,16.64765064337281,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-150c-01__A13_NO_COMMON_FLIP__seed1.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-150c-01__LNS_NO_COMMON_FLIP__seed2,LNS_POLICY_KERNEL_16000,16000,threeshift,e2-threeshift-150c-01,LNS_NO_COMMON_FLIP,LNS,2,OK,,16000,16000,3600.0,1685.3591693749913,9.493525339259847,3884.970113138324,5a04e02498b82cbcc83211d2234236377ba81149f42d807034c815d8c0c1482b,True,0,21,13,8,10,1441.7730760761135,1680.0,1235.6472076712998,72.57885664967156,772.8078864799543,111.47349325579354,12.462669081604279,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-150c-01__LNS_NO_COMMON_FLIP__seed2.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-150c-01__A13_NO_COMMON_FLIP__seed2,LNS_POLICY_KERNEL_16000,16000,threeshift,e2-threeshift-150c-01,A13_NO_COMMON_FLIP,A13_LNS_POLICY_KERNEL,2,OK,,16000,16000,3600.0,1688.453709834008,9.476125933321162,3884.970113138324,5a04e02498b82cbcc83211d2234236377ba81149f42d807034c815d8c0c1482b,True,0,21,13,8,10,1441.7730760761135,1680.0,1235.6472076712998,72.57885664967156,772.8078864799543,111.47349325579354,12.462669081604279,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-150c-01__A13_NO_COMMON_FLIP__seed2.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-150c-01__LNS_NO_COMMON_FLIP__seed3,LNS_POLICY_KERNEL_16000,16000,threeshift,e2-threeshift-150c-01,LNS_NO_COMMON_FLIP,LNS,3,OK,,16000,16000,3600.0,1780.4435805829999,8.986524514265184,3899.3223684183135,1b80463ea92b90aa397b3f3ccfbe3fc0a4758a7fff7eaa6925871de2f45bb13b,True,0,22,11,11,15,1297.5871307283494,1760.0,1226.5045890425913,65.32053616086512,678.256793448864,152.59313430147813,16.64731546451515,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-150c-01__LNS_NO_COMMON_FLIP__seed3.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-150c-01__A13_NO_COMMON_FLIP__seed3,LNS_POLICY_KERNEL_16000,16000,threeshift,e2-threeshift-150c-01,A13_NO_COMMON_FLIP,A13_LNS_POLICY_KERNEL,3,OK,,16000,16000,3600.0,1780.9401626250037,8.98401882689019,3899.3223684183135,1b80463ea92b90aa397b3f3ccfbe3fc0a4758a7fff7eaa6925871de2f45bb13b,True,0,22,11,11,15,1297.5871307283494,1760.0,1226.5045890425913,65.32053616086512,678.256793448864,152.59313430147813,16.64731546451515,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-150c-01__A13_NO_COMMON_FLIP__seed3.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-50c-01__LNS_NO_COMMON_FLIP__seed1,LNS_POLICY_KERNEL_16000,16000,threeshift,e2-threeshift-50c-01,LNS_NO_COMMON_FLIP,LNS,1,OK,,16000,16000,3600.0,740.8256878750108,21.59752303368166,1352.8899307919728,6ec3473b089bfd4bd97d06a234ef0b965f78589980452173e12d1b1d1b359607,True,0,7,5,2,2,543.0913165698564,560.0,445.77051246474105,27.339216876126574,291.1546836039658,28.625517847139506,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-50c-01__LNS_NO_COMMON_FLIP__seed1.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-50c-01__A13_NO_COMMON_FLIP__seed1,LNS_POLICY_KERNEL_16000,16000,threeshift,e2-threeshift-50c-01,A13_NO_COMMON_FLIP,A13_LNS_POLICY_KERNEL,1,OK,,16000,16000,3600.0,743.3454144169955,21.524313821348237,1352.8899307919728,6ec3473b089bfd4bd97d06a234ef0b965f78589980452173e12d1b1d1b359607,True,0,7,5,2,2,543.0913165698564,560.0,445.77051246474105,27.339216876126574,291.1546836039658,28.625517847139506,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-50c-01__A13_NO_COMMON_FLIP__seed1.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-50c-01__LNS_NO_COMMON_FLIP__seed2,LNS_POLICY_KERNEL_16000,16000,threeshift,e2-threeshift-50c-01,LNS_NO_COMMON_FLIP,LNS,2,OK,,16000,16000,3600.0,814.0702068329992,19.65432447656992,1334.4596675803778,f521680bc25dc8e0517a21eb09ebf4ccc2c3c83997034ea32ab3e9b7e36c3435,True,0,7,5,2,2,534.0732104488159,560.0,433.27572516026794,26.885245413993392,287.50024880219314,26.798448203923158,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-50c-01__LNS_NO_COMMON_FLIP__seed2.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-50c-01__A13_NO_COMMON_FLIP__seed2,LNS_POLICY_KERNEL_16000,16000,threeshift,e2-threeshift-50c-01,A13_NO_COMMON_FLIP,A13_LNS_POLICY_KERNEL,2,OK,,16000,16000,3600.0,815.0094726670068,19.631673649383554,1334.4596675803778,f521680bc25dc8e0517a21eb09ebf4ccc2c3c83997034ea32ab3e9b7e36c3435,True,0,7,5,2,2,534.0732104488159,560.0,433.27572516026794,26.885245413993392,287.50024880219314,26.798448203923158,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-50c-01__A13_NO_COMMON_FLIP__seed2.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-50c-01__LNS_NO_COMMON_FLIP__seed3,LNS_POLICY_KERNEL_16000,16000,threeshift,e2-threeshift-50c-01,LNS_NO_COMMON_FLIP,LNS,3,OK,,16000,16000,3600.0,832.4991670419986,19.21923843363264,1348.1179158618927,54f359ec1697c33ab2f139a7e050c049346e23f0f3b54b07dd7fb1c01714d9e4,True,0,7,5,2,2,542.7325120234825,560.0,441.7992668751858,27.321154655262113,291.6028927136559,27.394601617789085,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-50c-01__LNS_NO_COMMON_FLIP__seed3.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-50c-01__A13_NO_COMMON_FLIP__seed3,LNS_POLICY_KERNEL_16000,16000,threeshift,e2-threeshift-50c-01,A13_NO_COMMON_FLIP,A13_LNS_POLICY_KERNEL,3,OK,,16000,16000,3600.0,831.8018020419986,19.235351431913806,1348.1179158618927,54f359ec1697c33ab2f139a7e050c049346e23f0f3b54b07dd7fb1c01714d9e4,True,0,7,5,2,2,542.7325120234825,560.0,441.7992668751858,27.321154655262113,291.6028927136559,27.394601617789085,0.0,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-50c-01__A13_NO_COMMON_FLIP__seed3.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-75c-01__LNS_NO_COMMON_FLIP__seed1,LNS_POLICY_KERNEL_16000,16000,threeshift,e2-threeshift-75c-01,LNS_NO_COMMON_FLIP,LNS,1,OK,,16000,16000,3600.0,1083.5589781660092,14.766155158017925,1924.2253454603042,f0fbd6118d4caa0e36142a0f78311288a63c6a8412a9e9f2c688c6faf6427f6b,True,0,11,5,6,7,616.6475399969169,880.0,613.8041491206739,31.042037163444796,319.7043319376731,77.54461215332402,2.130215085188432,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-75c-01__LNS_NO_COMMON_FLIP__seed1.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
setp-e2-lns-policy-kernel-row.v1,LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-75c-01__A13_NO_COMMON_FLIP__seed1,LNS_POLICY_KERNEL_16000,16000,threeshift,e2-threeshift-75c-01,A13_NO_COMMON_FLIP,A13_LNS_POLICY_KERNEL,1,OK,,16000,16000,3600.0,1081.4392959999968,14.795097649023791,1924.2253454603042,f0fbd6118d4caa0e36142a0f78311288a63c6a8412a9e9f2c688c6faf6427f6b,True,0,11,5,6,7,616.6475399969169,880.0,613.8041491206739,31.042037163444796,319.7043319376731,77.54461215332402,2.130215085188432,0.0,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/lns_policy_kernel_probe_20260708/checkpoints/LNS_POLICY_KERNEL__b16000__threeshift__e2-threeshift-75c-01__A13_NO_COMMON_FLIP__seed1.json,606d95950fb2b3973ecbfe1843e21e4985f2c1a6,False
