checkpoint_order,checkpoint_source,bundle,paired_n,mean_relative_pct_vs_alpha_ucb_block,std_relative_pct_vs_alpha_ucb_block,integrity_ok
0,solver\reports\dr_alns_ppo_v3_block_dr_alns\async_pilot\pilot07\eval_checkpoints\checkpoint_0002\comparison.csv,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,3,0.5707150172921412,2.844931950390583,True
0,solver\reports\dr_alns_ppo_v3_block_dr_alns\async_pilot\pilot07\eval_checkpoints\checkpoint_0002\comparison.csv,models/data_bundle/generated_instances/E-UK100_02__u0_seed2_24h_20251113,3,0.4452683395311961,2.662957558228118,True
0,solver\reports\dr_alns_ppo_v3_block_dr_alns\async_pilot\pilot07\eval_checkpoints\checkpoint_0002\comparison.csv,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,3,-0.7258446500345546,4.832525120531396,True
1,solver\reports\dr_alns_ppo_v3_block_dr_alns\async_pilot\pilot07\eval_checkpoints\checkpoint_0006\comparison.csv,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,3,0.1948821743538228,0.6548515670202201,True
1,solver\reports\dr_alns_ppo_v3_block_dr_alns\async_pilot\pilot07\eval_checkpoints\checkpoint_0006\comparison.csv,models/data_bundle/generated_instances/E-UK100_02__u0_seed2_24h_20251113,3,1.3683129610580522,3.4616237424201617,True
1,solver\reports\dr_alns_ppo_v3_block_dr_alns\async_pilot\pilot07\eval_checkpoints\checkpoint_0006\comparison.csv,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,3,0.3034308524842104,4.811673934232634,True
2,solver\reports\dr_alns_ppo_v3_block_dr_alns\async_pilot\pilot07\eval_checkpoints\checkpoint_0010\comparison.csv,models/data_bundle/generated_instances/E-UK100_01__d2_s3_seed1_24h_20251113,3,-0.1048537133668886,2.381469898125205,True
2,solver\reports\dr_alns_ppo_v3_block_dr_alns\async_pilot\pilot07\eval_checkpoints\checkpoint_0010\comparison.csv,models/data_bundle/generated_instances/E-UK100_02__u0_seed2_24h_20251113,3,-1.4416169937181558,1.934042224202644,True
2,solver\reports\dr_alns_ppo_v3_block_dr_alns\async_pilot\pilot07\eval_checkpoints\checkpoint_0010\comparison.csv,models/data_bundle/generated_instances/E-UK100_03__u0_seed3_24h_20251113,3,-4.740329885812425,4.685977045762536,True
