date,day_index,half_hour_slot,source_hour,hour_of_day,minute,Mainland China,Beijing,Tianjin,Hebei,Shanxi,Inner Mongolia,Liaoning,Jilin,Heilongjiang,Shanghai,Jiangsu,Zhejiang,Anhui,Fujian,Jiangxi,Shandong,Henan,Hubei,Hunan,Guangdong,Guangxi,Hainan,Chongqing,Sichuan,Guizhou,Yunnan,Tibet,Shaanxi,Gansu,Qinghai,Ningxia,Xinjiang
2025-01-01,1,1,1,0,0,0.47310000,0.49070000,0.73310000,0.52300000,0.67860000,0.39010000,0.38690000,0.20440000,0.48490000,0.42970000,0.51320000,0.43290000,0.74480000,0.15040000,0.71270000,0.59970000,0.64860000,0.44700000,0.36650000,0.43610000,0.36900000,0.24640000,0.29730000,0.03270000,0.72950000,0.04610000,0.00000000,0.69760000,0.07590000,0.31890000,0.59100000,0.72520000
2025-01-01,1,2,1,0,30,0.47310000,0.49070000,0.73310000,0.52300000,0.67860000,0.39010000,0.38690000,0.20440000,0.48490000,0.42970000,0.51320000,0.43290000,0.74480000,0.15040000,0.71270000,0.59970000,0.64860000,0.44700000,0.36650000,0.43610000,0.36900000,0.24640000,0.29730000,0.03270000,0.72950000,0.04610000,0.00000000,0.69760000,0.07590000,0.31890000,0.59100000,0.72520000
2025-01-01,1,3,2,1,0,0.47930000,0.48380000,0.74070000,0.51630000,0.67850000,0.40250000,0.38900000,0.21070000,0.48330000,0.42760000,0.51460000,0.43490000,0.74360000,0.13330000,0.70760000,0.59730000,0.64420000,0.48920000,0.42580000,0.44770000,0.37890000,0.20490000,0.30490000,0.02990000,0.75420000,0.04720000,0.00000000,0.69050000,0.07260000,0.32120000,0.59190000,0.73090000
2025-01-01,1,4,2,1,30,0.47930000,0.48380000,0.74070000,0.51630000,0.67850000,0.40250000,0.38900000,0.21070000,0.48330000,0.42760000,0.51460000,0.43490000,0.74360000,0.13330000,0.70760000,0.59730000,0.64420000,0.48920000,0.42580000,0.44770000,0.37890000,0.20490000,0.30490000,0.02990000,0.75420000,0.04720000,0.00000000,0.69050000,0.07260000,0.32120000,0.59190000,0.73090000
2025-01-01,1,5,3,2,0,0.48100000,0.47810000,0.74030000,0.50980000,0.67070000,0.41060000,0.40310000,0.21300000,0.45500000,0.42650000,0.50360000,0.43210000,0.74680000,0.13030000,0.70870000,0.59870000,0.64280000,0.51540000,0.43450000,0.45120000,0.40030000,0.15220000,0.31120000,0.02900000,0.75760000,0.04860000,0.00000000,0.68780000,0.06760000,0.32440000,0.59520000,0.73900000
2025-01-01,1,6,3,2,30,0.48100000,0.47810000,0.74030000,0.50980000,0.67070000,0.41060000,0.40310000,0.21300000,0.45500000,0.42650000,0.50360000,0.43210000,0.74680000,0.13030000,0.70870000,0.59870000,0.64280000,0.51540000,0.43450000,0.45120000,0.40030000,0.15220000,0.31120000,0.02900000,0.75760000,0.04860000,0.00000000,0.68780000,0.06760000,0.32440000,0.59520000,0.73900000
2025-01-01,1,7,4,3,0,0.47930000,0.47470000,0.73940000,0.50040000,0.66300000,0.40980000,0.40990000,0.20570000,0.42130000,0.44770000,0.49720000,0.39460000,0.74780000,0.12770000,0.71110000,0.59170000,0.64110000,0.54940000,0.44170000,0.44920000,0.41530000,0.10380000,0.33190000,0.02850000,0.77190000,0.05200000,0.00000000,0.69200000,0.06210000,0.32090000,0.59620000,0.74140000
2025-01-01,1,8,4,3,30,0.47930000,0.47470000,0.73940000,0.50040000,0.66300000,0.40980000,0.40990000,0.20570000,0.42130000,0.44770000,0.49720000,0.39460000,0.74780000,0.12770000,0.71110000,0.59170000,0.64110000,0.54940000,0.44170000,0.44920000,0.41530000,0.10380000,0.33190000,0.02850000,0.77190000,0.05200000,0.00000000,0.69200000,0.06210000,0.32090000,0.59620000,0.74140000
2025-01-01,1,9,5,4,0,0.48120000,0.46980000,0.73830000,0.48980000,0.66150000,0.40960000,0.40160000,0.20070000,0.41100000,0.44700000,0.50260000,0.37380000,0.75040000,0.12560000,0.71820000,0.60060000,0.65350000,0.55830000,0.43790000,0.44750000,0.41830000,0.06230000,0.35010000,0.02790000,0.77140000,0.05360000,0.00000000,0.69720000,0.06470000,0.32310000,0.59080000,0.76950000
2025-01-01,1,10,5,4,30,0.48120000,0.46980000,0.73830000,0.48980000,0.66150000,0.40960000,0.40160000,0.20070000,0.41100000,0.44700000,0.50260000,0.37380000,0.75040000,0.12560000,0.71820000,0.60060000,0.65350000,0.55830000,0.43790000,0.44750000,0.41830000,0.06230000,0.35010000,0.02790000,0.77140000,0.05360000,0.00000000,0.69720000,0.06470000,0.32310000,0.59080000,0.76950000
2025-01-01,1,11,6,5,0,0.47980000,0.45180000,0.73470000,0.46830000,0.65640000,0.40090000,0.39260000,0.19900000,0.45370000,0.42390000,0.50190000,0.38210000,0.74670000,0.12560000,0.72670000,0.59780000,0.65640000,0.55040000,0.42870000,0.45230000,0.41830000,0.03540000,0.35750000,0.02700000,0.75410000,0.05490000,0.00000000,0.70260000,0.06800000,0.31630000,0.58470000,0.77330000
2025-01-01,1,12,6,5,30,0.47980000,0.45180000,0.73470000,0.46830000,0.65640000,0.40090000,0.39260000,0.19900000,0.45370000,0.42390000,0.50190000,0.38210000,0.74670000,0.12560000,0.72670000,0.59780000,0.65640000,0.55040000,0.42870000,0.45230000,0.41830000,0.03540000,0.35750000,0.02700000,0.75410000,0.05490000,0.00000000,0.70260000,0.06800000,0.31630000,0.58470000,0.77330000
2025-01-01,1,13,7,6,0,0.47600000,0.45210000,0.73100000,0.47620000,0.68590000,0.41520000,0.41990000,0.20180000,0.43210000,0.42080000,0.50950000,0.37020000,0.73780000,0.12860000,0.72730000,0.60150000,0.66620000,0.48300000,0.43800000,0.44890000,0.37140000,0.04180000,0.32120000,0.02300000,0.65710000,0.05150000,0.00000000,0.71380000,0.12490000,0.32760000,0.59990000,0.72150000
2025-01-01,1,14,7,6,30,0.47600000,0.45210000,0.73100000,0.47620000,0.68590000,0.41520000,0.41990000,0.20180000,0.43210000,0.42080000,0.50950000,0.37020000,0.73780000,0.12860000,0.72730000,0.60150000,0.66620000,0.48300000,0.43800000,0.44890000,0.37140000,0.04180000,0.32120000,0.02300000,0.65710000,0.05150000,0.00000000,0.71380000,0.12490000,0.32760000,0.59990000,0.72150000
2025-01-01,1,15,8,7,0,0.48550000,0.52430000,0.74070000,0.56380000,0.71280000,0.48840000,0.47140000,0.28060000,0.45040000,0.41820000,0.52020000,0.39530000,0.71160000,0.13110000,0.70400000,0.63190000,0.68250000,0.40270000,0.35140000,0.42060000,0.32000000,0.03520000,0.31030000,0.02130000,0.59250000,0.04540000,0.00000000,0.73470000,0.21250000,0.27070000,0.65300000,0.68050000
2025-01-01,1,16,8,7,30,0.48550000,0.52430000,0.74070000,0.56380000,0.71280000,0.48840000,0.47140000,0.28060000,0.45040000,0.41820000,0.52020000,0.39530000,0.71160000,0.13110000,0.70400000,0.63190000,0.68250000,0.40270000,0.35140000,0.42060000,0.32000000,0.03520000,0.31030000,0.02130000,0.59250000,0.04540000,0.00000000,0.73470000,0.21250000,0.27070000,0.65300000,0.68050000
2025-01-01,1,17,9,8,0,0.47890000,0.54380000,0.74610000,0.58820000,0.74300000,0.51880000,0.46990000,0.25420000,0.42740000,0.43750000,0.54800000,0.39210000,0.72240000,0.12100000,0.65790000,0.62180000,0.64810000,0.31990000,0.35610000,0.35710000,0.31700000,0.01900000,0.30000000,0.02180000,0.53320000,0.04050000,0.00000000,0.74490000,0.21870000,0.28580000,0.67870000,0.67440000
2025-01-01,1,18,9,8,30,0.47890000,0.54380000,0.74610000,0.58820000,0.74300000,0.51880000,0.46990000,0.25420000,0.42740000,0.43750000,0.54800000,0.39210000,0.72240000,0.12100000,0.65790000,0.62180000,0.64810000,0.31990000,0.35610000,0.35710000,0.31700000,0.01900000,0.30000000,0.02180000,0.53320000,0.04050000,0.00000000,0.74490000,0.21870000,0.28580000,0.67870000,0.67440000
2025-01-01,1,19,10,9,0,0.44970000,0.37550000,0.72150000,0.49550000,0.78320000,0.56220000,0.41840000,0.30700000,0.28950000,0.46440000,0.52070000,0.40290000,0.69730000,0.10600000,0.62620000,0.53200000,0.64310000,0.30920000,0.39610000,0.14670000,0.26860000,0.01030000,0.27740000,0.01970000,0.54540000,0.03730000,0.00000000,0.74650000,0.46300000,0.29980000,0.71040000,0.70400000
2025-01-01,1,20,10,9,30,0.44970000,0.37550000,0.72150000,0.49550000,0.78320000,0.56220000,0.41840000,0.30700000,0.28950000,0.46440000,0.52070000,0.40290000,0.69730000,0.10600000,0.62620000,0.53200000,0.64310000,0.30920000,0.39610000,0.14670000,0.26860000,0.01030000,0.27740000,0.01970000,0.54540000,0.03730000,0.00000000,0.74650000,0.46300000,0.29980000,0.71040000,0.70400000
2025-01-01,1,21,11,10,0,0.40720000,0.24720000,0.65540000,0.38720000,0.75650000,0.58140000,0.37660000,0.40260000,0.15260000,0.48840000,0.49240000,0.32540000,0.67080000,0.04360000,0.60060000,0.42170000,0.63040000,0.34410000,0.36420000,0.09820000,0.19660000,0.01450000,0.24670000,0.01150000,0.62810000,0.03470000,0.00000000,0.73660000,0.57950000,0.31200000,0.66010000,0.72750000
2025-01-01,1,22,11,10,30,0.40720000,0.24720000,0.65540000,0.38720000,0.75650000,0.58140000,0.37660000,0.40260000,0.15260000,0.48840000,0.49240000,0.32540000,0.67080000,0.04360000,0.60060000,0.42170000,0.63040000,0.34410000,0.36420000,0.09820000,0.19660000,0.01450000,0.24670000,0.01150000,0.62810000,0.03470000,0.00000000,0.73660000,0.57950000,0.31200000,0.66010000,0.72750000
2025-01-01,1,23,12,11,0,0.36940000,0.18230000,0.63020000,0.34030000,0.73180000,0.58150000,0.34610000,0.30900000,0.13010000,0.38200000,0.45430000,0.24750000,0.64950000,0.03920000,0.56440000,0.35320000,0.60150000,0.38970000,0.30200000,0.08350000,0.21740000,0.00810000,0.24900000,0.00000000,0.61300000,0.03280000,0.00000000,0.72630000,0.56220000,0.31160000,0.62170000,0.72570000
2025-01-01,1,24,12,11,30,0.36940000,0.18230000,0.63020000,0.34030000,0.73180000,0.58150000,0.34610000,0.30900000,0.13010000,0.38200000,0.45430000,0.24750000,0.64950000,0.03920000,0.56440000,0.35320000,0.60150000,0.38970000,0.30200000,0.08350000,0.21740000,0.00810000,0.24900000,0.00000000,0.61300000,0.03280000,0.00000000,0.72630000,0.56220000,0.31160000,0.62170000,0.72570000
2025-01-01,1,25,13,12,0,0.33520000,0.14800000,0.52970000,0.30090000,0.71280000,0.56240000,0.33090000,0.25220000,0.12780000,0.31210000,0.36510000,0.16960000,0.62190000,0.03890000,0.54830000,0.29590000,0.56490000,0.36930000,0.22000000,0.07680000,0.22280000,0.00100000,0.24310000,0.00000000,0.62420000,0.02820000,0.00000000,0.70110000,0.45070000,0.26820000,0.59390000,0.71490000
2025-01-01,1,26,13,12,30,0.33520000,0.14800000,0.52970000,0.30090000,0.71280000,0.56240000,0.33090000,0.25220000,0.12780000,0.31210000,0.36510000,0.16960000,0.62190000,0.03890000,0.54830000,0.29590000,0.56490000,0.36930000,0.22000000,0.07680000,0.22280000,0.00100000,0.24310000,0.00000000,0.62420000,0.02820000,0.00000000,0.70110000,0.45070000,0.26820000,0.59390000,0.71490000
2025-01-01,1,27,14,13,0,0.32450000,0.13590000,0.51240000,0.27040000,0.68650000,0.54010000,0.32940000,0.27610000,0.13700000,0.30900000,0.38100000,0.14750000,0.61810000,0.03710000,0.54480000,0.29990000,0.55730000,0.38230000,0.20270000,0.07560000,0.18380000,0.00040000,0.23500000,0.00000000,0.60140000,0.00030000,0.00000000,0.64790000,0.34820000,0.22580000,0.59450000,0.69550000
2025-01-01,1,28,14,13,30,0.32450000,0.13590000,0.51240000,0.27040000,0.68650000,0.54010000,0.32940000,0.27610000,0.13700000,0.30900000,0.38100000,0.14750000,0.61810000,0.03710000,0.54480000,0.29990000,0.55730000,0.38230000,0.20270000,0.07560000,0.18380000,0.00040000,0.23500000,0.00000000,0.60140000,0.00030000,0.00000000,0.64790000,0.34820000,0.22580000,0.59450000,0.69550000
2025-01-01,1,29,15,14,0,0.33760000,0.15940000,0.54840000,0.30110000,0.70070000,0.57370000,0.35510000,0.37090000,0.18520000,0.31270000,0.39450000,0.15530000,0.62640000,0.03890000,0.53910000,0.35220000,0.57880000,0.40260000,0.19650000,0.07940000,0.18140000,0.00040000,0.25040000,0.00000000,0.57120000,0.00020000,0.00000000,0.64530000,0.34190000,0.13320000,0.63180000,0.68030000
2025-01-01,1,30,15,14,30,0.33760000,0.15940000,0.54840000,0.30110000,0.70070000,0.57370000,0.35510000,0.37090000,0.18520000,0.31270000,0.39450000,0.15530000,0.62640000,0.03890000,0.53910000,0.35220000,0.57880000,0.40260000,0.19650000,0.07940000,0.18140000,0.00040000,0.25040000,0.00000000,0.57120000,0.00020000,0.00000000,0.64530000,0.34190000,0.13320000,0.63180000,0.68030000
2025-01-01,1,31,16,15,0,0.37570000,0.22490000,0.66080000,0.36540000,0.71500000,0.62940000,0.43540000,0.45420000,0.39470000,0.33140000,0.42050000,0.19350000,0.65270000,0.04460000,0.55150000,0.42350000,0.58920000,0.39860000,0.22800000,0.08900000,0.22080000,0.00060000,0.24920000,0.00000000,0.62580000,0.00040000,0.00000000,0.70430000,0.35080000,0.13950000,0.65710000,0.67830000
2025-01-01,1,32,16,15,30,0.37570000,0.22490000,0.66080000,0.36540000,0.71500000,0.62940000,0.43540000,0.45420000,0.39470000,0.33140000,0.42050000,0.19350000,0.65270000,0.04460000,0.55150000,0.42350000,0.58920000,0.39860000,0.22800000,0.08900000,0.22080000,0.00060000,0.24920000,0.00000000,0.62580000,0.00040000,0.00000000,0.70430000,0.35080000,0.13950000,0.65710000,0.67830000
2025-01-01,1,33,17,16,0,0.45080000,0.44450000,0.73820000,0.57320000,0.77500000,0.70280000,0.57230000,0.44720000,0.47290000,0.39380000,0.53430000,0.35340000,0.69240000,0.07710000,0.66400000,0.60280000,0.64150000,0.30580000,0.30720000,0.15690000,0.24300000,0.00470000,0.12440000,0.00000000,0.53830000,0.00040000,0.00000000,0.69890000,0.50310000,0.26130000,0.71890000,0.68200000
2025-01-01,1,34,17,16,30,0.45080000,0.44450000,0.73820000,0.57320000,0.77500000,0.70280000,0.57230000,0.44720000,0.47290000,0.39380000,0.53430000,0.35340000,0.69240000,0.07710000,0.66400000,0.60280000,0.64150000,0.30580000,0.30720000,0.15690000,0.24300000,0.00470000,0.12440000,0.00000000,0.53830000,0.00040000,0.00000000,0.69890000,0.50310000,0.26130000,0.71890000,0.68200000
2025-01-01,1,35,18,17,0,0.45320000,0.52040000,0.67620000,0.70970000,0.78260000,0.73400000,0.58620000,0.34570000,0.46970000,0.39880000,0.51370000,0.33800000,0.72700000,0.10060000,0.57020000,0.66550000,0.57180000,0.22850000,0.29410000,0.24750000,0.17580000,0.04380000,0.06210000,0.00000000,0.51170000,0.00030000,0.00000000,0.71690000,0.29800000,0.15370000,0.72110000,0.65670000
2025-01-01,1,36,18,17,30,0.45320000,0.52040000,0.67620000,0.70970000,0.78260000,0.73400000,0.58620000,0.34570000,0.46970000,0.39880000,0.51370000,0.33800000,0.72700000,0.10060000,0.57020000,0.66550000,0.57180000,0.22850000,0.29410000,0.24750000,0.17580000,0.04380000,0.06210000,0.00000000,0.51170000,0.00030000,0.00000000,0.71690000,0.29800000,0.15370000,0.72110000,0.65670000
2025-01-01,1,37,19,18,0,0.44410000,0.51460000,0.67600000,0.70570000,0.77000000,0.72950000,0.58950000,0.34080000,0.46630000,0.37800000,0.51300000,0.31780000,0.72470000,0.08420000,0.54030000,0.66910000,0.53640000,0.21210000,0.28210000,0.26620000,0.16020000,0.05000000,0.05860000,0.00000000,0.42490000,0.00030000,0.00000000,0.69110000,0.28360000,0.14800000,0.71990000,0.65420000
2025-01-01,1,38,19,18,30,0.44410000,0.51460000,0.67600000,0.70570000,0.77000000,0.72950000,0.58950000,0.34080000,0.46630000,0.37800000,0.51300000,0.31780000,0.72470000,0.08420000,0.54030000,0.66910000,0.53640000,0.21210000,0.28210000,0.26620000,0.16020000,0.05000000,0.05860000,0.00000000,0.42490000,0.00030000,0.00000000,0.69110000,0.28360000,0.14800000,0.71990000,0.65420000
2025-01-01,1,39,20,19,0,0.44250000,0.51200000,0.67590000,0.69500000,0.76390000,0.71350000,0.58730000,0.33430000,0.46100000,0.37780000,0.51330000,0.31910000,0.68760000,0.08480000,0.54300000,0.66700000,0.57080000,0.20180000,0.28080000,0.26560000,0.15970000,0.06700000,0.06650000,0.00000000,0.43320000,0.00030000,0.00000000,0.67100000,0.27480000,0.15290000,0.71240000,0.64760000
2025-01-01,1,40,20,19,30,0.44250000,0.51200000,0.67590000,0.69500000,0.76390000,0.71350000,0.58730000,0.33430000,0.46100000,0.37780000,0.51330000,0.31910000,0.68760000,0.08480000,0.54300000,0.66700000,0.57080000,0.20180000,0.28080000,0.26560000,0.15970000,0.06700000,0.06650000,0.00000000,0.43320000,0.00030000,0.00000000,0.67100000,0.27480000,0.15290000,0.71240000,0.64760000
2025-01-01,1,41,21,20,0,0.44250000,0.52110000,0.67640000,0.69340000,0.78110000,0.68560000,0.57980000,0.31520000,0.46160000,0.39200000,0.51700000,0.31790000,0.67910000,0.08690000,0.53850000,0.66270000,0.56560000,0.21370000,0.27640000,0.26670000,0.16120000,0.06670000,0.06760000,0.00000000,0.44780000,0.00030000,0.00000000,0.68910000,0.24260000,0.14970000,0.72120000,0.65360000
2025-01-01,1,42,21,20,30,0.44250000,0.52110000,0.67640000,0.69340000,0.78110000,0.68560000,0.57980000,0.31520000,0.46160000,0.39200000,0.51700000,0.31790000,0.67910000,0.08690000,0.53850000,0.66270000,0.56560000,0.21370000,0.27640000,0.26670000,0.16120000,0.06670000,0.06760000,0.00000000,0.44780000,0.00030000,0.00000000,0.68910000,0.24260000,0.14970000,0.72120000,0.65360000
2025-01-01,1,43,22,21,0,0.44560000,0.51650000,0.67630000,0.68760000,0.78220000,0.67100000,0.57850000,0.30520000,0.47060000,0.39810000,0.52810000,0.32680000,0.69300000,0.09480000,0.54050000,0.66070000,0.55510000,0.21760000,0.28000000,0.26830000,0.16570000,0.06010000,0.05860000,0.00000000,0.46470000,0.00030000,0.00000000,0.70630000,0.23980000,0.15200000,0.73120000,0.65690000
2025-01-01,1,44,22,21,30,0.44560000,0.51650000,0.67630000,0.68760000,0.78220000,0.67100000,0.57850000,0.30520000,0.47060000,0.39810000,0.52810000,0.32680000,0.69300000,0.09480000,0.54050000,0.66070000,0.55510000,0.21760000,0.28000000,0.26830000,0.16570000,0.06010000,0.05860000,0.00000000,0.46470000,0.00030000,0.00000000,0.70630000,0.23980000,0.15200000,0.73120000,0.65690000
2025-01-01,1,45,23,22,0,0.45330000,0.50470000,0.68080000,0.67700000,0.78230000,0.65750000,0.56820000,0.37730000,0.45330000,0.40780000,0.53800000,0.35420000,0.70790000,0.11230000,0.59800000,0.65490000,0.60160000,0.17330000,0.25790000,0.27050000,0.17480000,0.05350000,0.09060000,0.00000000,0.50240000,0.00030000,0.00000000,0.72570000,0.20010000,0.16760000,0.71210000,0.65730000
2025-01-01,1,46,23,22,30,0.45330000,0.50470000,0.68080000,0.67700000,0.78230000,0.65750000,0.56820000,0.37730000,0.45330000,0.40780000,0.53800000,0.35420000,0.70790000,0.11230000,0.59800000,0.65490000,0.60160000,0.17330000,0.25790000,0.27050000,0.17480000,0.05350000,0.09060000,0.00000000,0.50240000,0.00030000,0.00000000,0.72570000,0.20010000,0.16760000,0.71210000,0.65730000
2025-01-01,1,47,24,23,0,0.45810000,0.63820000,0.69370000,0.68100000,0.77970000,0.65110000,0.57050000,0.36400000,0.44080000,0.41310000,0.55450000,0.36720000,0.73670000,0.11880000,0.70060000,0.66140000,0.63190000,0.05140000,0.22420000,0.26950000,0.19380000,0.05090000,0.08560000,0.00000000,0.53070000,0.00030000,0.00000000,0.73140000,0.17370000,0.14570000,0.58470000,0.65690000
2025-01-01,1,48,24,23,30,0.45810000,0.63820000,0.69370000,0.68100000,0.77970000,0.65110000,0.57050000,0.36400000,0.44080000,0.41310000,0.55450000,0.36720000,0.73670000,0.11880000,0.70060000,0.66140000,0.63190000,0.05140000,0.22420000,0.26950000,0.19380000,0.05090000,0.08560000,0.00000000,0.53070000,0.00030000,0.00000000,0.73140000,0.17370000,0.14570000,0.58470000,0.65690000
2025-01-02,2,1,25,0,0,0.53670000,0.60770000,0.75660000,0.66840000,0.79570000,0.64300000,0.62350000,0.64560000,0.57510000,0.46140000,0.62460000,0.41520000,0.74000000,0.14200000,0.70110000,0.70110000,0.68620000,0.35170000,0.47020000,0.46630000,0.35360000,0.17910000,0.25410000,0.03250000,0.74960000,0.06430000,0.00000000,0.78110000,0.25090000,0.27870000,0.76970000,0.70770000
2025-01-02,2,2,25,0,30,0.53670000,0.60770000,0.75660000,0.66840000,0.79570000,0.64300000,0.62350000,0.64560000,0.57510000,0.46140000,0.62460000,0.41520000,0.74000000,0.14200000,0.70110000,0.70110000,0.68620000,0.35170000,0.47020000,0.46630000,0.35360000,0.17910000,0.25410000,0.03250000,0.74960000,0.06430000,0.00000000,0.78110000,0.25090000,0.27870000,0.76970000,0.70770000
2025-01-02,2,3,26,1,0,0.54520000,0.59110000,0.75960000,0.65110000,0.79390000,0.63330000,0.61830000,0.62890000,0.56360000,0.45540000,0.63020000,0.44880000,0.74540000,0.14190000,0.70110000,0.70160000,0.70370000,0.39870000,0.48840000,0.46230000,0.37470000,0.11160000,0.26210000,0.03280000,0.77700000,0.06160000,0.00000000,0.77670000,0.26670000,0.27610000,0.77200000,0.73490000
2025-01-02,2,4,26,1,30,0.54520000,0.59110000,0.75960000,0.65110000,0.79390000,0.63330000,0.61830000,0.62890000,0.56360000,0.45540000,0.63020000,0.44880000,0.74540000,0.14190000,0.70110000,0.70160000,0.70370000,0.39870000,0.48840000,0.46230000,0.37470000,0.11160000,0.26210000,0.03280000,0.77700000,0.06160000,0.00000000,0.77670000,0.26670000,0.27610000,0.77200000,0.73490000
2025-01-02,2,5,27,2,0,0.54990000,0.58190000,0.76200000,0.63590000,0.78980000,0.62600000,0.61670000,0.64570000,0.55940000,0.47130000,0.62930000,0.46230000,0.74440000,0.14090000,0.69720000,0.70250000,0.72590000,0.45940000,0.49830000,0.46650000,0.38610000,0.04500000,0.26850000,0.03370000,0.77650000,0.06170000,0.00000000,0.77580000,0.27960000,0.23000000,0.77790000,0.73550000
2025-01-02,2,6,27,2,30,0.54990000,0.58190000,0.76200000,0.63590000,0.78980000,0.62600000,0.61670000,0.64570000,0.55940000,0.47130000,0.62930000,0.46230000,0.74440000,0.14090000,0.69720000,0.70250000,0.72590000,0.45940000,0.49830000,0.46650000,0.38610000,0.04500000,0.26850000,0.03370000,0.77650000,0.06170000,0.00000000,0.77580000,0.27960000,0.23000000,0.77790000,0.73550000
2025-01-02,2,7,28,3,0,0.55320000,0.59350000,0.75970000,0.63530000,0.78910000,0.62170000,0.61730000,0.68500000,0.55060000,0.49200000,0.62980000,0.47180000,0.74330000,0.12910000,0.69160000,0.70530000,0.72750000,0.47200000,0.50540000,0.45800000,0.39360000,0.01500000,0.27440000,0.03450000,0.78780000,0.06040000,0.00000000,0.77680000,0.28930000,0.19750000,0.78220000,0.73490000
2025-01-02,2,8,28,3,30,0.55320000,0.59350000,0.75970000,0.63530000,0.78910000,0.62170000,0.61730000,0.68500000,0.55060000,0.49200000,0.62980000,0.47180000,0.74330000,0.12910000,0.69160000,0.70530000,0.72750000,0.47200000,0.50540000,0.45800000,0.39360000,0.01500000,0.27440000,0.03450000,0.78780000,0.06040000,0.00000000,0.77680000,0.28930000,0.19750000,0.78220000,0.73490000
2025-01-02,2,9,29,4,0,0.55530000,0.59650000,0.75950000,0.63700000,0.79010000,0.62310000,0.62010000,0.69730000,0.54320000,0.49210000,0.62830000,0.46690000,0.74270000,0.11370000,0.68860000,0.70800000,0.72460000,0.50890000,0.50770000,0.45490000,0.39040000,0.01490000,0.28050000,0.03370000,0.78000000,0.05850000,0.00000000,0.77760000,0.30050000,0.16890000,0.77680000,0.73420000
2025-01-02,2,10,29,4,30,0.55530000,0.59650000,0.75950000,0.63700000,0.79010000,0.62310000,0.62010000,0.69730000,0.54320000,0.49210000,0.62830000,0.46690000,0.74270000,0.11370000,0.68860000,0.70800000,0.72460000,0.50890000,0.50770000,0.45490000,0.39040000,0.01490000,0.28050000,0.03370000,0.78000000,0.05850000,0.00000000,0.77760000,0.30050000,0.16890000,0.77680000,0.73420000
2025-01-02,2,11,30,5,0,0.55780000,0.59020000,0.75940000,0.63680000,0.79160000,0.62970000,0.62490000,0.69400000,0.58180000,0.48510000,0.63250000,0.45370000,0.74470000,0.13570000,0.70270000,0.70790000,0.72220000,0.52680000,0.50860000,0.45290000,0.37850000,0.01490000,0.28720000,0.03210000,0.74440000,0.05380000,0.00000000,0.78000000,0.30370000,0.15840000,0.77190000,0.73460000
2025-01-02,2,12,30,5,30,0.55780000,0.59020000,0.75940000,0.63680000,0.79160000,0.62970000,0.62490000,0.69400000,0.58180000,0.48510000,0.63250000,0.45370000,0.74470000,0.13570000,0.70270000,0.70790000,0.72220000,0.52680000,0.50860000,0.45290000,0.37850000,0.01490000,0.28720000,0.03210000,0.74440000,0.05380000,0.00000000,0.78000000,0.30370000,0.15840000,0.77190000,0.73460000
2025-01-02,2,13,31,6,0,0.54970000,0.59080000,0.75990000,0.65030000,0.79750000,0.63410000,0.63220000,0.69880000,0.52450000,0.44840000,0.62570000,0.43410000,0.73540000,0.14050000,0.71720000,0.70640000,0.71450000,0.48120000,0.49860000,0.45400000,0.35500000,0.01500000,0.29200000,0.02680000,0.65250000,0.04660000,0.00000000,0.78130000,0.28440000,0.15090000,0.77100000,0.69130000
2025-01-02,2,14,31,6,30,0.54970000,0.59080000,0.75990000,0.65030000,0.79750000,0.63410000,0.63220000,0.69880000,0.52450000,0.44840000,0.62570000,0.43410000,0.73540000,0.14050000,0.71720000,0.70640000,0.71450000,0.48120000,0.49860000,0.45400000,0.35500000,0.01500000,0.29200000,0.02680000,0.65250000,0.04660000,0.00000000,0.78130000,0.28440000,0.15090000,0.77100000,0.69130000
2025-01-02,2,15,32,7,0,0.53640000,0.59770000,0.75600000,0.65410000,0.79730000,0.64370000,0.60740000,0.72730000,0.50820000,0.45500000,0.58650000,0.38720000,0.73650000,0.14650000,0.68920000,0.70920000,0.71960000,0.38690000,0.46710000,0.45700000,0.34360000,0.01510000,0.29890000,0.02060000,0.60340000,0.04320000,0.00000000,0.78620000,0.27990000,0.14260000,0.76280000,0.69390000
2025-01-02,2,16,32,7,30,0.53640000,0.59770000,0.75600000,0.65410000,0.79730000,0.64370000,0.60740000,0.72730000,0.50820000,0.45500000,0.58650000,0.38720000,0.73650000,0.14650000,0.68920000,0.70920000,0.71960000,0.38690000,0.46710000,0.45700000,0.34360000,0.01510000,0.29890000,0.02060000,0.60340000,0.04320000,0.00000000,0.78620000,0.27990000,0.14260000,0.76280000,0.69390000
2025-01-02,2,17,33,8,0,0.51700000,0.59780000,0.75150000,0.65260000,0.79710000,0.63970000,0.59670000,0.72480000,0.46760000,0.43850000,0.56860000,0.37990000,0.72680000,0.14790000,0.64830000,0.69310000,0.71450000,0.35410000,0.38950000,0.44700000,0.29180000,0.01460000,0.26170000,0.01830000,0.54980000,0.03880000,0.00000000,0.77440000,0.28300000,0.14110000,0.76810000,0.68170000
