instance_id,tier,seed,mother_cost,mother_cpu_seconds,ablation_cost,ablation_cpu_seconds,ablation_epochs,full_cost,full_cpu_seconds,full_epochs,full_vs_mother,full_vs_ablation,ablation_vs_mother,full_improvement_pct_vs_mother
cn-jjj-10c-01-V2-LOCATIONS,10,1,644.3460386708607,1.4327323749894276,644.3460386708607,3.1054104170762002,2,644.3460386708607,3.127589957905002,2,tie,tie,tie,0.0
cn-jjj-10c-01-V2-LOCATIONS,10,2,644.3460386708607,1.4168497500941157,644.3460386708607,3.062029625172727,2,644.3460386708607,3.192330750171095,2,tie,tie,tie,0.0
cn-jjj-10c-01-V2-LOCATIONS,10,3,644.3460386708607,1.4299652089830488,644.3460386708607,3.2799785418901592,2,644.3460386708607,3.1503840839723125,2,tie,tie,tie,0.0
cn-jjj-10c-01-V2-LOCATIONS,10,4,644.3460386708607,1.3876562090590596,644.3460386708607,3.0547395839821547,2,644.3460386708607,3.056692209094763,2,tie,tie,tie,0.0
cn-jjj-10c-01-V2-LOCATIONS,10,5,644.3460386708607,1.4083937089890242,644.3460386708607,3.0585984169738367,2,644.3460386708607,3.126917458954267,2,tie,tie,tie,0.0
cn-jjj-10c-02-V2-LOCATIONS,10,1,589.736887015343,1.3689162500668317,589.736887015343,2.8882635830668733,2,589.736887015343,2.926484875031747,2,tie,tie,tie,0.0
cn-jjj-10c-02-V2-LOCATIONS,10,2,589.736887015343,1.39045970805455,589.736887015343,2.9849574990803376,2,589.736887015343,3.035173166077584,2,tie,tie,tie,0.0
cn-jjj-10c-02-V2-LOCATIONS,10,3,589.736887015343,1.3890728340484202,589.736887015343,2.9134943761164322,2,589.736887015343,2.9681911250809208,2,tie,tie,tie,0.0
cn-jjj-100c-03-V2-LOCATIONS,100,3,4899.4897280127325,49.55432266695425,4898.555044740142,141.0825255839154,4,4898.643265548741,138.94828866689932,4,win,loss,win,0.01727654329291175
cn-jjj-10c-02-V2-LOCATIONS,10,4,589.736887015343,1.3933217080775648,589.736887015343,2.882730166078545,2,589.736887015343,2.9163521251175553,2,tie,tie,tie,0.0
cn-jjj-10c-02-V2-LOCATIONS,10,5,589.736887015343,1.3911635829135776,589.736887015343,2.8763719579437748,2,589.736887015343,2.9280839998973534,2,tie,tie,tie,0.0
cn-jjj-10c-03-V2-LOCATIONS,10,1,595.2972397036508,1.523369999951683,595.2972397036508,3.1229170409496874,2,595.2972397036508,3.2122861249372363,2,tie,tie,tie,0.0
cn-jjj-10c-03-V2-LOCATIONS,10,2,595.2972397036508,1.4430292079923674,595.2972397036508,3.2129071248928085,2,595.2972397036508,3.242980541079305,2,tie,tie,tie,0.0
cn-jjj-10c-03-V2-LOCATIONS,10,3,595.2972397036508,1.5113892910303548,595.2972397036508,3.1343587071169168,2,595.2972397036508,3.180046708090231,2,tie,tie,tie,0.0
cn-jjj-100c-03-V2-LOCATIONS,100,5,4898.604558025053,59.00886366702616,4898.604558025053,87.26882375101559,2,4898.604558025053,87.30658637499437,2,tie,tie,tie,0.0
cn-jjj-10c-03-V2-LOCATIONS,10,4,595.2972397036508,1.426621500053443,595.2972397036508,3.013608292094432,2,595.2972397036508,3.0535232910187915,2,tie,tie,tie,0.0
cn-jjj-10c-03-V2-LOCATIONS,10,5,595.2972397036508,1.393551665940322,595.2972397036508,3.008568498888053,2,595.2972397036508,3.0561329988995567,2,tie,tie,tie,0.0
cn-jjj-100c-03-V2-LOCATIONS,100,4,4898.646185457138,69.01787504099775,4898.646185457138,97.17446825001389,2,4898.643265548741,125.83810770802666,3,win,win,tie,5.960643587783039e-05
cn-jjj-150c-01-V2-LOCATIONS,150,3,6806.212871030643,191.11942783300765,6806.212871030643,305.8310167079326,2,6806.212871030643,306.8716357080266,2,tie,tie,tie,0.0
cn-jjj-150c-01-V2-LOCATIONS,150,1,6809.386712647778,174.87548074999359,6809.386712647778,307.45495329098776,2,6809.386712647778,302.4172490829369,2,tie,tie,tie,0.0
cn-jjj-150c-01-V2-LOCATIONS,150,4,6818.231065257332,203.62193595792633,6818.231065257332,331.0359241249971,2,6818.231065257332,331.8668744158931,2,tie,tie,tie,0.0
cn-jjj-150c-01-V2-LOCATIONS,150,2,6824.084557547496,144.24240650003776,6824.084557547496,294.2330030001467,2,6809.475506723206,413.90338283299934,4,win,win,tie,0.2140807415425691
cn-jjj-150c-02-V2-LOCATIONS,150,1,7143.125862060524,159.73881941696163,7143.125862060524,260.16404133394826,2,7142.242660183142,353.24242420797236,4,win,win,tie,0.012364361127568549
cn-jjj-150c-02-V2-LOCATIONS,150,2,7135.546951708789,213.32468008296564,7135.546951708789,274.2802620419534,2,7135.362466990912,353.25200674892403,3,win,win,tie,0.002585432050617377
cn-jjj-150c-02-V2-LOCATIONS,150,3,7141.032510105314,139.99910074996296,7141.032510105314,191.70969749998767,2,7138.725904847092,286.68253487499896,4,win,win,tie,0.03230072478955375
cn-jjj-150c-01-V2-LOCATIONS,150,5,6815.342982899884,243.18473241699394,6815.342982899884,334.582292667008,2,6813.579970904681,433.6330966668902,3,win,win,tie,0.0258682798448481
cn-jjj-150c-02-V2-LOCATIONS,150,4,7134.992540805735,139.6823975830339,7134.992540805735,210.4997159159975,2,7134.992540805735,203.672661208082,2,tie,tie,tie,0.0
cn-jjj-150c-03-V2-LOCATIONS,150,1,7143.927080305516,192.74916762497742,7143.927080305516,340.21480591699947,2,7143.927080305516,331.442772957962,2,tie,tie,tie,0.0
cn-jjj-150c-02-V2-LOCATIONS,150,5,7141.249506773439,180.98017124994658,7137.16515891999,332.11399054096546,4,7136.804896865969,338.19543591700494,4,win,win,win,0.06223854667526466
cn-jjj-150c-03-V2-LOCATIONS,150,2,7141.364243010588,179.6353052079212,7141.364243010588,337.4374030828476,2,7140.050456206588,395.4885270409286,3,win,win,tie,0.01839686030979492
cn-jjj-15c-01-V2-LOCATIONS,15,1,903.5794037907119,2.402679750113748,903.5794037907119,5.765875375131145,2,903.5794037907119,5.553559041116387,2,tie,tie,tie,0.0
cn-jjj-15c-01-V2-LOCATIONS,15,2,903.5794037907119,2.4193241669563577,903.5794037907119,5.547346125007607,2,903.5794037907119,5.474795958958566,2,tie,tie,tie,0.0
cn-jjj-15c-01-V2-LOCATIONS,15,3,903.5794037907119,2.3067397499689832,903.5794037907119,5.4062442920403555,2,903.5794037907119,5.52488095802255,2,tie,tie,tie,0.0
cn-jjj-15c-01-V2-LOCATIONS,15,4,903.5794037907119,2.329581290949136,903.5794037907119,5.568722081952728,2,903.5794037907119,5.603156624943949,2,tie,tie,tie,0.0
cn-jjj-15c-01-V2-LOCATIONS,15,5,903.5794037907119,2.324279083055444,903.5794037907119,5.351190875051543,2,903.5794037907119,5.343906791997142,2,tie,tie,tie,0.0
cn-jjj-15c-02-V2-LOCATIONS,15,1,978.4673409195265,2.1814911250257865,978.4673409195265,5.144018208025955,2,978.4673409195265,5.135412458097562,2,tie,tie,tie,0.0
cn-jjj-15c-02-V2-LOCATIONS,15,2,978.4673409195265,2.125755124958232,978.4673409195265,5.115682957926765,2,978.4673409195265,5.200070874998346,2,tie,tie,tie,0.0
cn-jjj-15c-02-V2-LOCATIONS,15,3,978.4673409195265,2.089585541980341,978.4673409195265,5.968951083952561,2,978.4673409195265,5.147806250024587,2,tie,tie,tie,0.0
cn-jjj-15c-02-V2-LOCATIONS,15,4,978.4673409195265,2.1093027089955285,978.4673409195265,5.136233626049943,2,978.4673409195265,5.161194500979036,2,tie,tie,tie,0.0
cn-jjj-15c-02-V2-LOCATIONS,15,5,978.4673409195265,12.449723041965626,978.4673409195265,15.32624687498901,2,978.4673409195265,15.441647792002186,2,tie,tie,tie,0.0
cn-jjj-15c-03-V2-LOCATIONS,15,1,972.9581863851768,2.2893009580438957,972.9581863851768,5.1133576249703765,2,972.9581863851768,5.210502250120044,2,tie,tie,tie,0.0
cn-jjj-150c-03-V2-LOCATIONS,150,3,7147.67447928766,229.29632420791313,7147.67447928766,338.5264435829595,2,7147.67447928766,340.1582885828102,2,tie,tie,tie,0.0
cn-jjj-15c-03-V2-LOCATIONS,15,2,972.9581863851768,2.2704239579616114,972.9581863851768,5.177174540935084,2,972.9581863851768,5.505249124951661,2,tie,tie,tie,0.0
cn-jjj-15c-03-V2-LOCATIONS,15,3,972.9581863851768,2.4295838749967515,972.9581863851768,5.474041917012073,2,972.9581863851768,5.516037959023379,2,tie,tie,tie,0.0
cn-jjj-15c-03-V2-LOCATIONS,15,4,972.9581863851768,2.281118541955948,972.9581863851768,5.472082291962579,2,972.9581863851768,5.451402874896303,2,tie,tie,tie,0.0
cn-jjj-15c-03-V2-LOCATIONS,15,5,972.9581863851768,2.610544041963294,972.9581863851768,5.495712541975081,2,972.9581863851768,5.601319749956019,2,tie,tie,tie,0.0
cn-jjj-150c-03-V2-LOCATIONS,150,5,7146.8678632037745,247.43104166688863,7146.8678632037745,369.97750554198865,2,7146.8678632037745,381.3318974588765,2,tie,tie,tie,0.0
cn-jjj-150c-03-V2-LOCATIONS,150,4,7252.555590620507,147.0362819590373,7147.294905784133,416.5602592920186,4,7144.373027580628,391.7092276259791,4,win,win,win,1.4916474846437286
cn-jjj-200c-01-V2-LOCATIONS,200,2,9489.351817669864,245.03315375000238,9489.351817669864,340.2980883329874,2,9483.789543021865,510.5771325000096,4,win,win,tie,0.058615959813410355
cn-jjj-200c-01-V2-LOCATIONS,200,1,9487.399058875477,439.52957299991976,9481.917954739629,663.4120597079163,4,9483.220819332995,655.2181825418957,4,win,loss,win,0.044039884024619544
cn-jjj-200c-01-V2-LOCATIONS,200,3,9484.574237812776,438.0879698750796,9478.815637870082,659.2191415830748,4,9476.467485538127,664.6915672081523,4,win,win,win,0.08547302252460817
cn-jjj-200c-01-V2-LOCATIONS,200,4,9490.240896315736,373.5208755839849,9479.735873261243,633.4155901250197,4,9489.424960146327,579.8245707500027,4,win,loss,win,0.00859763390964685
cn-jjj-200c-01-V2-LOCATIONS,200,5,9483.331777657291,327.27883020904846,9481.692969920407,547.3966393751325,4,9481.692969920407,561.2527232930297,4,win,tie,win,0.017280928004076882
cn-jjj-200c-02-V2-LOCATIONS,200,1,9674.063103539518,309.78781833301764,9656.568993592502,671.019617123995,4,9650.297531664892,661.6331299169688,4,win,win,win,0.24566277499193823
cn-jjj-200c-02-V2-LOCATIONS,200,2,9652.131434747651,338.5981682089623,9652.131434747651,544.7655820839573,2,9631.312987141979,746.6858595008962,4,win,win,tie,0.21568756855844118
cn-jjj-200c-02-V2-LOCATIONS,200,3,9680.990624997341,249.46181254205294,9666.958104824827,675.6165223340504,4,9668.410433022233,641.5971110840328,4,win,loss,win,0.12994736243856084
cn-jjj-200c-02-V2-LOCATIONS,200,4,9759.44880101472,322.79498579201754,9657.882515904601,738.305600584019,4,9641.121912573191,700.741058500018,4,win,win,win,1.2124341328500596
cn-jjj-200c-02-V2-LOCATIONS,200,5,9644.246383262898,439.56508012500126,9644.246383262898,647.780617875047,2,9634.950991986727,860.4862745829159,4,win,win,tie,0.09638276446672951
cn-jjj-200c-03-V2-LOCATIONS,200,1,9423.746306351102,439.3292307080701,9423.746306351102,558.6963194990531,2,9415.48878261254,789.4534680420766,4,win,win,tie,0.08762463960853378
cn-jjj-200c-03-V2-LOCATIONS,200,3,9407.415649894674,340.12100395793095,9407.415649894674,519.4047973329434,2,9403.259383802742,596.7121214990038,4,win,win,tie,0.04418074258235011
cn-jjj-20c-01-V2-LOCATIONS,20,1,1002.1439390070711,3.096631749998778,1002.1439390070711,6.457882583024912,2,1002.1439390070711,6.5619100000476465,2,tie,tie,tie,0.0
cn-jjj-20c-01-V2-LOCATIONS,20,2,1002.1439390070711,3.1619247500784695,1002.1439390070711,6.605371667072177,2,1002.1439390070711,6.66991991607938,2,tie,tie,tie,0.0
cn-jjj-20c-01-V2-LOCATIONS,20,3,1002.1439390070711,3.266203959006816,1002.1439390070711,6.741522249998525,2,1002.1439390070711,6.776896791998297,2,tie,tie,tie,0.0
cn-jjj-20c-01-V2-LOCATIONS,20,4,1002.1439390070711,3.3471633750014007,1002.1439390070711,6.765277459053323,2,1002.1439390070711,6.791363333002664,2,tie,tie,tie,0.0
cn-jjj-20c-01-V2-LOCATIONS,20,5,1002.1439390070711,3.187132874969393,1002.1439390070711,6.6032966249622405,2,1002.1439390070711,6.656837417045608,2,tie,tie,tie,0.0
cn-jjj-200c-03-V2-LOCATIONS,200,2,9424.331763887587,321.1431397079723,9415.415415493298,672.0164847909473,4,9404.212002532686,681.0175335829845,4,win,win,win,0.2134874053563838
cn-jjj-20c-02-V2-LOCATIONS,20,1,1123.6952653442459,3.518106292001903,1123.6952653442459,8.061165666906163,2,1123.6952653442459,8.279487958061509,2,tie,tie,tie,0.0
cn-jjj-20c-02-V2-LOCATIONS,20,2,1123.6952653442459,4.571829458000138,1123.6952653442459,8.912018083035946,2,1123.6952653442459,8.88972845801618,2,tie,tie,tie,0.0
cn-jjj-20c-02-V2-LOCATIONS,20,3,1123.6952653442459,3.78061183297541,1123.6952653442459,8.996340832905844,2,1123.6952653442459,9.17563087400049,2,tie,tie,tie,0.0
cn-jjj-20c-02-V2-LOCATIONS,20,4,1123.6952653442459,3.7209924169583246,1123.6952653442459,8.0939033330651,2,1123.6952653442459,8.175384541973472,2,tie,tie,tie,0.0
cn-jjj-20c-02-V2-LOCATIONS,20,5,1123.6952653442459,3.8835003749700263,1123.6952653442459,8.936836250009947,2,1123.6952653442459,9.147198542021215,2,tie,tie,tie,0.0
cn-jjj-20c-03-V2-LOCATIONS,20,1,1144.6675647535765,4.1892244999762625,1144.6675647535765,8.744268915965222,2,1144.6675647535765,8.979216666892171,2,tie,tie,tie,0.0
cn-jjj-20c-03-V2-LOCATIONS,20,2,1144.6675647535765,3.400181583012454,1144.6675647535765,7.66195850004442,2,1144.6675647535765,7.813749708002433,2,tie,tie,tie,0.0
cn-jjj-20c-03-V2-LOCATIONS,20,3,1144.6675647535765,3.480015042005107,1144.6675647535765,8.56325770902913,2,1144.6675647535765,8.714608875918202,2,tie,tie,tie,0.0
cn-jjj-20c-03-V2-LOCATIONS,20,4,1144.6675647535765,3.576283250004053,1144.6675647535765,7.830276167020202,2,1144.6675647535765,7.899626833037473,2,tie,tie,tie,0.0
cn-jjj-20c-03-V2-LOCATIONS,20,5,1144.6675647535765,3.3321613339940086,1144.6675647535765,8.119421084062196,2,1144.6675647535765,8.45815445901826,2,tie,tie,tie,0.0
cn-jjj-25c-01-V2-LOCATIONS,25,2,1214.6067800693247,4.0169881250476465,1214.6067800693247,8.380409708013758,2,1214.6067800693247,8.499788833083585,2,tie,tie,tie,0.0
cn-jjj-25c-01-V2-LOCATIONS,25,1,1216.9518531614328,4.242933375062421,1214.6067800693247,14.246394875110127,4,1214.6067800693247,14.30266195803415,4,win,tie,win,0.192700564612809
cn-jjj-25c-01-V2-LOCATIONS,25,3,1214.6067800693247,3.838211082969792,1214.6067800693247,8.801813791971654,2,1214.6067800693247,8.894242707872763,2,tie,tie,tie,0.0
cn-jjj-25c-01-V2-LOCATIONS,25,4,1214.6067800693247,3.9754752919543535,1214.6067800693247,8.405374791938812,2,1214.6067800693247,8.493424916872755,2,tie,tie,tie,0.0
cn-jjj-25c-01-V2-LOCATIONS,25,5,1214.6067800693247,4.2657467919634655,1214.6067800693247,8.7836524999002,2,1214.6067800693247,8.874869375955313,2,tie,tie,tie,0.0
cn-jjj-25c-02-V2-LOCATIONS,25,1,1450.8981609532013,8.685272624948993,1450.8981609532013,15.73927758296486,2,1450.8981609532013,15.919800958014093,2,tie,tie,tie,0.0
cn-jjj-25c-02-V2-LOCATIONS,25,2,1450.8981609532013,9.405275416909717,1450.8981609532013,19.517117791925557,2,1450.8981609532013,19.575481624924578,2,tie,tie,tie,0.0
cn-jjj-25c-02-V2-LOCATIONS,25,3,1450.8981609532013,9.593529167002998,1450.8981609532013,21.354344374965876,2,1450.8981609532013,21.286921791965142,2,tie,tie,tie,0.0
cn-jjj-25c-02-V2-LOCATIONS,25,4,1450.8981609532013,9.471684834104963,1450.8981609532013,17.480023292126134,2,1450.8981609532013,17.682941376115195,2,tie,tie,tie,0.0
cn-jjj-25c-03-V2-LOCATIONS,25,1,1464.352359919282,4.07602191704791,1464.352359919282,9.828920291969553,2,1464.352359919282,9.905420958995819,2,tie,tie,tie,0.0
cn-jjj-25c-02-V2-LOCATIONS,25,5,1450.8981609532013,10.727467457996681,1450.8981609532013,20.251252416986972,2,1450.8981609532013,20.507584916078486,2,tie,tie,tie,0.0
cn-jjj-25c-03-V2-LOCATIONS,25,2,1464.352359919282,4.183041166048497,1464.352359919282,9.832305958028883,2,1464.352359919282,9.683921666117385,2,tie,tie,tie,0.0
cn-jjj-25c-03-V2-LOCATIONS,25,3,1464.352359919282,4.038365999935195,1464.352359919282,9.838988041970879,2,1464.352359919282,9.944425915949978,2,tie,tie,tie,0.0
cn-jjj-25c-03-V2-LOCATIONS,25,4,1464.352359919282,3.967487624962814,1464.352359919282,9.70558470801916,2,1464.352359919282,9.79821316699963,2,tie,tie,tie,0.0
cn-jjj-25c-03-V2-LOCATIONS,25,5,1464.352359919282,4.061545584001578,1464.352359919282,9.493688792921603,2,1464.352359919282,9.599770001019351,2,tie,tie,tie,0.0
cn-jjj-50c-01-V2-LOCATIONS,50,1,2456.771459157014,14.249861584044993,2456.771459157014,25.671191584086046,2,2456.771459157014,26.07491641701199,2,tie,tie,tie,0.0
cn-jjj-50c-01-V2-LOCATIONS,50,2,2456.771459157014,15.232672167010605,2456.771459157014,26.473603624966927,2,2456.771459157014,27.187787167029455,2,tie,tie,tie,0.0
cn-jjj-50c-01-V2-LOCATIONS,50,4,2456.771459157014,13.006708292057738,2456.771459157014,24.613722417037934,2,2456.771459157014,24.656154375057667,2,tie,tie,tie,0.0
cn-jjj-50c-01-V2-LOCATIONS,50,3,2456.771459157014,14.508048375020735,2456.4908730626385,34.88535495812539,3,2456.4908730626385,35.13416625012178,3,win,tie,win,0.01142092779243174
cn-jjj-50c-01-V2-LOCATIONS,50,5,2457.1851817248103,13.494782665977255,2456.771459157014,32.501965956995264,3,2456.771459157014,32.64413704094477,3,win,tie,win,0.016837256340037087
cn-jjj-50c-02-V2-LOCATIONS,50,1,2582.6735032713705,16.950277791940607,2582.6735032713705,32.26040412497241,2,2582.6735032713705,32.48370529199019,2,tie,tie,tie,0.0
cn-jjj-50c-02-V2-LOCATIONS,50,2,2582.6735032713705,18.034294834011234,2582.6735032713705,44.7156117510749,2,2582.6735032713705,33.44726341695059,2,tie,tie,tie,0.0
cn-jjj-50c-02-V2-LOCATIONS,50,3,2582.6735032713705,15.207020625006407,2582.6735032713705,35.04226945794653,2,2582.6735032713705,33.994998250040226,2,tie,tie,tie,0.0
cn-jjj-50c-02-V2-LOCATIONS,50,4,2582.6735032713705,11.852553999982774,2582.6735032713705,30.164765542023815,2,2582.6735032713705,27.253416290972382,2,tie,tie,tie,0.0
cn-jjj-50c-02-V2-LOCATIONS,50,5,2582.6735032713705,14.955199084011838,2582.6735032713705,46.1036374589894,2,2582.6735032713705,29.845898959087208,2,tie,tie,tie,0.0
cn-jjj-200c-03-V2-LOCATIONS,200,4,9433.121074098886,350.03437383298296,9433.121074098886,534.2236669169506,2,9418.972145324813,654.8860208750702,4,win,win,tie,0.1499920192153887
cn-jjj-50c-03-V2-LOCATIONS,50,2,2827.1994758421934,14.301656249910593,2827.1994758421934,35.30502154189162,2,2827.1994758421934,35.360371916904114,2,tie,tie,tie,0.0
cn-jjj-50c-03-V2-LOCATIONS,50,1,2825.851708302689,17.87698629195802,2825.851708302689,45.83831033296883,2,2825.851708302689,45.8295657079434,2,tie,tie,tie,0.0
cn-jjj-50c-03-V2-LOCATIONS,50,3,2827.1994758421934,16.810611832886934,2827.1994758421934,34.594898082898,2,2827.1994758421934,47.27500279189553,2,tie,tie,tie,0.0
cn-jjj-50c-03-V2-LOCATIONS,50,4,2825.851708302689,18.662275250069797,2825.851708302689,40.055427334154956,2,2825.851708302689,40.05185658298433,2,tie,tie,tie,0.0
cn-jjj-50c-03-V2-LOCATIONS,50,5,2825.851708302689,24.637565833050758,2825.851708302689,44.76583554095123,2,2825.851708302689,45.23356187506579,2,tie,tie,tie,0.0
cn-jjj-200c-03-V2-LOCATIONS,200,5,9435.651181120986,319.2363370830426,9430.195396819325,705.7691594579956,4,9431.871400353803,798.3321406249888,4,win,loss,win,0.0400585046503821
cn-jjj-75c-01-V2-LOCATIONS,75,2,3754.319936483976,68.39968912501354,3754.319936483976,247.0663661659928,2,3754.319936483976,159.92475483298767,2,tie,tie,tie,0.0
cn-jjj-75c-01-V2-LOCATIONS,75,1,3754.319936483976,29.66798199992627,3754.0211698541716,129.36005754198413,4,3754.0211698541716,290.53350308386143,4,win,tie,win,0.007957942712903348
cn-jjj-75c-01-V2-LOCATIONS,75,3,3754.319936483976,62.8420132920146,3754.0211698541716,337.7297417919617,4,3754.0211698541716,159.3377938340418,4,win,tie,win,0.007957942712903348
cn-jjj-75c-01-V2-LOCATIONS,75,4,3754.319936483976,57.2496749170823,3754.0211698541716,143.78230345901102,4,3754.0211698541716,144.2799848751165,4,win,tie,win,0.007957942712903348
cn-jjj-75c-02-V2-LOCATIONS,75,1,3620.5474823745703,78.40785770805087,3613.1873436102246,135.31808483309578,3,3613.1873436102246,132.56152183306403,3,win,tie,win,0.2032880054791742
cn-jjj-75c-01-V2-LOCATIONS,75,5,3754.568470073745,43.65640149998944,3754.2697034439407,138.77556650002953,4,3754.0211698541716,105.31696841702797,4,win,win,win,0.01457691406977649
cn-jjj-75c-02-V2-LOCATIONS,75,2,3617.5083985545116,64.26891899993643,3617.5083985545116,87.17101429088507,2,3617.5083985545116,85.61267374991439,2,tie,tie,tie,0.0
cn-jjj-75c-02-V2-LOCATIONS,75,3,3613.1873436102246,56.49252524995245,3613.1873436102246,76.19702600000892,2,3613.1873436102246,75.91005783388391,2,tie,tie,tie,0.0
cn-jjj-75c-02-V2-LOCATIONS,75,4,3613.1873436102246,46.380071333027445,3613.1873436102246,65.66591900005005,2,3613.1873436102246,65.36890341597609,2,tie,tie,tie,0.0
cn-jjj-75c-02-V2-LOCATIONS,75,5,3614.6302013801833,48.5708051660331,3614.6302013801833,68.38439979101531,2,3614.6302013801833,68.9101821250515,2,tie,tie,tie,0.0
cn-jjj-75c-03-V2-LOCATIONS,75,1,3839.7951763160677,35.19594279199373,3839.7951763160677,70.2450342499651,2,3834.6942149955266,144.29364537494257,4,win,win,tie,0.13284462025484786
cn-jjj-75c-03-V2-LOCATIONS,75,3,3836.938240639587,40.358987292042,3836.938240639587,98.91125850111712,2,3836.938240639587,103.5870320420945,2,tie,tie,tie,0.0
cn-jjj-75c-03-V2-LOCATIONS,75,2,3838.1796846176535,66.87620549998246,3838.1796846176535,125.89305916707963,2,3838.1796846176535,124.32749062497169,2,tie,tie,tie,0.0
cn-jjj-75c-03-V2-LOCATIONS,75,4,3837.5225709051,44.99642679200042,3837.5225709051,134.0328074999852,2,3834.6942149955266,176.4965612089727,3,win,win,tie,0.07370265209688114
cn-prd-100c-01-V2-LOCATIONS,100,2,4261.362648850183,148.26556941703893,4261.362648850183,193.32018687506206,2,4261.362648850183,180.38925058406312,2,tie,tie,tie,0.0
cn-prd-100c-01-V2-LOCATIONS,100,1,4261.362648850183,180.18455091596115,4261.362648850183,234.62040299992077,2,4261.362648850183,253.05622562393546,2,tie,tie,tie,0.0
cn-jjj-75c-03-V2-LOCATIONS,75,5,3839.6912177628624,94.10630770900752,3838.1796846176535,231.61748174997047,4,3838.1796846176535,235.20223325002007,4,win,tie,win,0.039366007824180156
cn-prd-100c-01-V2-LOCATIONS,100,3,4266.882448365576,81.77093404205516,4262.574273454809,198.75127629213966,4,4261.679416947599,175.34195487597026,4,win,win,win,0.12193988189129545
cn-prd-100c-01-V2-LOCATIONS,100,4,4261.950373743982,81.7292602499947,4261.950373743982,122.9742927919142,2,4261.362648850183,183.5614613329526,4,win,win,tie,0.013790045454760319
cn-prd-100c-02-V2-LOCATIONS,100,1,4924.872804747837,81.30942704097833,4924.872804747837,190.3525229159277,2,4924.872804747837,177.83835391595494,2,tie,tie,tie,0.0
cn-prd-100c-01-V2-LOCATIONS,100,5,4262.859215626037,75.2925494160736,4261.8548887228835,210.55771237413865,4,4261.362648850183,183.9298865820747,4,win,win,win,0.03510711238992861
cn-prd-100c-02-V2-LOCATIONS,100,3,4932.580517310626,140.181861625053,4923.90405402332,275.34638662508223,4,4925.569680707586,320.81280533294193,4,win,loss,win,0.14213324199040825
cn-prd-100c-02-V2-LOCATIONS,100,5,4935.246709919369,88.70612420805264,4935.246709919369,155.8201705410611,2,4924.234397584127,242.3777734989999,4,win,win,tie,0.2231360047940183
cn-prd-100c-02-V2-LOCATIONS,100,2,4939.16208825486,175.21912087500095,4938.220530696693,361.60192783293314,4,4927.747999873427,342.325112832943,4,win,win,win,0.23109361825915353
cn-prd-100c-03-V2-LOCATIONS,100,1,4551.827521980735,83.10537983302493,4551.827521980735,113.18255112401675,2,4551.827521980735,110.50660358311143,2,tie,tie,tie,0.0
cn-prd-100c-03-V2-LOCATIONS,100,3,4551.827521980735,58.83739358303137,4551.827521980735,109.61616541608237,2,4551.827521980735,87.34582620800938,2,tie,tie,tie,0.0
cn-prd-100c-02-V2-LOCATIONS,100,4,4938.065099087903,103.08439650002401,4926.7785461822605,288.1419777920237,4,4925.306186148162,294.5727124999976,4,win,win,win,0.2583787917680097
cn-prd-10c-01-V2-LOCATIONS,10,1,609.4714830422761,2.371856709010899,609.4714830422761,4.84047600091435,2,609.4714830422761,4.766007459023967,2,tie,tie,tie,0.0
cn-prd-10c-01-V2-LOCATIONS,10,2,609.4714830422761,2.1261322499485686,609.4714830422761,4.730724957888015,2,609.4714830422761,4.420313499984331,2,tie,tie,tie,0.0
cn-prd-10c-01-V2-LOCATIONS,10,3,609.4714830422761,2.249356708023697,609.4714830422761,4.994185250019655,2,609.4714830422761,5.064250833005644,2,tie,tie,tie,0.0
cn-prd-10c-01-V2-LOCATIONS,10,4,609.4714830422761,3.297734332969412,609.4714830422761,6.000459249946289,2,609.4714830422761,5.692302082898095,2,tie,tie,tie,0.0
cn-prd-100c-03-V2-LOCATIONS,100,2,4553.480685759069,48.09891250007786,4552.979986038024,104.01392129214946,3,4552.979986038024,142.83252541604452,3,win,tie,win,0.010995977705818947
cn-prd-10c-02-V2-LOCATIONS,10,1,512.6707511927534,2.4253527090186253,512.6707511927534,5.4131548759760335,2,512.6707511927534,5.784458251087926,2,tie,tie,tie,0.0
cn-prd-10c-02-V2-LOCATIONS,10,2,512.6707511927534,2.0401957919821143,512.6707511927534,3.874050125014037,2,512.6707511927534,4.2309884580317885,2,tie,tie,tie,0.0
cn-prd-10c-01-V2-LOCATIONS,10,5,609.4714830422761,1.780376167036593,609.4714830422761,3.748779125045985,2,609.4714830422761,4.897814791998826,2,tie,tie,tie,0.0
cn-prd-10c-02-V2-LOCATIONS,10,3,512.6707511927534,2.599722458049655,512.6707511927534,4.8960481660906225,2,512.6707511927534,4.583467707969248,2,tie,tie,tie,0.0
cn-prd-10c-02-V2-LOCATIONS,10,4,512.6707511927534,2.178816583007574,512.6707511927534,4.2204480830114335,2,512.6707511927534,4.231310458038934,2,tie,tie,tie,0.0
cn-prd-10c-02-V2-LOCATIONS,10,5,512.6707511927534,1.867109749931842,512.6707511927534,4.950642915908247,2,512.6707511927534,4.7337435829686,2,tie,tie,tie,0.0
cn-prd-10c-03-V2-LOCATIONS,10,1,501.003602296064,2.9349179579876363,501.003602296064,5.763037499040365,2,501.003602296064,5.623676248942502,2,tie,tie,tie,0.0
cn-prd-10c-03-V2-LOCATIONS,10,2,501.003602296064,2.4810967500088736,501.003602296064,4.865450083045289,2,501.003602296064,4.955533166998066,2,tie,tie,tie,0.0
