instance,seed,budget,algorithm,reported_algorithm,cost,recomputed_cost,cost_match,evaluations,budget_exact,elapsed_seconds,route_count,feasible,violation_count,route_vehicle_fingerprint,charging_quantity_fingerprint,charging_schedule_fingerprint,total_emissions_kg,charging_emissions_kg,carbon_activity,mechanism_activity,evidence_origin,joint_activity
L-main-threeshift-25c-01,3,100,official_vidal_hgs_neutral_resetp_adapter,official_vidal_hgs_neutral_resetp_adapter,863.1774454677152,863.1774454677152,True,100,True,1.3784147499827668,4,True,0,,,,,,,"{""hgs_adapter_wall_milliseconds"": 1279.680759, ""hgs_candidate_decodes"": 100, ""hgs_improvements"": 6, ""hgs_native_calls"": 200, ""hgs_native_cpu_milliseconds"": 1224.273, ""invalid_decodes"": 0, ""official_hgs_commit"": ""1a927955cd2861a29d978f0d359d6e647db9319c"", ""unique_hgs_orders"": 31}",baselines/algorithm_prototypes/mechanism_hgs_alns_20260718/mechanism_v4_b100_minimal_gate/raw_runs.csv,
L-main-threeshift-25c-01,3,100,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,877.751801067878,877.751801067878,True,100,True,1.1257409999961965,5,True,0,,,,,,,"{""candidate_scores"": 100, ""destroy_operators"": 5, ""iterations"": 100, ""repair_delta_scores"": 11845, ""repair_operators"": 3, ""upstream_alns_commit"": ""4962d91385990033d9bce81d1407cf846d4fb70c""}",baselines/algorithm_prototypes/mechanism_hgs_alns_20260718/mechanism_v4_b100_minimal_gate/raw_runs.csv,
L-main-threeshift-50c-01,1,100,official_vidal_hgs_neutral_resetp_adapter,official_vidal_hgs_neutral_resetp_adapter,1771.9100329779476,1771.9100329779476,True,100,True,4.448058625042904,8,True,0,,,,,,,"{""hgs_adapter_wall_milliseconds"": 4155.536171, ""hgs_candidate_decodes"": 100, ""hgs_improvements"": 1, ""hgs_native_calls"": 200, ""hgs_native_cpu_milliseconds"": 3869.808, ""invalid_decodes"": 0, ""official_hgs_commit"": ""1a927955cd2861a29d978f0d359d6e647db9319c"", ""unique_hgs_orders"": 80}",baselines/algorithm_prototypes/mechanism_hgs_alns_20260718/mechanism_v4_b100_minimal_gate/raw_runs.csv,
L-main-threeshift-50c-01,1,100,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,1783.6949728422799,1783.6949728422799,True,100,True,1.4416925839614123,8,True,0,,,,,,,"{""candidate_scores"": 100, ""destroy_operators"": 5, ""iterations"": 100, ""repair_delta_scores"": 13406, ""repair_operators"": 3, ""upstream_alns_commit"": ""4962d91385990033d9bce81d1407cf846d4fb70c""}",baselines/algorithm_prototypes/mechanism_hgs_alns_20260718/mechanism_v4_b100_minimal_gate/raw_runs.csv,
L-main-threeshift-50c-01,2,100,official_vidal_hgs_neutral_resetp_adapter,official_vidal_hgs_neutral_resetp_adapter,1783.6949728422799,1783.6949728422799,True,100,True,3.9980035420157947,8,True,0,,,,,,,"{""hgs_adapter_wall_milliseconds"": 3740.011794, ""hgs_candidate_decodes"": 100, ""hgs_improvements"": 0, ""hgs_native_calls"": 200, ""hgs_native_cpu_milliseconds"": 3599.611, ""invalid_decodes"": 0, ""official_hgs_commit"": ""1a927955cd2861a29d978f0d359d6e647db9319c"", ""unique_hgs_orders"": 77}",baselines/algorithm_prototypes/mechanism_hgs_alns_20260718/mechanism_v4_b100_minimal_gate/raw_runs.csv,
L-main-threeshift-50c-01,2,100,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,1783.6949728422799,1783.6949728422799,True,100,True,1.4154892910155468,8,True,0,,,,,,,"{""candidate_scores"": 100, ""destroy_operators"": 5, ""iterations"": 100, ""repair_delta_scores"": 14242, ""repair_operators"": 3, ""upstream_alns_commit"": ""4962d91385990033d9bce81d1407cf846d4fb70c""}",baselines/algorithm_prototypes/mechanism_hgs_alns_20260718/mechanism_v4_b100_minimal_gate/raw_runs.csv,
L-main-threeshift-50c-01,3,100,official_vidal_hgs_neutral_resetp_adapter,official_vidal_hgs_neutral_resetp_adapter,1783.6949728422799,1783.6949728422799,True,100,True,3.9785062090377323,8,True,0,,,,,,,"{""hgs_adapter_wall_milliseconds"": 3723.777535, ""hgs_candidate_decodes"": 100, ""hgs_improvements"": 0, ""hgs_native_calls"": 200, ""hgs_native_cpu_milliseconds"": 3585.744, ""invalid_decodes"": 0, ""official_hgs_commit"": ""1a927955cd2861a29d978f0d359d6e647db9319c"", ""unique_hgs_orders"": 76}",baselines/algorithm_prototypes/mechanism_hgs_alns_20260718/mechanism_v4_b100_minimal_gate/raw_runs.csv,
L-main-threeshift-50c-01,3,100,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,original_n_wouda_alns_7_0_0_neutral_resetp_adapter,1783.6949728422799,1783.6949728422799,True,100,True,1.549226582981646,8,True,0,,,,,,,"{""candidate_scores"": 100, ""destroy_operators"": 5, ""iterations"": 100, ""repair_delta_scores"": 14322, ""repair_operators"": 3, ""upstream_alns_commit"": ""4962d91385990033d9bce81d1407cf846d4fb70c""}",baselines/algorithm_prototypes/mechanism_hgs_alns_20260718/mechanism_v4_b100_minimal_gate/raw_runs.csv,
L-main-threeshift-20c-01,1,100,current_project_alns_fresh_shared_base,current_project_alns_fresh_shared_base,621.2913242409613,621.2913242409613,True,100,True,0.6744271669886075,3,True,0,aee41b1b108f82f58c3a91dd11ede2a0bcf2ec46353edc9c9fc650a2415f1b8e,52b87b6580636bb08d96f8c7f3bcf09bcdc31573d31f8d3861bde33d88b66422,5804f235f38c41d797c0b2cfac8e318c216909caf314f75d6a05782b765be4f2,156.17067248170616,47.77116966809963,{},"{""base_alns_activity"": {""alns_actual_moves"": 0}, ""shared_base"": true}",current_v6_shared_base_gate,{}
L-main-threeshift-20c-01,1,100,mechanism_alns_v6,mechanism_alns_v6,621.0831141941019,621.0831141941019,True,100,True,0.6766709589865059,3,True,0,aee41b1b108f82f58c3a91dd11ede2a0bcf2ec46353edc9c9fc650a2415f1b8e,52b87b6580636bb08d96f8c7f3bcf09bcdc31573d31f8d3861bde33d88b66422,3b4992bf232d959c1d93b4651e88d2b1430ff9fc26c4deefbece0c6db48db159,152.03459685875424,43.63509404514769,"{""action_changes"": [{""new_emissions_kg"": 14.783641318446831, ""new_start_second"": 67943.63051422453, ""old_emissions_kg"": 17.91811052479856, ""old_start_second"": 39600.0, ""station_id"": ""D1"", ""vehicle_id"": ""EV1#T2""}, {""new_emissions_kg"": 28.85145272670086, ""new_start_second"": 55309.447923893276, ""old_emissions_kg"": 29.85305914330108, ""old_start_second"": 54000.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T1""}], ""actions_retimed"": 2, ""candidate_start_count"": 38, ""complete_evaluations"": 0, ""eligible_actions"": 2, ""exact_decoder_updates"": 1, ""feasibility_checks"": 1, ""improvements"": 1, ""objective_delta"": -0.20821004685939926, ""old_local_objective"": 62.69923114489698, ""route_local_schedule_evaluations"": 38, ""selected_local_objective"": 62.49102109803758}","{""base_alns_activity"": {""alns_actual_moves"": 0}, ""carbon_activity"": {""action_changes"": [{""new_emissions_kg"": 14.783641318446831, ""new_start_second"": 67943.63051422453, ""old_emissions_kg"": 17.91811052479856, ""old_start_second"": 39600.0, ""station_id"": ""D1"", ""vehicle_id"": ""EV1#T2""}, {""new_emissions_kg"": 28.85145272670086, ""new_start_second"": 55309.447923893276, ""old_emissions_kg"": 29.85305914330108, ""old_start_second"": 54000.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T1""}], ""actions_retimed"": 2, ""candidate_start_count"": 38, ""complete_evaluations"": 0, ""eligible_actions"": 2, ""exact_decoder_updates"": 1, ""feasibility_checks"": 1, ""improvements"": 1, ""objective_delta"": -0.20821004685939926, ""old_local_objective"": 62.69923114489698, ""route_local_schedule_evaluations"": 38, ""selected_local_objective"": 62.49102109803758}, ""carbon_decoder_seconds"": 0.0011591669754125178, ""independent_final_replays"": 1, ""joint_activity"": {""assembled_patterns"": 1, ""complete_evaluations"": 0, ""current_pattern"": [""cv"", ""ev"", ""ev""], ""current_proxy_cost"": 621.2913242409613, ""exact_decoder_updates"": 0, ""feasibility_checks"": 1, ""improvements"": 0, ""patterns_considered"": 4, ""route_proxy_evaluations"": 5, ""selected_pattern"": [""cv"", ""ev"", ""ev""], ""selected_proxy_cost"": 621.2913242409613, ""stop_reason"": ""current_pattern_is_best""}, ""joint_decoder_seconds"": 0.0010846250224858522, ""shared_base"": true}",current_v6_shared_base_gate,"{""assembled_patterns"": 1, ""complete_evaluations"": 0, ""current_pattern"": [""cv"", ""ev"", ""ev""], ""current_proxy_cost"": 621.2913242409613, ""exact_decoder_updates"": 0, ""feasibility_checks"": 1, ""improvements"": 0, ""patterns_considered"": 4, ""route_proxy_evaluations"": 5, ""selected_pattern"": [""cv"", ""ev"", ""ev""], ""selected_proxy_cost"": 621.2913242409613, ""stop_reason"": ""current_pattern_is_best""}"
L-main-threeshift-20c-01,1,100,mechanism_alns_v6_without_joint_ablation,mechanism_alns_v6_without_joint_ablation,621.0831141941019,621.0831141941019,True,100,True,0.6755659169866703,3,True,0,aee41b1b108f82f58c3a91dd11ede2a0bcf2ec46353edc9c9fc650a2415f1b8e,52b87b6580636bb08d96f8c7f3bcf09bcdc31573d31f8d3861bde33d88b66422,3b4992bf232d959c1d93b4651e88d2b1430ff9fc26c4deefbece0c6db48db159,152.03459685875424,43.63509404514769,"{""action_changes"": [{""new_emissions_kg"": 14.783641318446831, ""new_start_second"": 67943.63051422453, ""old_emissions_kg"": 17.91811052479856, ""old_start_second"": 39600.0, ""station_id"": ""D1"", ""vehicle_id"": ""EV1#T2""}, {""new_emissions_kg"": 28.85145272670086, ""new_start_second"": 55309.447923893276, ""old_emissions_kg"": 29.85305914330108, ""old_start_second"": 54000.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T1""}], ""actions_retimed"": 2, ""candidate_start_count"": 38, ""complete_evaluations"": 0, ""eligible_actions"": 2, ""exact_decoder_updates"": 1, ""feasibility_checks"": 1, ""improvements"": 1, ""objective_delta"": -0.20821004685939926, ""old_local_objective"": 62.69923114489698, ""route_local_schedule_evaluations"": 38, ""selected_local_objective"": 62.49102109803758}","{""base_alns_activity"": {""alns_actual_moves"": 0}, ""carbon_activity"": {""action_changes"": [{""new_emissions_kg"": 14.783641318446831, ""new_start_second"": 67943.63051422453, ""old_emissions_kg"": 17.91811052479856, ""old_start_second"": 39600.0, ""station_id"": ""D1"", ""vehicle_id"": ""EV1#T2""}, {""new_emissions_kg"": 28.85145272670086, ""new_start_second"": 55309.447923893276, ""old_emissions_kg"": 29.85305914330108, ""old_start_second"": 54000.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T1""}], ""actions_retimed"": 2, ""candidate_start_count"": 38, ""complete_evaluations"": 0, ""eligible_actions"": 2, ""exact_decoder_updates"": 1, ""feasibility_checks"": 1, ""improvements"": 1, ""objective_delta"": -0.20821004685939926, ""old_local_objective"": 62.69923114489698, ""route_local_schedule_evaluations"": 38, ""selected_local_objective"": 62.49102109803758}, ""carbon_decoder_seconds"": 0.001138749998062849, ""independent_final_replays"": 1, ""joint_activity"": {""complete_evaluations"": 0, ""development_ablation"": ""joint_decoder_removed"", ""exact_decoder_updates"": 0, ""improvements"": 0}, ""shared_base"": true}",current_v6_shared_base_gate,"{""complete_evaluations"": 0, ""development_ablation"": ""joint_decoder_removed"", ""exact_decoder_updates"": 0, ""improvements"": 0}"
L-main-threeshift-20c-01,1,100,mechanism_alns_v6_without_carbon_ablation,mechanism_alns_v6_without_carbon_ablation,621.2913242409613,621.2913242409613,True,100,True,0.6755117920110933,3,True,0,aee41b1b108f82f58c3a91dd11ede2a0bcf2ec46353edc9c9fc650a2415f1b8e,52b87b6580636bb08d96f8c7f3bcf09bcdc31573d31f8d3861bde33d88b66422,5804f235f38c41d797c0b2cfac8e318c216909caf314f75d6a05782b765be4f2,156.17067248170616,47.77116966809963,"{""complete_evaluations"": 0, ""development_ablation"": ""carbon_decoder_removed"", ""exact_decoder_updates"": 0, ""improvements"": 0}","{""base_alns_activity"": {""alns_actual_moves"": 0}, ""carbon_activity"": {""complete_evaluations"": 0, ""development_ablation"": ""carbon_decoder_removed"", ""exact_decoder_updates"": 0, ""improvements"": 0}, ""independent_final_replays"": 1, ""joint_activity"": {""assembled_patterns"": 1, ""complete_evaluations"": 0, ""current_pattern"": [""cv"", ""ev"", ""ev""], ""current_proxy_cost"": 621.2913242409613, ""exact_decoder_updates"": 0, ""feasibility_checks"": 1, ""improvements"": 0, ""patterns_considered"": 4, ""route_proxy_evaluations"": 5, ""selected_pattern"": [""cv"", ""ev"", ""ev""], ""selected_proxy_cost"": 621.2913242409613, ""stop_reason"": ""current_pattern_is_best""}, ""joint_decoder_seconds"": 0.0010846250224858522, ""shared_base"": true}",current_v6_shared_base_gate,"{""assembled_patterns"": 1, ""complete_evaluations"": 0, ""current_pattern"": [""cv"", ""ev"", ""ev""], ""current_proxy_cost"": 621.2913242409613, ""exact_decoder_updates"": 0, ""feasibility_checks"": 1, ""improvements"": 0, ""patterns_considered"": 4, ""route_proxy_evaluations"": 5, ""selected_pattern"": [""cv"", ""ev"", ""ev""], ""selected_proxy_cost"": 621.2913242409613, ""stop_reason"": ""current_pattern_is_best""}"
L-main-threeshift-20c-01,2,100,current_project_alns_fresh_shared_base,current_project_alns_fresh_shared_base,621.2913242409613,621.2913242409613,True,100,True,0.41805075004231185,3,True,0,aee41b1b108f82f58c3a91dd11ede2a0bcf2ec46353edc9c9fc650a2415f1b8e,52b87b6580636bb08d96f8c7f3bcf09bcdc31573d31f8d3861bde33d88b66422,5804f235f38c41d797c0b2cfac8e318c216909caf314f75d6a05782b765be4f2,156.17067248170616,47.77116966809963,{},"{""base_alns_activity"": {""alns_actual_moves"": 0}, ""shared_base"": true}",current_v6_shared_base_gate,{}
L-main-threeshift-20c-01,2,100,mechanism_alns_v6,mechanism_alns_v6,621.0831141941019,621.0831141941019,True,100,True,0.4194140000618063,3,True,0,aee41b1b108f82f58c3a91dd11ede2a0bcf2ec46353edc9c9fc650a2415f1b8e,52b87b6580636bb08d96f8c7f3bcf09bcdc31573d31f8d3861bde33d88b66422,3b4992bf232d959c1d93b4651e88d2b1430ff9fc26c4deefbece0c6db48db159,152.03459685875424,43.63509404514769,"{""action_changes"": [{""new_emissions_kg"": 14.783641318446831, ""new_start_second"": 67943.63051422453, ""old_emissions_kg"": 17.91811052479856, ""old_start_second"": 39600.0, ""station_id"": ""D1"", ""vehicle_id"": ""EV1#T2""}, {""new_emissions_kg"": 28.85145272670086, ""new_start_second"": 55309.447923893276, ""old_emissions_kg"": 29.85305914330108, ""old_start_second"": 54000.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T1""}], ""actions_retimed"": 2, ""candidate_start_count"": 38, ""complete_evaluations"": 0, ""eligible_actions"": 2, ""exact_decoder_updates"": 1, ""feasibility_checks"": 1, ""improvements"": 1, ""objective_delta"": -0.20821004685939926, ""old_local_objective"": 62.69923114489698, ""route_local_schedule_evaluations"": 38, ""selected_local_objective"": 62.49102109803758}","{""base_alns_activity"": {""alns_actual_moves"": 0}, ""carbon_activity"": {""action_changes"": [{""new_emissions_kg"": 14.783641318446831, ""new_start_second"": 67943.63051422453, ""old_emissions_kg"": 17.91811052479856, ""old_start_second"": 39600.0, ""station_id"": ""D1"", ""vehicle_id"": ""EV1#T2""}, {""new_emissions_kg"": 28.85145272670086, ""new_start_second"": 55309.447923893276, ""old_emissions_kg"": 29.85305914330108, ""old_start_second"": 54000.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T1""}], ""actions_retimed"": 2, ""candidate_start_count"": 38, ""complete_evaluations"": 0, ""eligible_actions"": 2, ""exact_decoder_updates"": 1, ""feasibility_checks"": 1, ""improvements"": 1, ""objective_delta"": -0.20821004685939926, ""old_local_objective"": 62.69923114489698, ""route_local_schedule_evaluations"": 38, ""selected_local_objective"": 62.49102109803758}, ""carbon_decoder_seconds"": 0.0009303750121034682, ""independent_final_replays"": 1, ""joint_activity"": {""assembled_patterns"": 1, ""complete_evaluations"": 0, ""current_pattern"": [""ev"", ""cv"", ""ev""], ""current_proxy_cost"": 621.2913242409613, ""exact_decoder_updates"": 0, ""feasibility_checks"": 1, ""improvements"": 0, ""patterns_considered"": 4, ""route_proxy_evaluations"": 5, ""selected_pattern"": [""ev"", ""cv"", ""ev""], ""selected_proxy_cost"": 621.2913242409613, ""stop_reason"": ""current_pattern_is_best""}, ""joint_decoder_seconds"": 0.00043287500739097595, ""shared_base"": true}",current_v6_shared_base_gate,"{""assembled_patterns"": 1, ""complete_evaluations"": 0, ""current_pattern"": [""ev"", ""cv"", ""ev""], ""current_proxy_cost"": 621.2913242409613, ""exact_decoder_updates"": 0, ""feasibility_checks"": 1, ""improvements"": 0, ""patterns_considered"": 4, ""route_proxy_evaluations"": 5, ""selected_pattern"": [""ev"", ""cv"", ""ev""], ""selected_proxy_cost"": 621.2913242409613, ""stop_reason"": ""current_pattern_is_best""}"
L-main-threeshift-20c-01,2,100,mechanism_alns_v6_without_joint_ablation,mechanism_alns_v6_without_joint_ablation,621.0831141941019,621.0831141941019,True,100,True,0.4190895840874873,3,True,0,aee41b1b108f82f58c3a91dd11ede2a0bcf2ec46353edc9c9fc650a2415f1b8e,52b87b6580636bb08d96f8c7f3bcf09bcdc31573d31f8d3861bde33d88b66422,3b4992bf232d959c1d93b4651e88d2b1430ff9fc26c4deefbece0c6db48db159,152.03459685875424,43.63509404514769,"{""action_changes"": [{""new_emissions_kg"": 14.783641318446831, ""new_start_second"": 67943.63051422453, ""old_emissions_kg"": 17.91811052479856, ""old_start_second"": 39600.0, ""station_id"": ""D1"", ""vehicle_id"": ""EV1#T2""}, {""new_emissions_kg"": 28.85145272670086, ""new_start_second"": 55309.447923893276, ""old_emissions_kg"": 29.85305914330108, ""old_start_second"": 54000.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T1""}], ""actions_retimed"": 2, ""candidate_start_count"": 38, ""complete_evaluations"": 0, ""eligible_actions"": 2, ""exact_decoder_updates"": 1, ""feasibility_checks"": 1, ""improvements"": 1, ""objective_delta"": -0.20821004685939926, ""old_local_objective"": 62.69923114489698, ""route_local_schedule_evaluations"": 38, ""selected_local_objective"": 62.49102109803758}","{""base_alns_activity"": {""alns_actual_moves"": 0}, ""carbon_activity"": {""action_changes"": [{""new_emissions_kg"": 14.783641318446831, ""new_start_second"": 67943.63051422453, ""old_emissions_kg"": 17.91811052479856, ""old_start_second"": 39600.0, ""station_id"": ""D1"", ""vehicle_id"": ""EV1#T2""}, {""new_emissions_kg"": 28.85145272670086, ""new_start_second"": 55309.447923893276, ""old_emissions_kg"": 29.85305914330108, ""old_start_second"": 54000.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T1""}], ""actions_retimed"": 2, ""candidate_start_count"": 38, ""complete_evaluations"": 0, ""eligible_actions"": 2, ""exact_decoder_updates"": 1, ""feasibility_checks"": 1, ""improvements"": 1, ""objective_delta"": -0.20821004685939926, ""old_local_objective"": 62.69923114489698, ""route_local_schedule_evaluations"": 38, ""selected_local_objective"": 62.49102109803758}, ""carbon_decoder_seconds"": 0.001038834045175463, ""independent_final_replays"": 1, ""joint_activity"": {""complete_evaluations"": 0, ""development_ablation"": ""joint_decoder_removed"", ""exact_decoder_updates"": 0, ""improvements"": 0}, ""shared_base"": true}",current_v6_shared_base_gate,"{""complete_evaluations"": 0, ""development_ablation"": ""joint_decoder_removed"", ""exact_decoder_updates"": 0, ""improvements"": 0}"
L-main-threeshift-20c-01,2,100,mechanism_alns_v6_without_carbon_ablation,mechanism_alns_v6_without_carbon_ablation,621.2913242409613,621.2913242409613,True,100,True,0.4184836250497028,3,True,0,aee41b1b108f82f58c3a91dd11ede2a0bcf2ec46353edc9c9fc650a2415f1b8e,52b87b6580636bb08d96f8c7f3bcf09bcdc31573d31f8d3861bde33d88b66422,5804f235f38c41d797c0b2cfac8e318c216909caf314f75d6a05782b765be4f2,156.17067248170616,47.77116966809963,"{""complete_evaluations"": 0, ""development_ablation"": ""carbon_decoder_removed"", ""exact_decoder_updates"": 0, ""improvements"": 0}","{""base_alns_activity"": {""alns_actual_moves"": 0}, ""carbon_activity"": {""complete_evaluations"": 0, ""development_ablation"": ""carbon_decoder_removed"", ""exact_decoder_updates"": 0, ""improvements"": 0}, ""independent_final_replays"": 1, ""joint_activity"": {""assembled_patterns"": 1, ""complete_evaluations"": 0, ""current_pattern"": [""ev"", ""cv"", ""ev""], ""current_proxy_cost"": 621.2913242409613, ""exact_decoder_updates"": 0, ""feasibility_checks"": 1, ""improvements"": 0, ""patterns_considered"": 4, ""route_proxy_evaluations"": 5, ""selected_pattern"": [""ev"", ""cv"", ""ev""], ""selected_proxy_cost"": 621.2913242409613, ""stop_reason"": ""current_pattern_is_best""}, ""joint_decoder_seconds"": 0.00043287500739097595, ""shared_base"": true}",current_v6_shared_base_gate,"{""assembled_patterns"": 1, ""complete_evaluations"": 0, ""current_pattern"": [""ev"", ""cv"", ""ev""], ""current_proxy_cost"": 621.2913242409613, ""exact_decoder_updates"": 0, ""feasibility_checks"": 1, ""improvements"": 0, ""patterns_considered"": 4, ""route_proxy_evaluations"": 5, ""selected_pattern"": [""ev"", ""cv"", ""ev""], ""selected_proxy_cost"": 621.2913242409613, ""stop_reason"": ""current_pattern_is_best""}"
L-main-threeshift-20c-01,3,100,current_project_alns_fresh_shared_base,current_project_alns_fresh_shared_base,621.2913242409613,621.2913242409613,True,100,True,0.32991116697667167,3,True,0,aee41b1b108f82f58c3a91dd11ede2a0bcf2ec46353edc9c9fc650a2415f1b8e,52b87b6580636bb08d96f8c7f3bcf09bcdc31573d31f8d3861bde33d88b66422,5804f235f38c41d797c0b2cfac8e318c216909caf314f75d6a05782b765be4f2,156.1706724817062,47.77116966809964,{},"{""base_alns_activity"": {""alns_actual_moves"": 0}, ""shared_base"": true}",current_v6_shared_base_gate,{}
L-main-threeshift-20c-01,3,100,mechanism_alns_v6,mechanism_alns_v6,621.0831141941019,621.0831141941019,True,100,True,0.33168195898178965,3,True,0,aee41b1b108f82f58c3a91dd11ede2a0bcf2ec46353edc9c9fc650a2415f1b8e,52b87b6580636bb08d96f8c7f3bcf09bcdc31573d31f8d3861bde33d88b66422,3b4992bf232d959c1d93b4651e88d2b1430ff9fc26c4deefbece0c6db48db159,152.03459685875424,43.63509404514769,"{""action_changes"": [{""new_emissions_kg"": 28.85145272670086, ""new_start_second"": 55309.447923893276, ""old_emissions_kg"": 29.85305914330108, ""old_start_second"": 54000.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T1""}, {""new_emissions_kg"": 14.783641318446831, ""new_start_second"": 67943.63051422453, ""old_emissions_kg"": 17.91811052479856, ""old_start_second"": 39600.0, ""station_id"": ""D1"", ""vehicle_id"": ""EV1#T2""}], ""actions_retimed"": 2, ""candidate_start_count"": 38, ""complete_evaluations"": 0, ""eligible_actions"": 2, ""exact_decoder_updates"": 1, ""feasibility_checks"": 1, ""improvements"": 1, ""objective_delta"": -0.20821004685939926, ""old_local_objective"": 62.69923114489698, ""route_local_schedule_evaluations"": 38, ""selected_local_objective"": 62.49102109803758}","{""base_alns_activity"": {""alns_actual_moves"": 0}, ""carbon_activity"": {""action_changes"": [{""new_emissions_kg"": 28.85145272670086, ""new_start_second"": 55309.447923893276, ""old_emissions_kg"": 29.85305914330108, ""old_start_second"": 54000.0, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T1""}, {""new_emissions_kg"": 14.783641318446831, ""new_start_second"": 67943.63051422453, ""old_emissions_kg"": 17.91811052479856, ""old_start_second"": 39600.0, ""station_id"": ""D1"", ""vehicle_id"": ""EV1#T2""}], ""actions_retimed"": 2, ""candidate_start_count"": 38, ""complete_evaluations"": 0, ""eligible_actions"": 2, ""exact_decoder_updates"": 1, ""feasibility_checks"": 1, ""improvements"": 1, ""objective_delta"": -0.20821004685939926, ""old_local_objective"": 62.69923114489698, ""route_local_schedule_evaluations"": 38, ""selected_local_objective"": 62.49102109803758}, ""carbon_decoder_seconds"": 0.0010012920247390866, ""independent_final_replays"": 1, ""joint_activity"": {""assembled_patterns"": 1, ""complete_evaluations"": 0, ""current_pattern"": [""ev"", ""cv"", ""ev""], ""current_proxy_cost"": 621.2913242409613, ""exact_decoder_updates"": 0, ""feasibility_checks"": 1, ""improvements"": 0, ""patterns_considered"": 4, ""route_proxy_evaluations"": 5, ""selected_pattern"": [""ev"", ""cv"", ""ev""], ""selected_proxy_cost"": 621.2913242409613, ""stop_reason"": ""current_pattern_is_best""}, ""joint_decoder_seconds"": 0.000769499980378896, ""shared_base"": true}",current_v6_shared_base_gate,"{""assembled_patterns"": 1, ""complete_evaluations"": 0, ""current_pattern"": [""ev"", ""cv"", ""ev""], ""current_proxy_cost"": 621.2913242409613, ""exact_decoder_updates"": 0, ""feasibility_checks"": 1, ""improvements"": 0, ""patterns_considered"": 4, ""route_proxy_evaluations"": 5, ""selected_pattern"": [""ev"", ""cv"", ""ev""], ""selected_proxy_cost"": 621.2913242409613, ""stop_reason"": ""current_pattern_is_best""}"
