instance_id,seed,mapping_sha256,coalition,coalition_member_count,initial_source,initial_sha256,initial_cost_cny,search_candidate_cost_cny,final_cost_cny,saving_from_initial_cny,selected_source,cross_contractor_customers,cross_contractor_quantity_kg,used_cv,used_ev,route_pool_records,complete_candidate_evaluations,elapsed_seconds,solution_sha256,status,violation_count
cn-prd-150c-02-V2-LOCATIONS,10,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_dongguan,1,SINGLETON_COMMON_INITIAL,6ee5cd987ddb7324b6cc543af6839d1261650609c86c448b6f40fd9f9ac3e0ae,1704.188024686877,1470.4196298620766,1470.4196298620766,233.76839482480045,SEARCH_STRICT_IMPROVEMENT,0,0,2,1,12,32,1.1560770419891924,6f6041aedef9fc60c9e8b39c55da9cc321ef203ebdd82e8880aa0e01361131f4,PASS,0
cn-prd-150c-02-V2-LOCATIONS,10,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_foshan,1,SINGLETON_COMMON_INITIAL,ac1dc17b210a7dac1a95d492b2557e4c4fb816004cb1e15efe56edab8a01d5f6,1433.7789353466492,1433.7789353466492,1433.7789353466492,0.0,INCUMBENT_RETAINED,0,0,2,1,7,32,0.675219832919538,ac1dc17b210a7dac1a95d492b2557e4c4fb816004cb1e15efe56edab8a01d5f6,PASS,0
cn-prd-150c-02-V2-LOCATIONS,10,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_guangzhou,1,SINGLETON_COMMON_INITIAL,8cc83e3ae9582dca8de5c04820eee713d1b3b517df1e1af37476c5a770d249cf,3672.4587911250624,3323.114015212615,3323.114015212615,349.3447759124474,SEARCH_STRICT_IMPROVEMENT,0,0,6,3,134,32,4.408561750082299,40764aa40a174a1f24bdb944ef0acd5ca62cd90bcc09abb00e76460fa7bcab59,PASS,0
cn-prd-150c-02-V2-LOCATIONS,10,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_shenzhen,1,SINGLETON_COMMON_INITIAL,17a0dd108f070db6da8c81c17604918d7df7390be784bb8bc02e909525563a37,4561.860346682816,4451.611961715835,4451.611961715835,110.24838496698158,SEARCH_STRICT_IMPROVEMENT,0,0,8,3,150,32,6.954070666921325,d023f3d50334884302bd3f3ce21198cdb6dcd65ccfeea9ac8dcf396e79233977,PASS,0
cn-prd-150c-02-V2-LOCATIONS,10,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_dongguan+D_foshan,2,COALITION_COMMON_INITIAL,c32b49927c3d4c21404da089efa120c0538ab8ea64ac9baaed987045d35a0092,3137.9669600335264,2002.3706866136356,2002.3706866136356,1135.5962734198908,SEARCH_STRICT_IMPROVEMENT,17,4722.0,4,2,50,32,2.0404236250324175,56e25c573456f2773d15ab7de9e7965a8336ea8f3847a521d4cc5de48b151830,PASS,0
cn-prd-150c-02-V2-LOCATIONS,10,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_dongguan+D_guangzhou,2,COALITION_COMMON_INITIAL,4cb85b35f9b8a33a2d1abe58a1e8580c9f07b102c3c614a05a23a6b753ce7e47,5376.646815811939,4041.0815333649425,4041.0815333649425,1335.5652824469962,SEARCH_STRICT_IMPROVEMENT,36,9583.0,8,4,173,32,7.050622750073671,5592bf7b6d58dcfea3fcb35c82e1da681ddffab1c97e19cd538ff26a65c770e0,PASS,0
cn-prd-150c-02-V2-LOCATIONS,10,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_dongguan+D_shenzhen,2,COALITION_COMMON_INITIAL,058a0222760d6e446c8321acbd4f4f2f1682558b41a8af8c2dd8fe3f029f9160,6287.386569516311,5023.827913141053,5023.827913141053,1263.5586563752586,SEARCH_STRICT_IMPROVEMENT,34,10277.0,10,4,270,32,7.323939666035585,780a562a3fd0562c21238ed81b37209ec2599316136c0096ece1885433e279a4,PASS,0
cn-prd-150c-02-V2-LOCATIONS,10,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_foshan+D_guangzhou,2,COALITION_COMMON_INITIAL,f8a9e0cff4419eb4680a0078843822742ca316ab69f764116539178724f3b787,5213.835983860703,3948.125303317637,3948.125303317637,1265.7106805430658,SEARCH_STRICT_IMPROVEMENT,31,7847.0,7,4,233,32,7.84596758405678,ed11515008251b78275d42fbc6461da7c0693a8518716e095dd2e5163ae25d27,PASS,0
cn-prd-150c-02-V2-LOCATIONS,10,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_foshan+D_shenzhen,2,COALITION_COMMON_INITIAL,9d5a17632f6fde35d53458013a58009408a486af7df97b11c3774a33ed8586c7,5995.639282029464,4271.586057220195,4271.586057220195,1724.0532248092695,SEARCH_STRICT_IMPROVEMENT,34,9447.0,10,4,249,32,8.465981000103056,47aedfbb4bae2ea16941826c702459dec3bf2cd477246fcc4fd3ae31e7ad7e4d,PASS,0
cn-prd-150c-02-V2-LOCATIONS,10,3e5ca59fc5fd5a37acad2fbed1786fc4846125b14e15746190b4783b7ae5713d,D_guangzhou+D_shenzhen,2,COALITION_COMMON_INITIAL,6738d2ccd0c4322818f908f88e8144c19560aa0e35412a4b976b796e8dc1168a,8234.319137807879,5644.395664447592,5644.395664447592,2589.923473360287,SEARCH_STRICT_IMPROVEMENT,57,16599.0,14,6,278,32,10.438889584038407,7b10b06c4f1822deb73d7bb3af7a6d261ee7f1dbc9f957d1f467bd9b605eff90,PASS,0
