instance_id,seed,mapping_sha256,coalition,coalition_member_count,initial_source,initial_sha256,initial_cost_cny,search_candidate_cost_cny,final_cost_cny,saving_from_initial_cny,selected_source,cross_contractor_customers,cross_contractor_quantity_kg,used_cv,used_ev,route_pool_records,complete_candidate_evaluations,elapsed_seconds,solution_sha256,status,violation_count
cn-prd-200c-02-V2-LOCATIONS,4,ee5a7c648addb21b772ce23bc6e230c0f4a27e6ae8daf40a325ac916d698da47,D_dongguan,1,SINGLETON_COMMON_INITIAL,941a194a459a30f7e61a9a6f8409a0ce7c44ad8f988c9580abe2de7ea32b2d6f,1461.776763518536,1453.4254908952396,1453.4254908952396,8.351272623296381,SEARCH_STRICT_IMPROVEMENT,0,0,2,2,33,32,1.5900079999119043,5628b4e464bbe845a9015324b0eb7d0baaf9361b11b0ba41aab2bf70ec085df3,PASS,0
cn-prd-200c-02-V2-LOCATIONS,4,ee5a7c648addb21b772ce23bc6e230c0f4a27e6ae8daf40a325ac916d698da47,D_foshan,1,SINGLETON_COMMON_INITIAL,636f7da73f852c720eb54f3f4125f21515a90fe8f97b446f10081525dd0350f3,2134.402929427919,1410.0162256267859,1410.0162256267859,724.3867038011331,SEARCH_STRICT_IMPROVEMENT,0,0,2,2,41,32,1.6240323750535026,0e5e930a4b81a3194d92f27079f3da24d284f5793cbd3d7ca69617dc90154abe,PASS,0
cn-prd-200c-02-V2-LOCATIONS,4,ee5a7c648addb21b772ce23bc6e230c0f4a27e6ae8daf40a325ac916d698da47,D_guangzhou,1,SINGLETON_COMMON_INITIAL,cf0f5dd768fa9c3fb1fef1be419c77f064a4e5ca7b8e71fa39f21c11614f656d,5572.899188267897,4944.966466556334,4944.966466556334,627.9327217115633,SEARCH_STRICT_IMPROVEMENT,0,0,10,3,151,32,6.359635959030129,3dab7a34c1e5f889775465b40d84c1bbfc6aac560aa3334381b869540078439c,PASS,0
cn-prd-200c-02-V2-LOCATIONS,4,ee5a7c648addb21b772ce23bc6e230c0f4a27e6ae8daf40a325ac916d698da47,D_shenzhen,1,SINGLETON_COMMON_INITIAL,42bfa27f460a327d45d1c3ca5a8bf5ed373d86c30b22e9f88e39a4b7d7c1bdc9,5682.7375079098365,5571.8005455784205,5571.8005455784205,110.936962331416,SEARCH_STRICT_IMPROVEMENT,0,0,10,4,273,32,10.85330791596789,b9ed1d17c3cda395eeadfe26eaa1dc16866dae243b072be97d57e3c1d0a2616f,PASS,0
cn-prd-200c-02-V2-LOCATIONS,4,ee5a7c648addb21b772ce23bc6e230c0f4a27e6ae8daf40a325ac916d698da47,D_dongguan+D_foshan,2,COALITION_COMMON_INITIAL,5428f2f4056d2781d73c6cacc75ad331292baedb3efd0191138d02f14329bef9,3596.1796929464554,2477.11551247949,2477.11551247949,1119.0641804669654,SEARCH_STRICT_IMPROVEMENT,21,5971.0,3,4,122,32,2.7826625829329714,ff7001e19b8ea5db96cfd60e69e4f018fbbfde9a54da98fa159f56dc80226357,PASS,0
cn-prd-200c-02-V2-LOCATIONS,4,ee5a7c648addb21b772ce23bc6e230c0f4a27e6ae8daf40a325ac916d698da47,D_dongguan+D_guangzhou,2,COALITION_COMMON_INITIAL,af36d72de8bb7e4d75a436b29e075d288b776592ca21e4fcc30368aa91c8751f,7034.675951786432,5766.023324369239,5766.023324369239,1268.652627417193,SEARCH_STRICT_IMPROVEMENT,46,12084.0,12,5,325,32,12.192260875017382,4b2a14f06e21580ca3b14aa089af10f9ee65da2ffa4fd96378e8bcf4609dd24b,PASS,0
cn-prd-200c-02-V2-LOCATIONS,4,ee5a7c648addb21b772ce23bc6e230c0f4a27e6ae8daf40a325ac916d698da47,D_dongguan+D_shenzhen,2,COALITION_COMMON_INITIAL,bb87445435a887b23054b0031572bc7ba1d29fe31a8ad42f31de02b6e9f06516,7144.514271428372,6197.840848367128,6197.840848367128,946.6734230612437,SEARCH_STRICT_IMPROVEMENT,42,12012.0,12,6,350,32,14.671658082981594,4dc93281106c3492799ae0c461ff6a43712e364217370ccc9a56a637e60f831f,PASS,0
cn-prd-200c-02-V2-LOCATIONS,4,ee5a7c648addb21b772ce23bc6e230c0f4a27e6ae8daf40a325ac916d698da47,D_foshan+D_guangzhou,2,COALITION_COMMON_INITIAL,e9e42efdc1e95893c5ce040cf63d75a872505b82d4ecf848d6a0be5be2593271,7809.748469780665,6109.212898685144,6109.212898685144,1700.535571095521,SEARCH_STRICT_IMPROVEMENT,40,11040.0,12,5,339,32,14.0763394999085,2b45ed059e7aa66d3a8413d02fca9be5c68854e77db0cd0ad09f5e07f5279438,PASS,0
cn-prd-200c-02-V2-LOCATIONS,4,ee5a7c648addb21b772ce23bc6e230c0f4a27e6ae8daf40a325ac916d698da47,D_foshan+D_shenzhen,2,COALITION_COMMON_INITIAL,45a3bad20456db2e81fa75fe45efc863b06e45cef7dfd05a2f22640d4cc0b45b,7817.140437337755,5312.643306592784,5312.643306592784,2504.4971307449714,SEARCH_STRICT_IMPROVEMENT,42,12082.0,12,6,317,32,11.855515958974138,000f4ba361c39173e7c1390d451eda0224df8f5d28534670ccf9014e5f5ecf84,PASS,0
cn-prd-200c-02-V2-LOCATIONS,4,ee5a7c648addb21b772ce23bc6e230c0f4a27e6ae8daf40a325ac916d698da47,D_guangzhou+D_shenzhen,2,COALITION_COMMON_INITIAL,b9e8dc6e528688dbe9d5dc22ea17a9ba52f7940a7c2b469387cae75cc99c4a54,11255.636696177735,7824.41180362277,7824.41180362277,3431.2248925549648,SEARCH_STRICT_IMPROVEMENT,76,21737.0,20,7,342,32,15.357404832961038,282e30c20d6caa8517d75b27f67b7b2810a4c671260d838d64e69b169782adb8,PASS,0
