instance_id,arm,seed,iterations,runtime_seconds,optimisation_initial_cost,optimisation_best_cost,actual_time_varying_cost,actual_time_varying_emissions_kg,actual_ev_emissions_kg,actual_cv_emissions_kg,electricity_kwh,used_cv,used_ev,customers_served,customers_total,demand_served,demand_total
cn-prd-100c-01-V2-LOCATIONS,DAILY_MEAN_CARBON,11,100,20.552208958019037,3786.9534054733044,3454.4358222915607,3455.0245917682205,325.88267475561844,24.589383107873,301.29329164774543,89.0332366436832,7,3,100,100,24443.0,24443.0
cn-prd-100c-01-V2-LOCATIONS,TIME_VARYING_CARBON,11,100,20.994052166992333,3787.7512086039565,3454.7573375884904,3454.7573375884904,322.32023567630273,21.026944028557317,301.29329164774543,89.0332366436832,7,3,100,100,24443.0,24443.0
