task_id,instance_id,region,tier,seed,HGS-F_cost,HGS-F_cpu_seconds,HGS-E_cost,HGS-E_cpu_seconds,HGS-M_cost,HGS-M_cpu_seconds,MV-HGS-SP_cost,MV-HGS-SP_cpu_seconds,HGS-F_emissions_kg,HGS-E_emissions_kg,HGS-M_emissions_kg,MV-HGS-SP_emissions_kg,protected_stage_1_cost,improvement_over_protected_stage_1,best_current_single_view_cost,route_fusion_incremental_improvement,selected_source,base_source,stage_1_iterations_per_view,stage_2_iterations_per_view,total_iterations_per_view,complete_candidate_attempts,historical_population_snapshot_count,historical_population_candidate_references,historical_quality_selected_count,historical_diversity_selected_count,base_route_pool_size,expanded_route_pool_size,base_mip_status,base_mip_incumbent_available,base_mip_objective,base_mip_dual_bound,base_mip_gap,expanded_mip_status,expanded_mip_incumbent_available,expanded_mip_objective,expanded_mip_dual_bound,expanded_mip_gap,mip_time_limit_seconds_per_stage,HGS-F_curve_points,HGS-F_strict_decreases,HGS-E_curve_points,HGS-E_strict_decreases,HGS-M_curve_points,HGS-M_strict_decreases,MV-HGS-SP_curve_points,MV-HGS-SP_strict_decreases,wallclock_safety_triggered,all_charging_on_registered_date,all_depot_charging_finishes_before_departure,all_depot_fleet_caps_respected,warm_route_types_preserved,history_archive_ledger_complete,all_independently_feasible,witness_sha256,trajectory_sha256,input_manifest_sha256,responsibility_map_sha256,status
D6-E2-STAGED__cn-cy-100c-01-V2-LOCATIONS__seed3,cn-cy-100c-01-V2-LOCATIONS,cy,100,3,5285.201519052848,125.80015779202222,5175.070810721165,150.13598433299921,5173.898398604519,153.51012216697563,5173.897533382516,433.2465989580087,430.7372877216446,394.4351883258143,394.0920484921447,394.0917438867645,5175.070810721165,1.1732773386493136,5173.898398604519,0.0008652220030853641,two_stage_expanded_pool_mip,stage_1_base_pool_mip,5000,20000,25000,280,120,5213,72,72,175,372,OPTIMAL,True,5175.070810721165,5175.070810721165,0.0,OPTIMAL,True,5173.89753338251,5173.7833035874955,2.207809379245687e-05,30.0,11,10,17,16,17,16,24,23,False,True,True,True,True,True,True,db45849807d5abc049b40b0b836c3966a52aacad239cdc34346e904c895e6b19,62f4af723346f1b6eb3f50a0b1eb8c928849ff4af0441c95fe08bec7992197b2,e0d6b30dcf6a55005e4a7a851c96e76c84a17507c4584049106a0d8d5a9b8176,42bda529b1ac47cf5b53cf47eb9e57015369ad724df6874e9158ecbf7c03c9ae,PASS
