E_cv_direct,E_ev_indirect,E_total,active_flags,actual_evals,algorithm,battery_kwh,best_cost,carbon_destroy_attempts,carbon_destroy_best_improvements,carbon_repair_attempts,carbon_repair_best_improvements,category,charging_action_count,checkpoint_operator,checkpoint_path,checkpoint_readable,commit_hash,comparison_mode,cost_carbon,cv_physical_vehicle_count,cv_route_count,elapsed_seconds,ev_physical_vehicle_count,ev_route_count,eval_budget_backstop,evals_per_second,failure_reason,feasible,gate_status,instance,low_carbon_charging_share,max_trips_per_physical_vehicle,numpy,operator_counts,python,replicate,route_count,runtime_cap_seconds,scenario,scenario_label,seed,size,status,timings,violation_count,winner_all_cv,winner_all_ev,winner_ev_route_share,worker_stderr_tail,worker_stdout_tail
2121.723888144482,0.44746238285149326,2122.1713505273333,{},16000,LNS,80.0,3960.9142264324673,0,0,0,0,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/carbon_aware_operator_probe_data/checkpoints/wc80/e2-multidepot-100c-01__LNS__seed1.json,True,6fbf6103e6f73b39ee12d52abd9aad3b9fc62051,wallclock,106.83010578554597,7,14,548.4680574999948,1,1,16000,29.172163777286436,,True,OK,e2-multidepot-100c-01,1.0,2,2.3.5,{},/opt/anaconda3/bin/python3.13,1,15,900.0,wc80,Goeke80 same wall-clock,1,100,OK,{},0,False,False,0.06666666666666667,,
2121.723888144482,0.44746238285149326,2122.1713505273333,{},16000,alns_e2_carbon,80.0,3960.9142264324673,3984,0,3984,0,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/carbon_aware_operator_probe_data/checkpoints/wc80/e2-multidepot-100c-01__alns_e2_carbon__seed1.json,True,6fbf6103e6f73b39ee12d52abd9aad3b9fc62051,wallclock,106.83010578554597,7,14,836.6781204590079,1,1,16000,19.123244182867218,,True,OK,e2-multidepot-100c-01,1.0,2,2.3.5,"{""destroy"": {""carbon_related_removal"": [0, 0, 0, 1992], ""random_customer_removal"": [0, 0, 0, 1992], ""route_segment_removal"": [0, 0, 0, 1992], ""shaw_related_removal"": [0, 0, 0, 1992], ""vehicle_type_swap"": [0, 0, 0, 1992], ""whole_route_removal"": [0, 0, 0, 1992], ""worst_carbon_removal"": [0, 0, 0, 1992], ""worst_customer_removal"": [0, 0, 0, 1992]}, ""repair"": {""greedy_insert_repair"": [0, 0, 0, 3984], ""low_carbon_charging_repair"": [0, 0, 0, 3984], ""regret2_insert_repair"": [0, 0, 0, 3984], ""regret3_insert_repair"": [0, 0, 0, 3984]}, ""scan"": {""infeasible"": 64, ""rebuild_accepts"": 0, ""rebuild_attempts"": 63, ""restart_accepts"": 0, ""restart_attempts"": 1}, ""timing"": {""acceptance"": {""count"": 15936.0, ""seconds"": 0.004069799775606953}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.000244333001319319}, ""destroy:carbon_related_removal"": {""count"": 1992.0, ""seconds"": 1.08984863338992}, ""destroy:random_customer_removal"": {""count"": 1992.0, ""seconds"": 0.30929235176881775}, ""destroy:route_segment_removal"": {""count"": 1992.0, ""seconds"": 0.33809951091825496}, ""destroy:shaw_related_removal"": {""count"": 1992.0, ""seconds"": 10.519443206809228}, ""destroy:vehicle_type_swap"": {""count"": 1992.0, ""seconds"": 6.831620626631775}, ""destroy:whole_route_removal"": {""count"": 1992.0, ""seconds"": 0.30200411382247694}, ""destroy:worst_carbon_removal"": {""count"": 1992.0, ""seconds"": 0.9835283819411416}, ""destroy:worst_customer_removal"": {""count"": 1992.0, ""seconds"": 0.350143550807843}, ""final_check"": {""count"": 1.0, ""seconds"": 0.000330084003508091}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 9.174585336702876}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00030404199787881225}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0006482919998234138}, ""repair:greedy_insert_repair"": {""count"": 3984.0, ""seconds"": 70.00254135958676}, ""repair:low_carbon_charging_repair"": {""count"": 3984.0, ""seconds"": 596.8400367882714}, ""repair:regret2_insert_repair"": {""count"": 3984.0, ""seconds"": 73.23965407350624}, ""repair:regret3_insert_repair"": {""count"": 3984.0, ""seconds"": 72.48734600740136}, ""repair_full_check"": {""count"": 24026.0, ""seconds"": 8.035260941178421}, ""repair_solution_score"": {""count"": 5424.0, ""seconds"": 1.325864648577408}, ""route_model_cost"": {""count"": 676725.0, ""seconds"": 16.013211401557783}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.06443133404536638}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.03256879292894155}}}",/opt/anaconda3/bin/python3.13,1,15,900.0,wc80,Goeke80 same wall-clock,1,100,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004069799775606953}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.000244333001319319}, ""destroy:carbon_related_removal"": {""count"": 1992.0, ""seconds"": 1.08984863338992}, ""destroy:random_customer_removal"": {""count"": 1992.0, ""seconds"": 0.30929235176881775}, ""destroy:route_segment_removal"": {""count"": 1992.0, ""seconds"": 0.33809951091825496}, ""destroy:shaw_related_removal"": {""count"": 1992.0, ""seconds"": 10.519443206809228}, ""destroy:vehicle_type_swap"": {""count"": 1992.0, ""seconds"": 6.831620626631775}, ""destroy:whole_route_removal"": {""count"": 1992.0, ""seconds"": 0.30200411382247694}, ""destroy:worst_carbon_removal"": {""count"": 1992.0, ""seconds"": 0.9835283819411416}, ""destroy:worst_customer_removal"": {""count"": 1992.0, ""seconds"": 0.350143550807843}, ""final_check"": {""count"": 1.0, ""seconds"": 0.000330084003508091}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 9.174585336702876}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.00030404199787881225}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0006482919998234138}, ""repair:greedy_insert_repair"": {""count"": 3984.0, ""seconds"": 70.00254135958676}, ""repair:low_carbon_charging_repair"": {""count"": 3984.0, ""seconds"": 596.8400367882714}, ""repair:regret2_insert_repair"": {""count"": 3984.0, ""seconds"": 73.23965407350624}, ""repair:regret3_insert_repair"": {""count"": 3984.0, ""seconds"": 72.48734600740136}, ""repair_full_check"": {""count"": 24026.0, ""seconds"": 8.035260941178421}, ""repair_solution_score"": {""count"": 5424.0, ""seconds"": 1.325864648577408}, ""route_model_cost"": {""count"": 676725.0, ""seconds"": 16.013211401557783}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.06443133404536638}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.03256879292894155}}",0,False,False,0.06666666666666667,,
2121.723888144482,0.44746238285149326,2122.1713505273333,{},16000,alns_e2_carbon_ablation,80.0,3960.9142264324673,3984,0,3984,0,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/carbon_aware_operator_probe_data/checkpoints/wc80/e2-multidepot-100c-01__alns_e2_carbon_ablation__seed1.json,True,6fbf6103e6f73b39ee12d52abd9aad3b9fc62051,wallclock,106.83010578554597,7,14,329.76905254198937,1,1,16000,48.51880392252007,,True,OK,e2-multidepot-100c-01,1.0,2,2.3.5,"{""destroy"": {""carbon_related_removal"": [0, 0, 0, 1992], ""random_customer_removal"": [0, 0, 0, 1992], ""route_segment_removal"": [0, 0, 0, 1992], ""shaw_related_removal"": [0, 0, 0, 1992], ""vehicle_type_swap"": [0, 0, 0, 1992], ""whole_route_removal"": [0, 0, 0, 1992], ""worst_carbon_removal"": [0, 0, 0, 1992], ""worst_customer_removal"": [0, 0, 0, 1992]}, ""repair"": {""greedy_insert_repair"": [0, 0, 0, 3984], ""low_carbon_charging_repair"": [0, 0, 0, 3984], ""regret2_insert_repair"": [0, 0, 0, 3984], ""regret3_insert_repair"": [0, 0, 0, 3984]}, ""scan"": {""infeasible"": 64, ""rebuild_accepts"": 0, ""rebuild_attempts"": 63, ""restart_accepts"": 0, ""restart_attempts"": 1}, ""timing"": {""acceptance"": {""count"": 15936.0, ""seconds"": 0.004124781029531732}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00024195799778681248}, ""destroy:carbon_related_removal"": {""count"": 1992.0, ""seconds"": 10.564962301155902}, ""destroy:random_customer_removal"": {""count"": 1992.0, ""seconds"": 0.3006984722305788}, ""destroy:route_segment_removal"": {""count"": 1992.0, ""seconds"": 0.33790018476429395}, ""destroy:shaw_related_removal"": {""count"": 1992.0, ""seconds"": 10.498143938370049}, ""destroy:vehicle_type_swap"": {""count"": 1992.0, ""seconds"": 6.797317284261226}, ""destroy:whole_route_removal"": {""count"": 1992.0, ""seconds"": 0.300870313149062}, ""destroy:worst_carbon_removal"": {""count"": 1992.0, ""seconds"": 0.3508069160016021}, ""destroy:worst_customer_removal"": {""count"": 1992.0, ""seconds"": 0.34613173217803705}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00030783300462644547}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 8.882811485498678}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0002959580015158281}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0055223749950528145}, ""repair:greedy_insert_repair"": {""count"": 3984.0, ""seconds"": 74.00404629783588}, ""repair:low_carbon_charging_repair"": {""count"": 3984.0, ""seconds"": 73.32921160162368}, ""repair:regret2_insert_repair"": {""count"": 3984.0, ""seconds"": 74.3991350485012}, ""repair:regret3_insert_repair"": {""count"": 3984.0, ""seconds"": 75.11306617174705}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 10.452996884676395}, ""repair_solution_score"": {""count"": 5424.0, ""seconds"": 1.3215023890079465}, ""route_model_cost"": {""count"": 691499.0, ""seconds"": 16.353751361588365}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.06413387607608456}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.03260925108043011}}}",/opt/anaconda3/bin/python3.13,1,15,900.0,wc80,Goeke80 same wall-clock,1,100,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.004124781029531732}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00024195799778681248}, ""destroy:carbon_related_removal"": {""count"": 1992.0, ""seconds"": 10.564962301155902}, ""destroy:random_customer_removal"": {""count"": 1992.0, ""seconds"": 0.3006984722305788}, ""destroy:route_segment_removal"": {""count"": 1992.0, ""seconds"": 0.33790018476429395}, ""destroy:shaw_related_removal"": {""count"": 1992.0, ""seconds"": 10.498143938370049}, ""destroy:vehicle_type_swap"": {""count"": 1992.0, ""seconds"": 6.797317284261226}, ""destroy:whole_route_removal"": {""count"": 1992.0, ""seconds"": 0.300870313149062}, ""destroy:worst_carbon_removal"": {""count"": 1992.0, ""seconds"": 0.3508069160016021}, ""destroy:worst_customer_removal"": {""count"": 1992.0, ""seconds"": 0.34613173217803705}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00030783300462644547}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 8.882811485498678}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0002959580015158281}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0055223749950528145}, ""repair:greedy_insert_repair"": {""count"": 3984.0, ""seconds"": 74.00404629783588}, ""repair:low_carbon_charging_repair"": {""count"": 3984.0, ""seconds"": 73.32921160162368}, ""repair:regret2_insert_repair"": {""count"": 3984.0, ""seconds"": 74.3991350485012}, ""repair:regret3_insert_repair"": {""count"": 3984.0, ""seconds"": 75.11306617174705}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 10.452996884676395}, ""repair_solution_score"": {""count"": 5424.0, ""seconds"": 1.3215023890079465}, ""route_model_cost"": {""count"": 691499.0, ""seconds"": 16.353751361588365}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.06413387607608456}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.03260925108043011}}",0,False,False,0.06666666666666667,,
2121.723888144482,0.44746238285149326,2122.1713505273333,"{""SETP_ALNS_CRUSH_ADAPTIVE_Q"": ""1"", ""SETP_ALNS_CRUSH_LOCAL_SEARCH"": ""0"", ""SETP_ALNS_CRUSH_REPAIR_STRUCTURE_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_COST_CACHE"": ""1"", ""SETP_ALNS_CRUSH_ROUTE_ELIMINATION"": ""0"", ""SETP_ALNS_CRUSH_SA_ACCEPTANCE"": ""1"", ""SETP_ALNS_CRUSH_SA_MODE"": ""lns_cooling"", ""SETP_ALNS_CRUSH_SCAN_REBUILD"": ""1"", ""SETP_ALNS_CRUSH_SCAN_RESTART"": ""1"", ""SETP_ALNS_CRUSH_TIMING_LEDGER"": ""1"", ""SETP_ALNS_CRUSH_TRUE_ACCEPTANCE"": ""0"", ""SETP_ALNS_CRUSH_TRUE_REPAIR"": ""1""}",16000,alns_e2_throughput,80.0,3960.9142264324673,0,0,0,0,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/carbon_aware_operator_probe_data/checkpoints/wc80/e2-multidepot-100c-01__alns_e2_throughput__seed1.json,True,6fbf6103e6f73b39ee12d52abd9aad3b9fc62051,wallclock,106.83010578554597,7,14,280.6506252090039,1,1,16000,57.01038430997475,,True,OK,e2-multidepot-100c-01,1.0,2,2.3.5,"{""destroy"": {""random_customer_removal"": [0, 0, 0, 2658], ""route_segment_removal"": [0, 0, 0, 2655], ""shaw_related_removal"": [0, 0, 0, 2655], ""vehicle_type_swap"": [0, 0, 0, 2655], ""whole_route_removal"": [0, 0, 0, 2655], ""worst_customer_removal"": [0, 0, 0, 2658]}, ""repair"": {""greedy_insert_repair"": [0, 0, 0, 5312], ""regret2_insert_repair"": [0, 0, 0, 5312], ""regret3_insert_repair"": [0, 0, 0, 5312]}, ""scan"": {""infeasible"": 64, ""rebuild_accepts"": 0, ""rebuild_attempts"": 63, ""restart_accepts"": 0, ""restart_attempts"": 1}, ""timing"": {""acceptance"": {""count"": 15936.0, ""seconds"": 0.003981472822488286}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00024529200163669884}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.4041410015634028}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.4485665943939239}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 13.976867891964503}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 9.044783106044633}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.39915402967017144}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.4635428140463773}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0003055830020457506}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 8.880006426174077}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0003014579997397959}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0006009170028846711}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 83.19203798146918}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 84.42592098194291}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 85.03687627447653}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 10.40569614006381}, ""repair_solution_score"": {""count"": 7234.0, ""seconds"": 1.7647016218543286}, ""route_model_cost"": {""count"": 628491.0, ""seconds"": 14.890149099213886}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.0640847878967179}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.03244128696678672}}}",/opt/anaconda3/bin/python3.13,1,15,900.0,wc80,Goeke80 same wall-clock,1,100,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.003981472822488286}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00024529200163669884}, ""destroy:random_customer_removal"": {""count"": 2658.0, ""seconds"": 0.4041410015634028}, ""destroy:route_segment_removal"": {""count"": 2655.0, ""seconds"": 0.4485665943939239}, ""destroy:shaw_related_removal"": {""count"": 2655.0, ""seconds"": 13.976867891964503}, ""destroy:vehicle_type_swap"": {""count"": 2655.0, ""seconds"": 9.044783106044633}, ""destroy:whole_route_removal"": {""count"": 2655.0, ""seconds"": 0.39915402967017144}, ""destroy:worst_customer_removal"": {""count"": 2658.0, ""seconds"": 0.4635428140463773}, ""final_check"": {""count"": 1.0, ""seconds"": 0.0003055830020457506}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 8.880006426174077}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0003014579997397959}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0006009170028846711}, ""repair:greedy_insert_repair"": {""count"": 5312.0, ""seconds"": 83.19203798146918}, ""repair:regret2_insert_repair"": {""count"": 5312.0, ""seconds"": 84.42592098194291}, ""repair:regret3_insert_repair"": {""count"": 5312.0, ""seconds"": 85.03687627447653}, ""repair_full_check"": {""count"": 31872.0, ""seconds"": 10.40569614006381}, ""repair_solution_score"": {""count"": 7234.0, ""seconds"": 1.7647016218543286}, ""route_model_cost"": {""count"": 628491.0, ""seconds"": 14.890149099213886}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.0640847878967179}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.03244128696678672}}",0,False,False,0.06666666666666667,,
177.07783268155936,0.2972218255658653,177.3750545071252,{},16000,LNS,80.0,476.14411336859115,0,0,0,0,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/carbon_aware_operator_probe_data/checkpoints/wc80/e2-multidepot-10c-01__LNS__seed1.json,True,6fbf6103e6f73b39ee12d52abd9aad3b9fc62051,wallclock,8.929060243888683,1,2,35.48458758299239,1,1,16000,450.8999847491177,,True,OK,e2-multidepot-10c-01,1.0,2,2.3.5,{},/opt/anaconda3/bin/python3.13,1,3,300.0,wc80,Goeke80 same wall-clock,1,10,OK,{},0,False,False,0.3333333333333333,,
138.962192256358,3.415874184150954,142.37806644050897,{},16000,alns_e2_carbon,80.0,387.9007343319535,2120,0,2189,0,multidepot,1,,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/carbon_aware_operator_probe_data/checkpoints/wc80/e2-multidepot-10c-01__alns_e2_carbon__seed1.json,True,6fbf6103e6f73b39ee12d52abd9aad3b9fc62051,wallclock,7.167311864615222,1,1,12.632096540997736,1,1,16000,1266.6147656544313,,True,OK,e2-multidepot-10c-01,0.35021044436153737,1,2.3.5,"{""destroy"": {""carbon_related_removal"": [0, 0, 0, 1060], ""random_customer_removal"": [0, 0, 0, 1060], ""route_segment_removal"": [0, 32, 26, 7760], ""shaw_related_removal"": [0, 0, 0, 1060], ""vehicle_type_swap"": [0, 0, 0, 1060], ""whole_route_removal"": [1, 0, 2, 1755], ""worst_carbon_removal"": [0, 0, 0, 1060], ""worst_customer_removal"": [0, 0, 0, 1060]}, ""repair"": {""greedy_insert_repair"": [0, 32, 26, 8820], ""low_carbon_charging_repair"": [0, 0, 1, 2188], ""regret2_insert_repair"": [0, 0, 0, 2120], ""regret3_insert_repair"": [1, 0, 1, 2747]}, ""scan"": {""infeasible"": 64, ""rebuild_accepts"": 0, ""rebuild_attempts"": 63, ""restart_accepts"": 0, ""restart_attempts"": 1}, ""timing"": {""acceptance"": {""count"": 15936.0, ""seconds"": 0.01278495327278506}, ""checkpoint_model_cost"": {""count"": 2.0, ""seconds"": 8.016699575819075e-05}, ""destroy:carbon_related_removal"": {""count"": 1060.0, ""seconds"": 0.08099183652666397}, ""destroy:random_customer_removal"": {""count"": 1060.0, ""seconds"": 0.03663899682578631}, ""destroy:route_segment_removal"": {""count"": 7818.0, ""seconds"": 0.20207931235199794}, ""destroy:shaw_related_removal"": {""count"": 1060.0, ""seconds"": 0.06633477010473143}, ""destroy:vehicle_type_swap"": {""count"": 1060.0, ""seconds"": 0.24570674006827176}, ""destroy:whole_route_removal"": {""count"": 1758.0, ""seconds"": 0.03177902898460161}, ""destroy:worst_carbon_removal"": {""count"": 1060.0, ""seconds"": 0.07378718297695741}, ""destroy:worst_customer_removal"": {""count"": 1060.0, ""seconds"": 0.027339741165633313}, ""final_check"": {""count"": 1.0, ""seconds"": 8.845901174936444e-05}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 1.9020875262940535}, ""history_model_cost"": {""count"": 2.0, ""seconds"": 0.00010575000487733632}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00013808399671688676}, ""local_search"": {""count"": 2581.0, ""seconds"": 0.0028885971405543387}, ""repair:greedy_insert_repair"": {""count"": 8878.0, ""seconds"": 3.6301123530283803}, ""repair:low_carbon_charging_repair"": {""count"": 2189.0, ""seconds"": 3.33049170691811}, ""repair:regret2_insert_repair"": {""count"": 2120.0, ""seconds"": 1.1219727591815172}, ""repair:regret3_insert_repair"": {""count"": 2749.0, ""seconds"": 1.6695273345685564}, ""repair_full_check"": {""count"": 15251.0, ""seconds"": 1.3655491426907247}, ""repair_solution_score"": {""count"": 1072.0, ""seconds"": 0.035616727036540397}, ""route_model_cost"": {""count"": 804.0, ""seconds"": 0.015124209108762443}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.005520086022443138}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.004674872077885084}}}",/opt/anaconda3/bin/python3.13,1,2,300.0,wc80,Goeke80 same wall-clock,1,10,OK,"{""acceptance"": {""count"": 15936.0, ""seconds"": 0.01278495327278506}, ""checkpoint_model_cost"": {""count"": 2.0, ""seconds"": 8.016699575819075e-05}, ""destroy:carbon_related_removal"": {""count"": 1060.0, ""seconds"": 0.08099183652666397}, ""destroy:random_customer_removal"": {""count"": 1060.0, ""seconds"": 0.03663899682578631}, ""destroy:route_segment_removal"": {""count"": 7818.0, ""seconds"": 0.20207931235199794}, ""destroy:shaw_related_removal"": {""count"": 1060.0, ""seconds"": 0.06633477010473143}, ""destroy:vehicle_type_swap"": {""count"": 1060.0, ""seconds"": 0.24570674006827176}, ""destroy:whole_route_removal"": {""count"": 1758.0, ""seconds"": 0.03177902898460161}, ""destroy:worst_carbon_removal"": {""count"": 1060.0, ""seconds"": 0.07378718297695741}, ""destroy:worst_customer_removal"": {""count"": 1060.0, ""seconds"": 0.027339741165633313}, ""final_check"": {""count"": 1.0, ""seconds"": 8.845901174936444e-05}, ""full_candidate_score"": {""count"": 15936.0, ""seconds"": 1.9020875262940535}, ""history_model_cost"": {""count"": 2.0, ""seconds"": 0.00010575000487733632}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.00013808399671688676}, ""local_search"": {""count"": 2581.0, ""seconds"": 0.0028885971405543387}, ""repair:greedy_insert_repair"": {""count"": 8878.0, ""seconds"": 3.6301123530283803}, ""repair:low_carbon_charging_repair"": {""count"": 2189.0, ""seconds"": 3.33049170691811}, ""repair:regret2_insert_repair"": {""count"": 2120.0, ""seconds"": 1.1219727591815172}, ""repair:regret3_insert_repair"": {""count"": 2749.0, ""seconds"": 1.6695273345685564}, ""repair_full_check"": {""count"": 15251.0, ""seconds"": 1.3655491426907247}, ""repair_solution_score"": {""count"": 1072.0, ""seconds"": 0.035616727036540397}, ""route_model_cost"": {""count"": 804.0, ""seconds"": 0.015124209108762443}, ""scan_build"": {""count"": 64.0, ""seconds"": 0.005520086022443138}, ""scan_score"": {""count"": 64.0, ""seconds"": 0.004674872077885084}}",0,False,False,0.5,,
