accepted,attempts,best_improved,changed,destroy_id,feasible_changed,first_eval,repair_id,seed,share,total_best_gain
22,43,4,28,worst_customer_removal,28,7,regret3_insert_repair,2,0.8958333333333334,1517.74613954883
0,1,0,0,random_customer_removal,0,2,greedy_insert_repair,2,0.020833333333333332,0.0
0,1,0,0,random_customer_removal,0,3,regret2_insert_repair,2,0.020833333333333332,0.0
0,1,0,0,random_customer_removal,0,4,regret3_insert_repair,2,0.020833333333333332,0.0
0,1,0,0,worst_customer_removal,0,5,greedy_insert_repair,2,0.020833333333333332,0.0
0,1,0,0,worst_customer_removal,0,6,regret2_insert_repair,2,0.020833333333333332,0.0
