actual_charging_saving_kg,arm,aware_actual_charging_emissions_kg,aware_predicted_charging_emissions_kg,aware_vs_immediate_moved_action_count,aware_vs_immediate_moved_energy_kwh,baseline_output_sha256,certificate_sha256,charge_actions_at_earliest,charging_strategy,cross_site_customer_count,customer_accounting_pass,elapsed_seconds,eligible_charge_actions,energy_sha256,existing_cross_accepted_count,existing_cross_actual_call_count,existing_cross_best_improved_count,existing_cross_candidate_build_count,existing_cross_changed_candidate_count,existing_cross_dynamic_feasible_count,existing_cross_forced_insertion_count,existing_cross_gate_rejection_count,existing_cross_moved_customer_ids,existing_cross_operator_id,existing_cross_pair_removal_count,existing_cross_rejection_counts_json,existing_cross_scheduled_call_count,existing_cross_scheduled_slots,existing_cross_within_depot_reinsert_count,feasible_cross_candidate_count,forced_cross_attempt_count,future_cost,immediate_actual_charging_emissions_kg,immediate_predicted_charging_emissions_kg,main_evaluations,main_search_seed,minimum_profit_margin,minimum_profit_ratio,moved_charge_actions,moved_charge_kwh,moved_from_search_schedule_actions,moved_from_search_schedule_kwh,network,participation_gate_rejections,predicted_charging_saving_kg,profit_margins_json,profit_ratios_json,responsibility_condition,route_sha256,running_actual_charging_emissions_kg,running_depot_profit_json,running_predicted_charging_emissions_kg,running_total_actual_emissions_kg,running_total_cost,running_total_profit,same_state_baseline_allowed_cross_count,same_state_baseline_cost,same_state_baseline_profit_json,same_state_baseline_start_source,same_state_cost_saving_pct,second_start_sha256,selected_future_profit_json,shadow_evaluations,shadow_existing_cross_actual_call_count,shadow_search_seed,solution_sha256,stage,stage_new_customer_count,stage_new_customer_ids_json,stream_seed,trigger_second
0.0,full,63.731277010628155,61.68698861421339,0,0,31dc3db43f7ef5b9e99eb986ed28685810885ce9305ee8f15726395bf7822aa9,1baa7aed0d599cb1d696f9ecf6bb4a290e63f40f237ee6fb0832b09123896f98,8,aware,0,True,0.12983499999972992,8,fa32c38e6dc09ffd21bfcd82987a6fd06f08ca8cfef29a84a17b9004eac06832,0,0,0,0,0,0,0,0,,reciprocal_boundary_reinsert_v1,0,{},0,,0,2,2,2025.8970642288243,63.731277010628155,61.68698861421339,2,50012,0.0,1.0,2,149.39642765878378,2,149.39642765878378,N114,2,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",geographic,b99aaf94fba7e5c7e2ccad28ed2615012daca528895ef2885e6b7a5ddad49840,101.6611777508148,"{""D0"": 2999.8667393457335, ""D1"": 2678.7728401409818}",96.4407697446253,944.3872018603695,3913.8256373464806,5678.639579486715,0,2025.8970642288243,"{""D0"": 2999.8667393457326, ""D1"": 2678.772840140983}",owner_fixed_asset_repack,0.0,31dc3db43f7ef5b9e99eb986ed28685810885ce9305ee8f15726395bf7822aa9,"{""D0"": 2999.8667393457326, ""D1"": 2678.772840140983}",2,0,50011,2d4a5305fe05de185b85a14b959b326e41c435a456c6e7be4b414b7061d71fc6,1,1,"[""N_S5_001""]",5,32400.0
0.0,no_cooperation,63.731277010628155,61.68698861421339,0,0,31dc3db43f7ef5b9e99eb986ed28685810885ce9305ee8f15726395bf7822aa9,1baa7aed0d599cb1d696f9ecf6bb4a290e63f40f237ee6fb0832b09123896f98,8,aware,0,True,0.11328679200232727,8,fa32c38e6dc09ffd21bfcd82987a6fd06f08ca8cfef29a84a17b9004eac06832,0,0,0,0,0,0,0,0,,reciprocal_boundary_reinsert_v1,0,{},0,,0,0,0,2025.8970642288243,63.731277010628155,61.68698861421339,2,50012,0.0,1.0,2,149.39642765878378,2,149.39642765878378,N114,0,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",geographic,b99aaf94fba7e5c7e2ccad28ed2615012daca528895ef2885e6b7a5ddad49840,101.6611777508148,"{""D0"": 2999.8667393457335, ""D1"": 2678.7728401409818}",96.4407697446253,944.3872018603695,3913.8256373464806,5678.639579486715,0,2025.8970642288243,"{""D0"": 2999.8667393457326, ""D1"": 2678.772840140983}",owner_fixed_asset_repack,0.0,31dc3db43f7ef5b9e99eb986ed28685810885ce9305ee8f15726395bf7822aa9,"{""D0"": 2999.8667393457326, ""D1"": 2678.772840140983}",2,0,50011,2d4a5305fe05de185b85a14b959b326e41c435a456c6e7be4b414b7061d71fc6,1,1,"[""N_S5_001""]",5,32400.0
0.0,no_participation,63.731277010628155,61.68698861421339,0,0,31dc3db43f7ef5b9e99eb986ed28685810885ce9305ee8f15726395bf7822aa9,dc7c9e1c8e2a40adfebf0d9aec75573f1674bc303e367fdf005b80e381edb7f0,8,aware,1,True,0.07534037499863189,8,fa32c38e6dc09ffd21bfcd82987a6fd06f08ca8cfef29a84a17b9004eac06832,0,0,0,0,0,0,0,0,,reciprocal_boundary_reinsert_v1,0,{},0,,0,2,2,1970.9711401560949,63.731277010628155,61.68698861421339,2,50012,-31.11870247813249,0.9896266383869706,2,149.39642765878378,2,149.39642765878378,N114,0,0.0,"{""D0"": -31.11870247813249, ""D1"": 86.04462655086172}","{""D0"": 0.9896266383869706, ""D1"": 1.032120911956959}",geographic,3b02c3963a71fdcf0345b4a9a28330745a4d86ffdbe38c6de20f89b12d3b54dd,101.6611777508148,"{""D0"": 2968.748036867601, ""D1"": 2764.8174666918435}",96.4407697446253,900.934791323542,3858.899713273752,5733.565503559445,0,2025.8970642288243,"{""D0"": 2999.8667393457326, ""D1"": 2678.772840140983}",owner_fixed_asset_repack,2.7111902693653143,31dc3db43f7ef5b9e99eb986ed28685810885ce9305ee8f15726395bf7822aa9,"{""D0"": 2968.7480368676, ""D1"": 2764.817466691845}",2,0,50011,f0c05f7b80ac1091b277e499e057274148ca54525f993f82565d14516f86cdc5,1,1,"[""N_S5_001""]",5,32400.0
0.0,simple_insertion,63.731277010628155,61.68698861421339,0,0,31dc3db43f7ef5b9e99eb986ed28685810885ce9305ee8f15726395bf7822aa9,1baa7aed0d599cb1d696f9ecf6bb4a290e63f40f237ee6fb0832b09123896f98,8,aware,0,True,0.06480254099733429,8,fa32c38e6dc09ffd21bfcd82987a6fd06f08ca8cfef29a84a17b9004eac06832,0,0,0,0,0,0,0,0,,reciprocal_boundary_reinsert_v1,0,{},0,,0,0,0,2025.8970642288243,63.731277010628155,61.68698861421339,1,50012,0.0,1.0,2,149.39642765878378,2,149.39642765878378,N114,0,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",geographic,b99aaf94fba7e5c7e2ccad28ed2615012daca528895ef2885e6b7a5ddad49840,101.6611777508148,"{""D0"": 2999.8667393457335, ""D1"": 2678.7728401409818}",96.4407697446253,944.3872018603695,3913.8256373464806,5678.639579486715,0,2025.8970642288243,"{""D0"": 2999.8667393457326, ""D1"": 2678.772840140983}",owner_fixed_asset_repack,0.0,31dc3db43f7ef5b9e99eb986ed28685810885ce9305ee8f15726395bf7822aa9,"{""D0"": 2999.8667393457326, ""D1"": 2678.772840140983}",2,0,50011,2d4a5305fe05de185b85a14b959b326e41c435a456c6e7be4b414b7061d71fc6,1,1,"[""N_S5_001""]",5,32400.0
0.0,full,27.620666481669506,24.920161598141785,0,0,058bcf2f6b020287dba98544c58935fe7d12d7fd36fb6cf59f719102f53da24c,766319a3702904367bd5f7f16cfc3e576da17cc56668a484c4006241da961bd6,4,aware,0,True,0.26630724999995437,4,7a42a88d0c643c5b17f4dcbd50c768a1c62b7afb644c5def5cd08a15c5426aff,1,1,0,1,1,1,2,1,C024;C103,reciprocal_boundary_reinsert_v1,1,{},1,1,0,1,0,3817.0507199284148,27.620666481669506,24.920161598141785,2,10012,0.0,1.0,2,113.43030067585042,2,113.43030067585042,N114,1,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",historical_mixed,bafe2ff76e624c0a85ff1ddcb94bd94dcb3a8aea62747461d2d2a9c1c9b12ef7,76.6395774992424,"{""D0"": 2373.039928170142, ""D1"": 2274.8670472409885}",69.19781726343558,1864.740122262522,4985.80134455541,4647.906975411131,0,3817.0507199284148,"{""D0"": 2483.025813891687, ""D1"": 2301.7154091215098}",owner_fixed_asset_repack,0.0,058bcf2f6b020287dba98544c58935fe7d12d7fd36fb6cf59f719102f53da24c,"{""D0"": 2483.025813891687, ""D1"": 2301.7154091215098}",2,1,10011,9135282f098b21608263cb19d9e7a315d6a161940e0b60846d0af336e28ec12d,1,0,[],1,10800.0
0.0,full,83.85896302840202,82.26281680992322,0,0,d4da8d0fb87c0e749a102811db480f1ebfd13eaa180e3617e78a68e3fba12d1a,31063f62efb27b1a3bc95607512772355114f5f18398ba237d959c8ca8ca435b,8,aware,0,True,0.20417929199902574,8,19878d37f4dadfbfd1558395c618f8f5ffe5fddb5f5308611b803d83aa1502ef,0,0,0,0,0,0,0,0,,reciprocal_boundary_reinsert_v1,0,{},0,,0,0,2,3447.0019962174206,83.85896302840202,82.26281680992322,2,10022,0.0,1.0,3,204.89059636635537,3,204.89059636635537,N114,0,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",historical_mixed,f140cbdd0eaadad170c66e8841a67982b5c26fec669195cc0c91c2075ae198c1,151.73713704752052,"{""D0"": 1922.7571367160049, ""D1"": 2069.062568468784}",143.54573265350083,1842.2460346887206,5705.118492174281,3991.8197051847887,0,3447.0019962174206,"{""D0"": 1943.7757714312413, ""D1"": 2093.801204749023}",owner_fixed_asset_repack,0.0,d4da8d0fb87c0e749a102811db480f1ebfd13eaa180e3617e78a68e3fba12d1a,"{""D0"": 1943.7757714312413, ""D1"": 2093.801204749023}",2,0,10021,0dc5cbefc0ddc2d6803dbe98e8fb9f7b84f09e5d2d620e69fd75329287f494a5,2,1,"[""N_S1_001""]",1,21600.0
0.0,full,53.49375383014451,50.97813778649954,0,0,e4f2deccd7fc695acef971836ade599215d872702af1e3e2c1fb21e5b72638d0,2006143991012e2b25059545a2a9a13c1bdfd2204426511806f31d6fe6743a6e,5,aware,0,True,0.17053683300036937,5,fe808627bc057ba808e4cad5234ff1066c35c35fdd98205afc9724e2d3a2751e,1,1,0,1,1,1,2,1,C105;C109,reciprocal_boundary_reinsert_v1,1,{},1,1,0,1,0,2946.418925174776,53.49375383014451,50.97813778649954,2,10032,0.0,1.0,3,228.33137858450152,3,228.33137858450152,N114,1,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",historical_mixed,1dbf52849f90ef3ed96ba0455f294da976108ea736e875a0d530ae46303d9f35,136.14977955427705,"{""D0"": 1834.4622174052429, ""D1"": 1984.357795000653}",125.66233815530845,1921.5794018118813,5844.790824953175,3818.820012405896,0,2946.418925174776,"{""D0"": 1865.1927255648584, ""D1"": 2032.1087817316013}",owner_fixed_asset_repack,0.0,e4f2deccd7fc695acef971836ade599215d872702af1e3e2c1fb21e5b72638d0,"{""D0"": 1865.1927255648584, ""D1"": 2032.1087817316013}",2,1,10031,5189e2972d443609bd72757de2572c26498304a200197f01d94fe3245b0398b2,3,0,[],1,32400.0
0.0,no_cooperation,24.188252408400018,21.887063011707568,0,0,058bcf2f6b020287dba98544c58935fe7d12d7fd36fb6cf59f719102f53da24c,fd9af0bd68a7e0289ff048d2cfd501b7ddbf13c59a841acf5654d9194b1af712,4,aware,0,True,0.24346504200366326,4,db023fa4c2c8153ea453dc6fb9cf84df6b68bbe39b722446696a58f8b74bb2d2,1,1,1,1,1,1,0,0,,reciprocal_boundary_reinsert_v1,1,{},1,1,1,0,0,3793.402758071311,24.188252408400018,21.887063011707568,2,10012,0.0,1.0,2,79.75818328136721,2,79.75818328136721,N114,0,0.0,"{""D0"": 23.647961857105656, ""D1"": 0.0}","{""D0"": 1.009523848574108, ""D1"": 1.0}",historical_mixed,2863febf74bd6f6bea0bdfc90cd16194afc90566448e64d408dbdf6b40669c91,73.20716342597292,"{""D0"": 2396.687890027247, ""D1"": 2274.8670472409885}",66.16471867700136,1862.556537882817,4962.153382698306,4671.554937268235,0,3817.0507199284148,"{""D0"": 2483.025813891687, ""D1"": 2301.7154091215098}",owner_fixed_asset_repack,0.6195349130060114,058bcf2f6b020287dba98544c58935fe7d12d7fd36fb6cf59f719102f53da24c,"{""D0"": 2506.6737757487927, ""D1"": 2301.7154091215098}",2,1,10011,61c77fcde538a63a5c8bd10aa0ca0626d5b6afbe9b80eb5448ef35e5060dd075,1,0,[],1,10800.0
0.0,no_cooperation,90.72980945800494,89.09319952734894,0,0,1dbe23b4bca7b45972e312b7ac9d10c4a09c808f47c4d584704e9730be5d15e5,81b5f8435d00130a3b53b502b9cce24eaf3264557a1a5c270ad582e748e61d9c,9,aware,0,True,0.24726641699817264,9,8fdd4d078a53ba543aadeccc50a0c7303367c85ebfe50d1100ec66b27bd5a42e,0,0,0,0,0,0,0,0,,reciprocal_boundary_reinsert_v1,0,{},0,,0,0,0,3537.726262314796,90.72980945800494,89.09319952734894,2,10022,0.0,1.0,5,301.4263867447964,5,301.4263867447964,N114,0,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",historical_mixed,b9e670ff0cf50b80114ab22a1cb2980b8c29a6dfea354fc726e0d05d6c341a20,155.17556940385396,"{""D0"": 1855.680832475733, ""D1"": 2069.062568468784}",147.34301678449233,1828.1679393913532,5772.194796414554,3924.743400944517,0,3537.726262314796,"{""D0"": 1870.4600238377711, ""D1"": 2093.801204749023}",owner_fixed_asset_repack,0.0,1dbe23b4bca7b45972e312b7ac9d10c4a09c808f47c4d584704e9730be5d15e5,"{""D0"": 1870.4600238377711, ""D1"": 2093.801204749023}",2,0,10021,f13aa7cfe516ecc9d7cbc655d85df9e60786f8f7c6418562382de670cf30be9e,2,1,"[""N_S1_001""]",1,21600.0
0.0,no_cooperation,48.828728400859646,47.27873617282159,0,0,c108a44b04e0de7ae3dd37862a254f1ed29aa8796e31b3161d5c74dc0c0fd4ac,77426045e6357765494901a9417d255bbc49068f912b1016fc5a8d41433e57b1,4,aware,0,True,0.15666395800508326,4,2953e1ccea09dbf602a42d83498435155c2aada6d70cf9cff03ceb8f4505bc6f,1,1,1,1,1,1,0,0,,reciprocal_boundary_reinsert_v1,1,{},1,1,1,0,0,2458.110051196287,48.828728400859646,47.27873617282159,2,10032,95.71378120223108,1.0471220949407096,2,197.50083176415333,2,197.50083176415333,N114,0,0.0,"{""D0"": 141.03892190081865, ""D1"": 95.71378120223108}","{""D0"": 1.0754435972585397, ""D1"": 1.0471220949407096}",historical_mixed,a801f19013798c1cd374f4a17e0159542e56a8602fde2c9afa1a28170c931cc0,127.55017086142536,"{""D0"": 2010.5007056157256, ""D1"": 2079.14967872719}",118.37037252257575,1818.541211377072,5573.960453016154,4089.6503843429155,0,2694.8627542993368,"{""D0"": 1869.461783714908, ""D1"": 2031.186884255907}",owner_fixed_asset_repack,8.78533434496205,c108a44b04e0de7ae3dd37862a254f1ed29aa8796e31b3161d5c74dc0c0fd4ac,"{""D0"": 2010.5007056157267, ""D1"": 2126.900665458138}",2,1,10031,39c72a6e3d1ab4fdaaa489768f2575b9f286435bc518e164bf71a0a24e7dc691,3,0,[],1,32400.0
0.0,simple_insertion,23.90677084886601,21.621758553296203,0,0,058bcf2f6b020287dba98544c58935fe7d12d7fd36fb6cf59f719102f53da24c,c3066883d97f5c60c7c51845c6213bca5673b99a4afce8034b56799fdcdc04df,4,aware,0,True,0.27985933300078614,4,017ca4d3e75531ed4affb2232e5c3bc3dad00d695c31ac1a7a2cfb42ae08ed72,1,1,1,1,1,1,0,0,,reciprocal_boundary_reinsert_v1,1,{},1,1,1,0,0,3803.6432619700026,23.90677084886601,21.621758553296203,1,10012,-10.240503898691713,0.9955509252542215,2,79.75818328136721,2,79.75818328136721,N114,0,0.0,"{""D0"": 23.647961857105656, ""D1"": -10.240503898691713}","{""D0"": 1.009523848574108, ""D1"": 0.9955509252542215}",historical_mixed,ffdd5512a3e26dbdb967c9676f033a6ad56bdaa47b73fc9cbf887f04a0f9a36a,72.92568186643891,"{""D0"": 2396.687890027247, ""D1"": 2264.6265433422973}",65.89941421859,1872.2112166152228,4972.393886596997,4661.314433369544,0,3817.0507199284148,"{""D0"": 2483.025813891687, ""D1"": 2301.7154091215098}",owner_fixed_asset_repack,0.3512517632635379,058bcf2f6b020287dba98544c58935fe7d12d7fd36fb6cf59f719102f53da24c,"{""D0"": 2506.6737757487927, ""D1"": 2291.474905222818}",2,1,10011,717517896ae84920cf799c9892da8cc263c932c4e9fc20ffd101c632b21b5c28,1,0,[],1,10800.0
0.0,simple_insertion,90.72980945800494,89.09319952734894,0,0,1dbe23b4bca7b45972e312b7ac9d10c4a09c808f47c4d584704e9730be5d15e5,81b5f8435d00130a3b53b502b9cce24eaf3264557a1a5c270ad582e748e61d9c,9,aware,0,True,0.1609870839965879,9,8fdd4d078a53ba543aadeccc50a0c7303367c85ebfe50d1100ec66b27bd5a42e,0,0,0,0,0,0,0,0,,reciprocal_boundary_reinsert_v1,0,{},0,,0,0,0,3537.726262314796,90.72980945800494,89.09319952734894,1,10022,0.0,1.0,5,301.4263867447964,5,301.4263867447964,N114,0,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",historical_mixed,b9e670ff0cf50b80114ab22a1cb2980b8c29a6dfea354fc726e0d05d6c341a20,155.17556940385396,"{""D0"": 1855.680832475733, ""D1"": 2069.062568468784}",147.34301678449233,1828.1679393913532,5772.194796414554,3924.743400944517,0,3537.726262314796,"{""D0"": 1870.4600238377711, ""D1"": 2093.801204749023}",owner_fixed_asset_repack,0.0,1dbe23b4bca7b45972e312b7ac9d10c4a09c808f47c4d584704e9730be5d15e5,"{""D0"": 1870.4600238377711, ""D1"": 2093.801204749023}",2,0,10021,f13aa7cfe516ecc9d7cbc655d85df9e60786f8f7c6418562382de670cf30be9e,2,1,"[""N_S1_001""]",1,21600.0
0.0,simple_insertion,48.828728400859646,47.27873617282159,0,0,c108a44b04e0de7ae3dd37862a254f1ed29aa8796e31b3161d5c74dc0c0fd4ac,77426045e6357765494901a9417d255bbc49068f912b1016fc5a8d41433e57b1,4,aware,0,True,0.1229923749997397,4,2953e1ccea09dbf602a42d83498435155c2aada6d70cf9cff03ceb8f4505bc6f,1,1,1,1,1,1,0,0,,reciprocal_boundary_reinsert_v1,1,{},1,1,1,0,0,2458.110051196287,48.828728400859646,47.27873617282159,1,10032,95.71378120223108,1.0471220949407096,2,197.50083176415333,2,197.50083176415333,N114,0,0.0,"{""D0"": 141.03892190081865, ""D1"": 95.71378120223108}","{""D0"": 1.0754435972585397, ""D1"": 1.0471220949407096}",historical_mixed,a801f19013798c1cd374f4a17e0159542e56a8602fde2c9afa1a28170c931cc0,127.55017086142536,"{""D0"": 2010.5007056157256, ""D1"": 2079.14967872719}",118.37037252257575,1818.541211377072,5573.960453016154,4089.6503843429155,0,2694.8627542993368,"{""D0"": 1869.461783714908, ""D1"": 2031.186884255907}",owner_fixed_asset_repack,8.78533434496205,c108a44b04e0de7ae3dd37862a254f1ed29aa8796e31b3161d5c74dc0c0fd4ac,"{""D0"": 2010.5007056157267, ""D1"": 2126.900665458138}",2,1,10031,39c72a6e3d1ab4fdaaa489768f2575b9f286435bc518e164bf71a0a24e7dc691,3,0,[],1,32400.0
0.0,full,31.899032437052803,28.721348620730133,0,0,3f3b790791dbd92ce60985e6f32b78fbf96e7535cdfcf795878c7adfbeaa1a58,c181836c4a3fdac64dec1362b1fddb45df6fefff99c6309d30ff8e9e5b9331a3,5,aware,0,True,0.33052620800299337,5,f57ea7a6755f218596e96777232b0a5ffceba1283b193936aa0d53d5790f7504,0,1,0,1,1,0,2,0,,reciprocal_boundary_reinsert_v1,1,"{""E7_DYNAMIC_MULTITRIP_V1: no inherited asset can serve open route DYN_OPEN_008"": 1}",1,1,0,0,0,3825.6035884919215,31.899032437052803,28.721348620730133,2,20012,0.0,1.0,3,165.59062421035128,3,165.59062421035128,N114,0,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",historical_mixed,a246f7d1d629f37d15451ffef63dcada05ceacd02dd44a103078f7bf4ade5d93,80.9179434546257,"{""D0"": 2335.531053349528, ""D1"": 2269.341213531555}",72.99900428602392,1845.7623893134744,4994.354213118915,4604.872266881082,0,3825.6035884919215,"{""D0"": 2445.5169390710726, ""D1"": 2296.1895754120756}",owner_fixed_asset_repack,0.0,3f3b790791dbd92ce60985e6f32b78fbf96e7535cdfcf795878c7adfbeaa1a58,"{""D0"": 2445.5169390710726, ""D1"": 2296.1895754120756}",2,1,20011,602e44a24cdd7120e044a06304eeeb0b8ba679ea49086491f6f3710c8b14f092,1,0,[],2,10800.0
0.0,full,71.76766071315137,67.54074003224524,0,0,747ec0caab34b452e8d18ad5e775ca29ae37a7787de73e7643ee37b3f52ca829,56ce0b385ec942d11483e6c52075e4367c5c87584c60d6297f2b2ba1f273f4c8,7,aware,0,True,0.21359829099674243,7,403315a394804e761f9a91c0643667cf63f0073eecc54e68157477c29f14723f,1,1,0,1,1,1,2,1,C057;C076,reciprocal_boundary_reinsert_v1,1,{},1,1,0,1,0,3387.5600548445086,71.76766071315137,67.54074003224524,2,20022,0.0,1.0,3,165.9571130626926,3,165.9571130626926,N114,1,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",historical_mixed,d631d45a49d786ce74cb3467ea023ab6416f18c49ad8df57b269fbb000f8b095,137.3101447564206,"{""D0"": 1917.4101752193105, ""D1"": 2086.171457117871}",126.6658628498223,1782.2276231945027,5596.3229642200195,4003.5816323371814,0,3387.5600548445086,"{""D0"": 1932.854505907915, ""D1"": 2110.9111032423098}",owner_fixed_asset_repack,0.0,747ec0caab34b452e8d18ad5e775ca29ae37a7787de73e7643ee37b3f52ca829,"{""D0"": 1932.854505907915, ""D1"": 2110.9111032423098}",2,1,20021,675972b4be159c980350636b535df0d2795b4a6ce107010d5c92baf5e79ae4e6,2,0,[],2,21600.0
0.0,full,46.94553105829815,45.12631576545344,0,0,ffbb4b456f38823e34f45627c0ea9009f5b8ae53262c27a129dce1661a4a35a8,3ab1d339078d3181f6e9bb94f5f32ca608e9a1b2d7c10514b76e91c141c08721,5,aware,0,True,0.09177495900075883,5,e7d951e0b9c501dd5cdfae3a618ff8817a0945682d9b9c13c5e96a47a1f8c67b,0,0,0,0,0,0,0,0,,reciprocal_boundary_reinsert_v1,0,{},0,,0,1,2,2268.8325528761957,46.94553105829815,45.12631576545344,2,20032,0.0,1.0,2,173.61203659826697,2,173.61203659826697,N114,1,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",historical_mixed,d28b2b3fc9dff10717ea919084058c5acd60fd679d7b511b2c235e1e0431b533,131.8849428929272,"{""D0"": 2031.911575863745, ""D1"": 2225.6012106566945}",121.55375850660245,1789.5133242704617,5433.473970036762,4257.5127865204395,0,2268.8325528761957,"{""D0"": 2046.8388472225117, ""D1"": 2269.547480591951}",owner_fixed_asset_repack,0.0,ffbb4b456f38823e34f45627c0ea9009f5b8ae53262c27a129dce1661a4a35a8,"{""D0"": 2046.8388472225117, ""D1"": 2269.547480591951}",2,0,20031,fb2f4513b3d57758330f84e475388fb32fa3d60c413f9f4f4206e7883a5acbb6,3,1,"[""N_S2_001""]",2,32400.0
0.0,no_cooperation,31.899032437052803,28.721348620730133,0,0,3f3b790791dbd92ce60985e6f32b78fbf96e7535cdfcf795878c7adfbeaa1a58,c181836c4a3fdac64dec1362b1fddb45df6fefff99c6309d30ff8e9e5b9331a3,5,aware,0,True,0.23489716600306565,5,f57ea7a6755f218596e96777232b0a5ffceba1283b193936aa0d53d5790f7504,1,1,0,1,1,1,0,0,,reciprocal_boundary_reinsert_v1,1,{},1,1,1,0,0,3825.6035884919215,31.899032437052803,28.721348620730133,2,20012,0.0,1.0,3,165.59062421035128,3,165.59062421035128,N114,0,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",historical_mixed,a246f7d1d629f37d15451ffef63dcada05ceacd02dd44a103078f7bf4ade5d93,80.9179434546257,"{""D0"": 2335.531053349528, ""D1"": 2269.341213531555}",72.99900428602392,1845.7623893134744,4994.354213118915,4604.872266881082,0,3825.6035884919215,"{""D0"": 2445.5169390710726, ""D1"": 2296.1895754120756}",owner_fixed_asset_repack,0.0,3f3b790791dbd92ce60985e6f32b78fbf96e7535cdfcf795878c7adfbeaa1a58,"{""D0"": 2445.5169390710726, ""D1"": 2296.1895754120756}",2,1,20011,602e44a24cdd7120e044a06304eeeb0b8ba679ea49086491f6f3710c8b14f092,1,0,[],2,10800.0
0.0,no_cooperation,71.76766071315137,67.54074003224524,0,0,747ec0caab34b452e8d18ad5e775ca29ae37a7787de73e7643ee37b3f52ca829,56ce0b385ec942d11483e6c52075e4367c5c87584c60d6297f2b2ba1f273f4c8,7,aware,0,True,0.18464474999927916,7,403315a394804e761f9a91c0643667cf63f0073eecc54e68157477c29f14723f,1,1,0,1,1,1,0,0,,reciprocal_boundary_reinsert_v1,1,{},1,1,1,0,0,3387.5600548445086,71.76766071315137,67.54074003224524,2,20022,0.0,1.0,3,165.9571130626926,3,165.9571130626926,N114,0,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",historical_mixed,d631d45a49d786ce74cb3467ea023ab6416f18c49ad8df57b269fbb000f8b095,137.3101447564206,"{""D0"": 1917.4101752193105, ""D1"": 2086.171457117871}",126.6658628498223,1782.2276231945027,5596.3229642200195,4003.5816323371814,0,3387.5600548445086,"{""D0"": 1932.854505907915, ""D1"": 2110.9111032423098}",owner_fixed_asset_repack,0.0,747ec0caab34b452e8d18ad5e775ca29ae37a7787de73e7643ee37b3f52ca829,"{""D0"": 1932.854505907915, ""D1"": 2110.9111032423098}",2,1,20021,675972b4be159c980350636b535df0d2795b4a6ce107010d5c92baf5e79ae4e6,2,0,[],2,21600.0
0.0,no_cooperation,46.94553105829815,45.12631576545344,0,0,ffbb4b456f38823e34f45627c0ea9009f5b8ae53262c27a129dce1661a4a35a8,3ab1d339078d3181f6e9bb94f5f32ca608e9a1b2d7c10514b76e91c141c08721,5,aware,0,True,0.09687720800138777,5,e7d951e0b9c501dd5cdfae3a618ff8817a0945682d9b9c13c5e96a47a1f8c67b,0,0,0,0,0,0,0,0,,reciprocal_boundary_reinsert_v1,0,{},0,,0,0,0,2268.8325528761957,46.94553105829815,45.12631576545344,2,20032,0.0,1.0,2,173.61203659826697,2,173.61203659826697,N114,0,0.0,"{""D0"": 0.0, ""D1"": 0.0}","{""D0"": 1.0, ""D1"": 1.0}",historical_mixed,d28b2b3fc9dff10717ea919084058c5acd60fd679d7b511b2c235e1e0431b533,131.8849428929272,"{""D0"": 2031.911575863745, ""D1"": 2225.6012106566945}",121.55375850660245,1789.5133242704617,5433.473970036762,4257.5127865204395,0,2268.8325528761957,"{""D0"": 2046.8388472225117, ""D1"": 2269.547480591951}",owner_fixed_asset_repack,0.0,ffbb4b456f38823e34f45627c0ea9009f5b8ae53262c27a129dce1661a4a35a8,"{""D0"": 2046.8388472225117, ""D1"": 2269.547480591951}",2,0,20031,fb2f4513b3d57758330f84e475388fb32fa3d60c413f9f4f4206e7883a5acbb6,3,1,"[""N_S2_001""]",2,32400.0
