instance_id,route_proxy_mode,seed,runtime_seconds,elapsed_seconds,proxy_best_exact_objective,archive_best_exact_objective,archive_minus_proxy,strict_archive_improvement,archive_not_worse,feasible,violation_count,archive_candidates_completed,population_size,hgs_iterations
cn-jjj-25c-02-V2-LOCATIONS,cv_only,1,2.0,2.764611624996178,1504.6110213099596,1491.3435544220167,-13.267466887942874,True,True,True,0,24,122,1640
cn-jjj-25c-02-V2-LOCATIONS,naive_ev,1,2.0,2.8102022919920273,1453.3895449398997,1453.3895449398997,0.0,False,True,True,0,24,106,1491
cn-jjj-25c-02-V2-LOCATIONS,mechanism_ev,1,2.0,2.8292891669552773,1466.271964073409,1466.271964073409,0.0,False,True,True,0,24,85,1535
cn-prd-75c-02-V2-LOCATIONS,cv_only,1,2.0,4.325927124998998,3647.493436656085,3608.793865136185,-38.69957151990002,True,True,True,0,24,100,547
cn-prd-75c-02-V2-LOCATIONS,naive_ev,1,2.0,5.149514874967281,3776.7488527561895,3772.7049290359773,-4.043923720212206,True,True,True,0,24,97,429
cn-prd-75c-02-V2-LOCATIONS,mechanism_ev,1,2.0,5.6949047920061275,3924.9913854794427,3912.569471907128,-12.42191357231468,True,True,True,0,24,100,405
cn-cy-150c-02-V2-LOCATIONS,cv_only,1,2.0,7.815876624954399,7712.484573479043,7712.484573479043,0.0,False,True,True,0,24,90,258
cn-cy-150c-02-V2-LOCATIONS,naive_ev,1,2.0,12.271365207969211,8390.063453334695,8390.063453334695,0.0,False,True,True,0,24,74,154
cn-cy-150c-02-V2-LOCATIONS,mechanism_ev,1,2.0,13.482730708026793,8729.129910622945,8708.049688910105,-21.080221712840284,True,True,True,0,24,88,142
