stream_seed,D0_profit_ratio,D1_profit_ratio,minimum_profit_ratio,both_depots_no_worse
1,0.8554301524715249,1.156918134718355,0.8554301524715249,False
2,1.0202558821763779,0.9720022831829684,0.9720022831829684,False
3,0.9650960837108095,1.0455971324692672,0.9650960837108095,False
4,1.0315469744642658,1.018131990727376,1.018131990727376,True
5,1.0236490304194295,1.0288142202751027,1.0236490304194295,True
