instance_id,n,seed,arm,status,cost,cpu_seconds,emissions_kg,joint_complete_candidate_attempts,mip_status_class,mip_gap,witness_file,witness_key,source_scope
cn-prd-50c-01-V2-LOCATIONS,50,7,HGS-E,PASS,2436.1481056303983,21.360139374999562,140.98554326075703,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed7/solution_witnesses.json,HGS-E,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,7,HGS-M,PASS,2438.875777490123,21.823802957995213,141.68043117416357,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed7/solution_witnesses.json,HGS-M,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,7,MV-HGS-SP,PASS,2434.5852089862865,64.20891254200251,141.58237814731532,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed7/solution_witnesses.json,MV-HGS-SP,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,8,HGS-F,PASS,2496.0390972782943,20.602501750006923,174.0056195834619,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed8/solution_witnesses.json,HGS-F,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,8,HGS-E,PASS,2435.142130518525,21.03981845799717,141.4611590887914,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed8/solution_witnesses.json,HGS-E,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,8,HGS-M,PASS,2435.457999418578,22.104444915996282,142.3728084274674,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed8/solution_witnesses.json,HGS-M,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,8,MV-HGS-SP,PASS,2434.5852089862865,64.09576883299451,141.58237814731532,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed8/solution_witnesses.json,MV-HGS-SP,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,9,HGS-F,PASS,2497.4965249429174,20.71521620900603,171.11078410032863,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed9/solution_witnesses.json,HGS-F,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,9,HGS-E,PASS,2438.9384991686156,21.512665292000747,141.67595045971515,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed9/solution_witnesses.json,HGS-E,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,9,HGS-M,PASS,2435.142130518525,21.741783999998006,141.4611590887914,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed9/solution_witnesses.json,HGS-M,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,9,MV-HGS-SP,PASS,2434.5852089862865,64.32042395899771,141.58237814731532,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed9/solution_witnesses.json,MV-HGS-SP,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,10,HGS-F,PASS,2489.8511677186193,20.356501000002027,171.41309227204536,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed10/solution_witnesses.json,HGS-F,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,10,HGS-E,PASS,2437.909151411933,22.659611875002156,142.63670992931435,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed10/solution_witnesses.json,HGS-E,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,10,HGS-M,PASS,2434.9467414726355,21.5358344999986,141.45875574396587,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed10/solution_witnesses.json,HGS-M,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,10,MV-HGS-SP,PASS,2434.5852089862865,64.91416549999849,141.58237814731532,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_20260723/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed10/solution_witnesses.json,MV-HGS-SP,corrected_representative_extra_gate
