instance_id,n,seed,arm,status,cost,cpu_seconds,emissions_kg,joint_complete_candidate_attempts,mip_status_class,mip_gap,witness_file,witness_key,source_scope
cn-prd-50c-01-V2-LOCATIONS,50,1,HGS-F,PASS,2468.13821350964,23.056030292005744,185.07252979509838,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed1/solution_witnesses.json,HGS-F,corrected_full_gate
cn-prd-50c-01-V2-LOCATIONS,50,1,HGS-E,PASS,2395.074255021319,24.205861207999988,167.9321312552574,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed1/solution_witnesses.json,HGS-E,corrected_full_gate
cn-prd-50c-01-V2-LOCATIONS,50,1,HGS-M,PASS,2393.8185755222853,21.65184154099552,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed1/solution_witnesses.json,HGS-M,corrected_full_gate
cn-prd-50c-01-V2-LOCATIONS,50,1,MV-HGS-SP,PASS,2393.8185755222853,69.29644891701173,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed1/solution_witnesses.json,MV-HGS-SP,corrected_full_gate
cn-prd-50c-01-V2-LOCATIONS,50,2,HGS-F,PASS,2468.13821350964,29.50593200000003,185.07252979509838,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed2/solution_witnesses.json,HGS-F,corrected_full_gate
cn-prd-50c-01-V2-LOCATIONS,50,2,HGS-E,PASS,2394.7198530549317,22.741239707975183,167.72059175347346,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed2/solution_witnesses.json,HGS-E,corrected_full_gate
cn-prd-50c-01-V2-LOCATIONS,50,2,HGS-M,PASS,2393.8185755222853,23.221694499981822,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed2/solution_witnesses.json,HGS-M,corrected_full_gate
cn-prd-50c-01-V2-LOCATIONS,50,2,MV-HGS-SP,PASS,2393.8185755222853,75.857184374996,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed2/solution_witnesses.json,MV-HGS-SP,corrected_full_gate
cn-prd-50c-01-V2-LOCATIONS,50,3,HGS-F,PASS,2468.13821350964,22.948147084010998,185.07252979509838,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed3/solution_witnesses.json,HGS-F,corrected_full_gate
cn-prd-50c-01-V2-LOCATIONS,50,3,HGS-E,PASS,2393.8185755222853,23.760164875013288,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed3/solution_witnesses.json,HGS-E,corrected_full_gate
cn-prd-50c-01-V2-LOCATIONS,50,3,HGS-M,PASS,2393.8185755222853,22.013608417008072,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed3/solution_witnesses.json,HGS-M,corrected_full_gate
cn-prd-50c-01-V2-LOCATIONS,50,3,MV-HGS-SP,PASS,2393.8185755222853,69.24028870800976,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed3/solution_witnesses.json,MV-HGS-SP,corrected_full_gate
cn-prd-50c-01-V2-LOCATIONS,50,4,HGS-F,PASS,2473.2451623263755,24.19483712501824,186.24099183135164,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed4/solution_witnesses.json,HGS-F,corrected_full_gate
cn-prd-50c-01-V2-LOCATIONS,50,4,HGS-E,PASS,2393.8185755222853,22.97063295802218,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed4/solution_witnesses.json,HGS-E,corrected_full_gate
cn-prd-50c-01-V2-LOCATIONS,50,4,HGS-M,PASS,2393.8185755222853,22.920892374997493,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed4/solution_witnesses.json,HGS-M,corrected_full_gate
cn-prd-50c-01-V2-LOCATIONS,50,4,MV-HGS-SP,PASS,2393.8185755222853,70.46870091700112,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed4/solution_witnesses.json,MV-HGS-SP,corrected_full_gate
cn-prd-50c-01-V2-LOCATIONS,50,5,HGS-F,PASS,2471.498936546319,23.861250749992905,185.66193398211496,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed5/solution_witnesses.json,HGS-F,corrected_full_gate
cn-prd-50c-01-V2-LOCATIONS,50,5,HGS-E,PASS,2393.8185755222853,21.56814650000888,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed5/solution_witnesses.json,HGS-E,corrected_full_gate
cn-prd-50c-01-V2-LOCATIONS,50,5,HGS-M,PASS,2393.8185755222853,22.609198249992914,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed5/solution_witnesses.json,HGS-M,corrected_full_gate
cn-prd-50c-01-V2-LOCATIONS,50,5,MV-HGS-SP,PASS,2393.8185755222853,68.436569625017,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/full_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed5/solution_witnesses.json,MV-HGS-SP,corrected_full_gate
cn-prd-50c-01-V2-LOCATIONS,50,6,HGS-F,PASS,2468.13821350964,19.84475483300048,185.07252979509838,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed6/solution_witnesses.json,HGS-F,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,6,HGS-E,PASS,2393.8185755222853,22.656273832981242,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed6/solution_witnesses.json,HGS-E,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,6,HGS-M,PASS,2393.8185755222853,21.782314083975507,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed6/solution_witnesses.json,HGS-M,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,6,MV-HGS-SP,PASS,2393.8185755222853,64.60969620899414,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed6/solution_witnesses.json,MV-HGS-SP,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,7,HGS-F,PASS,2468.13821350964,19.51038012499339,185.07252979509838,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed7/solution_witnesses.json,HGS-F,corrected_representative_extra_gate
cn-prd-50c-01-V2-LOCATIONS,50,7,HGS-E,PASS,2393.8185755222853,21.91100054202252,167.54789903952434,80,OPTIMAL,0.0,baselines/e2_final_campaign_20260720/corrected_china81_rerun_v3_20260724/representative_gate/extra_gate/tasks/D6-E2__cn-prd-50c-01-V2-LOCATIONS__seed7/solution_witnesses.json,HGS-E,corrected_representative_extra_gate
