instance_id,arm,seed,iterations,runtime_seconds,optimisation_initial_cost,optimisation_best_cost,actual_time_varying_cost,actual_time_varying_emissions_kg,actual_ev_emissions_kg,actual_cv_emissions_kg,electricity_kwh,used_cv,used_ev,customers_served,customers_total,demand_served,demand_total
cn-cy-50c-01-V2-LOCATIONS,DAILY_MEAN_CARBON,11,100,42.594399541965686,2483.181813560564,2228.678310264044,2229.0570660188396,186.87952207217833,12.137889534826332,174.741632537352,59.40496543429728,5,2,50,50,13266.0,13266.0
cn-cy-50c-01-V2-LOCATIONS,TIME_VARYING_CARBON,11,100,42.512291833991185,2483.638643547911,2228.952361544908,2228.952361544908,185.48383460308395,10.74220206573195,174.741632537352,59.40496543429728,5,2,50,50,13266.0,13266.0
