instance_id,verdict,focus_customer_count,focus_customers_json,all_generated_move_count,all_cross_depot_move_count,focused_cross_depot_move_count,evaluated_count,complete_model_feasible_count,improving_feasible_count,status_counts_json,initial_cost_cny,initial_emissions_kg,initial_minimum_participation_margin_cny,initial_maximum_charge_end_soc,initial_charging_actions_entering_taper_region,best_feasible_action_id,best_feasible_penalized_change_cny,best_feasible_improves_initial,incremental_evaluations,sentinel_evaluations,wall_seconds,peak_rss_mb,failure_reason
cn-prd-150c-03-V2-LOCATIONS,CROSS_DEPOT_FOCUS_PROBE_COMPLETE,150,"{""C001"": 0.0, ""C002"": 0.0, ""C003"": 0.0, ""C004"": 0.0, ""C005"": 0.0, ""C006"": 0.0, ""C007"": 0.0, ""C008"": 0.0, ""C009"": 0.0, ""C010"": 0.0, ""C011"": 0.0, ""C012"": 0.0, ""C013"": 0.0, ""C014"": 0.0, ""C015"": 0.0, ""C016"": 0.0, ""C017"": 0.0, ""C018"": 0.0, ""C019"": 0.0, ""C020"": 0.0, ""C021"": 0.0, ""C022"": 0.0, ""C023"": 0.0, ""C024"": 0.0, ""C025"": 0.0, ""C026"": 0.0, ""C027"": 0.0, ""C028"": 0.0, ""C029"": 0.0, ""C030"": 0.0, ""C031"": 0.0, ""C032"": 0.0, ""C033"": 0.0, ""C034"": 0.0, ""C035"": 0.0, ""C036"": 0.0, ""C037"": 0.0, ""C038"": 0.0, ""C039"": 0.0, ""C040"": 0.0, ""C041"": 0.0, ""C042"": 0.0, ""C043"": 0.0, ""C044"": 0.0, ""C045"": 0.0, ""C046"": 0.0, ""C047"": 0.0, ""C048"": 0.0, ""C049"": 0.0, ""C050"": 0.0, ""C051"": 0.0, ""C052"": 0.0, ""C053"": 0.0, ""C054"": 0.0, ""C055"": 0.0, ""C056"": 0.0, ""C057"": 0.0, ""C058"": 0.0, ""C059"": 0.0, ""C060"": 0.0, ""C061"": 0.0, ""C062"": 0.0, ""C063"": 0.0, ""C064"": 0.0, ""C065"": 0.0, ""C066"": 0.0, ""C067"": 0.0, ""C068"": 0.0, ""C069"": 0.0, ""C070"": 0.0, ""C071"": 0.0, ""C072"": 0.0, ""C073"": 0.0, ""C074"": 0.0, ""C075"": 0.0, ""C076"": 0.0, ""C077"": 0.0, ""C078"": 0.0, ""C079"": 0.0, ""C080"": 0.0, ""C081"": 0.0, ""C082"": 0.0, ""C083"": 0.0, ""C084"": 0.0, ""C085"": 0.0, ""C086"": 0.0, ""C087"": 0.0, ""C088"": 0.0, ""C089"": 0.0, ""C090"": 0.0, ""C091"": 0.0, ""C092"": 0.0, ""C093"": 0.0, ""C094"": 0.0, ""C095"": 0.0, ""C096"": 0.0, ""C097"": 0.0, ""C098"": 0.0, ""C099"": 0.0, ""C100"": 0.0, ""C101"": 0.0, ""C102"": 0.0, ""C103"": 0.0, ""C104"": 0.0, ""C105"": 0.0, ""C106"": 0.0, ""C107"": 0.0, ""C108"": 0.0, ""C109"": 0.0, ""C110"": 0.0, ""C111"": 0.0, ""C112"": 0.0, ""C113"": 0.0, ""C114"": 0.0, ""C115"": 0.0, ""C116"": 0.0, ""C117"": 0.0, ""C118"": 0.0, ""C119"": 0.0, ""C120"": 0.0, ""C121"": 0.0, ""C122"": 0.0, ""C123"": 0.0, ""C124"": 0.0, ""C125"": 0.0, ""C126"": 0.0, ""C127"": 0.0, ""C128"": 0.0, ""C129"": 0.0, ""C130"": 0.0, ""C131"": 0.0, ""C132"": 0.0, ""C133"": 0.0, ""C134"": 0.0, ""C135"": 0.0, ""C136"": 0.0, ""C137"": 0.0, ""C138"": 0.0, ""C139"": 0.0, ""C140"": 0.0, ""C141"": 0.0, ""C142"": 0.0, ""C143"": 0.0, ""C144"": 0.0, ""C145"": 0.0, ""C146"": 0.0, ""C147"": 0.0, ""C148"": 0.0, ""C149"": 0.0, ""C150"": 0.0}",36901,26263,26263,307,0,0,"{""EVALUATED"": 307, ""REJECTED_CHARGING"": 6335, ""REJECTED_INTERFACE"": 19621}",6146.717560057853,657.9989803393332,0.0,0.4740953687509735,0,,,False,307,307,423.8592165829905,863.015625,
