instance_id,arm,search_mode,seed,iterations,runtime_seconds,initial_total_cost_cny,total_cost_cny,total_emissions_kg,cv_direct_emissions_kg,ev_indirect_emissions_kg,used_cv,used_ev,electricity_kwh,customers_served,customers_total,demand_served,demand_total,caps_by_depot_json,individual_fingerprint
cn-prd-50c-01-V2-LOCATIONS,BOTH_TYPES_AVAILABLE,FULL_PROBLEM_COMPONENTS,11,21,1199.9442678330233,2020.7252944015852,1793.348839580645,126.34916272649504,101.70851972564425,24.640643000850783,2,4,98.05579428095055,50,50,12223.0,12223.0,"{""D_guangzhou"": {""num_cv"": 4, ""num_ev"": 4, ""total_fleet_cap"": 4}, ""D_shenzhen"": {""num_cv"": 4, ""num_ev"": 4, ""total_fleet_cap"": 4}}",179b7c4543e1bd5609b37a79b7f2641382f69ab4e50646d71493985813b7e46e
