candidate_scores,distance_double,elapsed_seconds,eval_budget,evaluations,expected_objective,failure_codes,independent_recompute_pass,initial_distance_double,initial_route_count,initial_solution_sha256,instance,model_violation_count,objective,process_cpu_seconds,route_count,score_counts,seed,solution_sha256,status,structural_counts,swapstar_trace,true_swapstar_accepted_count,true_swapstar_evaluations,true_swapstar_trace_count
160,4036.727669281394,5.638067999971099,160,160,998974.7276692814,[],True,4178.497799061866,21,e76ccff3742037a9213923897584e44306448a6b91bfca24018f4e3f2e4657e1,C1_2_1,0,998974.7276692814,6.211272999999999,21,"{""candidate"": 160, ""candidate_channel:destroy_repair"": 152, ""candidate_channel:true_swapstar"": 8, ""reference"": 2, ""reference_cache_hit"": 5, ""reference_cache_hit:history"": 5, ""reference_phase:final"": 1, ""reference_phase:initial"": 1, ""repair_delta"": 24334}",1,f3820cf26ca842819c9c6042f53f9d995148e9ffc90595c458727f16cf58bb90,OK,"{""accepted"": 2, ""attempts"": 2, ""best_improved"": 1, ""rejected"": 0}","[{""accepted"": false, ""accepted_worse"": false, ""actual_evals_added"": 1, ""best_improved"": false, ""better_current"": false, ""candidate_backend"": ""winner_operator_set"", ""candidate_obj"": 1046421.6490095461, ""candidate_route_count"": 22, ""candidate_route_count_delta"": 1, ""changed"": true, ""destroy_id"": ""whole_route_removal"", ""eval"": 124, ""hard_violation_count"": 0, ""local_search_attempted"": true, ""local_search_improved"": false, ""local_search_obj_after"": 1046421.6490095461, ""local_search_obj_before"": 1046421.6490095461, ""local_search_route_count_after"": 22, ""local_search_route_count_before"": 22, ""local_search_route_count_delta"": 0, ""move"": 120, ""operator_base_id"": ""winner_kernel_v1"", ""outcome_candidate_obj"": 1046357.1291452168, ""outcome_hard_violation_count"": 0, ""previous_best_obj"": 999039.2475336108, ""previous_obj"": 999039.2475336108, ""previous_route_count"": 21, ""raw_action"": [3, 0, -1, -1], ""raw_candidate_obj"": 1046421.6490095461, ""raw_candidate_route_count"": 22, ""raw_candidate_route_count_delta"": 1, ""raw_changed"": true, ""raw_hard_violation_count"": 0, ""raw_removed_count"": 0, ""remove_count_q"": null, ""remove_fraction"": null, ""removed_count"": 0, ""repair_id"": ""greedy_insert_repair"", ""revert_reason"": ""candidate_usable"", ""selector_epsilon"": NaN, ""selector_iter"": 119, ""selector_pair_times"": 104, ""selector_phase"": ""exploit"", ""selector_probability"": NaN, ""selector_sample"": NaN, ""selector_temperature"": NaN, ""selector_type"": ""alpha_ucb"", ""selector_value"": 1.19212623889866, ""strong_bridge_backend_changed"": ""N/A"", ""strong_bridge_backend_destroy"": ""N/A"", ""strong_bridge_backend_detail"": ""N/A"", ""strong_bridge_backend_feasible"": ""N/A"", ""strong_bridge_backend_produced"": ""N/A"", ""strong_bridge_backend_removed_count"": ""N/A"", ""strong_bridge_backend_repair"": ""N/A"", ""structural_component"": ""true_swapstar"", ""temperature"": null, ""true_swapstar_accepted_move_count"": 4, ""true_swapstar_attempted"": true, ""true_swapstar_evaluations_used"": 4, ""true_swapstar_feasibility_checks"": 699, ""true_swapstar_improved"": true, ""true_swapstar_proxy_moves_considered"": 3081, ""true_swapstar_stop_reason"": ""evaluation_limit_reached"", ""true_swapstar_time_seconds"": 0.485806709039025, ""winner_operator_module"": ""setp_solver.algorithms.resetp_alns.kernel.winner""}, {""accepted"": true, ""accepted_worse"": false, ""actual_evals_added"": 1, ""best_improved"": true, ""better_current"": true, ""candidate_backend"": ""winner_operator_set"", ""candidate_obj"": 999039.2475336108, ""candidate_route_count"": 21, ""candidate_route_count_delta"": 0, ""changed"": true, ""destroy_id"": ""whole_route_removal"", ""eval"": 129, ""hard_violation_count"": 0, ""local_search_attempted"": true, ""local_search_improved"": false, ""local_search_obj_after"": 999039.2475336108, ""local_search_obj_before"": 999039.2475336108, ""local_search_route_count_after"": 21, ""local_search_route_count_before"": 21, ""local_search_route_count_delta"": 0, ""move"": 121, ""operator_base_id"": ""winner_kernel_v1"", ""outcome_candidate_obj"": 998974.7276692814, ""outcome_hard_violation_count"": 0, ""previous_best_obj"": 999039.2475336108, ""previous_obj"": 999039.2475336108, ""previous_route_count"": 21, ""raw_action"": [3, 0, -1, -1], ""raw_candidate_obj"": 999039.2475336108, ""raw_candidate_route_count"": 21, ""raw_candidate_route_count_delta"": 0, ""raw_changed"": true, ""raw_hard_violation_count"": 0, ""raw_removed_count"": 0, ""remove_count_q"": null, ""remove_fraction"": null, ""removed_count"": 0, ""repair_id"": ""greedy_insert_repair"", ""revert_reason"": ""candidate_usable"", ""selector_epsilon"": NaN, ""selector_iter"": 120, ""selector_pair_times"": 105, ""selector_phase"": ""exploit"", ""selector_probability"": NaN, ""selector_sample"": NaN, ""selector_temperature"": NaN, ""selector_type"": ""alpha_ucb"", ""selector_value"": 1.1815905574555825, ""strong_bridge_backend_changed"": ""N/A"", ""strong_bridge_backend_destroy"": ""N/A"", ""strong_bridge_backend_detail"": ""N/A"", ""strong_bridge_backend_feasible"": ""N/A"", ""strong_bridge_backend_produced"": ""N/A"", ""strong_bridge_backend_removed_count"": ""N/A"", ""strong_bridge_backend_repair"": ""N/A"", ""structural_component"": ""true_swapstar"", ""temperature"": null, ""true_swapstar_accepted_move_count"": 4, ""true_swapstar_attempted"": true, ""true_swapstar_evaluations_used"": 4, ""true_swapstar_feasibility_checks"": 686, ""true_swapstar_improved"": true, ""true_swapstar_proxy_moves_considered"": 2846, ""true_swapstar_stop_reason"": ""evaluation_limit_reached"", ""true_swapstar_time_seconds"": 0.4615150839672424, ""winner_operator_module"": ""setp_solver.algorithms.resetp_alns.kernel.winner""}]",8,8,2
