budget,profile,rows,ok_rows,fail_rows,infeasible_rows,under_eval_rows,mean_best_cost,mean_gap_vs_lns,mean_route_count,mean_cost_fix,unchanged_rate,best_improved_rate,normalized_pair_entropy,top1_pair_share,top2_pair_share
4000,A0_MAIN_LOCAL_SEARCH,48,48,0,0,0,1886.9758195362608,-0.004385253026182812,10.208333333333334,816.6666666666666,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN
4000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,48,48,0,0,0,1872.8299796515269,0.0038323386258464383,10.125,810.0,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN
4000,A8_ROUTE_POOL_RECOMBINATION,48,48,0,0,0,1872.4793344740447,0.003937320291989213,10.125,810.0,0.5442640590883923,0.010023923694904985,0.9349338641371571,0.16285350132154908,0.29547330261907
4000,A9_RVND_SWAPSTAR_LOCAL_SEARCH,48,48,0,0,0,1872.8299796515269,0.0038323386258464383,10.125,810.0,0.54542507072746,0.010040423162001181,0.9341315381796315,0.16274375480449937,0.2946498140952899
4000,A10_ELITE_ARCHIVE_RESTART,48,48,0,0,0,1871.7854225672324,0.004063229527668067,10.125,810.0,0.5442901766592493,0.010102276407475894,0.9358960365703853,0.16323481785606084,0.295499420189927
4000,LNS_REFERENCE,48,48,0,0,0,1897.9023840670818,0.0,10.020833333333334,801.6666666666666,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN
