E_cv_direct,E_ev_indirect,E_total,actual_evals,algorithm,algorithm_specific_update_count,best_cost,best_signature,carbon_tier,category,charging_ablation_json,charging_action_count,charging_actions_moved_from_search_output,charging_strategy,checkpoint_path,common_lift,components,cost_carbon,cv_route_count,display_algorithm,elapsed_seconds,electricity_kwh,ev_route_count,eval_budget,eval_closed,eval_closure_required,evals_per_second,failure_reason,feasible,flags_json,flip_lift,gate_status,head,history_json,instance,legacy_carbon_search_operators,liveness_flags,liveness_verdict,low_carbon_charging_share,native_best_updates,native_lift,operator_counts_json,phase,price_override,route_count,route_count_unique,route_structure_signature,run_id,runtime_cap_seconds,scenario_type,seed,size,solution_json,status,violation_count,source_run_id,row_provenance,execution_commit,harness_commit,preflight_role,preflight_run_id
946.0568341850395,0.319818636002464,946.376652821042,2,staged_hybrid_carbon_aware,0,1880.1889194665705,c0a5e668bd4bb158c1702388066ba445042b2b4a8d216b9b8638c4bb9a949d92,,threeshift,"{""E_cv_direct"": 946.0568341850395, ""E_ev_indirect"": 0.5183192796886696, ""E_total"": 946.5751534647281, ""algorithm"": ""staged_hybrid_carbon_naive"", ""best_cost"": 1880.1989119889738, ""best_signature"": ""584bf1879bf4f680cdbcb6494d9776cdb521f773b23a0c2581b2425d3986e7e6"", ""charging_action_count"": 1, ""charging_strategy"": ""naive"", ""cost_carbon"": 47.65059322541442, ""electricity_kwh"": 6.733023915841331, ""route_structure_signature"": ""11c6cc5ae3679c620c7e2470ac52d3d925a9dca0f34c097bcb318d744f38bb7e"", ""solution"": {""charging_actions"": [{""charge_start_second"": 35620.61262480836, ""energy_kwh"": 6.733023915841331, ""occupancy_minutes"": 18.362792497749084, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T1""}], ""cross_site_services"": [], ""routes"": [{""home_depot_id"": ""D0"", ""node_sequence"": [""D0"", ""C010"", ""C018"", ""C027"", ""C022"", ""C030"", ""D0""], ""vehicle_id"": ""CV1#T1"", ""vehicle_type"": ""cv""}, {""home_depot_id"": ""D0"", ""node_sequence"": [""D0"", ""C004"", ""C001"", ""C003"", ""C020"", ""C029"", ""C031"", ""C024"", ""C045"", ""C044"", ""C041"", ""D0""], ""vehicle_id"": ""CV2#T1"", ""vehicle_type"": ""cv""}, {""home_depot_id"": ""D0"", ""node_sequence"": [""D0"", ""C008"", ""C006"", ""C002"", ""C032"", ""C039"", ""C036"", ""C038"", ""C043"", ""D0""], ""vehicle_id"": ""CV1#T2"", ""vehicle_type"": ""cv""}, {""home_depot_id"": ""D0"", ""node_sequence"": [""D0"", ""C017"", ""C026"", ""C023"", ""D0""], ""vehicle_id"": ""CV2#T2"", ""vehicle_type"": ""cv""}, {""home_depot_id"": ""D1"", ""node_sequence"": [""D1"", ""C007"", ""C005"", ""C013"", ""C015"", ""C034"", ""C021"", ""C033"", ""C042"", ""D1""], ""vehicle_id"": ""CV1#T3"", ""vehicle_type"": ""cv""}, {""home_depot_id"": ""D1"", ""node_sequence"": [""D1"", ""C009"", ""C016"", ""C011"", ""C012"", ""C014"", ""C028"", ""C035"", ""C037"", ""D1""], ""vehicle_id"": ""CV2#T3"", ""vehicle_type"": ""cv""}, {""home_depot_id"": ""D1"", ""node_sequence"": [""D1"", ""C019"", ""C040"", ""D1""], ""vehicle_id"": ""CV1#T4"", ""vehicle_type"": ""cv""}, {""home_depot_id"": ""D0"", ""node_sequence"": [""D0"", ""C025"", ""D0""], ""vehicle_id"": ""EV1#T1"", ""vehicle_type"": ""ev""}]}, ""violation_count"": 0}",1,0,aware,/Volumes/移动硬盘（512G）/ReSETP/baselines/e2_alns/e2_16000_preflight_20260712/smoke/checkpoints/L-main-threeshift-20c-01__staged_hybrid_carbon_aware__seed3.json,0.0,,47.64060070301125,7,staged ALNS-LNS hybrid,0.17622633301652968,6.733023915841331,1,2,True,True,11.349020179010779,,True,{},0,OK,0124623e347cd2a6a5548e07e0af66e16d3b634b,"[{""best_cost"": 1880.1889194665705, ""best_obj"": 1880.1889194665705, ""channel"": ""shared_warm_start"", ""eval"": 0, ""operator"": ""shared_warm_start"", ""stage"": 1, ""time_seconds"": 0.000426042010076344}]",L-main-threeshift-20c-01,False,,NOT_BASELINE_ALNS_REFERENCE,1.0,0,0.0,"{""destroy"": {""random_customer_removal"": [0, 0, 0, 1], ""route_segment_removal"": [0, 0, 0, 0], ""shaw_related_removal"": [0, 0, 0, 0], ""vehicle_type_swap"": [0, 0, 0, 0], ""whole_route_removal"": [0, 0, 0, 0], ""worst_customer_removal"": [0, 0, 0, 0]}, ""repair"": {""greedy_insert_repair"": [0, 0, 0, 1], ""regret2_insert_repair"": [0, 0, 0, 0], ""regret3_insert_repair"": [0, 0, 0, 0]}, ""scan"": {""infeasible"": 1, ""rebuild_accepts"": 0, ""rebuild_attempts"": 0, ""restart_accepts"": 0, ""restart_attempts"": 1}, ""score_counts"": {""candidate"": 2, ""repair_delta"": 496}, ""staged_chain"": {""best_phase"": 1, ""budgets"": [2, 0, 0], ""phase_best_objs"": [1880.1889194665705], ""phase_evaluations"": [2], ""phase_operator_counts"": [{""destroy"": {""random_customer_removal"": [0, 0, 0, 1], ""route_segment_removal"": [0, 0, 0, 0], ""shaw_related_removal"": [0, 0, 0, 0], ""vehicle_type_swap"": [0, 0, 0, 0], ""whole_route_removal"": [0, 0, 0, 0], ""worst_customer_removal"": [0, 0, 0, 0]}, ""repair"": {""greedy_insert_repair"": [0, 0, 0, 1], ""regret2_insert_repair"": [0, 0, 0, 0], ""regret3_insert_repair"": [0, 0, 0, 0]}, ""scan"": {""infeasible"": 1, ""rebuild_accepts"": 0, ""rebuild_attempts"": 0, ""restart_accepts"": 0, ""restart_attempts"": 1}, ""score_counts"": {""candidate"": 2, ""repair_delta"": 496}, ""structural"": {""accepted"": 0, ""attempts"": 0, ""best_improved"": 0, ""rejected"": 0}, ""timing"": {""acceptance"": {""count"": 1.0, ""seconds"": 4.5899651013314724e-07}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00033783301478251815}, ""destroy:random_customer_removal"": {""count"": 1.0, ""seconds"": 0.000479957991046831}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00016641701222397387}, ""full_candidate_score"": {""count"": 1.0, ""seconds"": 0.0003027919738087803}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0003973749990109354}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0003342079871799797}, ""repair:greedy_insert_repair"": {""count"": 1.0, ""seconds"": 0.0140845830028411}, ""route_model_cost"": {""count"": 119.0, ""seconds"": 0.0024007930187508464}, ""scan_build"": {""count"": 1.0, ""seconds"": 0.00047645901213400066}, ""scan_score"": {""count"": 1.0, ""seconds"": 0.0003816670214291662}}}]}, ""structural"": {""accepted"": 0, ""attempts"": 0, ""best_improved"": 0, ""rejected"": 0}, ""timing"": {""acceptance"": {""count"": 1.0, ""seconds"": 4.5899651013314724e-07}, ""checkpoint_model_cost"": {""count"": 1.0, ""seconds"": 0.00033783301478251815}, ""destroy:random_customer_removal"": {""count"": 1.0, ""seconds"": 0.000479957991046831}, ""final_check"": {""count"": 1.0, ""seconds"": 0.00016641701222397387}, ""full_candidate_score"": {""count"": 1.0, ""seconds"": 0.0003027919738087803}, ""history_model_cost"": {""count"": 1.0, ""seconds"": 0.0003973749990109354}, ""initial_reference_score"": {""count"": 1.0, ""seconds"": 0.0003342079871799797}, ""repair:greedy_insert_repair"": {""count"": 1.0, ""seconds"": 0.0140845830028411}, ""route_model_cost"": {""count"": 119.0, ""seconds"": 0.0024007930187508464}, ""scan_build"": {""count"": 1.0, ""seconds"": 0.00047645901213400066}, ""scan_score"": {""count"": 1.0, ""seconds"": 0.0003816670214291662}}}",E2_16000_PREFLIGHT,"{""B_battery_kwh"": 280.0, ""carbon_price"": 0.05034}",8,1,11c6cc5ae3679c620c7e2470ac52d3d925a9dca0f34c097bcb318d744f38bb7e,E2_FINAL_10SEED__diagnostic_280_override__threeshift__L-main-threeshift-20c-01__staged_hybrid_carbon_aware__seed3,2700.0,diagnostic_280_override,3,20,"{""charging_actions"": [{""charge_start_second"": 99000.0, ""energy_kwh"": 6.733023915841331, ""occupancy_minutes"": 18.362792497749084, ""station_id"": ""D0"", ""vehicle_id"": ""EV1#T1""}], ""cross_site_services"": [], ""routes"": [{""home_depot_id"": ""D0"", ""node_sequence"": [""D0"", ""C010"", ""C018"", ""C027"", ""C022"", ""C030"", ""D0""], ""vehicle_id"": ""CV1#T1"", ""vehicle_type"": ""cv""}, {""home_depot_id"": ""D0"", ""node_sequence"": [""D0"", ""C004"", ""C001"", ""C003"", ""C020"", ""C029"", ""C031"", ""C024"", ""C045"", ""C044"", ""C041"", ""D0""], ""vehicle_id"": ""CV2#T1"", ""vehicle_type"": ""cv""}, {""home_depot_id"": ""D0"", ""node_sequence"": [""D0"", ""C008"", ""C006"", ""C002"", ""C032"", ""C039"", ""C036"", ""C038"", ""C043"", ""D0""], ""vehicle_id"": ""CV1#T2"", ""vehicle_type"": ""cv""}, {""home_depot_id"": ""D0"", ""node_sequence"": [""D0"", ""C017"", ""C026"", ""C023"", ""D0""], ""vehicle_id"": ""CV2#T2"", ""vehicle_type"": ""cv""}, {""home_depot_id"": ""D1"", ""node_sequence"": [""D1"", ""C007"", ""C005"", ""C013"", ""C015"", ""C034"", ""C021"", ""C033"", ""C042"", ""D1""], ""vehicle_id"": ""CV1#T3"", ""vehicle_type"": ""cv""}, {""home_depot_id"": ""D1"", ""node_sequence"": [""D1"", ""C009"", ""C016"", ""C011"", ""C012"", ""C014"", ""C028"", ""C035"", ""C037"", ""D1""], ""vehicle_id"": ""CV2#T3"", ""vehicle_type"": ""cv""}, {""home_depot_id"": ""D1"", ""node_sequence"": [""D1"", ""C019"", ""C040"", ""D1""], ""vehicle_id"": ""CV1#T4"", ""vehicle_type"": ""cv""}, {""home_depot_id"": ""D0"", ""node_sequence"": [""D0"", ""C025"", ""D0""], ""vehicle_id"": ""EV1#T1"", ""vehicle_type"": ""ev""}]}",OK,0,E2_16000_PREFLIGHT__diagnostic_280_override__threeshift__L-main-threeshift-20c-01__staged_hybrid_carbon_pair__seed3,NEW_FROZEN_COMMIT_EXECUTION,0124623e347cd2a6a5548e07e0af66e16d3b634b,ecf8e0e7a9a33a404018ab0f13c11c82d5c32214,wiring_smoke_2eval,E2_16000_PREFLIGHT__L-main-threeshift-20c-01__staged_hybrid_carbon_aware__seed3
