instance_id,verdict,focus_customer_count,focus_customers_json,all_generated_move_count,all_cross_depot_move_count,focused_cross_depot_move_count,evaluated_count,complete_model_feasible_count,improving_feasible_count,status_counts_json,initial_cost_cny,initial_emissions_kg,initial_minimum_participation_margin_cny,initial_maximum_charge_end_soc,initial_charging_actions_entering_taper_region,best_feasible_action_id,best_feasible_penalized_change_cny,best_feasible_improves_initial,incremental_evaluations,sentinel_evaluations,wall_seconds,peak_rss_mb,failure_reason
cn-prd-150c-03-V2-LOCATIONS,CROSS_DEPOT_FOCUS_PROBE_COMPLETE,4,"{""C043"": -13.714346652787004, ""C064"": -14.808739936993996, ""C081"": -4.637212138425006, ""C089"": -5.63622134771801}",36901,26263,872,19,0,0,"{""EVALUATED"": 19, ""REJECTED_CHARGING"": 305, ""REJECTED_INTERFACE"": 548}",6146.717560057853,657.9989803393332,0.0,0.4740953687509735,0,,,False,19,19,4.090294082998298,81.890625,
