algorithm,best_cost,best_obj,eval,instance,operator,seed,time_seconds
alns_e2_throughput,13584.546890245236,13584.546890245236,0,e2-vanilla-200c-01,shared_warm_start,2,0.0007810000097379088
alns_e2_throughput,13483.014643340337,13483.014643340337,5,e2-vanilla-200c-01,random_customer_removal+regret3_insert_repair,2,2.77556025001104
alns_e2_throughput,13327.988977085319,13327.988977085319,7,e2-vanilla-200c-01,random_customer_removal+regret3_insert_repair,2,3.08697974999086
alns_e2_throughput,13147.081628760701,13147.081628760701,8,e2-vanilla-200c-01,random_customer_removal+regret3_insert_repair,2,3.499255417002132
alns_e2_throughput,13105.634463952212,13105.634463952212,10,e2-vanilla-200c-01,random_customer_removal+regret3_insert_repair,2,4.605805875005899
alns_e2_throughput,13023.659164154771,13023.659164154771,11,e2-vanilla-200c-01,random_customer_removal+regret3_insert_repair,2,4.7918811249837745
alns_e2_throughput,12819.196901307001,12819.196901307001,12,e2-vanilla-200c-01,random_customer_removal+regret3_insert_repair,2,4.997160416998668
alns_e2_throughput,12816.352370785024,12816.352370785024,13,e2-vanilla-200c-01,random_customer_removal+regret3_insert_repair,2,5.0742726669996046
alns_e2_throughput,12399.983276182578,12399.983276182578,14,e2-vanilla-200c-01,random_customer_removal+regret3_insert_repair,2,5.536525542003801
alns_e2_throughput,12201.844049997611,12201.844049997611,15,e2-vanilla-200c-01,random_customer_removal+regret3_insert_repair,2,5.91992095898604
alns_e2_throughput,12163.726156223964,12163.726156223964,16,e2-vanilla-200c-01,random_customer_removal+regret3_insert_repair,2,6.13047970898333
alns_e2_throughput,12061.795120695833,12061.795120695833,17,e2-vanilla-200c-01,random_customer_removal+regret3_insert_repair,2,6.7435623339843005
alns_e2_throughput,12060.152186318495,12060.152186318495,20,e2-vanilla-200c-01,random_customer_removal+regret3_insert_repair,2,8.045611167006427
alns_e2_throughput,11992.748034198787,11992.748034198787,23,e2-vanilla-200c-01,random_customer_removal+regret3_insert_repair,2,9.827035583992256
alns_e2_throughput,11827.789560299863,11827.789560299863,28,e2-vanilla-200c-01,random_customer_removal+regret3_insert_repair,2,12.036494917003438
alns_e2_throughput,11786.885616376165,11786.885616376165,31,e2-vanilla-200c-01,random_customer_removal+regret3_insert_repair,2,12.879629292001482
alns_e2_throughput,11395.510925239543,11395.510925239543,35,e2-vanilla-200c-01,random_customer_removal+regret3_insert_repair,2,14.388065334002022
alns_e2_throughput,11390.550770226408,11390.550770226408,134,e2-vanilla-200c-01,random_customer_removal+regret3_insert_repair,2,52.93249795900192
alns_e2_throughput,11373.667019172386,11373.667019172386,239,e2-vanilla-200c-01,random_customer_removal+regret3_insert_repair,2,93.13796741698752
alns_e2_throughput,11348.744511256296,11348.744511256296,307,e2-vanilla-200c-01,random_customer_removal+regret3_insert_repair,2,118.63808966698707
alns_e2_throughput,11238.748581077136,11238.748581077136,311,e2-vanilla-200c-01,random_customer_removal+regret3_insert_repair,2,119.66721966699697
alns_e2_throughput,11230.361232480527,11230.361232480527,349,e2-vanilla-200c-01,route_segment_removal+regret3_insert_repair,2,130.70375566699659
alns_e2_throughput,11208.508545511473,11208.508545511473,367,e2-vanilla-200c-01,vehicle_type_swap+greedy_insert_repair,2,130.87345645899768
alns_e2_throughput,11193.378488530172,11193.378488530172,368,e2-vanilla-200c-01,vehicle_type_swap+greedy_insert_repair,2,130.90106083400315
alns_e2_throughput,11173.115587782135,11173.115587782135,369,e2-vanilla-200c-01,vehicle_type_swap+greedy_insert_repair,2,130.92943062499398
alns_e2_throughput,11152.886646969966,11152.886646969966,370,e2-vanilla-200c-01,vehicle_type_swap+greedy_insert_repair,2,130.95972362498287
alns_e2_throughput,11132.766689728207,11132.766689728207,371,e2-vanilla-200c-01,vehicle_type_swap+greedy_insert_repair,2,130.98956308400375
alns_e2_throughput,11112.398277644917,11112.398277644917,372,e2-vanilla-200c-01,vehicle_type_swap+greedy_insert_repair,2,131.0202248340065
alns_e2_throughput,11080.697685758296,11080.697685758296,373,e2-vanilla-200c-01,vehicle_type_swap+greedy_insert_repair,2,131.05230929199024
alns_e2_throughput,11067.791819157428,11067.791819157428,374,e2-vanilla-200c-01,vehicle_type_swap+greedy_insert_repair,2,131.0826454999915
alns_e2_throughput,11049.993719225644,11049.993719225644,375,e2-vanilla-200c-01,vehicle_type_swap+greedy_insert_repair,2,131.11366608398384
alns_e2_throughput,11037.950541636561,11037.950541636561,376,e2-vanilla-200c-01,vehicle_type_swap+greedy_insert_repair,2,131.14419441699283
alns_e2_throughput,11017.884821976171,11017.884821976171,377,e2-vanilla-200c-01,vehicle_type_swap+greedy_insert_repair,2,131.1766888749844
alns_e2_throughput,10997.268904916453,10997.268904916453,378,e2-vanilla-200c-01,vehicle_type_swap+greedy_insert_repair,2,131.20853179198457
alns_e2_throughput,10976.815571688187,10976.815571688187,379,e2-vanilla-200c-01,vehicle_type_swap+greedy_insert_repair,2,131.23960712499684
alns_e2_throughput,10962.248189044078,10962.248189044078,380,e2-vanilla-200c-01,vehicle_type_swap+greedy_insert_repair,2,131.2740955420013
alns_e2_throughput,10948.141619649867,10948.141619649867,381,e2-vanilla-200c-01,vehicle_type_swap+greedy_insert_repair,2,131.30723879201105
alns_e2_throughput,10940.225337751326,10940.225337751326,382,e2-vanilla-200c-01,vehicle_type_swap+greedy_insert_repair,2,131.34197308399598
alns_e2_throughput,10932.224338430893,10932.224338430893,383,e2-vanilla-200c-01,vehicle_type_swap+greedy_insert_repair,2,131.37694429198746
alns_e2_throughput,10918.244296485891,10918.244296485891,384,e2-vanilla-200c-01,vehicle_type_swap+greedy_insert_repair,2,131.40778695899644
alns_e2_throughput,10899.02313450975,10899.02313450975,385,e2-vanilla-200c-01,vehicle_type_swap+greedy_insert_repair,2,131.441647833999
alns_e2_throughput,10892.220456692867,10892.220456692867,386,e2-vanilla-200c-01,vehicle_type_swap+greedy_insert_repair,2,131.4762463750085
alns_e2_throughput,10881.447524296009,10881.447524296009,387,e2-vanilla-200c-01,vehicle_type_swap+greedy_insert_repair,2,131.51094787500915
alns_e2_throughput,10868.766582929093,10868.766582929093,388,e2-vanilla-200c-01,vehicle_type_swap+greedy_insert_repair,2,131.54316216698498
alns_e2_throughput,10859.125573268553,10859.125573268553,389,e2-vanilla-200c-01,vehicle_type_swap+greedy_insert_repair,2,131.57757716698688
alns_e2_throughput,10850.964962930406,10850.964962930406,390,e2-vanilla-200c-01,vehicle_type_swap+greedy_insert_repair,2,131.61501779200626
alns_e2_throughput,10843.746682051205,10843.746682051205,392,e2-vanilla-200c-01,vehicle_type_swap+greedy_insert_repair,2,131.68403683399083
alns_e2_throughput,10833.987539307003,10833.987539307003,393,e2-vanilla-200c-01,vehicle_type_swap+greedy_insert_repair,2,131.71966412500478
alns_e2_throughput,10826.519295500564,10826.519295500564,395,e2-vanilla-200c-01,vehicle_type_swap+greedy_insert_repair,2,131.79094904198428
alns_e2_throughput,10818.804214800562,10818.804214800562,398,e2-vanilla-200c-01,vehicle_type_swap+greedy_insert_repair,2,131.8844197090075
alns_e2_throughput,10812.096774874317,10812.096774874317,401,e2-vanilla-200c-01,vehicle_type_swap+greedy_insert_repair,2,131.98185316700255
alns_e2_throughput,10805.987094220876,10805.987094220876,406,e2-vanilla-200c-01,vehicle_type_swap+greedy_insert_repair,2,132.1412387919845
alns_e2_throughput,10804.862049654223,10804.862049654223,1601,e2-vanilla-200c-01,route_segment_removal+regret3_insert_repair,2,276.163921542
alns_e2_throughput,10804.326861319134,10804.326861319134,1620,e2-vanilla-200c-01,route_segment_removal+regret3_insert_repair,2,276.3878343749966
alns_e2_throughput,10804.287173822942,10804.287173822942,1625,e2-vanilla-200c-01,route_segment_removal+regret3_insert_repair,2,276.4513552499993
alns_e2_throughput,10800.628442875162,10800.628442875162,1626,e2-vanilla-200c-01,route_segment_removal+regret3_insert_repair,2,276.4726902919938
alns_e2_throughput,10800.492083175157,10800.492083175157,1627,e2-vanilla-200c-01,route_segment_removal+regret3_insert_repair,2,276.4932087920024
