algorithm,best_cost,best_obj,eval,instance,operator,seed,time_seconds
LNS,3082.2480786777355,3082.2480786777355,0,e2-threeshift-50c-01,shared_warm_start,1,0.0
LNS,2737.0415379162537,2737.0415379162537,6,e2-threeshift-50c-01,lns_worst_customer_removal_regret3_insert_repair,1,0.13223654200555757
LNS,2703.9903588430598,2703.9903588430598,7,e2-threeshift-50c-01,lns_shaw_related_removal_greedy_insert_repair,1,0.14610558398999274
LNS,2669.7842825582284,2669.7842825582284,13,e2-threeshift-50c-01,lns_random_customer_removal_regret2_insert_repair,1,0.2514645839983132
LNS,2600.107134046512,2600.107134046512,14,e2-threeshift-50c-01,lns_shaw_related_removal_regret3_insert_repair,1,0.27353549998952076
LNS,2565.5828568285037,2565.5828568285037,15,e2-threeshift-50c-01,lns_worst_customer_removal_regret3_insert_repair,1,0.2872079589869827
LNS,2562.229789422308,2562.229789422308,17,e2-threeshift-50c-01,lns_random_customer_removal_regret2_insert_repair,1,0.30978029198013246
LNS,2548.605155535769,2548.605155535769,26,e2-threeshift-50c-01,lns_shaw_related_removal_regret2_insert_repair,1,0.41887491699890234
LNS,2548.354786078037,2548.354786078037,188,e2-threeshift-50c-01,lns_shaw_related_removal_regret3_insert_repair,1,2.4668503339926247
LNS,2547.200667933415,2547.200667933415,207,e2-threeshift-50c-01,lns_random_customer_removal_regret3_insert_repair,1,2.731947874999605
LNS,2537.938224073437,2537.938224073437,213,e2-threeshift-50c-01,lns_worst_customer_removal_regret2_insert_repair,1,2.829520708997734
LNS,2510.786122267791,2510.786122267791,224,e2-threeshift-50c-01,lns_shaw_related_removal_regret3_insert_repair,1,2.9880514169926755
LNS,2507.8388381310147,2507.8388381310147,252,e2-threeshift-50c-01,lns_random_customer_removal_regret3_insert_repair,1,3.36880366699188
LNS,2506.0226415193015,2506.0226415193015,253,e2-threeshift-50c-01,lns_random_customer_removal_regret2_insert_repair,1,3.3845424999890383
LNS,2479.6305515323174,2479.6305515323174,257,e2-threeshift-50c-01,lns_random_customer_removal_regret2_insert_repair,1,3.440669584000716
LNS,2479.255714084791,2479.255714084791,274,e2-threeshift-50c-01,lns_random_customer_removal_greedy_insert_repair,1,3.6269166249840055
LNS,2471.388483476737,2471.388483476737,398,e2-threeshift-50c-01,lns_random_customer_removal_regret3_insert_repair,1,5.364989333989797
LNS,2468.578856568755,2468.578856568755,409,e2-threeshift-50c-01,lns_shaw_related_removal_greedy_insert_repair,1,5.527759833988966
LNS,2468.3517592393446,2468.3517592393446,412,e2-threeshift-50c-01,lns_random_customer_removal_regret2_insert_repair,1,5.5737060839892365
LNS,2467.67329495939,2467.67329495939,432,e2-threeshift-50c-01,lns_shaw_related_removal_regret3_insert_repair,1,5.836323958996218
LNS,2458.589035572979,2458.589035572979,437,e2-threeshift-50c-01,lns_random_customer_removal_greedy_insert_repair,1,5.903091666987166
LNS,2458.27792944353,2458.27792944353,770,e2-threeshift-50c-01,lns_shaw_related_removal_greedy_insert_repair,1,10.371304375003092
LNS,2457.2071395152416,2457.2071395152416,771,e2-threeshift-50c-01,lns_worst_customer_removal_regret3_insert_repair,1,10.38375358399935
LNS,2453.7102387805116,2453.7102387805116,782,e2-threeshift-50c-01,lns_random_customer_removal_regret2_insert_repair,1,10.52791766700102
LNS,2438.292533024402,2438.292533024402,806,e2-threeshift-50c-01,lns_random_customer_removal_greedy_insert_repair,1,10.866292166989297
LNS,2430.166294231549,2430.166294231549,919,e2-threeshift-50c-01,lns_shaw_related_removal_greedy_insert_repair,1,12.334657958999742
LNS,2399.6683929160486,2399.6683929160486,3051,e2-threeshift-50c-01,lns_shaw_related_removal_regret2_insert_repair,1,39.557019458996365
LNS,2385.7984452459796,2385.7984452459796,3070,e2-threeshift-50c-01,lns_random_customer_removal_regret3_insert_repair,1,39.82983499998227
LNS,2385.0956316920838,2385.0956316920838,3125,e2-threeshift-50c-01,lns_random_customer_removal_regret3_insert_repair,1,40.49273991698283
LNS,2377.6962085147625,2377.6962085147625,3176,e2-threeshift-50c-01,lns_random_customer_removal_regret3_insert_repair,1,41.16896816698136
LNS,2377.584521927244,2377.584521927244,3332,e2-threeshift-50c-01,lns_random_customer_removal_regret2_insert_repair,1,43.30522212499636
LNS,2375.4542634474383,2375.4542634474383,3561,e2-threeshift-50c-01,lns_random_customer_removal_greedy_insert_repair,1,46.45387133400072
LNS,2375.1935014961236,2375.1935014961236,3593,e2-threeshift-50c-01,lns_random_customer_removal_regret2_insert_repair,1,46.878076333989156
LNS,2369.5950444737273,2369.5950444737273,3797,e2-threeshift-50c-01,lns_shaw_related_removal_regret3_insert_repair,1,49.6621182920062
LNS,2366.9857197693395,2366.9857197693395,3831,e2-threeshift-50c-01,lns_random_customer_removal_regret3_insert_repair,1,50.15589529200224
LNS,2355.672498655246,2355.672498655246,3919,e2-threeshift-50c-01,lns_random_customer_removal_regret3_insert_repair,1,51.24362508399645
