algorithm,best_cost,best_obj,eval,instance,operator,seed,time_seconds
LNS,7550.193903840589,7550.193903840589,0,e2-vanilla-100c-01,shared_warm_start,2,0.0
LNS,7410.868880253465,7410.868880253465,7,e2-vanilla-100c-01,lns_worst_customer_removal_greedy_insert_repair,2,0.3329930829931982
LNS,7065.883702896206,7065.883702896206,8,e2-vanilla-100c-01,lns_random_customer_removal_regret3_insert_repair,2,0.3797692910011392
LNS,6999.628880241638,6999.628880241638,9,e2-vanilla-100c-01,lns_shaw_related_removal_regret2_insert_repair,2,0.42951408299268223
LNS,6901.581399101388,6901.581399101388,18,e2-vanilla-100c-01,lns_worst_customer_removal_greedy_insert_repair,2,0.9580217500042636
LNS,6737.735339360011,6737.735339360011,19,e2-vanilla-100c-01,lns_worst_customer_removal_greedy_insert_repair,2,0.997729958005948
LNS,6674.681353840308,6674.681353840308,20,e2-vanilla-100c-01,lns_shaw_related_removal_regret2_insert_repair,2,1.0354662500030827
LNS,6245.530677197935,6245.530677197935,21,e2-vanilla-100c-01,lns_worst_customer_removal_regret3_insert_repair,2,1.0740032079920638
LNS,6164.628940740173,6164.628940740173,33,e2-vanilla-100c-01,lns_shaw_related_removal_regret3_insert_repair,2,1.4849563750030939
LNS,6162.968358021977,6162.968358021977,111,e2-vanilla-100c-01,lns_random_customer_removal_regret3_insert_repair,2,4.174591874994803
LNS,6153.809510438331,6153.809510438331,122,e2-vanilla-100c-01,lns_random_customer_removal_regret2_insert_repair,2,4.6410142079985235
LNS,6021.753215282688,6021.753215282688,129,e2-vanilla-100c-01,lns_shaw_related_removal_regret3_insert_repair,2,4.931409540993627
LNS,5932.226737513729,5932.226737513729,131,e2-vanilla-100c-01,lns_shaw_related_removal_greedy_insert_repair,2,5.003249291010434
LNS,5923.381837916607,5923.381837916607,175,e2-vanilla-100c-01,lns_shaw_related_removal_greedy_insert_repair,2,6.338515874987934
LNS,5912.1366515493555,5912.1366515493555,202,e2-vanilla-100c-01,lns_random_customer_removal_regret2_insert_repair,2,7.2195814159931615
LNS,5910.22920229223,5910.22920229223,205,e2-vanilla-100c-01,lns_shaw_related_removal_regret3_insert_repair,2,7.341531707992544
LNS,5908.889368818192,5908.889368818192,217,e2-vanilla-100c-01,lns_random_customer_removal_greedy_insert_repair,2,7.705794250010513
LNS,5908.88378037127,5908.88378037127,240,e2-vanilla-100c-01,lns_random_customer_removal_regret3_insert_repair,2,8.487064665998332
LNS,5904.384617130852,5904.384617130852,253,e2-vanilla-100c-01,lns_random_customer_removal_regret3_insert_repair,2,8.890558915998554
LNS,5904.246535032317,5904.246535032317,272,e2-vanilla-100c-01,lns_random_customer_removal_regret3_insert_repair,2,9.467303832992911
LNS,5901.7009443511515,5901.7009443511515,350,e2-vanilla-100c-01,lns_shaw_related_removal_regret3_insert_repair,2,12.018296124995686
LNS,5896.119152381225,5896.119152381225,378,e2-vanilla-100c-01,lns_shaw_related_removal_regret3_insert_repair,2,13.224558499990962
LNS,5896.098858037829,5896.098858037829,382,e2-vanilla-100c-01,lns_random_customer_removal_greedy_insert_repair,2,13.380511958006537
LNS,5890.508152284016,5890.508152284016,392,e2-vanilla-100c-01,lns_random_customer_removal_regret2_insert_repair,2,13.689621249999618
LNS,5878.767886267926,5878.767886267926,415,e2-vanilla-100c-01,lns_random_customer_removal_regret2_insert_repair,2,14.457926000002772
LNS,5877.985387310579,5877.985387310579,420,e2-vanilla-100c-01,lns_random_customer_removal_greedy_insert_repair,2,14.639703374996316
LNS,5873.217666740863,5873.217666740863,421,e2-vanilla-100c-01,lns_random_customer_removal_regret3_insert_repair,2,14.671242749987869
