algorithm,best_cost,best_obj,eval,instance,operator,seed,time_seconds
alns_e2_throughput,6657.994081746442,6657.994081746442,0,e2-multidepot-100c-01,shared_warm_start,1,0.00040558300679549575
alns_e2_throughput,6250.706155578043,6250.706155578043,1,e2-multidepot-100c-01,scan_restart,1,0.011381708027329296
alns_e2_throughput,5767.3890860725405,5767.3890860725405,4,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,0.2191028330125846
alns_e2_throughput,5686.822180733529,5686.822180733529,5,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,0.29364954101038165
alns_e2_throughput,5444.127899908778,5444.127899908778,6,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,0.48036504100309685
alns_e2_throughput,5443.927330236169,5443.927330236169,7,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,0.5701761250093114
alns_e2_throughput,5390.237882849297,5390.237882849297,33,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,2.8810182080196682
alns_e2_throughput,5356.36866950599,5356.36866950599,54,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,4.466725041012978
alns_e2_throughput,5329.008449937959,5329.008449937959,60,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,4.9504809160134755
alns_e2_throughput,5315.287057850598,5315.287057850598,69,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,5.734859291027533
alns_e2_throughput,5295.512944078973,5295.512944078973,74,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,6.244828708004206
alns_e2_throughput,5288.991482764474,5288.991482764474,76,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,6.4082971250172704
alns_e2_throughput,5288.23421912248,5288.23421912248,97,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,7.629570916004013
alns_e2_throughput,5240.662440563441,5240.662440563441,99,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,7.763232458004495
alns_e2_throughput,5237.790222523801,5237.790222523801,102,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,7.863383250019979
alns_e2_throughput,5224.028153788743,5224.028153788743,105,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,8.037786166009028
alns_e2_throughput,5144.3493676432045,5144.3493676432045,138,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,10.154164000006858
alns_e2_throughput,5143.353996741185,5143.353996741185,144,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,10.52005570800975
alns_e2_throughput,5138.730649656284,5138.730649656284,146,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,10.659518083004514
alns_e2_throughput,5137.334051347821,5137.334051347821,157,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,11.159526833012933
alns_e2_throughput,5120.619630188384,5120.619630188384,164,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,11.492828665999696
alns_e2_throughput,5117.7171040386265,5117.7171040386265,170,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,11.776788875024067
alns_e2_throughput,5114.153401325685,5114.153401325685,190,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,13.232671083009336
alns_e2_throughput,5110.598090772206,5110.598090772206,194,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,13.424802166002337
alns_e2_throughput,5110.216719048484,5110.216719048484,240,e2-multidepot-100c-01,random_customer_removal+regret3_insert_repair,1,16.249835750000784
