algorithm,best_cost,best_obj,eval,instance,operator,seed,time_seconds
alns_e2_throughput,13584.546890245236,13584.546890245236,0,e2-vanilla-200c-01,shared_warm_start,3,0.0007076250039972365
alns_e2_throughput,12900.68052451355,12900.68052451355,12,e2-vanilla-200c-01,random_customer_removal+regret2_insert_repair,3,5.060868792003021
alns_e2_throughput,12772.700770408293,12772.700770408293,15,e2-vanilla-200c-01,random_customer_removal+regret2_insert_repair,3,6.5050229170010425
alns_e2_throughput,12466.078012919974,12466.078012919974,16,e2-vanilla-200c-01,random_customer_removal+regret2_insert_repair,3,7.351602750015445
alns_e2_throughput,12429.719786699297,12429.719786699297,49,e2-vanilla-200c-01,random_customer_removal+regret2_insert_repair,3,18.166394166997634
alns_e2_throughput,12392.208011202047,12392.208011202047,53,e2-vanilla-200c-01,random_customer_removal+regret2_insert_repair,3,20.164137167012086
alns_e2_throughput,12280.77174918781,12280.77174918781,56,e2-vanilla-200c-01,random_customer_removal+regret2_insert_repair,3,21.449547458003508
alns_e2_throughput,12260.316782963297,12260.316782963297,57,e2-vanilla-200c-01,random_customer_removal+regret2_insert_repair,3,21.519127208011923
alns_e2_throughput,12204.565013410276,12204.565013410276,60,e2-vanilla-200c-01,random_customer_removal+regret2_insert_repair,3,22.726035583007615
alns_e2_throughput,12203.419962206306,12203.419962206306,75,e2-vanilla-200c-01,random_customer_removal+regret2_insert_repair,3,27.14820204200805
alns_e2_throughput,12030.552446089172,12030.552446089172,76,e2-vanilla-200c-01,random_customer_removal+regret2_insert_repair,3,27.345405458007008
alns_e2_throughput,12003.199235624512,12003.199235624512,81,e2-vanilla-200c-01,random_customer_removal+regret2_insert_repair,3,30.534591750008985
alns_e2_throughput,11926.01957270422,11926.01957270422,92,e2-vanilla-200c-01,random_customer_removal+regret2_insert_repair,3,34.51640774999396
alns_e2_throughput,11873.049442473894,11873.049442473894,133,e2-vanilla-200c-01,random_customer_removal+regret2_insert_repair,3,49.42191170799197
alns_e2_throughput,11732.458691923694,11732.458691923694,146,e2-vanilla-200c-01,random_customer_removal+regret2_insert_repair,3,54.12784941701102
alns_e2_throughput,11702.430413315382,11702.430413315382,153,e2-vanilla-200c-01,random_customer_removal+regret2_insert_repair,3,56.93991137499688
alns_e2_throughput,11700.790351057201,11700.790351057201,174,e2-vanilla-200c-01,random_customer_removal+regret2_insert_repair,3,64.48117675000685
alns_e2_throughput,11673.454714508243,11673.454714508243,248,e2-vanilla-200c-01,random_customer_removal+regret2_insert_repair,3,96.68190629201126
alns_e2_throughput,11661.082005850976,11661.082005850976,265,e2-vanilla-200c-01,random_customer_removal+regret2_insert_repair,3,103.2467952920124
alns_e2_throughput,11507.517285213535,11507.517285213535,276,e2-vanilla-200c-01,random_customer_removal+regret2_insert_repair,3,107.16147483300301
alns_e2_throughput,11496.526572494862,11496.526572494862,283,e2-vanilla-200c-01,random_customer_removal+regret2_insert_repair,3,109.10590954200597
alns_e2_throughput,11490.067765024589,11490.067765024589,328,e2-vanilla-200c-01,random_customer_removal+regret2_insert_repair,3,126.0653401669988
alns_e2_throughput,11488.2482620291,11488.2482620291,390,e2-vanilla-200c-01,route_segment_removal+greedy_insert_repair,3,149.26252904199646
alns_e2_throughput,11484.922938582315,11484.922938582315,391,e2-vanilla-200c-01,route_segment_removal+greedy_insert_repair,3,149.28078125001048
alns_e2_throughput,11484.860855554463,11484.860855554463,401,e2-vanilla-200c-01,route_segment_removal+greedy_insert_repair,3,149.3657712500135
alns_e2_throughput,11464.251310755144,11464.251310755144,403,e2-vanilla-200c-01,route_segment_removal+greedy_insert_repair,3,149.3860575419967
alns_e2_throughput,11464.186828484815,11464.186828484815,412,e2-vanilla-200c-01,route_segment_removal+greedy_insert_repair,3,149.45937608298846
alns_e2_throughput,11455.520333685743,11455.520333685743,414,e2-vanilla-200c-01,route_segment_removal+greedy_insert_repair,3,149.48151379200863
alns_e2_throughput,11455.443181434084,11455.443181434084,419,e2-vanilla-200c-01,route_segment_removal+greedy_insert_repair,3,149.52724737499375
