algorithm,best_cost,best_obj,eval,instance,operator,seed,time_seconds
alns_e2_throughput,11606.331914030043,11606.331914030043,0,e2-multidepot-200c-01,shared_warm_start,2,0.0007127920107450336
alns_e2_throughput,11163.92880350179,11163.92880350179,5,e2-multidepot-200c-01,random_customer_removal+regret3_insert_repair,2,2.645124458009377
alns_e2_throughput,11151.786679006376,11151.786679006376,7,e2-multidepot-200c-01,random_customer_removal+regret3_insert_repair,2,3.246049583016429
alns_e2_throughput,10829.219338079005,10829.219338079005,8,e2-multidepot-200c-01,random_customer_removal+regret3_insert_repair,2,3.7167039579944685
alns_e2_throughput,10716.558293937293,10716.558293937293,9,e2-multidepot-200c-01,random_customer_removal+regret3_insert_repair,2,4.023169499996584
alns_e2_throughput,10486.056391555268,10486.056391555268,10,e2-multidepot-200c-01,random_customer_removal+regret3_insert_repair,2,4.773347167007159
alns_e2_throughput,10470.529167754492,10470.529167754492,65,e2-multidepot-200c-01,random_customer_removal+regret3_insert_repair,2,29.53334479199839
alns_e2_throughput,10468.07241411306,10468.07241411306,103,e2-multidepot-200c-01,random_customer_removal+regret3_insert_repair,2,43.150032708013896
alns_e2_throughput,10453.450406787197,10453.450406787197,107,e2-multidepot-200c-01,random_customer_removal+regret3_insert_repair,2,44.79101695801364
alns_e2_throughput,10367.631327135483,10367.631327135483,114,e2-multidepot-200c-01,random_customer_removal+regret3_insert_repair,2,47.509091083018575
alns_e2_throughput,10287.459769416582,10287.459769416582,116,e2-multidepot-200c-01,random_customer_removal+regret3_insert_repair,2,47.84173212500173
alns_e2_throughput,10245.60871514695,10245.60871514695,146,e2-multidepot-200c-01,random_customer_removal+regret3_insert_repair,2,59.979369750013575
alns_e2_throughput,10232.61822172897,10232.61822172897,156,e2-multidepot-200c-01,random_customer_removal+regret3_insert_repair,2,63.85068562501692
alns_e2_throughput,10230.490402105457,10230.490402105457,215,e2-multidepot-200c-01,whole_route_removal+greedy_insert_repair,2,86.92775029200129
alns_e2_throughput,10147.950941997973,10147.950941997973,219,e2-multidepot-200c-01,whole_route_removal+greedy_insert_repair,2,87.01562387499143
alns_e2_throughput,10146.948736995411,10146.948736995411,222,e2-multidepot-200c-01,whole_route_removal+greedy_insert_repair,2,87.06454516699887
alns_e2_throughput,10140.132062598606,10140.132062598606,225,e2-multidepot-200c-01,whole_route_removal+greedy_insert_repair,2,87.10764820800978
alns_e2_throughput,10020.607232602666,10020.607232602666,229,e2-multidepot-200c-01,whole_route_removal+greedy_insert_repair,2,87.16013387500425
alns_e2_throughput,9924.453002666243,9924.453002666243,237,e2-multidepot-200c-01,whole_route_removal+greedy_insert_repair,2,87.26419537499896
alns_e2_throughput,9920.161361534185,9920.161361534185,239,e2-multidepot-200c-01,whole_route_removal+greedy_insert_repair,2,87.29822733299807
alns_e2_throughput,9918.852699338147,9918.852699338147,247,e2-multidepot-200c-01,whole_route_removal+greedy_insert_repair,2,87.39970187499421
alns_e2_throughput,9910.458342568862,9910.458342568862,252,e2-multidepot-200c-01,whole_route_removal+greedy_insert_repair,2,87.46819174999837
alns_e2_throughput,9896.214422079163,9896.214422079163,266,e2-multidepot-200c-01,whole_route_removal+greedy_insert_repair,2,87.64697737499955
alns_e2_throughput,9893.631237600654,9893.631237600654,272,e2-multidepot-200c-01,whole_route_removal+greedy_insert_repair,2,87.7260746670072
alns_e2_throughput,9886.87170120992,9886.87170120992,273,e2-multidepot-200c-01,whole_route_removal+greedy_insert_repair,2,87.74932437500684
alns_e2_throughput,9877.66616381547,9877.66616381547,303,e2-multidepot-200c-01,whole_route_removal+greedy_insert_repair,2,88.11981541701243
alns_e2_throughput,9868.162755564375,9868.162755564375,324,e2-multidepot-200c-01,whole_route_removal+greedy_insert_repair,2,88.38704683299875
alns_e2_throughput,9868.044743210736,9868.044743210736,329,e2-multidepot-200c-01,whole_route_removal+greedy_insert_repair,2,88.45754629201838
alns_e2_throughput,9866.156330095704,9866.156330095704,331,e2-multidepot-200c-01,whole_route_removal+greedy_insert_repair,2,88.49036049999995
alns_e2_throughput,9863.521328472378,9863.521328472378,346,e2-multidepot-200c-01,whole_route_removal+greedy_insert_repair,2,88.682893374993
alns_e2_throughput,9839.419580118783,9839.419580118783,413,e2-multidepot-200c-01,whole_route_removal+greedy_insert_repair,2,89.52907975000562
alns_e2_throughput,9823.673830847554,9823.673830847554,584,e2-multidepot-200c-01,vehicle_type_swap+greedy_insert_repair,2,91.69840370799648
alns_e2_throughput,9809.960970678718,9809.960970678718,585,e2-multidepot-200c-01,vehicle_type_swap+greedy_insert_repair,2,91.74013633301365
alns_e2_throughput,9790.106304387396,9790.106304387396,586,e2-multidepot-200c-01,vehicle_type_swap+greedy_insert_repair,2,91.77588083301089
alns_e2_throughput,9767.822740043683,9767.822740043683,587,e2-multidepot-200c-01,vehicle_type_swap+greedy_insert_repair,2,91.81385962499189
alns_e2_throughput,9749.789396377999,9749.789396377999,588,e2-multidepot-200c-01,vehicle_type_swap+greedy_insert_repair,2,91.85312408299069
alns_e2_throughput,9731.180811352579,9731.180811352579,589,e2-multidepot-200c-01,vehicle_type_swap+greedy_insert_repair,2,91.8912233329902
