algorithm,best_cost,best_obj,eval,instance,operator,seed,time_seconds
alns_e2_throughput,11606.331914030043,11606.331914030043,0,e2-multidepot-200c-01,shared_warm_start,4,0.0007252499926835299
alns_e2_throughput,11489.336340614422,11489.336340614422,11,e2-multidepot-200c-01,random_customer_removal+greedy_insert_repair,4,3.4322430409956723
alns_e2_throughput,11439.279156857341,11439.279156857341,12,e2-multidepot-200c-01,random_customer_removal+greedy_insert_repair,4,4.268537415977335
alns_e2_throughput,10928.73959137707,10928.73959137707,13,e2-multidepot-200c-01,random_customer_removal+greedy_insert_repair,4,4.796453040995402
alns_e2_throughput,10805.042054934715,10805.042054934715,33,e2-multidepot-200c-01,random_customer_removal+greedy_insert_repair,4,13.095186749997083
alns_e2_throughput,10623.235178164756,10623.235178164756,77,e2-multidepot-200c-01,random_customer_removal+greedy_insert_repair,4,31.58251399997971
alns_e2_throughput,10614.088694843671,10614.088694843671,82,e2-multidepot-200c-01,random_customer_removal+greedy_insert_repair,4,33.63047320800251
alns_e2_throughput,10457.816589801443,10457.816589801443,87,e2-multidepot-200c-01,random_customer_removal+greedy_insert_repair,4,35.33630408300087
alns_e2_throughput,10443.236336447906,10443.236336447906,91,e2-multidepot-200c-01,random_customer_removal+greedy_insert_repair,4,36.848082999989856
alns_e2_throughput,10425.820721201033,10425.820721201033,94,e2-multidepot-200c-01,random_customer_removal+greedy_insert_repair,4,37.27814933299669
alns_e2_throughput,10417.615846309422,10417.615846309422,107,e2-multidepot-200c-01,random_customer_removal+greedy_insert_repair,4,42.32399320800323
alns_e2_throughput,10413.279736721728,10413.279736721728,113,e2-multidepot-200c-01,random_customer_removal+greedy_insert_repair,4,44.57365608299733
alns_e2_throughput,10312.639717857284,10312.639717857284,118,e2-multidepot-200c-01,random_customer_removal+greedy_insert_repair,4,46.527988832996925
alns_e2_throughput,10309.420245337204,10309.420245337204,133,e2-multidepot-200c-01,random_customer_removal+greedy_insert_repair,4,51.11835670800065
alns_e2_throughput,10298.173907525783,10298.173907525783,139,e2-multidepot-200c-01,random_customer_removal+greedy_insert_repair,4,52.79473824999877
alns_e2_throughput,10290.568923682493,10290.568923682493,152,e2-multidepot-200c-01,random_customer_removal+greedy_insert_repair,4,57.10200479099876
alns_e2_throughput,10282.612564701922,10282.612564701922,162,e2-multidepot-200c-01,random_customer_removal+greedy_insert_repair,4,60.89978762497776
alns_e2_throughput,10281.913109463898,10281.913109463898,250,e2-multidepot-200c-01,random_customer_removal+greedy_insert_repair,4,95.9088189159811
alns_e2_throughput,10272.420108375652,10272.420108375652,265,e2-multidepot-200c-01,random_customer_removal+greedy_insert_repair,4,102.40578837497742
alns_e2_throughput,10271.983303059162,10271.983303059162,302,e2-multidepot-200c-01,random_customer_removal+greedy_insert_repair,4,117.14760570798535
