algorithm,best_cost,best_obj,eval,instance,operator,seed,time_seconds
alns_e2_throughput,6657.994081746442,6657.994081746442,0,e2-multidepot-100c-01,shared_warm_start,2,0.000405042024794966
alns_e2_throughput,6250.706155578043,6250.706155578043,1,e2-multidepot-100c-01,scan_restart,2,0.00889704201836139
alns_e2_throughput,6228.619040011937,6228.619040011937,2,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,2,0.11637579201487824
alns_e2_throughput,6144.157279318613,6144.157279318613,4,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,2,0.37023495900211856
alns_e2_throughput,5944.5135013574545,5944.5135013574545,6,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,2,0.5573727500159293
alns_e2_throughput,5786.571493100055,5786.571493100055,9,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,2,0.745071834011469
alns_e2_throughput,5661.934186054297,5661.934186054297,11,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,2,0.8722393340140115
alns_e2_throughput,5642.161097338844,5642.161097338844,12,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,2,0.9116007920238189
alns_e2_throughput,5549.002636653227,5549.002636653227,17,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,2,1.4774360000155866
alns_e2_throughput,5470.698837079501,5470.698837079501,18,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,2,1.5512350000208244
alns_e2_throughput,5371.548386088059,5371.548386088059,26,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,2,2.031550417013932
alns_e2_throughput,5315.552937122745,5315.552937122745,30,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,2,2.3817700420040637
alns_e2_throughput,5306.8758268540205,5306.8758268540205,33,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,2,2.5422979590075556
alns_e2_throughput,5299.933772890531,5299.933772890531,43,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,2,3.394426459009992
alns_e2_throughput,5265.233235620265,5265.233235620265,44,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,2,3.466987334017176
alns_e2_throughput,5184.575247313036,5184.575247313036,51,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,2,3.9101439170190133
alns_e2_throughput,5170.658174759925,5170.658174759925,54,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,2,4.1028309170214925
alns_e2_throughput,5159.079200412123,5159.079200412123,61,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,2,4.434803792013554
alns_e2_throughput,5153.136222974892,5153.136222974892,73,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,2,5.165714417002164
alns_e2_throughput,5147.1247256980405,5147.1247256980405,80,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,2,5.735654625023017
alns_e2_throughput,5145.408019708896,5145.408019708896,90,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,2,6.249901542003499
alns_e2_throughput,5142.301858659223,5142.301858659223,99,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,2,6.854184042022098
alns_e2_throughput,5141.739012365633,5141.739012365633,104,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,2,7.189792709017638
alns_e2_throughput,5128.153440769393,5128.153440769393,166,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,2,10.864769875013735
alns_e2_throughput,5127.584983138905,5127.584983138905,205,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,2,13.191235250007594
alns_e2_throughput,5127.202967239739,5127.202967239739,206,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,2,13.226152542018099
alns_e2_throughput,5116.0732480507,5116.0732480507,230,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,2,14.440384667017497
alns_e2_throughput,5116.022899924604,5116.022899924604,263,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,2,16.38876183400862
alns_e2_throughput,5115.884817826068,5115.884817826068,294,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,2,18.139916292013368
alns_e2_throughput,5095.279741631493,5095.279741631493,442,e2-multidepot-100c-01,vehicle_type_swap+greedy_insert_repair,2,26.019954500021413
alns_e2_throughput,5080.657410768346,5080.657410768346,443,e2-multidepot-100c-01,vehicle_type_swap+greedy_insert_repair,2,26.041431167017436
alns_e2_throughput,5067.104289320818,5067.104289320818,444,e2-multidepot-100c-01,vehicle_type_swap+greedy_insert_repair,2,26.060242334002396
alns_e2_throughput,5057.241837049706,5057.241837049706,445,e2-multidepot-100c-01,vehicle_type_swap+greedy_insert_repair,2,26.081694542022888
alns_e2_throughput,5042.554072015734,5042.554072015734,446,e2-multidepot-100c-01,vehicle_type_swap+greedy_insert_repair,2,26.10343883401947
alns_e2_throughput,5037.716059495843,5037.716059495843,447,e2-multidepot-100c-01,vehicle_type_swap+greedy_insert_repair,2,26.124049584002933
alns_e2_throughput,5034.477779877406,5034.477779877406,452,e2-multidepot-100c-01,vehicle_type_swap+greedy_insert_repair,2,26.194084959017346
alns_e2_throughput,5034.2858992332685,5034.2858992332685,610,e2-multidepot-100c-01,route_segment_removal+regret3_insert_repair,2,30.869304749998264
alns_e2_throughput,5034.199550723639,5034.199550723639,1051,e2-multidepot-100c-01,route_segment_removal+regret3_insert_repair,2,45.56864512502216
alns_e2_throughput,5030.464923380557,5030.464923380557,1083,e2-multidepot-100c-01,route_segment_removal+regret3_insert_repair,2,45.72337166700163
alns_e2_throughput,5026.920951010931,5026.920951010931,3501,e2-multidepot-100c-01,random_customer_removal+greedy_insert_repair,2,64.27352241700282
alns_e2_throughput,5026.901810273887,5026.901810273887,3680,e2-multidepot-100c-01,route_segment_removal+regret3_insert_repair,2,66.2573232499999
