algorithm,best_cost,best_obj,eval,instance,operator,seed,time_seconds
LNS,6657.994081746442,6657.994081746442,0,e2-multidepot-100c-01,shared_warm_start,1,0.0
LNS,6027.551054630014,6027.551054630014,12,e2-multidepot-100c-01,lns_worst_customer_removal_regret3_insert_repair,1,0.5533788329921663
LNS,6017.081889237618,6017.081889237618,13,e2-multidepot-100c-01,lns_shaw_related_removal_regret3_insert_repair,1,0.6111415420018602
LNS,5985.160684451469,5985.160684451469,25,e2-multidepot-100c-01,lns_worst_customer_removal_regret2_insert_repair,1,1.020164166984614
LNS,5911.508525544364,5911.508525544364,26,e2-multidepot-100c-01,lns_shaw_related_removal_regret2_insert_repair,1,1.0728429579758085
LNS,5705.251879830267,5705.251879830267,28,e2-multidepot-100c-01,lns_worst_customer_removal_regret3_insert_repair,1,1.158482707978692
LNS,5696.115998459206,5696.115998459206,31,e2-multidepot-100c-01,lns_random_customer_removal_greedy_insert_repair,1,1.2640472079801839
LNS,5690.215322137114,5690.215322137114,32,e2-multidepot-100c-01,lns_shaw_related_removal_regret2_insert_repair,1,1.3095367079949938
LNS,5657.889712810978,5657.889712810978,34,e2-multidepot-100c-01,lns_worst_customer_removal_regret2_insert_repair,1,1.3828057079808787
LNS,5650.487127356076,5650.487127356076,35,e2-multidepot-100c-01,lns_shaw_related_removal_regret3_insert_repair,1,1.4284340419981163
LNS,5597.339705580119,5597.339705580119,36,e2-multidepot-100c-01,lns_worst_customer_removal_regret3_insert_repair,1,1.4645484579959884
LNS,5561.760483311566,5561.760483311566,38,e2-multidepot-100c-01,lns_worst_customer_removal_greedy_insert_repair,1,1.5400121249840595
LNS,5559.019488512338,5559.019488512338,39,e2-multidepot-100c-01,lns_worst_customer_removal_greedy_insert_repair,1,1.581411749997642
LNS,5554.655712163688,5554.655712163688,40,e2-multidepot-100c-01,lns_random_customer_removal_regret2_insert_repair,1,1.6193083329999354
LNS,5516.015036326418,5516.015036326418,41,e2-multidepot-100c-01,lns_shaw_related_removal_greedy_insert_repair,1,1.6689041669887956
LNS,5514.780013163662,5514.780013163662,42,e2-multidepot-100c-01,lns_random_customer_removal_greedy_insert_repair,1,1.7076584169990383
LNS,5511.113543712609,5511.113543712609,46,e2-multidepot-100c-01,lns_random_customer_removal_greedy_insert_repair,1,1.8235764999990351
LNS,5501.438098609408,5501.438098609408,51,e2-multidepot-100c-01,lns_worst_customer_removal_regret3_insert_repair,1,1.9571412919904105
LNS,5493.059922285633,5493.059922285633,52,e2-multidepot-100c-01,lns_random_customer_removal_greedy_insert_repair,1,1.9940543329867069
LNS,5492.7024337687535,5492.7024337687535,57,e2-multidepot-100c-01,lns_random_customer_removal_regret2_insert_repair,1,2.160131749988068
LNS,5486.506672568046,5486.506672568046,61,e2-multidepot-100c-01,lns_random_customer_removal_regret3_insert_repair,1,2.3006137920019682
LNS,5400.041354778759,5400.041354778759,65,e2-multidepot-100c-01,lns_random_customer_removal_regret3_insert_repair,1,2.43836633299361
LNS,5353.633101786031,5353.633101786031,69,e2-multidepot-100c-01,lns_random_customer_removal_greedy_insert_repair,1,2.5701562079775613
LNS,5353.494733066389,5353.494733066389,70,e2-multidepot-100c-01,lns_shaw_related_removal_regret3_insert_repair,1,2.610947249981109
LNS,5353.374336499058,5353.374336499058,76,e2-multidepot-100c-01,lns_random_customer_removal_greedy_insert_repair,1,2.7952887499995995
LNS,5331.87895103775,5331.87895103775,79,e2-multidepot-100c-01,lns_random_customer_removal_regret2_insert_repair,1,2.8994284169748425
LNS,5328.069922600222,5328.069922600222,84,e2-multidepot-100c-01,lns_shaw_related_removal_regret3_insert_repair,1,3.0755997079832014
LNS,5323.180726306561,5323.180726306561,91,e2-multidepot-100c-01,lns_random_customer_removal_regret3_insert_repair,1,3.32070820798981
LNS,5322.3546461051765,5322.3546461051765,94,e2-multidepot-100c-01,lns_random_customer_removal_regret2_insert_repair,1,3.417809957987629
LNS,5256.025385203303,5256.025385203303,104,e2-multidepot-100c-01,lns_shaw_related_removal_regret3_insert_repair,1,3.8754177499795333
