algorithm,best_cost,best_obj,eval,instance,operator,seed,time_seconds
LNS,6213.399839767949,6213.399839767949,0,e2-threeshift-100c-01,shared_warm_start,2,0.0
LNS,6022.794305144818,6022.794305144818,10,e2-threeshift-100c-01,lns_shaw_related_removal_regret2_insert_repair,2,0.43690924998372793
LNS,5893.283748844577,5893.283748844577,15,e2-threeshift-100c-01,lns_random_customer_removal_regret3_insert_repair,2,0.6213728750008158
LNS,5731.30147061859,5731.30147061859,17,e2-threeshift-100c-01,lns_worst_customer_removal_greedy_insert_repair,2,0.6798146670043934
LNS,5717.604889210745,5717.604889210745,18,e2-threeshift-100c-01,lns_worst_customer_removal_greedy_insert_repair,2,0.7229654999973718
LNS,5611.042844139361,5611.042844139361,20,e2-threeshift-100c-01,lns_shaw_related_removal_regret2_insert_repair,2,0.795211708988063
LNS,5588.963677586994,5588.963677586994,21,e2-threeshift-100c-01,lns_shaw_related_removal_greedy_insert_repair,2,0.8405249589995947
LNS,5522.437727168189,5522.437727168189,46,e2-threeshift-100c-01,lns_shaw_related_removal_regret2_insert_repair,2,1.663122416997794
LNS,5455.99657503176,5455.99657503176,58,e2-threeshift-100c-01,lns_shaw_related_removal_regret2_insert_repair,2,2.0727129169972613
LNS,5442.954968602377,5442.954968602377,63,e2-threeshift-100c-01,lns_random_customer_removal_regret3_insert_repair,2,2.2260198339936323
LNS,5440.1246853050625,5440.1246853050625,66,e2-threeshift-100c-01,lns_shaw_related_removal_regret2_insert_repair,2,2.3423845839861315
LNS,5428.128538249031,5428.128538249031,89,e2-threeshift-100c-01,lns_random_customer_removal_regret3_insert_repair,2,3.1004457919916604
LNS,5390.179124686949,5390.179124686949,90,e2-threeshift-100c-01,lns_shaw_related_removal_greedy_insert_repair,2,3.1435461249784566
LNS,5383.738546465719,5383.738546465719,92,e2-threeshift-100c-01,lns_random_customer_removal_regret3_insert_repair,2,3.200828291999642
LNS,5383.48289734954,5383.48289734954,99,e2-threeshift-100c-01,lns_random_customer_removal_regret3_insert_repair,2,3.418702916998882
LNS,5381.464555002255,5381.464555002255,101,e2-threeshift-100c-01,lns_shaw_related_removal_regret3_insert_repair,2,3.483594583987724
LNS,5357.107671216517,5357.107671216517,103,e2-threeshift-100c-01,lns_random_customer_removal_regret3_insert_repair,2,3.545811791991582
LNS,5356.862605179445,5356.862605179445,116,e2-threeshift-100c-01,lns_random_customer_removal_regret3_insert_repair,2,3.98190087499097
LNS,5336.390141807648,5336.390141807648,119,e2-threeshift-100c-01,lns_random_customer_removal_regret3_insert_repair,2,4.096442583977478
LNS,5310.766834826649,5310.766834826649,121,e2-threeshift-100c-01,lns_shaw_related_removal_regret2_insert_repair,2,4.1747415419959
LNS,5306.455433759091,5306.455433759091,128,e2-threeshift-100c-01,lns_shaw_related_removal_regret2_insert_repair,2,4.431963333976455
LNS,5302.581366148686,5302.581366148686,132,e2-threeshift-100c-01,lns_worst_customer_removal_regret3_insert_repair,2,4.541772374999709
LNS,5275.097246713123,5275.097246713123,133,e2-threeshift-100c-01,lns_shaw_related_removal_regret3_insert_repair,2,4.585919334000209
LNS,5274.737630303553,5274.737630303553,134,e2-threeshift-100c-01,lns_worst_customer_removal_regret3_insert_repair,2,4.616709333990002
LNS,5274.540015840588,5274.540015840588,140,e2-threeshift-100c-01,lns_worst_customer_removal_regret3_insert_repair,2,4.804472874995554
LNS,5272.324500862326,5272.324500862326,145,e2-threeshift-100c-01,lns_random_customer_removal_greedy_insert_repair,2,4.970455667003989
LNS,5268.613077788626,5268.613077788626,148,e2-threeshift-100c-01,lns_random_customer_removal_regret2_insert_repair,2,5.088953375001438
LNS,5268.4763037789535,5268.4763037789535,149,e2-threeshift-100c-01,lns_worst_customer_removal_regret3_insert_repair,2,5.158674042002531
LNS,5192.222427431677,5192.222427431677,154,e2-threeshift-100c-01,lns_shaw_related_removal_regret3_insert_repair,2,5.366769624990411
LNS,5189.985290388114,5189.985290388114,164,e2-threeshift-100c-01,lns_random_customer_removal_greedy_insert_repair,2,5.667283499991754
LNS,5180.409192882584,5180.409192882584,170,e2-threeshift-100c-01,lns_random_customer_removal_regret2_insert_repair,2,5.8752224589989055
LNS,5180.33127058689,5180.33127058689,175,e2-threeshift-100c-01,lns_random_customer_removal_regret3_insert_repair,2,6.040622874977998
LNS,5175.871454120904,5175.871454120904,206,e2-threeshift-100c-01,lns_random_customer_removal_regret3_insert_repair,2,6.983472333988175
LNS,5171.861312218157,5171.861312218157,207,e2-threeshift-100c-01,lns_shaw_related_removal_greedy_insert_repair,2,7.0462925839819945
LNS,5146.068030764969,5146.068030764969,241,e2-threeshift-100c-01,lns_shaw_related_removal_regret3_insert_repair,2,8.122548999992432
LNS,5127.184992172715,5127.184992172715,260,e2-threeshift-100c-01,lns_shaw_related_removal_greedy_insert_repair,2,8.720332333992701
LNS,5125.449690554674,5125.449690554674,266,e2-threeshift-100c-01,lns_random_customer_removal_regret2_insert_repair,2,8.90664816700155
LNS,5121.74264031854,5121.74264031854,277,e2-threeshift-100c-01,lns_shaw_related_removal_regret3_insert_repair,2,9.270328083977802
LNS,5102.8448371373215,5102.8448371373215,518,e2-threeshift-100c-01,lns_shaw_related_removal_regret3_insert_repair,2,17.153743749979185
LNS,5015.844900039094,5015.844900039094,623,e2-threeshift-100c-01,lns_shaw_related_removal_greedy_insert_repair,2,20.55653041700134
LNS,5002.408127587829,5002.408127587829,722,e2-threeshift-100c-01,lns_shaw_related_removal_regret2_insert_repair,2,23.63910170897725
LNS,4995.439363999477,4995.439363999477,746,e2-threeshift-100c-01,lns_shaw_related_removal_regret3_insert_repair,2,24.400278708984843
LNS,4995.079747589907,4995.079747589907,747,e2-threeshift-100c-01,lns_worst_customer_removal_regret3_insert_repair,2,24.42744970897911
LNS,4942.894792286477,4942.894792286477,823,e2-threeshift-100c-01,lns_shaw_related_removal_greedy_insert_repair,2,27.1501054999826
LNS,4941.366750118891,4941.366750118891,857,e2-threeshift-100c-01,lns_random_customer_removal_regret3_insert_repair,2,28.31273933398188
