algorithm,best_cost,best_obj,eval,instance,operator,seed,time_seconds
alns_e2_throughput,6213.399839767949,6213.399839767949,0,e2-threeshift-100c-01,shared_warm_start,4,0.0003927919897250831
alns_e2_throughput,5978.207860396525,5978.207860396525,8,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,4,0.648384416999761
alns_e2_throughput,5685.490405834135,5685.490405834135,9,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,4,0.7816708330065012
alns_e2_throughput,5671.579129702882,5671.579129702882,12,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,4,0.966087000007974
alns_e2_throughput,5559.1012335141,5559.1012335141,26,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,4,2.2156344999966677
alns_e2_throughput,5471.303377123009,5471.303377123009,29,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,4,2.357212792005157
alns_e2_throughput,5453.884874324748,5453.884874324748,30,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,4,2.38125783301075
alns_e2_throughput,5383.190953924289,5383.190953924289,32,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,4,2.5921542499854695
alns_e2_throughput,5365.921220639133,5365.921220639133,64,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,4,5.1018703329900745
alns_e2_throughput,5344.96571083996,5344.96571083996,69,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,4,5.441963374993065
alns_e2_throughput,5322.687670908498,5322.687670908498,77,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,4,5.9641397499945015
alns_e2_throughput,5314.093396237873,5314.093396237873,78,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,4,5.996331708010985
alns_e2_throughput,5306.2029524370555,5306.2029524370555,81,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,4,6.2555512500111945
alns_e2_throughput,5304.971299668234,5304.971299668234,96,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,4,7.020957792003173
alns_e2_throughput,5285.568752882476,5285.568752882476,139,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,4,9.796432875009486
alns_e2_throughput,5267.189104507991,5267.189104507991,162,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,4,11.05957241699798
alns_e2_throughput,5264.102634066894,5264.102634066894,165,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,4,11.3642541669833
alns_e2_throughput,5262.690483328193,5262.690483328193,167,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,4,11.405747292010346
alns_e2_throughput,5140.8588507808145,5140.8588507808145,170,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,4,11.752545499999542
alns_e2_throughput,5129.231874017652,5129.231874017652,188,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,4,12.630052166990936
alns_e2_throughput,5125.400744991668,5125.400744991668,229,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,4,15.126389541983372
alns_e2_throughput,5117.061847366061,5117.061847366061,232,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,4,15.41366241700598
alns_e2_throughput,5116.2122790991425,5116.2122790991425,235,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,4,15.751155292004114
alns_e2_throughput,5113.756532428481,5113.756532428481,291,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,4,19.349817332986277
alns_e2_throughput,5113.413711301697,5113.413711301697,296,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,4,19.66614612500416
alns_e2_throughput,5112.404320337317,5112.404320337317,314,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,4,20.870851416984806
alns_e2_throughput,5109.739343484978,5109.739343484978,330,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,4,21.625522666989127
alns_e2_throughput,5108.915042955053,5108.915042955053,333,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,4,21.783269500010647
alns_e2_throughput,5096.764303576202,5096.764303576202,343,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,4,22.54143479198683
alns_e2_throughput,5081.356103328574,5081.356103328574,455,e2-threeshift-100c-01,whole_route_removal+greedy_insert_repair,4,29.203922374988906
alns_e2_throughput,5071.152154190418,5071.152154190418,456,e2-threeshift-100c-01,whole_route_removal+greedy_insert_repair,4,29.240107833000366
alns_e2_throughput,5058.586653267788,5058.586653267788,459,e2-threeshift-100c-01,whole_route_removal+greedy_insert_repair,4,29.26954566698987
alns_e2_throughput,5052.8250319285125,5052.8250319285125,464,e2-threeshift-100c-01,whole_route_removal+greedy_insert_repair,4,29.303674499999033
alns_e2_throughput,5045.3036718109715,5045.3036718109715,477,e2-threeshift-100c-01,whole_route_removal+greedy_insert_repair,4,29.377376249991357
alns_e2_throughput,5027.241080398103,5027.241080398103,594,e2-threeshift-100c-01,vehicle_type_swap+greedy_insert_repair,4,29.954235416982556
alns_e2_throughput,4992.222208466138,4992.222208466138,595,e2-threeshift-100c-01,vehicle_type_swap+greedy_insert_repair,4,29.976127625006484
alns_e2_throughput,4979.208493791439,4979.208493791439,596,e2-threeshift-100c-01,vehicle_type_swap+greedy_insert_repair,4,29.997732082993025
alns_e2_throughput,4965.5845376776015,4965.5845376776015,953,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,4,41.036146250000456
alns_e2_throughput,4945.788342294196,4945.788342294196,977,e2-threeshift-100c-01,vehicle_type_swap+greedy_insert_repair,4,42.08492641701014
alns_e2_throughput,4945.263898543205,4945.263898543205,1007,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,4,42.833489541983
alns_e2_throughput,4939.258835078201,4939.258835078201,3458,e2-threeshift-100c-01,route_segment_removal+regret3_insert_repair,4,70.52879016700899
