algorithm,best_cost,best_obj,eval,instance,operator,seed,time_seconds
alns_e2_throughput,6213.399839767949,6213.399839767949,0,e2-threeshift-100c-01,shared_warm_start,3,0.00036691699642688036
alns_e2_throughput,6154.401184774255,6154.401184774255,4,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,0.22506395800155587
alns_e2_throughput,6131.688309918107,6131.688309918107,6,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,0.35192849999293685
alns_e2_throughput,6128.60350876182,6128.60350876182,7,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,0.38606112499837764
alns_e2_throughput,6107.599044664907,6107.599044664907,8,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,0.41638379197684117
alns_e2_throughput,5814.5548259177585,5814.5548259177585,9,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,0.5614418329787441
alns_e2_throughput,5790.76110724797,5790.76110724797,11,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,0.7585794579936191
alns_e2_throughput,5612.464610806351,5612.464610806351,12,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,0.8910348749777768
alns_e2_throughput,5599.0110257481765,5599.0110257481765,13,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,0.9160042080038693
alns_e2_throughput,5525.1457595409065,5525.1457595409065,17,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,1.2852303329855204
alns_e2_throughput,5493.147342704597,5493.147342704597,60,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,3.8141316669934895
alns_e2_throughput,5473.019152736683,5473.019152736683,61,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,3.8541880830016453
alns_e2_throughput,5458.120224581619,5458.120224581619,63,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,3.976248207996832
alns_e2_throughput,5455.761020510072,5455.761020510072,65,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,4.0669649170013145
alns_e2_throughput,5450.661243611912,5450.661243611912,68,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,4.201047082984587
alns_e2_throughput,5377.135763008623,5377.135763008623,78,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,4.80774345799
alns_e2_throughput,5370.84204537206,5370.84204537206,86,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,5.434815582993906
alns_e2_throughput,5360.30509308397,5360.30509308397,94,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,6.118400374980411
alns_e2_throughput,5356.756374099826,5356.756374099826,95,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,6.1493417079909705
alns_e2_throughput,5356.0866550132105,5356.0866550132105,101,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,6.472122124978341
alns_e2_throughput,5354.555710780079,5354.555710780079,103,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,6.611462125001708
alns_e2_throughput,5246.517473308246,5246.517473308246,104,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,6.700028958002804
alns_e2_throughput,5244.326222734322,5244.326222734322,107,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,6.86789999998291
alns_e2_throughput,5243.227095616784,5243.227095616784,113,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,7.350855875003617
alns_e2_throughput,5241.408204287961,5241.408204287961,124,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,8.334437957993941
alns_e2_throughput,5241.05274429678,5241.05274429678,128,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,8.558908292005071
alns_e2_throughput,5234.75223287715,5234.75223287715,165,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,10.916689582983963
alns_e2_throughput,5233.039290094507,5233.039290094507,177,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,11.607738541992148
alns_e2_throughput,5209.820530224377,5209.820530224377,178,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,11.671481500001391
alns_e2_throughput,5199.1020452819685,5199.1020452819685,181,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,11.803937582997605
alns_e2_throughput,5130.285003543648,5130.285003543648,190,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,12.217286041995976
alns_e2_throughput,5108.263741390943,5108.263741390943,271,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,17.439997957990272
alns_e2_throughput,5107.942895829532,5107.942895829532,275,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,17.517094957991503
alns_e2_throughput,5104.34101379237,5104.34101379237,276,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,17.572947707987623
alns_e2_throughput,5088.208833471999,5088.208833471999,358,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,22.330172957998002
alns_e2_throughput,5077.9395409243125,5077.9395409243125,403,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,24.632236332981847
alns_e2_throughput,5076.813815764787,5076.813815764787,518,e2-threeshift-100c-01,random_customer_removal+regret2_insert_repair,3,31.276756624982227
alns_e2_throughput,5030.6815354031,5030.6815354031,617,e2-threeshift-100c-01,vehicle_type_swap+greedy_insert_repair,3,36.858284999994794
alns_e2_throughput,5011.591710246914,5011.591710246914,618,e2-threeshift-100c-01,vehicle_type_swap+greedy_insert_repair,3,36.87994387498475
alns_e2_throughput,4994.481377176025,4994.481377176025,619,e2-threeshift-100c-01,vehicle_type_swap+greedy_insert_repair,3,36.904908707976574
alns_e2_throughput,4982.167419578626,4982.167419578626,620,e2-threeshift-100c-01,vehicle_type_swap+greedy_insert_repair,3,36.925006332981866
alns_e2_throughput,4976.140410454817,4976.140410454817,621,e2-threeshift-100c-01,vehicle_type_swap+greedy_insert_repair,3,36.944548582978314
alns_e2_throughput,4974.986949872314,4974.986949872314,2868,e2-threeshift-100c-01,route_segment_removal+greedy_insert_repair,3,100.18443658298929
alns_e2_throughput,4962.492327226075,4962.492327226075,2878,e2-threeshift-100c-01,route_segment_removal+greedy_insert_repair,3,100.25452516699443
