algorithm,best_cost,best_obj,eval,instance,operator,seed,time_seconds
LNS,6657.994081746442,6657.994081746442,0,e2-multidepot-100c-01,shared_warm_start,2,0.0
LNS,6345.0643364915195,6345.0643364915195,9,e2-multidepot-100c-01,lns_shaw_related_removal_regret2_insert_repair,2,0.4063805830082856
LNS,6167.376723747358,6167.376723747358,10,e2-multidepot-100c-01,lns_shaw_related_removal_regret2_insert_repair,2,0.45566312500159256
LNS,6151.70116255325,6151.70116255325,11,e2-multidepot-100c-01,lns_shaw_related_removal_regret2_insert_repair,2,0.5060519580147229
LNS,6039.7469517930485,6039.7469517930485,12,e2-multidepot-100c-01,lns_random_customer_removal_regret3_insert_repair,2,0.548346916999435
LNS,5965.531278726074,5965.531278726074,13,e2-multidepot-100c-01,lns_random_customer_removal_regret3_insert_repair,2,0.5930480420065578
LNS,5942.2974089219715,5942.2974089219715,14,e2-multidepot-100c-01,lns_shaw_related_removal_regret3_insert_repair,2,0.6409405000158586
LNS,5749.108505127517,5749.108505127517,15,e2-multidepot-100c-01,lns_random_customer_removal_greedy_insert_repair,2,0.6726516670023557
LNS,5584.334867373443,5584.334867373443,16,e2-multidepot-100c-01,lns_worst_customer_removal_regret2_insert_repair,2,0.7075572080211714
LNS,5573.2781993959625,5573.2781993959625,17,e2-multidepot-100c-01,lns_shaw_related_removal_greedy_insert_repair,2,0.7583963750221301
LNS,5484.859092663545,5484.859092663545,19,e2-multidepot-100c-01,lns_worst_customer_removal_regret3_insert_repair,2,0.8216535829997156
LNS,5463.123449003133,5463.123449003133,20,e2-multidepot-100c-01,lns_worst_customer_removal_regret3_insert_repair,2,0.8550548750208691
LNS,5452.16865611006,5452.16865611006,22,e2-multidepot-100c-01,lns_shaw_related_removal_regret2_insert_repair,2,0.931303667020984
LNS,5436.799090989206,5436.799090989206,23,e2-multidepot-100c-01,lns_random_customer_removal_regret3_insert_repair,2,0.970700667006895
LNS,5428.726296186639,5428.726296186639,32,e2-multidepot-100c-01,lns_random_customer_removal_regret3_insert_repair,2,1.2466677080083173
LNS,5427.287318551649,5427.287318551649,36,e2-multidepot-100c-01,lns_random_customer_removal_regret2_insert_repair,2,1.3710130420222413
LNS,5420.404983511488,5420.404983511488,43,e2-multidepot-100c-01,lns_random_customer_removal_regret3_insert_repair,2,1.6149901250028051
LNS,5413.063760455965,5413.063760455965,44,e2-multidepot-100c-01,lns_random_customer_removal_regret2_insert_repair,2,1.6586624580086209
LNS,5405.644879113743,5405.644879113743,49,e2-multidepot-100c-01,lns_random_customer_removal_regret3_insert_repair,2,1.987330958014354
LNS,5346.101769278391,5346.101769278391,51,e2-multidepot-100c-01,lns_shaw_related_removal_regret3_insert_repair,2,2.078067791997455
LNS,5303.44859962251,5303.44859962251,53,e2-multidepot-100c-01,lns_random_customer_removal_regret2_insert_repair,2,2.1800231670204084
LNS,5298.951776882736,5298.951776882736,54,e2-multidepot-100c-01,lns_random_customer_removal_regret3_insert_repair,2,2.286392333015101
LNS,5283.849536541581,5283.849536541581,58,e2-multidepot-100c-01,lns_worst_customer_removal_regret2_insert_repair,2,2.4442091250093654
LNS,5246.274349218829,5246.274349218829,63,e2-multidepot-100c-01,lns_shaw_related_removal_regret3_insert_repair,2,2.6548084170208313
LNS,5244.557777882275,5244.557777882275,65,e2-multidepot-100c-01,lns_random_customer_removal_regret3_insert_repair,2,2.7143376670137513
LNS,5122.836600336056,5122.836600336056,105,e2-multidepot-100c-01,lns_shaw_related_removal_regret2_insert_repair,2,4.0164142080175225
LNS,5114.282062713893,5114.282062713893,147,e2-multidepot-100c-01,lns_random_customer_removal_regret3_insert_repair,2,5.340676332998555
LNS,5107.567878260571,5107.567878260571,164,e2-multidepot-100c-01,lns_random_customer_removal_regret2_insert_repair,2,5.891376292012865
LNS,5104.655107676835,5104.655107676835,228,e2-multidepot-100c-01,lns_shaw_related_removal_regret2_insert_repair,2,7.854425042023649
LNS,5101.325919512964,5101.325919512964,290,e2-multidepot-100c-01,lns_shaw_related_removal_regret3_insert_repair,2,9.819722583022667
LNS,5100.877552449604,5100.877552449604,319,e2-multidepot-100c-01,lns_random_customer_removal_regret2_insert_repair,2,10.728644500020891
LNS,5083.682244319027,5083.682244319027,320,e2-multidepot-100c-01,lns_shaw_related_removal_regret3_insert_repair,2,10.775057917024242
LNS,5080.545352321226,5080.545352321226,357,e2-multidepot-100c-01,lns_random_customer_removal_regret2_insert_repair,2,11.886863583000377
LNS,5080.50436088258,5080.50436088258,374,e2-multidepot-100c-01,lns_random_customer_removal_greedy_insert_repair,2,12.37750241701724
LNS,5076.9481072428935,5076.9481072428935,377,e2-multidepot-100c-01,lns_random_customer_removal_regret2_insert_repair,2,12.455843417003052
LNS,5076.647010131957,5076.647010131957,469,e2-multidepot-100c-01,lns_shaw_related_removal_regret3_insert_repair,2,15.295595083007356
LNS,5070.673155085921,5070.673155085921,497,e2-multidepot-100c-01,lns_shaw_related_removal_greedy_insert_repair,2,16.144080875004875
LNS,5060.289734090295,5060.289734090295,499,e2-multidepot-100c-01,lns_random_customer_removal_regret3_insert_repair,2,16.22372425001231
LNS,5059.988073801177,5059.988073801177,623,e2-multidepot-100c-01,lns_random_customer_removal_regret2_insert_repair,2,20.092720458022086
LNS,5057.693458091494,5057.693458091494,645,e2-multidepot-100c-01,lns_shaw_related_removal_regret3_insert_repair,2,20.753563333011698
LNS,5056.892369656323,5056.892369656323,653,e2-multidepot-100c-01,lns_random_customer_removal_regret3_insert_repair,2,21.010855625005206
LNS,5056.435526018236,5056.435526018236,699,e2-multidepot-100c-01,lns_random_customer_removal_greedy_insert_repair,2,22.488073750020703
LNS,5052.924259862738,5052.924259862738,770,e2-multidepot-100c-01,lns_shaw_related_removal_greedy_insert_repair,2,24.69703550002305
LNS,5051.124382717129,5051.124382717129,794,e2-multidepot-100c-01,lns_shaw_related_removal_regret2_insert_repair,2,25.493959417013684
LNS,5050.735506349256,5050.735506349256,798,e2-multidepot-100c-01,lns_random_customer_removal_regret2_insert_repair,2,25.619014833006077
LNS,5049.942776730739,5049.942776730739,803,e2-multidepot-100c-01,lns_random_customer_removal_regret3_insert_repair,2,25.76358829200035
LNS,5049.78927730203,5049.78927730203,804,e2-multidepot-100c-01,lns_random_customer_removal_regret2_insert_repair,2,25.7948773750104
LNS,5045.938118094871,5045.938118094871,880,e2-multidepot-100c-01,lns_shaw_related_removal_regret3_insert_repair,2,28.199715667025885
LNS,5038.628375855668,5038.628375855668,882,e2-multidepot-100c-01,lns_shaw_related_removal_regret3_insert_repair,2,28.27419045800343
LNS,5034.200208652364,5034.200208652364,913,e2-multidepot-100c-01,lns_shaw_related_removal_greedy_insert_repair,2,29.343641833023867
LNS,5033.327118403532,5033.327118403532,920,e2-multidepot-100c-01,lns_shaw_related_removal_regret3_insert_repair,2,29.595896625018213
LNS,5033.204408681865,5033.204408681865,964,e2-multidepot-100c-01,lns_random_customer_removal_regret2_insert_repair,2,30.963004750024993
LNS,5032.690798297661,5032.690798297661,1001,e2-multidepot-100c-01,lns_shaw_related_removal_greedy_insert_repair,2,32.108760417002486
LNS,5025.223394371521,5025.223394371521,1005,e2-multidepot-100c-01,lns_shaw_related_removal_greedy_insert_repair,2,32.25242537501617
LNS,5018.427732036707,5018.427732036707,1007,e2-multidepot-100c-01,lns_random_customer_removal_greedy_insert_repair,2,32.3105429999996
LNS,5014.389479042846,5014.389479042846,3741,e2-multidepot-100c-01,lns_shaw_related_removal_regret3_insert_repair,2,117.88767650001682
LNS,5014.196348288507,5014.196348288507,3758,e2-multidepot-100c-01,lns_random_customer_removal_regret2_insert_repair,2,118.39209691699944
LNS,5005.220196962617,5005.220196962617,3822,e2-multidepot-100c-01,lns_shaw_related_removal_regret3_insert_repair,2,120.31093516701367
LNS,4995.818879730111,4995.818879730111,5356,e2-multidepot-100c-01,lns_random_customer_removal_regret2_insert_repair,2,168.8339200830087
LNS,4987.699599719205,4987.699599719205,5364,e2-multidepot-100c-01,lns_random_customer_removal_greedy_insert_repair,2,169.0662565420207
LNS,4981.2328886210325,4981.2328886210325,5372,e2-multidepot-100c-01,lns_random_customer_removal_regret3_insert_repair,2,169.47367887501605
LNS,4979.997357484364,4979.997357484364,5442,e2-multidepot-100c-01,lns_random_customer_removal_regret2_insert_repair,2,171.6734885830083
LNS,4979.9296425034645,4979.9296425034645,5553,e2-multidepot-100c-01,lns_random_customer_removal_regret3_insert_repair,2,174.98899091701605
LNS,4979.829534852717,4979.829534852717,5595,e2-multidepot-100c-01,lns_random_customer_removal_greedy_insert_repair,2,176.22948875001748
