algorithm,best_cost,best_obj,eval,instance,operator,seed,time_seconds
alns_e2_throughput,3082.2480786777355,3082.2480786777355,0,e2-threeshift-50c-01,shared_warm_start,3,0.00021262498921714723
alns_e2_throughput,2893.482963524978,2893.482963524978,1,e2-threeshift-50c-01,scan_restart,3,0.008153499977197498
alns_e2_throughput,2640.492743728637,2640.492743728637,2,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,0.032184749987209216
alns_e2_throughput,2619.1016176158305,2619.1016176158305,3,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,0.05507712499820627
alns_e2_throughput,2606.6647987238266,2606.6647987238266,19,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,0.45490608297404833
alns_e2_throughput,2547.2972699570955,2547.2972699570955,35,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,0.7703390829847194
alns_e2_throughput,2546.390046308376,2546.390046308376,43,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,0.9348047499952372
alns_e2_throughput,2545.5330542245188,2545.5330542245188,46,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,0.9686439999786671
alns_e2_throughput,2537.340257990325,2537.340257990325,54,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,1.1314524159824941
alns_e2_throughput,2520.626976209329,2520.626976209329,57,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,1.1696358749759383
alns_e2_throughput,2520.139298778798,2520.139298778798,58,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,1.1839982499950565
alns_e2_throughput,2491.101467875689,2491.101467875689,59,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,1.1934755409893114
alns_e2_throughput,2489.7187898493107,2489.7187898493107,64,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,1.3082961659820285
alns_e2_throughput,2482.7662333831986,2482.7662333831986,73,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,1.4322418329829816
alns_e2_throughput,2466.0961551844694,2466.0961551844694,75,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,1.5018268329731654
alns_e2_throughput,2463.675449098393,2463.675449098393,81,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,1.5938608750002459
alns_e2_throughput,2458.8142176492065,2458.8142176492065,86,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,1.6904653749952558
alns_e2_throughput,2456.4017350744934,2456.4017350744934,98,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,1.9187365830002818
alns_e2_throughput,2452.129948212097,2452.129948212097,109,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,2.096446665993426
alns_e2_throughput,2445.7842894308287,2445.7842894308287,115,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,2.1928580829990096
alns_e2_throughput,2440.8103958796505,2440.8103958796505,116,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,2.215351708000526
alns_e2_throughput,2440.7988654218484,2440.7988654218484,146,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,2.615735582978232
alns_e2_throughput,2439.3139775470017,2439.3139775470017,172,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,2.9732998329855036
alns_e2_throughput,2431.6135885965114,2431.6135885965114,223,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,3.582491832989035
alns_e2_throughput,2429.338533599158,2429.338533599158,232,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,3.684603082976537
alns_e2_throughput,2424.707072900083,2424.707072900083,328,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,4.91103699998348
alns_e2_throughput,2424.318309195333,2424.318309195333,330,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,4.939760999986902
alns_e2_throughput,2413.709458178949,2413.709458178949,335,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,5.018536374991527
alns_e2_throughput,2412.43426158639,2412.43426158639,340,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,5.104724374978105
alns_e2_throughput,2407.4997309180144,2407.4997309180144,352,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,5.288945749984123
alns_e2_throughput,2407.4882004602123,2407.4882004602123,358,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,5.366631790995598
alns_e2_throughput,2407.0678004707306,2407.0678004707306,369,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,5.5497921659844
alns_e2_throughput,2405.81177684847,2405.81177684847,403,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,6.051137957983883
alns_e2_throughput,2404.441455424814,2404.441455424814,408,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,6.116860915994039
alns_e2_throughput,2401.2754045718953,2401.2754045718953,412,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,6.153397457994288
alns_e2_throughput,2400.0343782143964,2400.0343782143964,414,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,6.185747999988962
alns_e2_throughput,2392.370031740559,2392.370031740559,435,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,6.442925249983091
alns_e2_throughput,2392.3501041964337,2392.3501041964337,461,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,6.798444124986418
alns_e2_throughput,2372.7553968395496,2372.7553968395496,704,e2-threeshift-50c-01,vehicle_type_swap+greedy_insert_repair,3,9.79834333297913
alns_e2_throughput,2372.675002752778,2372.675002752778,1178,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,15.112652082985733
alns_e2_throughput,2364.5247723430807,2364.5247723430807,1204,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,15.441691624990199
alns_e2_throughput,2364.4365930470467,2364.4365930470467,1207,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,15.471109915990382
alns_e2_throughput,2364.4166655029208,2364.4166655029208,1231,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,15.737805124983424
alns_e2_throughput,2360.1413341626985,2360.1413341626985,1488,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,18.42534320798586
alns_e2_throughput,2356.6861294885503,2356.6861294885503,1492,e2-threeshift-50c-01,random_customer_removal+greedy_insert_repair,3,18.4631520829862
