algorithm,best_cost,best_obj,eval,instance,operator,seed,time_seconds
LNS,7550.193903840589,7550.193903840589,0,e2-vanilla-100c-01,shared_warm_start,1,0.0
LNS,7309.029158512244,7309.029158512244,12,e2-vanilla-100c-01,lns_worst_customer_removal_regret3_insert_repair,1,0.5833744590054266
LNS,7209.852714999319,7209.852714999319,13,e2-vanilla-100c-01,lns_shaw_related_removal_regret3_insert_repair,1,0.6415798749949317
LNS,7029.588200086446,7029.588200086446,14,e2-vanilla-100c-01,lns_random_customer_removal_regret2_insert_repair,1,0.6845945839886554
LNS,6655.987165350489,6655.987165350489,15,e2-vanilla-100c-01,lns_worst_customer_removal_regret3_insert_repair,1,0.7142886669898871
LNS,6623.588776417877,6623.588776417877,16,e2-vanilla-100c-01,lns_random_customer_removal_regret2_insert_repair,1,0.7477270840026904
LNS,6505.2390480035465,6505.2390480035465,33,e2-vanilla-100c-01,lns_shaw_related_removal_regret3_insert_repair,1,1.3143199170008302
LNS,6476.801959191226,6476.801959191226,35,e2-vanilla-100c-01,lns_shaw_related_removal_regret2_insert_repair,1,1.3966125840088353
LNS,6268.199234529005,6268.199234529005,50,e2-vanilla-100c-01,lns_shaw_related_removal_regret3_insert_repair,1,1.8640248340088874
LNS,6261.159262196188,6261.159262196188,51,e2-vanilla-100c-01,lns_random_customer_removal_greedy_insert_repair,1,1.9028545840119477
LNS,6223.617723069836,6223.617723069836,54,e2-vanilla-100c-01,lns_shaw_related_removal_regret2_insert_repair,1,2.002486791985575
LNS,6213.399709365713,6213.399709365713,61,e2-vanilla-100c-01,lns_random_customer_removal_greedy_insert_repair,1,2.2537951249978505
LNS,6179.942221925031,6179.942221925031,68,e2-vanilla-100c-01,lns_worst_customer_removal_greedy_insert_repair,1,2.5075546670123003
LNS,6158.433726435309,6158.433726435309,114,e2-vanilla-100c-01,lns_worst_customer_removal_regret3_insert_repair,1,4.072812458995031
LNS,6150.519370086359,6150.519370086359,118,e2-vanilla-100c-01,lns_random_customer_removal_regret2_insert_repair,1,4.223272333998466
LNS,6129.167689889137,6129.167689889137,119,e2-vanilla-100c-01,lns_worst_customer_removal_regret3_insert_repair,1,4.257199541985756
LNS,6120.8660525052155,6120.8660525052155,121,e2-vanilla-100c-01,lns_random_customer_removal_regret2_insert_repair,1,4.341604749992257
LNS,6104.049572101644,6104.049572101644,129,e2-vanilla-100c-01,lns_worst_customer_removal_regret3_insert_repair,1,4.603985875000944
LNS,6096.255048914723,6096.255048914723,145,e2-vanilla-100c-01,lns_shaw_related_removal_regret3_insert_repair,1,5.1354215840110555
LNS,6015.323659079155,6015.323659079155,146,e2-vanilla-100c-01,lns_random_customer_removal_regret3_insert_repair,1,5.184530250000535
LNS,6013.042964063046,6013.042964063046,151,e2-vanilla-100c-01,lns_random_customer_removal_regret2_insert_repair,1,5.347606249997625
LNS,6008.673677284355,6008.673677284355,153,e2-vanilla-100c-01,lns_worst_customer_removal_regret3_insert_repair,1,5.414136084000347
