task_id,instance_id,region,customer_size,map_index,seed,grid_date,action_index,vehicle_id,station_id,station_type,station_city,station_capacity,energy_kwh,occupancy_minutes,start_energy_kwh,end_energy_kwh,charging_curve_id,earliest_start_second,latest_start_second,candidate_count,asap_start_second,carbon_start_second,start_moved,immovable_reason,asap_predicted_emissions_kg,carbon_predicted_emissions_kg,asap_actual_emissions_kg,carbon_actual_emissions_kg
E4-CARBON-TIMING-01,cn-cy-100c-01-V2-LOCATIONS,cy,100,1,1,2025-02-10,0,SP-EV-0001,D_chongqing,d,chongqing,2,39.57644544227043,107.93576029710117,0.0,39.57644544227043,NL90_mild,0.0,33400.38894217393,39,0.0,25200.0,1,,12.679685882343565,5.831551313511409,12.679685882343565,5.831551313511409
E4-CARBON-TIMING-01,cn-cy-100c-01-V2-LOCATIONS,cy,100,1,1,2025-02-10,1,SP-EV-0005,D_chongqing,d,chongqing,2,26.493055060030823,72.2537865273568,0.0,26.493055060030823,NL90_mild,0.0,42902.349228358595,49,7200.0,42902.349228359,1,,8.908824830530541,3.5611799206612775,8.908824830530541,3.5611799206612775
E4-CARBON-TIMING-01,cn-cy-100c-01-V2-LOCATIONS,cy,100,1,1,2025-02-10,2,SP-EV-0008,D_chongqing,d,chongqing,2,38.557921867300166,105.15796872900046,0.0,38.557921867300166,NL90_mild,0.0,33859.07425625998,39,0.0,25200.0,1,,12.346119411540805,5.670319031593616,12.346119411540805,5.670319031593616
E4-CARBON-TIMING-01,cn-cy-100c-01-V2-LOCATIONS,cy,100,1,1,2025-02-10,3,SP-EV-0012,D_chengdu,d,chengdu,2,20.08888424010135,54.787866109367314,0.0,20.08888424010135,NL90_mild,0.0,40382.06189343796,47,0.0,36000.0,1,,0.7613687126998412,0.0,0.7613687126998412,0.0
E4-CARBON-TIMING-01,cn-cy-100c-01-V2-LOCATIONS,cy,100,1,1,2025-02-10,4,SP-EV-0013,D_chengdu,d,chengdu,2,18.92795061512821,51.62168349580421,0.0,18.92795061512821,NL90_mild,0.0,44559.97045025174,51,0.0,36000.0,1,,0.7173693283133593,0.0,0.7173693283133593,0.0
E4-CARBON-TIMING-01,cn-cy-100c-01-V2-LOCATIONS,cy,100,1,1,2025-02-11,0,SP-EV-0001,D_chongqing,d,chongqing,2,39.57644544227043,107.93576029710117,0.0,39.57644544227043,NL90_mild,0.0,33400.38894217393,39,0.0,25923.854382174,1,,12.881513976820283,8.710551873545308,12.881513976820283,8.710551873545308
E4-CARBON-TIMING-01,cn-cy-100c-01-V2-LOCATIONS,cy,100,1,1,2025-02-11,1,SP-EV-0005,D_chongqing,d,chongqing,2,26.493055060030823,72.2537865273568,0.0,26.493055060030823,NL90_mild,0.0,42902.349228358595,49,7200.0,42902.349228359,1,,9.147355381130847,5.1889769492983,9.147355381130847,5.1889769492983
E4-CARBON-TIMING-01,cn-cy-100c-01-V2-LOCATIONS,cy,100,1,1,2025-02-11,2,SP-EV-0008,D_chongqing,d,chongqing,2,38.557921867300166,105.15796872900046,0.0,38.557921867300166,NL90_mild,0.0,33859.07425625998,39,0.0,26090.52187626,1,,12.542243773997688,8.476698860732126,12.542243773997688,8.476698860732126
E4-CARBON-TIMING-01,cn-cy-100c-01-V2-LOCATIONS,cy,100,1,1,2025-02-11,3,SP-EV-0012,D_chengdu,d,chengdu,2,20.08888424010135,54.787866109367314,0.0,20.08888424010135,NL90_mild,0.0,40382.06189343796,47,0.0,39600.0,1,,0.7633776011238512,0.0,0.7633776011238512,0.0
E4-CARBON-TIMING-01,cn-cy-100c-01-V2-LOCATIONS,cy,100,1,1,2025-02-11,4,SP-EV-0013,D_chengdu,d,chengdu,2,18.92795061512821,51.62168349580421,0.0,18.92795061512821,NL90_mild,0.0,44559.97045025174,51,0.0,39600.0,1,,0.719262123374872,0.0,0.719262123374872,0.0
E4-CARBON-TIMING-01,cn-cy-100c-01-V2-LOCATIONS,cy,100,1,1,2025-02-12,0,SP-EV-0001,D_chongqing,d,chongqing,2,39.57644544227043,107.93576029710117,0.0,39.57644544227043,NL90_mild,0.0,33400.38894217393,39,0.0,25923.854382174,1,,12.431752006097769,9.242492559669579,12.431752006097769,9.242492559669579
E4-CARBON-TIMING-01,cn-cy-100c-01-V2-LOCATIONS,cy,100,1,1,2025-02-12,1,SP-EV-0005,D_chongqing,d,chongqing,2,26.493055060030823,72.2537865273568,0.0,26.493055060030823,NL90_mild,0.0,42902.349228358595,49,7200.0,42902.349228359,1,,8.673222750616326,4.639791060529209,8.673222750616326,4.639791060529209
E4-CARBON-TIMING-01,cn-cy-100c-01-V2-LOCATIONS,cy,100,1,1,2025-02-12,2,SP-EV-0008,D_chongqing,d,chongqing,2,38.557921867300166,105.15796872900046,0.0,38.557921867300166,NL90_mild,0.0,33859.07425625998,39,0.0,26090.52187626,1,,12.107963361614722,8.988778337144478,12.107963361614722,8.988778337144478
