reason,energy_kwh,share_of_all_energy_pct,share_of_immovable_energy_pct
WINDOW_TOO_NARROW,0.0,0.0,0.0
ALREADY_LOWEST_CARBON,14066.238565112624,1.1391936611949929,68.5682251865756
DEPOT_CAPACITY_CONSTRAINED,6447.98435204479,0.5222080421380308,31.431774813424187
UNCLASSIFIED_IMMOVABLE,0.0,0.0,0.0
