instance_id,seed,grid_date,station_id,action_count,solver,variables,mip_status,primary_optimum_predicted_kg,selected_predicted_kg,primary_mip_gap,tie_mip_gap
cn-cy-100c-01-V2-LOCATIONS,1,2025-02-03,D_chongqing,3,scipy.optimize.milp/HiGHS,127,OPTIMAL,16.729678407895996,16.729678407895996,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,2,2025-02-03,D_chengdu,2,scipy.optimize.milp/HiGHS,92,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,2,2025-02-03,D_chongqing,3,scipy.optimize.milp/HiGHS,121,OPTIMAL,20.056296632160173,20.056296632160173,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,3,2025-02-03,D_chengdu,2,scipy.optimize.milp/HiGHS,98,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,3,2025-02-03,D_chongqing,3,scipy.optimize.milp/HiGHS,123,OPTIMAL,19.004372515044118,19.004372515044118,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,4,2025-02-03,D_chengdu,2,scipy.optimize.milp/HiGHS,88,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,4,2025-02-03,D_chongqing,3,scipy.optimize.milp/HiGHS,123,OPTIMAL,19.004372515044118,19.004372515044118,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,5,2025-02-03,D_chengdu,2,scipy.optimize.milp/HiGHS,92,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,5,2025-02-03,D_chongqing,3,scipy.optimize.milp/HiGHS,121,OPTIMAL,19.269770196741327,19.269770196741327,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,1,2025-02-04,D_chengdu,2,scipy.optimize.milp/HiGHS,98,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,1,2025-02-04,D_chongqing,3,scipy.optimize.milp/HiGHS,127,OPTIMAL,8.426313902213765,8.426313902213765,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,2,2025-02-04,D_chengdu,2,scipy.optimize.milp/HiGHS,92,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,2,2025-02-04,D_chongqing,3,scipy.optimize.milp/HiGHS,121,OPTIMAL,10.005803224831093,10.005803224831093,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,3,2025-02-04,D_chengdu,2,scipy.optimize.milp/HiGHS,98,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,3,2025-02-04,D_chongqing,3,scipy.optimize.milp/HiGHS,123,OPTIMAL,9.207204109167515,9.207204109167515,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,4,2025-02-04,D_chengdu,2,scipy.optimize.milp/HiGHS,88,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,4,2025-02-04,D_chongqing,3,scipy.optimize.milp/HiGHS,123,OPTIMAL,9.207204109167515,9.207204109167515,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,5,2025-02-04,D_chengdu,2,scipy.optimize.milp/HiGHS,92,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,5,2025-02-04,D_chongqing,3,scipy.optimize.milp/HiGHS,121,OPTIMAL,9.10621899976192,9.10621899976192,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,1,2025-02-05,D_chengdu,2,scipy.optimize.milp/HiGHS,98,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,1,2025-02-05,D_chongqing,3,scipy.optimize.milp/HiGHS,127,OPTIMAL,24.560713998403603,24.560713998403603,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,2,2025-02-05,D_chengdu,2,scipy.optimize.milp/HiGHS,92,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,2,2025-02-05,D_chongqing,3,scipy.optimize.milp/HiGHS,121,OPTIMAL,26.51984237228222,26.51984237228222,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,3,2025-02-05,D_chengdu,2,scipy.optimize.milp/HiGHS,98,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,3,2025-02-05,D_chongqing,3,scipy.optimize.milp/HiGHS,123,OPTIMAL,25.349045893040653,25.349045893040653,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,4,2025-02-05,D_chengdu,2,scipy.optimize.milp/HiGHS,88,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,4,2025-02-05,D_chongqing,3,scipy.optimize.milp/HiGHS,123,OPTIMAL,25.349045893040653,25.349045893040653,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,5,2025-02-05,D_chengdu,2,scipy.optimize.milp/HiGHS,92,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,5,2025-02-05,D_chongqing,3,scipy.optimize.milp/HiGHS,121,OPTIMAL,25.940814931326926,25.940814931326926,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,1,2025-02-06,D_chengdu,2,scipy.optimize.milp/HiGHS,98,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,1,2025-02-06,D_chongqing,3,scipy.optimize.milp/HiGHS,127,OPTIMAL,15.781394606221308,15.781394606221308,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,2,2025-02-06,D_chengdu,2,scipy.optimize.milp/HiGHS,92,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,2,2025-02-06,D_chongqing,3,scipy.optimize.milp/HiGHS,121,OPTIMAL,17.32108693298131,17.32108693298131,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,3,2025-02-06,D_chengdu,2,scipy.optimize.milp/HiGHS,98,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,3,2025-02-06,D_chongqing,3,scipy.optimize.milp/HiGHS,123,OPTIMAL,16.599042534837757,16.599042534837757,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,4,2025-02-06,D_chengdu,2,scipy.optimize.milp/HiGHS,88,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,4,2025-02-06,D_chongqing,3,scipy.optimize.milp/HiGHS,123,OPTIMAL,16.599042534837757,16.599042534837757,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,5,2025-02-06,D_chengdu,2,scipy.optimize.milp/HiGHS,92,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,5,2025-02-06,D_chongqing,3,scipy.optimize.milp/HiGHS,121,OPTIMAL,16.62878318148777,16.62878318148777,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,1,2025-02-07,D_chengdu,2,scipy.optimize.milp/HiGHS,98,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,1,2025-02-07,D_chongqing,3,scipy.optimize.milp/HiGHS,127,OPTIMAL,20.735874822847418,20.735874822847418,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,2,2025-02-07,D_chengdu,2,scipy.optimize.milp/HiGHS,92,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,2,2025-02-07,D_chongqing,3,scipy.optimize.milp/HiGHS,121,OPTIMAL,22.85350326524066,22.85350326524066,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,3,2025-02-07,D_chengdu,2,scipy.optimize.milp/HiGHS,98,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,3,2025-02-07,D_chongqing,3,scipy.optimize.milp/HiGHS,123,OPTIMAL,21.773948736609906,21.773948736609906,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,4,2025-02-07,D_chengdu,2,scipy.optimize.milp/HiGHS,88,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,4,2025-02-07,D_chongqing,3,scipy.optimize.milp/HiGHS,123,OPTIMAL,21.773948736609906,21.773948736609906,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,5,2025-02-07,D_chengdu,2,scipy.optimize.milp/HiGHS,92,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,5,2025-02-07,D_chongqing,3,scipy.optimize.milp/HiGHS,121,OPTIMAL,21.985313797613106,21.985313797613106,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,1,2025-02-08,D_chengdu,2,scipy.optimize.milp/HiGHS,98,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,1,2025-02-08,D_chongqing,3,scipy.optimize.milp/HiGHS,127,OPTIMAL,17.033609526309252,17.033609526309252,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,2,2025-02-08,D_chengdu,2,scipy.optimize.milp/HiGHS,92,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,2,2025-02-08,D_chongqing,3,scipy.optimize.milp/HiGHS,121,OPTIMAL,20.05739629631937,20.05739629631937,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,3,2025-02-08,D_chengdu,2,scipy.optimize.milp/HiGHS,98,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,3,2025-02-08,D_chongqing,3,scipy.optimize.milp/HiGHS,123,OPTIMAL,18.70067393753783,18.70067393753783,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,4,2025-02-08,D_chengdu,2,scipy.optimize.milp/HiGHS,88,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,4,2025-02-08,D_chongqing,3,scipy.optimize.milp/HiGHS,123,OPTIMAL,18.70067393753783,18.70067393753783,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,5,2025-02-08,D_chengdu,2,scipy.optimize.milp/HiGHS,92,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,5,2025-02-08,D_chongqing,3,scipy.optimize.milp/HiGHS,121,OPTIMAL,19.32295849712409,19.32295849712409,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,1,2025-02-09,D_chengdu,2,scipy.optimize.milp/HiGHS,98,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,1,2025-02-09,D_chongqing,3,scipy.optimize.milp/HiGHS,127,OPTIMAL,17.79517089213651,17.79517089213651,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,2,2025-02-09,D_chengdu,2,scipy.optimize.milp/HiGHS,92,OPTIMAL,0.0016186993557337735,0.0016186993557337735,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,2,2025-02-09,D_chongqing,3,scipy.optimize.milp/HiGHS,121,OPTIMAL,20.095055369925056,20.095055369925056,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,3,2025-02-09,D_chengdu,2,scipy.optimize.milp/HiGHS,98,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,3,2025-02-09,D_chongqing,3,scipy.optimize.milp/HiGHS,123,OPTIMAL,19.211227145497652,19.211227145497652,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,4,2025-02-09,D_chengdu,2,scipy.optimize.milp/HiGHS,88,OPTIMAL,0.027686277695298425,0.027686277695298425,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,4,2025-02-09,D_chongqing,3,scipy.optimize.milp/HiGHS,123,OPTIMAL,19.211227145497652,19.211227145497652,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,5,2025-02-09,D_chengdu,2,scipy.optimize.milp/HiGHS,92,OPTIMAL,0.0016186993557337735,0.0016186993557337735,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,5,2025-02-09,D_chongqing,3,scipy.optimize.milp/HiGHS,121,OPTIMAL,19.253601133527802,19.253601133527802,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,1,2025-02-10,D_chengdu,2,scipy.optimize.milp/HiGHS,98,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,1,2025-02-10,D_chongqing,3,scipy.optimize.milp/HiGHS,127,OPTIMAL,15.063050265766302,15.063050265766302,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,2,2025-02-10,D_chengdu,2,scipy.optimize.milp/HiGHS,92,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,2,2025-02-10,D_chongqing,3,scipy.optimize.milp/HiGHS,121,OPTIMAL,17.73981650013104,17.73981650013104,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,3,2025-02-10,D_chengdu,2,scipy.optimize.milp/HiGHS,98,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,3,2025-02-10,D_chongqing,3,scipy.optimize.milp/HiGHS,123,OPTIMAL,16.807417323172338,16.807417323172338,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,4,2025-02-10,D_chengdu,2,scipy.optimize.milp/HiGHS,88,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,4,2025-02-10,D_chongqing,3,scipy.optimize.milp/HiGHS,123,OPTIMAL,16.807417323172338,16.807417323172338,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,5,2025-02-10,D_chengdu,2,scipy.optimize.milp/HiGHS,92,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,5,2025-02-10,D_chongqing,3,scipy.optimize.milp/HiGHS,121,OPTIMAL,16.6151415762056,16.6151415762056,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,1,2025-02-11,D_chengdu,2,scipy.optimize.milp/HiGHS,98,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,1,2025-02-11,D_chongqing,3,scipy.optimize.milp/HiGHS,127,OPTIMAL,22.376227683575735,22.376227683575735,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,2,2025-02-11,D_chengdu,2,scipy.optimize.milp/HiGHS,92,OPTIMAL,0.0006225766752822205,0.0006225766752822205,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,2,2025-02-11,D_chongqing,3,scipy.optimize.milp/HiGHS,121,OPTIMAL,25.115613250600084,25.115613250600084,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,3,2025-02-11,D_chengdu,2,scipy.optimize.milp/HiGHS,98,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,3,2025-02-11,D_chongqing,3,scipy.optimize.milp/HiGHS,123,OPTIMAL,23.910624434738676,23.910624434738676,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,4,2025-02-11,D_chengdu,2,scipy.optimize.milp/HiGHS,88,OPTIMAL,0.01064856834434555,0.01064856834434555,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,4,2025-02-11,D_chongqing,3,scipy.optimize.milp/HiGHS,123,OPTIMAL,23.910624434738676,23.910624434738676,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,5,2025-02-11,D_chengdu,2,scipy.optimize.milp/HiGHS,92,OPTIMAL,0.0006225766752822205,0.0006225766752822205,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,5,2025-02-11,D_chongqing,3,scipy.optimize.milp/HiGHS,121,OPTIMAL,24.24412651696742,24.24412651696742,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,1,2025-02-12,D_chengdu,2,scipy.optimize.milp/HiGHS,98,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,1,2025-02-12,D_chongqing,3,scipy.optimize.milp/HiGHS,127,OPTIMAL,22.871061957343265,22.871061957343265,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,2,2025-02-12,D_chengdu,2,scipy.optimize.milp/HiGHS,92,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,2,2025-02-12,D_chongqing,3,scipy.optimize.milp/HiGHS,121,OPTIMAL,25.551223844147724,25.551223844147724,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,3,2025-02-12,D_chengdu,2,scipy.optimize.milp/HiGHS,98,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,3,2025-02-12,D_chongqing,3,scipy.optimize.milp/HiGHS,123,OPTIMAL,24.458563361829114,24.458563361829114,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,4,2025-02-12,D_chengdu,2,scipy.optimize.milp/HiGHS,88,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,4,2025-02-12,D_chongqing,3,scipy.optimize.milp/HiGHS,123,OPTIMAL,24.458563361829114,24.458563361829114,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,5,2025-02-12,D_chengdu,2,scipy.optimize.milp/HiGHS,92,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,5,2025-02-12,D_chongqing,3,scipy.optimize.milp/HiGHS,121,OPTIMAL,24.719043258675136,24.719043258675136,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,1,2025-02-13,D_chengdu,2,scipy.optimize.milp/HiGHS,98,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,1,2025-02-13,D_chongqing,3,scipy.optimize.milp/HiGHS,127,OPTIMAL,4.331643897734604,4.331643897734604,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,2,2025-02-13,D_chengdu,2,scipy.optimize.milp/HiGHS,92,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,2,2025-02-13,D_chongqing,3,scipy.optimize.milp/HiGHS,121,OPTIMAL,4.652607330204545,4.652607330204545,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,3,2025-02-13,D_chengdu,2,scipy.optimize.milp/HiGHS,98,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,3,2025-02-13,D_chongqing,3,scipy.optimize.milp/HiGHS,123,OPTIMAL,4.098336261839137,4.098336261839137,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,4,2025-02-13,D_chengdu,2,scipy.optimize.milp/HiGHS,88,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,4,2025-02-13,D_chongqing,3,scipy.optimize.milp/HiGHS,123,OPTIMAL,4.098336261839137,4.098336261839137,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,5,2025-02-13,D_chengdu,2,scipy.optimize.milp/HiGHS,92,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,5,2025-02-13,D_chongqing,3,scipy.optimize.milp/HiGHS,121,OPTIMAL,4.1291669650129075,4.1291669650129075,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,1,2025-02-14,D_chengdu,2,scipy.optimize.milp/HiGHS,98,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,1,2025-02-14,D_chongqing,3,scipy.optimize.milp/HiGHS,127,OPTIMAL,21.479705938200027,21.479705938200027,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,2,2025-02-14,D_chengdu,2,scipy.optimize.milp/HiGHS,92,OPTIMAL,0.0001245153350564441,0.0001245153350564441,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,2,2025-02-14,D_chongqing,3,scipy.optimize.milp/HiGHS,121,OPTIMAL,24.300780851560273,24.300780851560273,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,3,2025-02-14,D_chengdu,2,scipy.optimize.milp/HiGHS,98,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,3,2025-02-14,D_chongqing,3,scipy.optimize.milp/HiGHS,123,OPTIMAL,23.08154024523131,23.08154024523131,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,4,2025-02-14,D_chengdu,2,scipy.optimize.milp/HiGHS,88,OPTIMAL,0.0021297136688691095,0.0021297136688691095,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,4,2025-02-14,D_chongqing,3,scipy.optimize.milp/HiGHS,123,OPTIMAL,23.08154024523131,23.08154024523131,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,5,2025-02-14,D_chengdu,2,scipy.optimize.milp/HiGHS,92,OPTIMAL,0.0001245153350564441,0.0001245153350564441,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,5,2025-02-14,D_chongqing,3,scipy.optimize.milp/HiGHS,121,OPTIMAL,23.429715066209386,23.429715066209386,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,1,2025-02-15,D_chengdu,2,scipy.optimize.milp/HiGHS,98,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,1,2025-02-15,D_chongqing,3,scipy.optimize.milp/HiGHS,127,OPTIMAL,24.286096976571507,24.286096976571507,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,2,2025-02-15,D_chengdu,2,scipy.optimize.milp/HiGHS,92,OPTIMAL,0.0001245153350564441,0.0001245153350564441,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,2,2025-02-15,D_chongqing,3,scipy.optimize.milp/HiGHS,121,OPTIMAL,27.275624915980842,27.275624915980842,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,3,2025-02-15,D_chengdu,2,scipy.optimize.milp/HiGHS,98,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,3,2025-02-15,D_chongqing,3,scipy.optimize.milp/HiGHS,123,OPTIMAL,26.016483555769703,26.016483555769703,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,4,2025-02-15,D_chengdu,2,scipy.optimize.milp/HiGHS,88,OPTIMAL,0.0021297136688691095,0.0021297136688691095,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,4,2025-02-15,D_chongqing,3,scipy.optimize.milp/HiGHS,123,OPTIMAL,26.016483555769703,26.016483555769703,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,5,2025-02-15,D_chengdu,2,scipy.optimize.milp/HiGHS,92,OPTIMAL,0.0001245153350564441,0.0001245153350564441,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,5,2025-02-15,D_chongqing,3,scipy.optimize.milp/HiGHS,121,OPTIMAL,26.339774913772334,26.339774913772334,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,1,2025-02-16,D_chengdu,2,scipy.optimize.milp/HiGHS,98,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,1,2025-02-16,D_chongqing,3,scipy.optimize.milp/HiGHS,127,OPTIMAL,8.026005994668889,8.026005994668889,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,2,2025-02-16,D_chengdu,2,scipy.optimize.milp/HiGHS,92,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,2,2025-02-16,D_chongqing,3,scipy.optimize.milp/HiGHS,121,OPTIMAL,9.974732566874197,9.974732566874197,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,3,2025-02-16,D_chengdu,2,scipy.optimize.milp/HiGHS,98,OPTIMAL,0.0,0.0,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,3,2025-02-16,D_chongqing,3,scipy.optimize.milp/HiGHS,123,OPTIMAL,9.117621825153645,9.117621825153645,0.0,0.0
cn-cy-100c-01-V2-LOCATIONS,4,2025-02-16,D_chengdu,2,scipy.optimize.milp/HiGHS,88,OPTIMAL,0.0,0.0,0.0,0.0
