candidate_cost,candidate_gain_vs_lns_pct,candidate_gain_vs_staged_pct,candidate_id,instance,lns_cost,pair_role,seed,staged_cost,staged_gain_vs_lns_pct
1196.0446903646448,-6.695196414982628,0.5350464806689768,true_lns_middle,L-main-threeshift-20c-01,1120.9920695142848,development,3,1202.478509309506,-7.269136152812264
2767.0989470161,-5.645621240854885,7.239597231700625,true_lns_middle,L-main-threeshift-50c-01,2619.2272945298537,development,5,2983.0605133613635,-13.890860850120196
9585.76397791031,-7.768803182478797,2.8907972192221907,true_lns_middle,L-main-threeshift-150c-01,8894.748475288605,development,3,9871.117982041302,-10.976920926603459
5741.643211950677,3.8259525008543025,4.913712980984038,true_lns_middle,L-main-threeshift-100c-01,5970.054667816366,development,2,6038.350420394927,-1.1439719797999883
1063.7886084402815,-3.2602352620153603,-0.637287409942212,true_lns_middle,L-main-threeshift-15c-01,1030.2016122091868,development,2,1057.052148183385,-2.606337988213721
4172.745318377933,3.826024090100276,0.09264346586362912,true_lns_middle,L-main-threeshift-75c-01,4338.746816797046,development,1,4176.614678972302,3.736842564702455
4755.8218423428325,23.910983684034665,0.0,true_lns_middle,L-main-threeshift-100c-01,6250.339500505469,guard,4,4755.8218423428325,23.910983684034665
7756.699034307675,23.28096933159417,-1.2094051788115558,true_lns_middle,L-main-threeshift-150c-01,10110.52794427708,guard,4,7664.010099262553,24.197725959496942
3755.2360143305314,11.900438720640029,0.0,true_lns_middle,L-main-threeshift-75c-01,4262.491163177121,guard,5,3755.2360143305314,11.900438720640029
