instance_id,arm,seed,iterations,runtime_seconds,initial_total_cost_cny,total_cost_cny,total_emissions_kg,cv_direct_emissions_kg,ev_indirect_emissions_kg,used_cv,used_ev,electricity_kwh,customers_served,customers_total,demand_served,demand_total,caps_by_depot_json,individual_fingerprint
cn-jjj-50c-01-V2-LOCATIONS,BOTH_TYPES_AVAILABLE,11,100,35.61166479199892,2409.588573273671,1903.290129480557,154.83364018024753,60.60876504720579,94.22487513304172,1,6,149.1648782612053,50,50,13264.0,13264.0,"{""D_beijing"": {""num_cv"": 6, ""num_ev"": 6, ""total_fleet_cap"": 6}, ""D_tianjin"": {""num_cv"": 3, ""num_ev"": 3, ""total_fleet_cap"": 3}}",5e66cef30149d0896fe9a5de7f27df67b065180d5805b69a9a01e0c2c0c61547
