budget,profile,rows,ok_rows,fail_rows,infeasible_rows,under_eval_rows,mean_best_cost,mean_gap_vs_lns,mean_route_count,mean_cost_fix,unchanged_rate,best_improved_rate,normalized_pair_entropy,top1_pair_share,top2_pair_share
8000,A0_MAIN_LOCAL_SEARCH,48,48,0,0,0,1885.36936504357,-0.01268506034578422,10.208333333333334,816.6666666666666,0.5487388303307973,0.005517208935212651,0.6372583821735889,0.42756147728431004,0.6866716672634278
8000,A4_BALANCED_SELECTOR_LOCAL_SEARCH,48,48,0,0,0,1869.7084978577352,-0.005220086718924731,10.041666666666666,803.3333333333334,0.5613012150214177,0.00487419863208817,0.832477154715235,0.23245615181364618,0.44968860012492584
8000,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,48,48,0,0,0,1866.8230483733923,-0.00271671140701799,10.041666666666666,803.3333333333334,0.5284999686382739,0.00501003575236781,0.8321729693100012,0.22776976311442848,0.447116289280562
8000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,48,48,0,0,0,1863.4067027766969,-0.001683652696976347,10.125,810.0,0.552766156491472,0.0048944415554550945,0.9795135456842613,0.1118352457281429,0.21788235048173535
8000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,48,48,0,0,0,1869.0654732950122,-0.0010006201218705217,10.0625,805.0,0.5648350671987163,0.005568752270226905,0.9694669786602854,0.1296257098133906,0.24044936773364065
8000,LNS_REFERENCE,48,48,0,0,0,1876.140278362578,0.0,9.9375,795.0,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN
