budget,category,instance,seed,profile,route_count,cv_route_count,ev_route_count,charging_action_count,cost_fix,cost_km,cost_carbon,cost_fuel,cost_elec,cost_occ,cost_transship,route_count_delta_vs_lns,cost_fix_delta_vs_lns,cost_fix_delta_vs_a0
4000,multidepot,e2-multidepot-75c-01,2,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,11,8,3,4,880.0,628.4666011752373,36.840977399193825,400.0372495496487,53.150370541637926,6.992697285494689,0.0,0.0,0.0,-80.0
4000,multidepot,e2-multidepot-75c-01,2,LNS_REFERENCE,11,7,4,6,880.0,643.1655853169975,35.93240456854391,387.56567518292303,65.84258048874305,7.0490988589285735,0.0,0.0,0.0,-80.0
4000,multidepot,e2-multidepot-75c-01,3,A0_MAIN_LOCAL_SEARCH,11,9,2,2,880.0,664.2065814758563,42.98592855952575,471.1462259195309,27.163954041456805,0.0,0.0,0.0,0.0,0.0
4000,multidepot,e2-multidepot-75c-01,3,A4_BALANCED_SELECTOR_LOCAL_SEARCH,11,8,3,4,880.0,641.817705422136,39.560136943142126,432.07840318508954,40.583609969863225,4.104557056463573,0.0,0.0,0.0,0.0
4000,multidepot,e2-multidepot-75c-01,3,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,11,8,3,3,880.0,639.3898479965882,39.54299286657878,432.01904919224773,34.291605970299024,0.0,0.0,0.0,0.0,0.0
4000,multidepot,e2-multidepot-75c-01,3,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,11,7,4,5,880.0,652.1924509879635,36.0111231520517,388.1923436913529,66.91677312260518,6.992697285494689,0.0,0.0,0.0,0.0
4000,multidepot,e2-multidepot-75c-01,3,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,11,9,2,2,880.0,618.865931847658,41.65326643782513,458.23726803904464,16.919053217506764,0.0,0.0,0.0,0.0,0.0
4000,multidepot,e2-multidepot-75c-01,3,LNS_REFERENCE,11,7,4,5,880.0,666.4143054890111,37.60575756432021,406.61799306502456,65.21927376262175,6.27960864262181,0.0,0.0,0.0,0.0
4000,threeshift,e2-threeshift-100c-01,1,A0_MAIN_LOCAL_SEARCH,14,12,2,2,1120.0,911.5829485082697,61.075315585446084,668.5466631219624,26.129433170922788,0.0,0.0,1.0,80.0,0.0
4000,threeshift,e2-threeshift-100c-01,1,A4_BALANCED_SELECTOR_LOCAL_SEARCH,13,10,3,3,1040.0,905.166025383554,58.54326782492131,632.3747332588874,42.13027797985434,0.0,0.0,0.0,0.0,-80.0
4000,threeshift,e2-threeshift-100c-01,1,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,13,10,3,3,1040.0,905.166025383554,58.54326782492131,632.3747332588874,42.13027797985434,0.0,0.0,0.0,0.0,-80.0
4000,threeshift,e2-threeshift-100c-01,1,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,13,11,2,2,1040.0,903.8732005967495,60.8184659711801,663.8525072495628,26.900483220036577,0.0,0.0,0.0,0.0,-80.0
4000,threeshift,e2-threeshift-100c-01,1,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,14,10,4,4,1120.0,921.5715326767114,56.90573382150201,615.6953508480434,53.18998532643056,0.0,0.0,1.0,80.0,0.0
4000,threeshift,e2-threeshift-100c-01,1,LNS_REFERENCE,13,11,2,2,1040.0,908.0909259542296,61.11944802076768,666.3693344874495,26.49997392164829,0.0,0.0,0.0,0.0,-80.0
4000,threeshift,e2-threeshift-100c-01,2,A0_MAIN_LOCAL_SEARCH,14,11,3,3,1120.0,942.935941884974,61.6156222816325,670.8769070507336,35.97257063635129,0.0,0.0,0.0,0.0,0.0
4000,threeshift,e2-threeshift-100c-01,2,A4_BALANCED_SELECTOR_LOCAL_SEARCH,13,11,2,2,1040.0,959.6255553695486,65.22904941452474,710.6298476235158,26.768168052357414,0.0,0.0,-1.0,-80.0,-80.0
4000,threeshift,e2-threeshift-100c-01,2,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,13,11,2,2,1040.0,944.2930355964135,63.646055798448536,693.3740418519149,29.172406980176802,0.0,0.0,-1.0,-80.0,-80.0
4000,threeshift,e2-threeshift-100c-01,2,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,14,10,4,4,1120.0,892.014231448585,55.145151669662894,594.7641229384739,51.99025008865873,0.0,0.0,0.0,0.0,0.0
4000,threeshift,e2-threeshift-100c-01,2,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,13,10,3,4,1040.0,896.4739653215858,57.37018259233044,617.980204580428,54.36098809212942,7.390687915073247,0.0,-1.0,-80.0,-80.0
4000,threeshift,e2-threeshift-100c-01,2,LNS_REFERENCE,14,10,4,4,1120.0,917.8385474234017,57.484027736790175,625.7473454405485,47.201154356485034,0.0,0.0,0.0,0.0,0.0
4000,threeshift,e2-threeshift-100c-01,3,A0_MAIN_LOCAL_SEARCH,13,10,3,4,1040.0,892.0427322040324,57.06428762201759,613.948715902284,54.63612397223118,7.237093404045203,0.0,0.0,0.0,0.0
4000,threeshift,e2-threeshift-100c-01,3,A4_BALANCED_SELECTOR_LOCAL_SEARCH,14,9,5,5,1120.0,905.753427036839,55.16636400630434,593.3290823756577,58.639457219721564,0.0,0.0,1.0,80.0,80.0
4000,threeshift,e2-threeshift-100c-01,3,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,13,12,1,1,1040.0,905.2137058580145,63.677886142817755,702.4073807831082,10.1264216933068,0.0,0.0,0.0,0.0,0.0
4000,threeshift,e2-threeshift-100c-01,3,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,14,10,4,4,1120.0,899.9874589708569,57.073266394299516,617.5125324415663,44.85889509977942,0.0,0.0,1.0,80.0,80.0
4000,threeshift,e2-threeshift-100c-01,3,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,14,11,3,3,1120.0,911.8489423107567,59.29536988591905,646.5548302638988,36.07120938018741,0.0,0.0,1.0,80.0,80.0
4000,threeshift,e2-threeshift-100c-01,3,LNS_REFERENCE,13,10,3,3,1040.0,951.9161837892658,61.56433819594076,669.8977016252047,40.52397661968524,0.0,0.0,0.0,0.0,0.0
4000,threeshift,e2-threeshift-150c-01,1,A0_MAIN_LOCAL_SEARCH,22,13,9,11,1760.0,1340.8817270148636,80.64323175731194,868.4286577037391,99.08669785726023,8.112595697829569,0.0,1.0,80.0,0.0
4000,threeshift,e2-threeshift-150c-01,1,A4_BALANCED_SELECTOR_LOCAL_SEARCH,22,11,11,13,1760.0,1210.4793315824495,65.66827138023945,686.3872794878965,129.03970920769225,4.780366769242562,0.0,1.0,80.0,0.0
4000,threeshift,e2-threeshift-150c-01,1,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,23,11,12,13,1840.0,1211.257398954582,65.59548072832764,688.9853297595546,127.11490339058311,3.1574781835243755,0.0,2.0,160.0,80.0
4000,threeshift,e2-threeshift-150c-01,1,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,23,11,12,14,1840.0,1252.3888954695096,66.3303323659738,698.0378019286925,142.9003219808493,8.814619058427496,0.0,2.0,160.0,80.0
4000,threeshift,e2-threeshift-150c-01,1,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,21,12,9,10,1680.0,1210.6094405303684,68.77429845857286,723.8428861352149,111.57582602408712,2.7747296629527156,0.0,0.0,0.0,-80.0
4000,threeshift,e2-threeshift-150c-01,1,LNS_REFERENCE,21,13,8,9,1680.0,1256.828710312267,74.40337138416248,791.0825726072811,101.77071933003569,4.667326761860454,0.0,0.0,0.0,-80.0
4000,threeshift,e2-threeshift-150c-01,2,A0_MAIN_LOCAL_SEARCH,24,13,11,12,1920.0,1301.7743471414994,74.20529077445266,798.7276924063501,111.63387052975611,5.2839181594679365,0.0,3.0,240.0,0.0
4000,threeshift,e2-threeshift-150c-01,2,A4_BALANCED_SELECTOR_LOCAL_SEARCH,22,11,11,12,1760.0,1216.5552235060254,66.01630126219504,691.0281443431583,133.80504662379482,6.945918851849623,0.0,1.0,80.0,-160.0
4000,threeshift,e2-threeshift-150c-01,2,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,21,11,10,11,1680.0,1214.6667629295528,66.80448520923834,701.9731095799903,128.58760031098907,6.945918851849623,0.0,0.0,0.0,-240.0
4000,threeshift,e2-threeshift-150c-01,2,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,23,12,11,13,1840.0,1255.2501971669249,69.56860666830912,733.236703338052,134.23745717316524,13.66047258578753,0.0,2.0,160.0,-80.0
4000,threeshift,e2-threeshift-150c-01,2,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,21,12,9,11,1680.0,1186.0878742638597,67.30242419948013,712.4666011609588,122.9833363792452,14.442584849454276,0.0,0.0,0.0,-240.0
4000,threeshift,e2-threeshift-150c-01,2,LNS_REFERENCE,21,13,8,11,1680.0,1307.5075039843546,76.89444832236681,818.8453413778514,111.66342224251622,7.939704350438166,0.0,0.0,0.0,-240.0
4000,threeshift,e2-threeshift-150c-01,3,A0_MAIN_LOCAL_SEARCH,21,12,9,10,1680.0,1127.5117075901073,64.18530150626455,682.1420879596391,102.3672287127386,4.128430238196305,0.0,0.0,0.0,0.0
4000,threeshift,e2-threeshift-150c-01,3,A4_BALANCED_SELECTOR_LOCAL_SEARCH,22,13,9,9,1760.0,1293.278352942412,80.12933146770821,865.5633882184277,77.58421818013122,0.0,0.0,1.0,80.0,80.0
4000,threeshift,e2-threeshift-150c-01,3,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,22,12,10,11,1760.0,1272.0391694385341,72.45551370615605,770.3749605079076,119.34863096925567,7.338646737335676,0.0,1.0,80.0,80.0
4000,threeshift,e2-threeshift-150c-01,3,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,23,11,12,15,1840.0,1271.3550711736705,67.22030184389752,704.5564710155579,152.3467770592987,13.7998523167294,0.0,2.0,160.0,160.0
4000,threeshift,e2-threeshift-150c-01,3,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,23,13,10,11,1840.0,1207.2758993704176,69.55445512085625,743.0102416041789,98.43304556487728,1.6838372388027167,0.0,2.0,160.0,160.0
4000,threeshift,e2-threeshift-150c-01,3,LNS_REFERENCE,21,14,7,9,1680.0,1327.9726612828924,81.2522666020496,876.2338658625683,88.34433879404342,5.232706820510636,0.0,0.0,0.0,0.0
4000,threeshift,e2-threeshift-50c-01,1,A0_MAIN_LOCAL_SEARCH,7,5,2,2,560.0,446.1982315853072,27.814739395896282,299.2740314416094,25.805277622540466,0.0,0.0,0.0,0.0,0.0
4000,threeshift,e2-threeshift-50c-01,1,A4_BALANCED_SELECTOR_LOCAL_SEARCH,7,5,2,2,560.0,442.06807387732664,27.41995580300591,292.6060300796693,27.56992641875022,0.0,0.0,0.0,0.0,0.0
4000,threeshift,e2-threeshift-50c-01,1,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,7,5,2,2,560.0,456.54532626424077,27.876527604331997,298.6173266998261,28.720797320339322,0.0,0.0,0.0,0.0,0.0
4000,threeshift,e2-threeshift-50c-01,1,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,7,5,2,2,560.0,459.39803174216667,28.545250440808168,304.2043125929987,28.130684113868263,0.0,0.0,0.0,0.0,0.0
4000,threeshift,e2-threeshift-50c-01,1,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,7,5,2,2,560.0,438.42398253259887,26.92377752701681,287.4578787612654,28.773609388650875,0.0,0.0,0.0,0.0,0.0
4000,threeshift,e2-threeshift-50c-01,1,LNS_REFERENCE,7,5,2,2,560.0,445.77051246474105,27.339216876126574,291.1546836039658,28.625517847139506,0.0,0.0,0.0,0.0,0.0
4000,threeshift,e2-threeshift-50c-01,2,A0_MAIN_LOCAL_SEARCH,7,4,3,5,560.0,483.5525126430931,25.516181639740388,272.8678310636731,71.09649569606287,16.914905641898763,0.0,0.0,0.0,0.0
4000,threeshift,e2-threeshift-50c-01,2,A4_BALANCED_SELECTOR_LOCAL_SEARCH,7,5,2,2,560.0,469.7554100144896,28.84971617153117,311.74965039967793,27.158072558831137,0.0,0.0,0.0,0.0,0.0
4000,threeshift,e2-threeshift-50c-01,2,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,7,5,2,2,560.0,474.6836194417498,29.817809882201892,319.70538894529284,26.439983100643403,0.0,0.0,0.0,0.0,0.0
4000,threeshift,e2-threeshift-50c-01,2,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,7,5,2,3,560.0,458.5660598675318,27.593472903614376,297.21039790736916,39.06191166523307,6.555841680507996,0.0,0.0,0.0,0.0
4000,threeshift,e2-threeshift-50c-01,2,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,7,5,2,2,560.0,433.5946297357851,26.99539152767011,288.71997062266234,26.798448203923158,0.0,0.0,0.0,0.0,0.0
4000,threeshift,e2-threeshift-50c-01,2,LNS_REFERENCE,7,5,2,2,560.0,433.27572516026794,26.885245413993392,287.50024880219314,26.798448203923158,0.0,0.0,0.0,0.0,0.0
4000,threeshift,e2-threeshift-50c-01,3,A0_MAIN_LOCAL_SEARCH,7,5,2,2,560.0,440.8595720477945,27.07126287002679,289.09108292130185,28.773609388650875,0.0,0.0,0.0,0.0,0.0
4000,threeshift,e2-threeshift-50c-01,3,A4_BALANCED_SELECTOR_LOCAL_SEARCH,7,5,2,4,560.0,461.66559812803496,27.763120328629388,297.61481496940974,40.28110607250346,6.483601263721621,0.0,0.0,0.0,0.0
4000,threeshift,e2-threeshift-50c-01,3,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,7,5,2,2,560.0,441.9041291903803,27.525300720713187,294.5880106655359,26.798448203923158,0.0,0.0,0.0,0.0,0.0
4000,threeshift,e2-threeshift-50c-01,3,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,7,5,2,2,560.0,444.5915427046513,27.27056773304027,295.7134617651037,25.82387784908034,0.0,0.0,0.0,0.0,0.0
4000,threeshift,e2-threeshift-50c-01,3,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,7,5,2,2,560.0,438.1050779570818,26.81363141334009,286.23815694079616,28.773609388650875,0.0,0.0,0.0,0.0,0.0
4000,threeshift,e2-threeshift-50c-01,3,LNS_REFERENCE,7,5,2,2,560.0,445.77051246474105,27.339216876126574,291.1546836039658,28.625517847139506,0.0,0.0,0.0,0.0,0.0
4000,threeshift,e2-threeshift-75c-01,1,A0_MAIN_LOCAL_SEARCH,12,6,6,6,960.0,666.3214595531014,35.970016310033174,379.61629249094017,66.76192115737805,0.0,0.0,1.0,80.0,0.0
4000,threeshift,e2-threeshift-75c-01,1,A4_BALANCED_SELECTOR_LOCAL_SEARCH,11,6,5,7,880.0,630.5350033650002,35.388087864200344,374.45718720424253,59.98189530908456,1.5945816880115196,0.0,0.0,0.0,-80.0
4000,threeshift,e2-threeshift-75c-01,1,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,11,6,5,7,880.0,653.1447352211111,36.00834384391714,377.1265879186818,65.77146404629802,1.5945816880115196,0.0,0.0,0.0,-80.0
4000,threeshift,e2-threeshift-75c-01,1,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,11,5,6,7,880.0,610.3068592879317,30.366744187791625,317.3528939342291,77.47065915878167,1.306556100079959,0.0,0.0,0.0,-80.0
4000,threeshift,e2-threeshift-75c-01,1,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,11,6,5,5,880.0,625.4652895306341,34.82331898769253,370.33405793318644,58.26243509355554,0.0,0.0,0.0,0.0,-80.0
4000,threeshift,e2-threeshift-75c-01,1,LNS_REFERENCE,11,6,5,5,880.0,637.5217249885195,35.65451014125581,378.42358534669756,56.02545112743085,0.0,0.0,0.0,0.0,-80.0
4000,threeshift,e2-threeshift-75c-01,2,A0_MAIN_LOCAL_SEARCH,11,4,7,9,880.0,608.0488181767109,27.830896353734595,278.7211047519071,103.13006408964439,9.216082416554482,0.0,1.0,80.0,0.0
4000,threeshift,e2-threeshift-75c-01,2,A4_BALANCED_SELECTOR_LOCAL_SEARCH,11,6,5,5,880.0,591.492575765834,32.88652818553014,348.89322148346474,56.69574178418135,0.0,0.0,1.0,80.0,0.0
4000,threeshift,e2-threeshift-75c-01,2,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,11,6,5,5,880.0,593.8338850874053,33.04669318394341,350.6668359753339,56.69574178418135,0.0,0.0,1.0,80.0,0.0
4000,threeshift,e2-threeshift-75c-01,2,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,11,6,5,6,880.0,614.3506262249139,33.95266366652169,358.7345697456876,59.52688511815859,0.30446470231805733,0.0,1.0,80.0,0.0
4000,threeshift,e2-threeshift-75c-01,2,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,10,7,3,3,800.0,636.8108281313016,39.30897587546581,426.9086027489755,37.216524068799174,0.0,0.0,0.0,0.0,-80.0
4000,threeshift,e2-threeshift-75c-01,2,LNS_REFERENCE,10,8,2,2,800.0,615.8863583320074,41.288663254109295,451.23558671400224,19.6349723020081,0.0,0.0,0.0,0.0,-80.0
4000,threeshift,e2-threeshift-75c-01,3,A0_MAIN_LOCAL_SEARCH,11,5,6,7,880.0,594.1059556699641,29.799047727294155,307.571376322001,78.58503096945591,2.9300278725351276,0.0,0.0,0.0,0.0
4000,threeshift,e2-threeshift-75c-01,3,A4_BALANCED_SELECTOR_LOCAL_SEARCH,10,6,4,6,800.0,631.1814477204545,35.753357481019236,376.31206042890983,64.2290422605188,5.203217775074414,0.0,-1.0,-80.0,-80.0
4000,threeshift,e2-threeshift-75c-01,3,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,10,7,3,4,800.0,611.5433692396037,37.163364331650826,391.663345511146,50.6522600694701,4.30727045201688,0.0,-1.0,-80.0,-80.0
4000,threeshift,e2-threeshift-75c-01,3,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,11,6,5,6,880.0,609.710281796697,32.66178540143642,339.89976487885383,67.29846424650337,1.7521823731454376,0.0,0.0,0.0,0.0
4000,threeshift,e2-threeshift-75c-01,3,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,11,7,4,5,880.0,617.1760181701513,36.20549003874578,387.7964169667352,51.7112477953623,2.9300278725351276,0.0,0.0,0.0,0.0
4000,threeshift,e2-threeshift-75c-01,3,LNS_REFERENCE,11,6,5,5,880.0,616.4761521100504,33.906079282249735,354.18922593969563,60.85449341615344,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-100c-01,1,A0_MAIN_LOCAL_SEARCH,14,13,1,1,1120.0,951.0377071411023,67.73659473695098,749.1902609036053,5.912232181296176,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-100c-01,1,A4_BALANCED_SELECTOR_LOCAL_SEARCH,14,11,3,4,1120.0,961.8873859404089,61.95169716197949,679.4149227032601,47.372749558122905,5.939562462486464,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-100c-01,1,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,14,11,3,3,1120.0,943.9507542540425,61.12177348665394,669.8482803273702,38.89524865108654,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-100c-01,1,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,14,11,3,4,1120.0,966.3452476663807,62.30438570486121,682.9770607899726,43.54186865227065,2.1981830457324136,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-100c-01,1,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,14,12,2,2,1120.0,966.3556004992126,66.12391325440426,728.8625582781419,20.70462054701891,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-100c-01,1,LNS_REFERENCE,14,12,2,2,1120.0,966.1366884618673,65.60459951070885,721.9619535960808,24.24518484251064,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-100c-01,2,A0_MAIN_LOCAL_SEARCH,14,11,3,4,1120.0,948.1344315388627,61.309317652874235,672.098023360412,50.85411049564502,9.963211947881444,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-100c-01,2,A4_BALANCED_SELECTOR_LOCAL_SEARCH,14,12,2,2,1120.0,968.4951903968598,64.86870715897334,713.709777435698,26.719079597287976,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-100c-01,2,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,14,12,2,2,1120.0,951.1480407722347,65.26064772124374,719.3624651665991,19.627285433881905,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-100c-01,2,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,14,11,3,3,1120.0,949.2167144634709,61.71107895075784,676.967324914688,36.502811707688785,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-100c-01,2,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,14,11,3,3,1120.0,949.0315219774782,61.884621817195686,678.9617438209258,36.836234342101854,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-100c-01,2,LNS_REFERENCE,14,12,2,2,1120.0,949.3539948552691,65.07202452322088,717.2311833237959,20.482289175145205,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-100c-01,3,A0_MAIN_LOCAL_SEARCH,14,12,2,3,1120.0,971.1988950092393,66.1286529480939,728.1686375504695,36.227529429974894,11.100505487282135,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-100c-01,3,A4_BALANCED_SELECTOR_LOCAL_SEARCH,14,11,3,4,1120.0,952.9783897309691,61.163407621156274,670.4985893522847,40.35006959013111,0.03664738288469849,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-100c-01,3,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,14,11,3,3,1120.0,955.4566224072107,61.54477757282811,674.7346137682226,39.56387541905967,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-100c-01,3,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,14,12,2,3,1120.0,965.4364130297718,63.82485676527486,701.4417749851394,38.043392467278395,5.8705643080315815,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-100c-01,3,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,14,10,4,5,1120.0,982.099650105757,59.75212624347603,651.5982756816039,74.55132283609335,12.13852551579063,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-100c-01,3,LNS_REFERENCE,14,12,2,2,1120.0,962.6501236943891,66.28067111319865,730.8339014599433,18.532923038665256,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-150c-01,1,A0_MAIN_LOCAL_SEARCH,21,11,10,13,1680.0,1020.4459421335488,53.6562666238299,576.147903152502,120.05975623702955,11.1488600779821,0.0,-1.0,-80.0,0.0
4000,vanilla,e2-vanilla-150c-01,1,A4_BALANCED_SELECTOR_LOCAL_SEARCH,21,10,11,15,1680.0,1130.0743240712259,54.75880167406283,581.892397318904,169.96982427350807,23.10094943432249,0.0,-1.0,-80.0,0.0
4000,vanilla,e2-vanilla-150c-01,1,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,21,11,10,11,1680.0,1042.0811445625613,55.38975102082416,595.1184450342565,107.69741655448946,1.395806659074509,0.0,-1.0,-80.0,0.0
4000,vanilla,e2-vanilla-150c-01,1,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,21,8,13,18,1680.0,1021.1009300262338,43.29885451964049,451.17706911473965,201.66239574523877,32.46299724918079,0.0,-1.0,-80.0,0.0
4000,vanilla,e2-vanilla-150c-01,1,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,22,11,11,12,1760.0,1056.351924719471,54.88986544740676,588.7088475163289,112.9355973633739,0.6114538528682658,0.0,0.0,0.0,80.0
4000,vanilla,e2-vanilla-150c-01,1,LNS_REFERENCE,22,12,10,11,1760.0,1140.751096898981,62.00375871194403,667.9361873991033,119.0009796396974,7.779152634756033,0.0,0.0,0.0,80.0
4000,vanilla,e2-vanilla-150c-01,2,A0_MAIN_LOCAL_SEARCH,21,10,11,13,1680.0,1039.294458166344,52.963415538006856,566.569918573021,133.33048633093074,13.244807893372116,0.0,1.0,80.0,0.0
4000,vanilla,e2-vanilla-150c-01,2,A4_BALANCED_SELECTOR_LOCAL_SEARCH,21,9,12,16,1680.0,1017.703399785541,47.38377090728425,500.7413822286919,173.17434738687655,27.467160910845283,0.0,1.0,80.0,0.0
4000,vanilla,e2-vanilla-150c-01,2,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,22,9,13,16,1760.0,1058.6991029744402,47.48762874464159,499.8987019094697,178.3576745346609,21.260056074330723,0.0,2.0,160.0,80.0
4000,vanilla,e2-vanilla-150c-01,2,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,21,9,12,15,1680.0,1034.1786345348046,48.448374608435245,512.9444625250708,162.00116323223668,18.759950563677997,0.0,1.0,80.0,0.0
4000,vanilla,e2-vanilla-150c-01,2,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,22,11,11,13,1760.0,1043.990058604506,54.41295101611987,584.2892369007869,119.01402302870147,7.334121356372862,0.0,2.0,160.0,80.0
4000,vanilla,e2-vanilla-150c-01,2,LNS_REFERENCE,20,13,7,7,1600.0,1029.9738928300467,62.13702574199449,676.423899196938,66.58530466056249,0.0,0.0,0.0,0.0,-80.0
4000,vanilla,e2-vanilla-150c-01,3,A0_MAIN_LOCAL_SEARCH,21,10,11,14,1680.0,1020.4711721270679,51.29228348265296,547.3740249905393,144.3503462397942,19.430846025745787,0.0,-1.0,-80.0,0.0
4000,vanilla,e2-vanilla-150c-01,3,A4_BALANCED_SELECTOR_LOCAL_SEARCH,21,9,12,15,1680.0,1079.876439887651,50.21406290468604,530.887457453764,165.1964210499515,15.248009155087342,0.0,-1.0,-80.0,0.0
4000,vanilla,e2-vanilla-150c-01,3,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,21,10,11,13,1680.0,1063.0387715376396,53.177738816114015,567.8383161855041,136.57321362730713,9.862814446111674,0.0,-1.0,-80.0,0.0
4000,vanilla,e2-vanilla-150c-01,3,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,21,8,13,18,1680.0,1097.5836653221195,48.23662282250923,505.2629208672459,196.47144610657352,26.21536778648688,0.0,-1.0,-80.0,0.0
4000,vanilla,e2-vanilla-150c-01,3,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,20,10,10,12,1600.0,1005.3049158861561,51.134588147043225,546.3732917971847,132.7213859956043,13.907485466819228,0.0,-2.0,-160.0,-80.0
4000,vanilla,e2-vanilla-150c-01,3,LNS_REFERENCE,22,10,12,14,1760.0,1109.8073616594131,53.75125383439248,571.8151548678917,152.44819875520005,11.350001338986512,0.0,0.0,0.0,80.0
4000,vanilla,e2-vanilla-15c-01,1,A0_MAIN_LOCAL_SEARCH,2,2,0,0,160.0,257.7891295747885,18.585578169147777,205.81057726177178,0.0,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-15c-01,1,A4_BALANCED_SELECTOR_LOCAL_SEARCH,2,2,0,0,160.0,257.7891295747885,18.585578169147777,205.81057726177178,0.0,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-15c-01,1,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,2,2,0,0,160.0,257.7891295747885,18.585578169147777,205.81057726177178,0.0,0.0,0.0,0.0,0.0,0.0
4000,vanilla,e2-vanilla-15c-01,1,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,2,2,0,0,160.0,258.12667577912197,18.739918497864643,207.51969127796738,0.0,0.0,0.0,0.0,0.0,0.0
