budget,profile,rows,ok_rows,fail_rows,infeasible_rows,under_eval_rows,mean_best_cost,mean_gap_vs_lns,mean_route_count,mean_cost_fix,unchanged_rate,best_improved_rate,normalized_pair_entropy,top1_pair_share,top2_pair_share
4000,A0_MAIN_LOCAL_SEARCH,48,48,0,0,0,1886.9758195362608,-0.004385253026182812,10.208333333333334,816.6666666666666,0.5219023910633224,0.011338200531347405,0.5479450509066646,0.5102399430998055,0.7646329728259733
4000,A4_BALANCED_SELECTOR_LOCAL_SEARCH,48,48,0,0,0,1878.2385059139972,0.00048527397136235187,10.083333333333334,806.6666666666666,0.5528592198989571,0.009241341798897525,0.8227620351716587,0.24319320523414537,0.4628254343482945
4000,A5_EPS_DECAY_SELECTOR_LOCAL_SEARCH,48,48,0,0,0,1870.9952989718886,0.0030773050937767557,10.083333333333334,806.6666666666666,0.5369208241815709,0.009711327267022278,0.8101206441799167,0.2621221629536659,0.47424432590733184
4000,A6_THOMPSON_SELECTOR_LOCAL_SEARCH,48,48,0,0,0,1876.8903472545082,0.0011433358929469968,10.166666666666666,813.3333333333334,0.5643515685874607,0.008979045407717691,0.9794336406406877,0.11442661186154385,0.21505258258682272
4000,A7_SOFTMAX_SELECTOR_LOCAL_SEARCH,48,48,0,0,0,1872.8299796515269,0.0038323386258464383,10.125,810.0,0.54542507072746,0.010040423162001181,0.9516053791941392,0.16274375480449937,0.2946498140952899
4000,LNS_REFERENCE,48,48,0,0,0,1897.9023840670818,0.0,10.020833333333334,801.6666666666666,0.0,0.0,UNKNOWN,UNKNOWN,UNKNOWN
