chain_cost,chain_seconds,clean,gain_vs_lns_pct,lns_cost,lns_seconds,runtime_delta_vs_lns,scale,seed
5120.097617356661,16.122490458001266,True,20.017919547916875,6401.555934049611,22.02225570799783,-5.8997652499965625,large,1
4829.004736213922,39.74463037500391,True,23.968723722295614,6351.339833591604,23.396279125001456,16.34835125000245,large,2
6271.021974344264,10.68228800000361,True,9.694599593806712,6944.238047932056,24.248619624999264,-13.566331624995655,large,3
