instance_id,seed,contractor,standalone_profit_cny,shapley_profit_cny,nucleolus_profit_cny,nucleolus_cost_share_cny,nucleolus_gain_over_standalone_cny,nucleolus_minus_shapley_cny
cn-prd-150c-03-V2-LOCATIONS,9,D_dongguan,4748.368324954304,5325.444269171713,5225.566248890685,919.9337511093154,477.1979239363809,-99.87802028102851
cn-prd-150c-03-V2-LOCATIONS,9,D_foshan,4028.2208837010126,4604.622909457706,4434.100832561985,772.399167438015,405.8799488609725,-170.5220768957206
cn-prd-150c-03-V2-LOCATIONS,9,D_guangzhou,18752.976727421228,19913.02128774211,19939.36920679019,2665.63079320981,1186.392479368962,26.347919048079348
cn-prd-150c-03-V2-LOCATIONS,9,D_shenzhen,19337.166731969017,20855.14313767968,21099.19531580834,2132.8046841916585,1762.0285838393247,244.0521781286625
cn-prd-150c-03-V2-LOCATIONS,10,D_dongguan,4748.368324954304,5294.6620280151765,5146.112719612807,999.3872803871927,397.74439465850355,-148.5493084023692
cn-prd-150c-03-V2-LOCATIONS,10,D_foshan,4028.2208837010126,4612.553362810165,4456.192963540536,750.3070364594641,427.9720798395233,-156.36039926962894
cn-prd-150c-03-V2-LOCATIONS,10,D_guangzhou,18628.417139290086,19837.42052463359,19884.397246908036,2720.6027530919637,1255.9801076179501,46.97672227444491
cn-prd-150c-03-V2-LOCATIONS,10,D_shenzhen,19334.3468955895,20835.183348160455,21093.116333558006,2138.883666441994,1758.7694379685054,257.9329853975505
cn-prd-200c-01-V2-LOCATIONS,1,D_dongguan,6811.025385040664,7335.612722734383,7202.749115650996,1236.250884349004,391.7237306103316,-132.86360708338725
cn-prd-200c-01-V2-LOCATIONS,1,D_foshan,6044.001115679948,6702.485071813703,6564.222771703372,829.277228296628,520.2216560234237,-138.26230011033113
cn-prd-200c-01-V2-LOCATIONS,1,D_guangzhou,27009.26900890473,28311.333146430647,28329.280136237896,3859.219863762104,1320.0111273331677,17.946989807249338
cn-prd-200c-01-V2-LOCATIONS,1,D_shenzhen,28872.268717286563,30436.92311471672,30690.1020321032,3373.397967896799,1817.8333148166384,253.17891738648177
cn-prd-200c-01-V2-LOCATIONS,2,D_dongguan,6811.025385040664,7359.908234948796,7183.164623990367,1255.8353760096334,372.1392389497023,-176.7436109584296
cn-prd-200c-01-V2-LOCATIONS,2,D_foshan,6044.001115679948,6706.687492280536,6596.668347907736,796.8316520922644,552.6672322277873,-110.01914437280084
cn-prd-200c-01-V2-LOCATIONS,2,D_guangzhou,26882.536856737894,28256.420663282508,28318.030697310045,3870.469302689955,1435.4938405721514,61.61003402753704
cn-prd-200c-01-V2-LOCATIONS,2,D_shenzhen,28868.795250261144,30466.27984294427,30691.432564248003,3372.0674357519965,1822.6373139868592,225.15272130373341
cn-prd-200c-01-V2-LOCATIONS,3,D_dongguan,6811.025385040664,7342.401903003434,7211.8193605778515,1227.1806394221485,400.7939755371872,-130.5825424255827
cn-prd-200c-01-V2-LOCATIONS,3,D_foshan,6037.604345106547,6687.188070060444,6558.007157054537,835.492842945463,520.4028119479899,-129.1809130059073
cn-prd-200c-01-V2-LOCATIONS,3,D_guangzhou,26977.557204378034,28335.765780138772,28394.349483894977,3794.1505161050227,1416.7922795169434,58.58370375620507
cn-prd-200c-01-V2-LOCATIONS,3,D_shenzhen,28855.892892660493,30435.23725747255,30636.417009147834,3427.0829908521664,1780.5241164873405,201.17975167528493
cn-prd-200c-01-V2-LOCATIONS,4,D_dongguan,6811.025385040664,7336.888787501136,7232.729207471345,1206.270792528655,421.7038224306807,-104.15958002979096
cn-prd-200c-01-V2-LOCATIONS,4,D_foshan,6044.001115679948,6668.389527608749,6557.4745367623045,836.0254632376955,513.4734210823563,-110.9149908464442
cn-prd-200c-01-V2-LOCATIONS,4,D_guangzhou,27015.017653789724,28387.92489511418,28394.086403368277,3794.4135966317226,1379.0687495785533,6.161508254095679
cn-prd-200c-01-V2-LOCATIONS,4,D_shenzhen,28866.652144324235,30434.387821498072,30643.300884120257,3420.1991158797427,1776.6487397960227,208.91306262218495
cn-prd-200c-01-V2-LOCATIONS,5,D_dongguan,6811.025385040664,7365.940490933087,7157.602381028022,1281.3976189719779,346.5769959873578,-208.3381099050648
cn-prd-200c-01-V2-LOCATIONS,5,D_foshan,6044.001115679948,6729.576871933921,6687.694768057839,705.8052319421613,643.6936523778904,-41.88210387608251
cn-prd-200c-01-V2-LOCATIONS,5,D_guangzhou,26958.02611482034,28235.58883990567,28271.185082961125,3917.314917038875,1313.1589681407859,35.59624305545367
cn-prd-200c-01-V2-LOCATIONS,5,D_shenzhen,28860.40635362974,30450.978993796372,30665.602964522033,3397.8970354779667,1805.1966108922934,214.6239707256609
cn-prd-200c-01-V2-LOCATIONS,6,D_dongguan,6811.025385040664,7340.822844761816,7221.091098720222,1217.9089012797776,410.06571367955803,-119.7317460415934
cn-prd-200c-01-V2-LOCATIONS,6,D_foshan,6044.001115679948,6699.316547486247,6584.777497328664,808.7225026713359,540.7763816487159,-114.539050157583
cn-prd-200c-01-V2-LOCATIONS,6,D_guangzhou,26997.77598247465,28304.37900773558,28287.10873127505,3901.3912687249504,1289.3327488003997,-17.270276460531022
cn-prd-200c-01-V2-LOCATIONS,6,D_shenzhen,28867.831222038898,30467.047294981938,30718.58836764163,3344.9116323583694,1850.7571456027326,251.54107265969287
cn-prd-200c-01-V2-LOCATIONS,7,D_dongguan,6811.025385040664,7426.780322434487,7314.27806306448,1124.7219369355198,503.25267802381586,-112.50225937000687
cn-prd-200c-01-V2-LOCATIONS,7,D_foshan,6044.001115679948,6744.860544044611,6651.506686639423,741.9933133605773,607.5055709594744,-93.35385740518814
cn-prd-200c-01-V2-LOCATIONS,7,D_guangzhou,26952.4430493742,28371.57720256073,28390.213444349632,3798.2865556503675,1437.7703949754323,18.636241788903135
cn-prd-200c-01-V2-LOCATIONS,7,D_shenzhen,28886.564308153458,30518.871792712598,30706.091667698885,3357.4083323011146,1819.5273595454273,187.21987498628732
cn-prd-200c-01-V2-LOCATIONS,8,D_dongguan,6811.025385040664,7338.970226751892,7131.871795207064,1307.1282047929362,320.84641016639944,-207.0984315448286
cn-prd-200c-01-V2-LOCATIONS,8,D_foshan,6044.001115679948,6728.2248707154995,6634.747868103478,758.7521318965219,590.7467524235299,-93.47700261202135
