instance,seed,budget,algorithm,cost,recomputed_cost,cost_match,evaluations,budget_exact,elapsed_seconds,route_count,feasible,mechanism_activity
L-main-multidepot-15c-01,1,100,pure_hgs_style_outer,651.664859919386,651.664859919386,True,100,True,0.03549204196315259,2,True,"{""diversity_rejections"": 17, ""improvements"": 2, ""order_mutations"": 54, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-multidepot-15c-01,1,100,mechanism_hgs_alns_intensified,649.9158635778574,649.9158635778574,True,100,True,0.13881379197118804,3,True,"{""base_alns_evaluations"": 80, ""cross_depot_accepted_moves"": 0, ""cross_depot_evaluations"": 0, ""cross_depot_feasible_candidates"": 0, ""cross_depot_full_candidates"": 0, ""cross_depot_proxy_moves"": 0, ""filler_alns_evaluations"": 20, ""fleet_charge_attempts"": 3, ""fleet_charge_evaluations"": 0, ""fleet_charge_improvements"": 0}"
L-main-multidepot-15c-01,2,100,pure_alns,649.9158635778574,649.9158635778574,True,100,True,0.13508391700452194,3,True,"{""alns_actual_moves"": 0}"
L-main-multidepot-15c-01,2,100,pure_hgs_style_outer,696.6059667509192,696.6059667509192,True,100,True,0.0346882080193609,3,True,"{""diversity_rejections"": 16, ""improvements"": 1, ""order_mutations"": 49, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-multidepot-15c-01,2,100,mechanism_hgs_alns_intensified,649.9158635778574,649.9158635778574,True,100,True,0.14091966598061845,3,True,"{""base_alns_evaluations"": 80, ""cross_depot_accepted_moves"": 0, ""cross_depot_evaluations"": 0, ""cross_depot_feasible_candidates"": 0, ""cross_depot_full_candidates"": 0, ""cross_depot_proxy_moves"": 0, ""filler_alns_evaluations"": 20, ""fleet_charge_attempts"": 3, ""fleet_charge_evaluations"": 0, ""fleet_charge_improvements"": 0}"
L-main-multidepot-15c-01,3,100,pure_alns,621.371321439464,621.371321439464,True,100,True,0.14464212500024587,2,True,"{""alns_actual_moves"": 0}"
L-main-multidepot-15c-01,3,100,pure_hgs_style_outer,687.0896843389233,687.0896843389233,True,100,True,0.036396708979737014,3,True,"{""diversity_rejections"": 2, ""improvements"": 2, ""order_mutations"": 42, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-multidepot-15c-01,3,100,mechanism_hgs_alns_intensified,621.371321439464,621.371321439464,True,100,True,0.14069083402864635,2,True,"{""base_alns_evaluations"": 80, ""cross_depot_accepted_moves"": 0, ""cross_depot_evaluations"": 0, ""cross_depot_feasible_candidates"": 0, ""cross_depot_full_candidates"": 4, ""cross_depot_proxy_moves"": 4, ""filler_alns_evaluations"": 20, ""fleet_charge_attempts"": 2, ""fleet_charge_evaluations"": 0, ""fleet_charge_improvements"": 0}"
L-main-multidepot-20c-01,1,100,pure_alns,707.6335685566808,707.6335685566808,True,100,True,0.3456162079819478,3,True,"{""alns_actual_moves"": 0}"
L-main-multidepot-20c-01,1,100,pure_hgs_style_outer,837.4459448247047,837.4459448247047,True,100,True,0.06060079101007432,3,True,"{""diversity_rejections"": 9, ""improvements"": 8, ""order_mutations"": 49, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-multidepot-20c-01,1,100,mechanism_hgs_alns_intensified,707.6335685566808,707.6335685566808,True,100,True,0.37379791599232703,3,True,"{""base_alns_evaluations"": 80, ""cross_depot_accepted_moves"": 0, ""cross_depot_evaluations"": 0, ""cross_depot_feasible_candidates"": 0, ""cross_depot_full_candidates"": 0, ""cross_depot_proxy_moves"": 0, ""filler_alns_evaluations"": 20, ""fleet_charge_attempts"": 3, ""fleet_charge_evaluations"": 0, ""fleet_charge_improvements"": 0}"
L-main-multidepot-20c-01,2,100,pure_alns,714.014892829286,714.014892829286,True,100,True,0.3548067079973407,3,True,"{""alns_actual_moves"": 0}"
L-main-multidepot-20c-01,2,100,pure_hgs_style_outer,790.4803232184009,790.4803232184009,True,100,True,0.052595750021282583,3,True,"{""diversity_rejections"": 14, ""improvements"": 9, ""order_mutations"": 39, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-multidepot-20c-01,2,100,mechanism_hgs_alns_intensified,714.014892829286,714.014892829286,True,100,True,0.35607083298964426,3,True,"{""base_alns_evaluations"": 80, ""cross_depot_accepted_moves"": 0, ""cross_depot_evaluations"": 0, ""cross_depot_feasible_candidates"": 0, ""cross_depot_full_candidates"": 0, ""cross_depot_proxy_moves"": 0, ""filler_alns_evaluations"": 20, ""fleet_charge_attempts"": 3, ""fleet_charge_evaluations"": 0, ""fleet_charge_improvements"": 0}"
L-main-multidepot-20c-01,3,100,pure_alns,707.3310772358964,707.3310772358964,True,100,True,0.32201200001873076,3,True,"{""alns_actual_moves"": 0}"
L-main-multidepot-20c-01,3,100,pure_hgs_style_outer,904.2768683568762,904.2768683568762,True,100,True,0.06194345897529274,3,True,"{""diversity_rejections"": 8, ""improvements"": 8, ""order_mutations"": 39, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-multidepot-20c-01,3,100,mechanism_hgs_alns_intensified,707.3310772358964,707.3310772358964,True,100,True,0.3360337080084719,3,True,"{""base_alns_evaluations"": 80, ""cross_depot_accepted_moves"": 0, ""cross_depot_evaluations"": 0, ""cross_depot_feasible_candidates"": 0, ""cross_depot_full_candidates"": 0, ""cross_depot_proxy_moves"": 0, ""filler_alns_evaluations"": 20, ""fleet_charge_attempts"": 3, ""fleet_charge_evaluations"": 0, ""fleet_charge_improvements"": 0}"
L-main-multidepot-25c-01,1,100,pure_alns,662.6150117111985,662.6150117111985,True,100,True,1.198654458974488,4,True,"{""alns_actual_moves"": 0}"
L-main-multidepot-25c-01,1,100,pure_hgs_style_outer,695.9676106780545,695.9676106780545,True,100,True,0.06845362501917407,3,True,"{""diversity_rejections"": 18, ""improvements"": 7, ""order_mutations"": 57, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-multidepot-25c-01,1,100,mechanism_hgs_alns_intensified,641.1663277552145,641.1663277552145,True,100,True,1.1818235000246204,4,True,"{""base_alns_evaluations"": 80, ""cross_depot_accepted_moves"": 0, ""cross_depot_evaluations"": 0, ""cross_depot_feasible_candidates"": 0, ""cross_depot_full_candidates"": 0, ""cross_depot_proxy_moves"": 0, ""filler_alns_evaluations"": 17, ""fleet_charge_attempts"": 4, ""fleet_charge_evaluations"": 3, ""fleet_charge_improvements"": 1}"
L-main-multidepot-25c-01,2,100,pure_alns,658.49749211235,658.49749211235,True,100,True,1.2065140419872478,4,True,"{""alns_actual_moves"": 0}"
L-main-multidepot-25c-01,2,100,pure_hgs_style_outer,703.5849723146455,703.5849723146455,True,100,True,0.07112733297981322,3,True,"{""diversity_rejections"": 20, ""improvements"": 4, ""order_mutations"": 54, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-multidepot-25c-01,2,100,mechanism_hgs_alns_intensified,640.3032188308002,640.3032188308002,True,100,True,1.2256909999996424,4,True,"{""base_alns_evaluations"": 80, ""cross_depot_accepted_moves"": 0, ""cross_depot_evaluations"": 0, ""cross_depot_feasible_candidates"": 0, ""cross_depot_full_candidates"": 0, ""cross_depot_proxy_moves"": 0, ""filler_alns_evaluations"": 17, ""fleet_charge_attempts"": 4, ""fleet_charge_evaluations"": 3, ""fleet_charge_improvements"": 1}"
L-main-multidepot-25c-01,3,100,pure_alns,638.0338351806475,638.0338351806475,True,100,True,0.8118758749915287,3,True,"{""alns_actual_moves"": 0}"
L-main-multidepot-25c-01,3,100,pure_hgs_style_outer,701.6272315210408,701.6272315210408,True,100,True,0.07054937502834946,3,True,"{""diversity_rejections"": 24, ""improvements"": 5, ""order_mutations"": 57, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-multidepot-25c-01,3,100,mechanism_hgs_alns_intensified,678.8411389141428,678.8411389141428,True,100,True,0.7931080000125803,4,True,"{""base_alns_evaluations"": 80, ""cross_depot_accepted_moves"": 0, ""cross_depot_evaluations"": 0, ""cross_depot_feasible_candidates"": 0, ""cross_depot_full_candidates"": 0, ""cross_depot_proxy_moves"": 0, ""filler_alns_evaluations"": 17, ""fleet_charge_attempts"": 4, ""fleet_charge_evaluations"": 3, ""fleet_charge_improvements"": 1}"
L-main-multidepot-50c-01,1,100,pure_alns,1330.8769407574944,1330.8769407574944,True,100,True,1.139960125030484,7,True,"{""alns_actual_moves"": 0}"
L-main-multidepot-50c-01,1,100,pure_hgs_style_outer,1930.8593816164525,1930.8593816164525,True,100,True,0.194875665998552,7,True,"{""diversity_rejections"": 16, ""improvements"": 5, ""order_mutations"": 53, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-multidepot-50c-01,1,100,mechanism_hgs_alns_intensified,1272.1028262370642,1272.1028262370642,True,100,True,1.2491441250313073,7,True,"{""base_alns_evaluations"": 80, ""cross_depot_accepted_moves"": 1, ""cross_depot_evaluations"": 1, ""cross_depot_feasible_candidates"": 1, ""cross_depot_full_candidates"": 5, ""cross_depot_proxy_moves"": 13, ""filler_alns_evaluations"": 17, ""fleet_charge_attempts"": 7, ""fleet_charge_evaluations"": 2, ""fleet_charge_improvements"": 1}"
L-main-multidepot-50c-01,2,100,pure_alns,1323.4094390846326,1323.4094390846326,True,100,True,1.927639250003267,7,True,"{""alns_actual_moves"": 0}"
L-main-multidepot-50c-01,2,100,pure_hgs_style_outer,1901.2985932821364,1901.2985932821364,True,100,True,0.19606195797678083,7,True,"{""diversity_rejections"": 10, ""improvements"": 5, ""order_mutations"": 41, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-multidepot-50c-01,2,100,mechanism_hgs_alns_intensified,1317.904967513513,1317.904967513513,True,100,True,1.968616458994802,7,True,"{""base_alns_evaluations"": 80, ""cross_depot_accepted_moves"": 0, ""cross_depot_evaluations"": 0, ""cross_depot_feasible_candidates"": 0, ""cross_depot_full_candidates"": 0, ""cross_depot_proxy_moves"": 0, ""filler_alns_evaluations"": 18, ""fleet_charge_attempts"": 7, ""fleet_charge_evaluations"": 2, ""fleet_charge_improvements"": 1}"
L-main-multidepot-50c-01,3,100,pure_alns,1371.8144037381576,1371.8144037381576,True,100,True,1.1928350829984993,8,True,"{""alns_actual_moves"": 0}"
L-main-multidepot-50c-01,3,100,pure_hgs_style_outer,1843.864561496582,1843.864561496582,True,100,True,0.20283183304127306,7,True,"{""diversity_rejections"": 16, ""improvements"": 5, ""order_mutations"": 48, ""ordered_crossovers"": 99, ""outer_candidates"": 100}"
L-main-multidepot-50c-01,3,100,mechanism_hgs_alns_intensified,1352.576956286177,1352.576956286177,True,100,True,1.2307484169723466,8,True,"{""base_alns_evaluations"": 80, ""cross_depot_accepted_moves"": 0, ""cross_depot_evaluations"": 0, ""cross_depot_feasible_candidates"": 0, ""cross_depot_full_candidates"": 0, ""cross_depot_proxy_moves"": 0, ""filler_alns_evaluations"": 17, ""fleet_charge_attempts"": 8, ""fleet_charge_evaluations"": 3, ""fleet_charge_improvements"": 1}"
