E_cv_direct,E_ev_indirect,E_total,actual_evals,adopted_source,battery_kwh,between_trip_gap_hours,budget,carbon_quota_kg,contract_sha256,cost_carbon,cost_component_error,cost_elec,cost_fix,cost_fuel,cost_km,cost_occ,cost_transship,cross_site_accepted_candidates,cross_site_attempted_candidates,cross_site_customer_count,cross_site_legal_candidates,depot_charge_power_kw,depot_vehicle_counts_json,distance_total,elapsed_seconds,electricity_kwh,fairness_enabled,fairness_search_active_evidence,fee,independent_concat_total_cost,instance,layer,machine,max_trips_per_vehicle,min_profit_ratio,naive_same_route_E_ev_indirect,naive_same_route_electricity_kwh,physical_cv,physical_ev,physical_total,profit_ratios_json,reason,route_structure_signature,run_id,scenario_role,search_cross_site_customer_count,search_route_structure_signature,search_score_counts_json,search_total_cost,seed,size,source_commit,start_source,status,strict_contract_id,strict_search_win,task_fingerprint,total_cost,trip_count,vehicle_work_hours,violation_count
4601.328162150189,0.0,4601.328162150189,8,independent_search,280.0,154.88640896726145,8,0.0,f3302719db0ef674b14e1cc016196abec7c3af4fc6923f04a76ac6db40b53ca5,0.0,1.8189894035458565e-12,677.4926147055352,4720.0,2565.003924497801,5081.274102926473,0.0,0.0,,,0,,22.0,"{""D0"": {""cv"": 7, ""ev"": 7}, ""D1"": {""cv"": 7, ""ev"": 7}}",14517926.008361353,13.450786750006955,3656.193279576552,,,0.0,13043.77064212981,L-main-threeshift-200c-01,M0,M1,3,,,,14,14,28,,,369489bc2a22f757fc646201e0660ff5ac9ecde310adc9ac85667bce4fd54716,E3__200c__M0__seed1__fee0__eval8,main_280,,,"{""candidate"": 8, ""cross_site_complete_candidates"": 0, ""repair_delta"": 29054, ""strict_multitrip_check_cache_hits"": 14, ""strict_multitrip_new_route_admissible"": 3236, ""strict_multitrip_new_route_attempts"": 15156, ""strict_multitrip_new_route_rejected"": 11920, ""strict_multitrip_schedule_builds"": 12, ""strict_multitrip_schedule_checks"": 12, ""strict_reject_fleet_size"": 2, ""strict_reject_route_structure"": 2}",13043.77064212981,1,200c,4364eb9de780d604dd52c54775b17ec15ff36b4e,,OK,E3_STRICT_MULTITRIP_V2,,372f454747b17ce6fc6fbfc32272e243ed3c8cdd949f87bad25f03635e47e6ad,13043.77064212981,59,428.21447572683195,0
4601.328162150189,0.0,4601.328162150189,8,independent_concat_fallback,280.0,154.88640896726145,8,0.0,f3302719db0ef674b14e1cc016196abec7c3af4fc6923f04a76ac6db40b53ca5,0.0,1.8189894035458565e-12,677.4926147055352,4720.0,2565.003924497801,5081.274102926473,0.0,0.0,0,0,0,0,22.0,"{""D0"": {""cv"": 7, ""ev"": 7}, ""D1"": {""cv"": 7, ""ev"": 7}}",14517926.008361353,148.84770712500904,3656.193279576552,False,"{""enabled"": false, ""final_profit_ratios"": {""D0"": 1.0, ""D1"": 1.0}, ""rejected_candidates"": 0}",0.0,13043.77064212981,L-main-threeshift-200c-01,M1,M1,3,1.0,,,14,14,28,"{""D0"": 1.0, ""D1"": 1.0}",,369489bc2a22f757fc646201e0660ff5ac9ecde310adc9ac85667bce4fd54716,E3__200c__M1__seed1__fee0__eval8,main_280,0,369489bc2a22f757fc646201e0660ff5ac9ecde310adc9ac85667bce4fd54716,"{""candidate"": 8, ""cross_site_complete_candidates"": 0, ""repair_delta"": 148380, ""strict_multitrip_check_cache_hits"": 15, ""strict_multitrip_new_route_admissible"": 35665, ""strict_multitrip_new_route_attempts"": 78030, ""strict_multitrip_new_route_rejected"": 42365, ""strict_multitrip_schedule_builds"": 10, ""strict_multitrip_schedule_checks"": 14, ""strict_reject_fleet_size"": 1, ""strict_reject_route_structure"": 1}",13043.77064212981,1,200c,4364eb9de780d604dd52c54775b17ec15ff36b4e,shared_short_constructor,OK,E3_STRICT_MULTITRIP_V2,False,525c961fc82fc97cb8152aa1a3122a877ecb67df4da9b89187bb9da3dcd32cfa,13043.77064212981,59,428.21447572683195,0
