instance_id,seed,best_parent_objective,final_objective,final_minus_parent,relative_improvement_percent,result,feasible,violation_count,route_pool_size,selected_source,sp_success,sp_mip_gap,elapsed_seconds
cn-jjj-25c-03-V2-LOCATIONS,1,1464.352359919282,1464.352359919282,0.0,0.0,tie,True,0,43,best_exact_hgs_parent,True,0.0,8.563470833993051
cn-jjj-25c-03-V2-LOCATIONS,2,1464.352359919282,1464.352359919282,0.0,0.0,tie,True,0,44,best_exact_hgs_parent,True,0.0,8.419779292016756
cn-jjj-25c-03-V2-LOCATIONS,3,1464.352359919282,1464.352359919282,0.0,0.0,tie,True,0,46,best_exact_hgs_parent,True,0.0,8.431862541998271
cn-prd-75c-03-V2-LOCATIONS,1,3909.873746936919,3904.797552532043,-5.076194404875878,0.12983013604602145,win,True,0,214,set_partitioning_recombination,True,0.0,15.489238834008574
cn-prd-75c-03-V2-LOCATIONS,2,3908.8177925188397,3907.7466905952183,-1.071101923621427,0.02740219627713088,win,True,0,252,set_partitioning_recombination,True,0.0,17.39559533301508
cn-prd-75c-03-V2-LOCATIONS,3,3912.946300479351,3904.0469122356967,-8.899388243654357,0.2274344588517391,win,True,0,271,set_partitioning_recombination,True,0.0,17.705372750002425
cn-cy-150c-03-V2-LOCATIONS,1,7648.988030509895,7599.127931111891,-49.86009939800442,0.6518522345586761,win,True,0,517,set_partitioning_recombination,True,0.0,36.96680383302737
cn-cy-150c-03-V2-LOCATIONS,2,7653.743105998148,7599.544839811517,-54.19826618663137,0.7081275845822005,win,True,0,557,set_partitioning_recombination,True,0.0,40.102347459003795
cn-cy-150c-03-V2-LOCATIONS,3,7657.770090268823,7657.770090268823,0.0,0.0,tie,True,0,573,best_exact_hgs_parent,False,0.09702063001363126,38.974269291968085
